Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
7,Edimar,Left-Back,"May 21, 1986 ",37,['Brazil'],Brazil,Cachoeiro de Itapemirim,LM,"1,80",€100k
,David Coió,Left-Back,"Dec 22, 1986 ",37,['Brazil'],Brazil,,CB,,-
,Adriano Garça,Left-Back,"Mar 30, 1986 ",37,"['Equatorial Guinea', 'Brazil']",Brazil,Araras,,"1,77",-
,Rodrigo Biro,Left-Back,"Nov 18, 1986 ",37,['Brazil'],Brazil,Araçatuba,,"1,77",-
,Buiu,Left-Back,"Jan 14, 1986 ",38,['Brazil'],Brazil,Campo Grande,,"1,72",-
,Rodrigo Andrade,Left-Back,"May 22, 1986 ",37,['Brazil'],Brazil,Curitiba,LM,"1,70",-
,Helton,Left-Back,"May 20, 1986 ",37,['Brazil'],Brazil,Garopaba,LM,"1,87",-
,Caio Mendes,Left-Back,"Jan 6, 1986 ",38,['Brazil'],Brazil,São Paulo,,"1,79",-
,Rodrigo,Left-Back,"Jan 21, 1986 ",38,['Brazil'],Brazil,Pedro Leopoldo,LM,"1,78",-
,Ronaldo,Left-Back,"Apr 10, 1986 ",37,['Brazil'],Brazil,São Paulo,CB   DM,,-
,Cesinha,Left-Back,"Sep 16, 1986 ",37,['Brazil'],Brazil,,,"1,70",-
,Radar,Left-Back,"Jun 10, 1986 ",37,['Brazil'],Brazil,Vitória da Conquista,,"1,77",-
,Anderson Mineiro,Left-Back,"Apr 24, 1986 ",37,['Brazil'],Brazil,Belo Horizonte,LM,"1,84",-
,Bruno Teles,Left-Back,"May 1, 1986 ",37,['Brazil'],Brazil,Alvorada,LM   CB,"1,83",-
,Wallace,Left-Back,"Oct 29, 1986 ",37,['Brazil'],Brazil,Cerquilho,,"1,83",-
,Ulisses,Left-Back,"Apr 15, 1986 ",37,['Brazil'],Brazil,São Gonçalo,,"1,70",-
,Émerson Conceição,Left-Back,"Feb 23, 1986 ",38,['Brazil'],Brazil,São Paulo,CB,"1,87",-
,Santos,Left-Back,"Mar 9, 1986 ",38,['Brazil'],Brazil,Santo Antônio de Jesus,,"1,73",-
,Vandinho,Left-Back,"Jun 9, 1986 ",37,['Brazil'],Brazil,Serra,DM   LM,"1,80",-
,Piauí,Left-Back,"Dec 2, 1986","Dec 2, 1986",['Brazil'],Brazil,Floriano,LM   LW,"1,70",-
,George,Left-Back,"Jan 7, 1986 ",38,['Brazil'],Brazil,Ilhéus,,"1,74",-
,Valmir,Left-Back,"Oct 11, 1986 ",37,['Brazil'],Brazil,Santana de Cataguases,,"1,74",-
,Guilherme Siqueira,Left-Back,"Apr 28, 1986 ",37,"['Brazil', 'Italy']",Brazil,Florianópolis,,"1,82",-
,Bruno Cortez,Left-Back,"Mar 11, 1987 ",37,['Brazil'],Brazil,Rio de Janeiro,,"1,79",€150k
,Júnior Capixaba,Left-Back,"Apr 16, 1987 ",36,['Brazil'],Brazil,,DM,"1,76",-
,Nininho,Left-Back,"Aug 3, 1987 ",36,['Brazil'],Brazil,Ceará-Mirim,,"1,71",-
,Bruno Santos,Left-Back,"Nov 22, 1987 ",36,['Brazil'],Brazil,Dourados,,"1,75",-
,Djavan,Left-Back,"Dec 31, 1987 ",36,['Brazil'],Brazil,Serrinha,CB,"1,84",-
,Ruan,Left-Back,"Oct 7, 1987 ",36,['Brazil'],Brazil,Balneário Camboriú,DM,"1,72",-
,Fábio Guarú,Left-Back,"Sep 3, 1987 ",36,"['Brazil', 'Hungary']",Brazil,Guarulhos,LM   CB,"1,83",-
,Magal,Left-Back,"Jun 28, 1987 ",36,['Brazil'],Brazil,Lavras,RB,"1,72",-
,Ernandes,Left-Back,"Nov 11, 1987 ",36,['Brazil'],Brazil,São Felix do Araguaia,DM   LW,"1,73",-
,Teles,Left-Back,"Mar 27, 1987 ",36,['Brazil'],Brazil,Fortaleza,,"1,72",-
,Flavinho,Left-Back,"Aug 23, 1987 ",36,['Brazil'],Brazil,São Paulo,LM,"1,75",-
,Eltinho,Left-Back,"Jul 7, 1987 ",36,['Brazil'],Brazil,Guaraí,CB,"1,71",-
,Jajá,Left-Back,"Dec 26, 1987 ",36,['Brazil'],Brazil,,LM   AM,"1,74",-
6,Pará,Left-Back,"Sep 19, 1987 ",36,['Brazil'],Brazil,Rio Maria,,"1,72",€100k
,Kabrine,Left-Back,"Sep 20, 1987 ",36,['Brazil'],Brazil,,,,-
,Xaro,Left-Back,"Mar 4, 1987 ",37,['Brazil'],Brazil,Ijuí,LM,"1,77",-
,Tiago Costa,Left-Back,"Apr 13, 1987 ",36,['Brazil'],Brazil,Rio de Janeiro,,"1,75",-
,Julinho,Left-Back,"Jul 21, 1987 ",36,['Brazil'],Brazil,Bagé,,"1,82",-
,Rafinha,Left-Back,"Apr 1, 1987 ",36,['Brazil'],Brazil,Campo Mourão,,"1,73",-
,Wellington,Left-Back,"Feb 27, 1987 ",37,['Brazil'],Brazil,Santos,LM,"1,81",-
,Rodrigo Crasso,Left-Back,"Feb 25, 1987 ",37,['Brazil'],Brazil,Curitiba,,"1,73",-
,Bruninho,Left-Back,"Aug 24, 1987 ",36,['Brazil'],Brazil,São Paulo,,"1,75",-
,Arthur Henrique,Left-Back,"Jan 14, 1987 ",37,['Brazil'],Brazil,São Paulo,LM,"1,78",-
,Zadda,Left-Back,"Mar 28, 1987 ",36,['Brazil'],Brazil,Santa Inês,,"1,73",-
,Vinicius Evandro,Left-Back,"Apr 23, 1987 ",36,"['Brazil', 'Italy']",Brazil,Araraquara,,"1,69",-
,Kim,Left-Back,"Sep 10, 1987 ",36,['Brazil'],Brazil,São José do Vale do Rio Preto,,"1,75",-
,Léo Veloso,Left-Back,"May 29, 1987 ",36,['Brazil'],Brazil,Pedro Leopoldo,,"1,79",-
,Hugo,Left-Back,"Jun 6, 1987 ",36,['Brazil'],Brazil,Rio de Janeiro,LM,"1,75",-
,Fabrício,Left-Back,"Jan 11, 1987 ",37,['Brazil'],Brazil,São Paulo,DM   LM,"1,85",-
,Carlinhos,Left-Back,"Jan 23, 1987 ",37,['Brazil'],Brazil,Vitória da Conquista,CM   LM,"1,75",-
,Carlão,Left-Back,"Jul 19, 1987 ",36,['Brazil'],Brazil,Maringá,LM,"1,67",-
,Romano,Left-Back,"Nov 10, 1987 ",36,['Brazil'],Brazil,Taquara,RB,"1,78",-
,Vanderson,Left-Back,"Feb 26, 1987 ",37,['Brazil'],Brazil,Florianopolis,,"1,81",-
,Luiz Henrique Gauchinho,Left-Back,"Aug 24, 1987 ",36,['Brazil'],Brazil,Santo Ângelo,,"1,76",-
12,Marcelo,Left-Back,"May 12, 1988 ",35,"['Brazil', 'Spain']",Brazil,Rio de Janeiro,,"1,74",€1.50m
,Hélder Santos,Left-Back,"Oct 21, 1988 ",35,['Brazil'],Brazil,Três Corações,,"1,77",€100k
3,Paulo Vitor,Left-Back,"Jul 26, 1988 ",35,['Brazil'],Brazil,,,"1,68",-
,Levy,Left-Back,"Jul 22, 1988 ",35,['Brazil'],Brazil,,,,-
,Paulinho,Left-Back,"May 5, 1988 ",35,['Brazil'],Brazil,Belém,,"1,70",-
,Rodolfo Testoni,Left-Back,"Dec 15, 1988 ",35,['Brazil'],Brazil,Itajaí,,"1,79",-
,Alexandre,Left-Back,"Sep 4, 1988 ",35,['Brazil'],Brazil,Ceará-Mirim,LW   AM,"1,71",-
,Nelsinho,Left-Back,"Jan 1, 1988 ",36,"['Brazil', 'Portugal']",Brazil,Cruz das Almas,LM,"1,76",-
,Alex Barros,Left-Back,"Oct 28, 1988 ",35,['Brazil'],Brazil,Pacaembu,,"1,64",-
,Tiaguinho,Left-Back,"Jun 8, 1988 ",35,['Brazil'],Brazil,Ituiutaba,LM,"1,88",-
,Jander,Left-Back,"Jul 8, 1988 ",35,['Brazil'],Brazil,Feira de Santana,DM   LW,"1,83",-
,Rafael Estevam,Left-Back,"Apr 26, 1988 ",35,['Brazil'],Brazil,Santa Luzia,DM,"1,78",-
,Rafinha,Left-Back,"Aug 11, 1988 ",35,['Brazil'],Brazil,Santana do Ipanema,,"1,75",-
,Guilherme Santos,Left-Back,"Feb 5, 1988 ",36,['Brazil'],Brazil,Jequié,LM   DM,"1,73",€150k
,Leo Carioca,Left-Back,"Oct 6, 1988 ",35,['Brazil'],Brazil,Rio de Janeiro,GK,"1,92",-
,Fábio Alves,Left-Back,"Mar 9, 1988 ",36,['Brazil'],Brazil,Curitiba,,"1,84",-
,Noel,Left-Back,"Aug 18, 1988 ",35,['Brazil'],Brazil,Macaé,,,-
,Jefferson Arroz,Left-Back,"Jan 17, 1988 ",36,['Brazil'],Brazil,Cuiabá,LM,"1,78",-
,Vinicius da Cunha,Left-Back,"Aug 23, 1988 ",35,"['Brazil', 'Italy']",Brazil,Caxias do Sul,LM   AM,N/A,-
,Vinícius,Left-Back,"Jan 7, 1988 ",36,['Brazil'],Brazil,Capivari,LM   LW,"1,81",-
,Wilian Simões,Left-Back,"Mar 6, 1988 ",36,['Brazil'],Brazil,Cachoeiro do Itapemirim,,"1,69",-
,Tom,Left-Back,"Jun 21, 1988 ",35,['Brazil'],Brazil,Guanambi,LM,"1,75",-
,Edson Oliveira,Left-Back,"Jan 20, 1988 ",36,['Brazil'],Brazil,Itabaiana,LM   RB,"1,67",-
,Dudu,Left-Back,"Jan 22, 1988 ",36,['Brazil'],Brazil,Araras,,"1,73",-
,Cleidson,Left-Back,"Aug 13, 1988 ",35,['Brazil'],Brazil,Campina Grande,,"1,83",-
,Willian,Left-Back,"Mar 5, 1988 ",36,['Brazil'],Brazil,Osasco,LM,"1,78",-
28,Itto Cruz,Left-Back,"Jul 21, 1988 ",35,"['Brazil', 'Portugal']",Brazil,Recife,LM,"1,78",-
,Dieguinho,Left-Back,"Nov 18, 1988 ",35,['Brazil'],Brazil,Goiás,,"1,68",-
,Ávine,Left-Back,"Feb 21, 1988 ",36,['Brazil'],Brazil,Aimoré,LM,"1,70",-
,Murilo Ceará,Left-Back,"Jan 13, 1988 ",36,['Brazil'],Brazil,Franca,LM,"1,82",-
,Jefferson,Left-Back,"Jul 5, 1988 ",35,"['Brazil', 'Portugal']",Brazil,Campo Formoso,,"1,76",-
,Alex Cazumba,Left-Back,"Jun 30, 1988 ",35,['Brazil'],Brazil,Amélia Rodrigues,,"1,82",-
,Anderson Luis,Left-Back,"Sep 15, 1988 ",35,['Brazil'],Brazil,São Paulo,LM,"1,70",-
,Maurim,Left-Back,"May 1, 1988 ",35,['Brazil'],Brazil,Barão de Antonina,LM,"1,82",-
,Diogo,Left-Back,"Oct 15, 1988 ",35,['Brazil'],Brazil,Rio de Janeiro,LM,"1,82",-
22,Elízio,Left-Back,"Feb 22, 1988 ",36,['Brazil'],Brazil,Cuiaba,,"1,80",-
,Ralph,Left-Back,"Aug 7, 1988 ",35,['Brazil'],Brazil,Campo dos Goytacazes,,"1,75",-
,Uendel,Left-Back,"Oct 8, 1988 ",35,['Brazil'],Brazil,Araranguá,LM,"1,79",-
,Gustavo Goiano,Left-Back,"Jan 16, 1988 ",36,['Brazil'],Brazil,Quirinópolis,,"1,84",-
,Ramon Motta,Left-Back,"May 6, 1988 ",35,['Brazil'],Brazil,Cachoeiro de Itapemirim,LM   CM,"1,73",-
,Anderson Pico,Left-Back,"Nov 4, 1988 ",35,['Brazil'],Brazil,Porto Alegre,,"1,70",-
21,Marçal,Left-Back,"Feb 19, 1989 ",35,['Brazil'],Brazil,São Paulo,CB,"1,78",€900k
,Danilo Avelar,Left-Back,"Jun 9, 1989 ",34,"['Brazil', 'Italy']",Brazil,Paranavaí,CB,"1,85",€250k
,Sadrak,Left-Back,"Mar 26, 1989 ",34,['Brazil'],Brazil,Barrocas (BA),DM,"1,78",-
,Makeka,Left-Back,"Aug 9, 1989 ",34,['Brazil'],Brazil,,,"1,75",-
,Jeferson,Left-Back,"May 5, 1989 ",34,['Brazil'],Brazil,Rio Branco,DM,"1,79",-
,Léo Carvalho,Left-Back,"Mar 4, 1989 ",35,['Brazil'],Brazil,Imperatriz,LM,"1,69",-
,Bruno Ré,Left-Back,"Dec 6, 1989 ",34,['Brazil'],Brazil,Monte Mor,LM   CB,"1,82",-
,Thiago Pereira,Left-Back,"Jul 21, 1989 ",34,['Brazil'],Brazil,São Paulo,,"1,77",-
,Marquinhos,Left-Back,"Jul 16, 1989 ",34,['Brazil'],Brazil,Guarapuava,LM,"1,70",-
,Bryan,Left-Back,"Jul 4, 1989 ",34,['Brazil'],Brazil,Belém,,"1,74",-
,Luis Alberto,Left-Back,"Oct 19, 1989 ",34,['Brazil'],Brazil,Itaberaba,CB   DM,"1,92",-
,Wacerman,Left-Back,"Aug 22, 1989 ",34,['Brazil'],Brazil,,,"1,78",-
,Rafael Rocha,Left-Back,"Mar 14, 1989 ",34,['Brazil'],Brazil,Ribeirão Preto,LW   LM,"1,74",-
6,Reinaldo,Left-Back,"Sep 28, 1989 ",34,['Brazil'],Brazil,Porto Calvo,,"1,78",€700k
28,Alan Ruschel,Left-Back,"Aug 23, 1989 ",34,['Brazil'],Brazil,Taquara,,"1,76",€200k
,Paulo César,Left-Back,"May 26, 1989 ",34,['Brazil'],Brazil,,,,-
,Leo Fernandes,Left-Back,"Jan 11, 1989 ",35,"['Brazil', 'Portugal']",Brazil,Rio de Janeiro,CB,"1,86",-
,Zé Aquiraz,Left-Back,"Mar 14, 1989 ",34,['Brazil'],Brazil,,,"1,74",-
,Guilherme,Left-Back,"Dec 6, 1989 ",34,['Brazil'],Brazil,,LM,"1,78",-
,Daniel Nazaré,Left-Back,"Mar 10, 1989 ",35,['Brazil'],Brazil,,,"1,75",-
,Mailson,Left-Back,"Jul 13, 1989 ",34,['Brazil'],Brazil,Salvador,LM   DM,"1,80",-
,Giovanni,Left-Back,"Jun 23, 1989 ",34,"['Brazil', 'Italy']",Brazil,Santos,LM,"1,82",-
,Marcio Pit,Left-Back,"May 10, 1989 ",34,['Brazil'],Brazil,Floriano,LM,"1,60",-
,Diogo de Almeida,Left-Back,"Jan 2, 1989 ",35,['Brazil'],Brazil,Piricicaba,,"1,83",-
,André Santos,Left-Back,"Mar 25, 1989 ",34,['Brazil'],Brazil,São José da Tapera,,,-
,Airton,Left-Back,"Feb 8, 1989 ",35,['Brazil'],Brazil,Santa Rosa de Lima,CB,"1,74",-
,Altemar,Left-Back,"May 1, 1989 ",34,['Brazil'],Brazil,Recife,,"1,76",-
16,Eduardo Diniz,Left-Back,"Apr 18, 1989 ",34,['Brazil'],Brazil,Guaraí,RB,"1,79",-
,Gabriel Silva,Left-Back,"Mar 4, 1989 ",35,['Brazil'],Brazil,Rio de Janeiro,,"1,84",-
,Diogo Silvestre,Left-Back,"Dec 30, 1989 ",34,['Brazil'],Brazil,Paranavaí,LM,"1,76",-
,Wellington Baroni,Left-Back,"Apr 1, 1989 ",34,"['Brazil', 'Italy']",Brazil,Curitiba,LM,"1,79",-
,Edu Pina,Left-Back,"Jan 23, 1989 ",35,['Brazil'],Brazil,Nova Iguaçu,LM,"1,80",-
,Thiago Carleto,Left-Back,"Mar 24, 1989 ",34,['Brazil'],Brazil,São Bernardo,LM,"1,76",-
,Castor,Left-Back,"Nov 19, 1989 ",34,['Brazil'],Brazil,Curitiba,,"1,85",-
,Magalhães,Left-Back,"Aug 20, 1989 ",34,['Brazil'],Brazil,Belo Horizonte,LM   DM,"1,79",-
,Gilton,Left-Back,"Mar 25, 1989 ",34,['Brazil'],Brazil,Campo Grande,,"1,84",-
,Maxwell,Left-Back,"Dec 30, 1989 ",34,['Brazil'],Brazil,Camaçari,,"1,72",-
,Luis Gustavo,Left-Back,"Feb 7, 1989 ",35,['Brazil'],Brazil,Corinto,,"1,69",-
,Dieguinho,Left-Back,"Sep 29, 1989 ",34,['Brazil'],Brazil,Carapó,,"1,69",-
,Thiago Soares,Left-Back,"Dec 11, 1989 ",34,['Brazil'],Brazil,Paranavaí,,"1,68",-
31,Ismaily,Left-Back,"Jan 11, 1990 ",34,['Brazil'],Brazil,Ivinhema,LM,"1,77",€2.00m
25,Natanael,Left-Back,"Dec 25, 1990 ",33,"['Brazil', 'Bulgaria']",Brazil,Cuiabá,,"1,68",€750k
,Roberto,Left-Back,"Dec 4, 1990 ",33,['Brazil'],Brazil,Picos,,"1,77",€200k
,William Matheus,Left-Back,"Apr 2, 1990 ",33,['Brazil'],Brazil,Nova Iguaçu,LM,"1,81",€200k
,Guilherme Telles,Left-Back,"Jun 21, 1990 ",33,['Brazil'],Brazil,Presidente Prudente,,"1,75",-
,Bruno Maia,Left-Back,"Oct 6, 1990 ",33,['Brazil'],Brazil,Rio de Janeiro,,"1,80",-
,Elves,Left-Back,"Nov 12, 1990 ",33,['Brazil'],Brazil,,,"1,72",-
,Jefferson Abreu,Left-Back,"Nov 20, 1990 ",33,['Brazil'],Brazil,Sao Luis,,"1,75",-
,Lucas Pavone,Left-Back,"Mar 25, 1990 ",33,['Brazil'],Brazil,Rincão,,"1,83",-
,Allan Vieira,Left-Back,"Jul 14, 1990 ",33,['Brazil'],Brazil,São Paulo,,"1,82",-
,Thiaguinho,Left-Back,"Oct 19, 1990 ",33,['Brazil'],Brazil,,,"1,74",-
,Breno Lopes,Left-Back,"Sep 28, 1990 ",33,['Brazil'],Brazil,Itacarambi,,"1,81",-
,Jhonathan Moc,Left-Back,"Sep 12, 1990 ",33,['Brazil'],Brazil,Montes Claros,DM   CM,"1,80",-
12,Guilherme,Left-Back,"Apr 1, 1990 ",33,"['Brazil', 'Portugal']",Brazil,Porto Alegre,LM   LW,"1,80",€1.00m
,Sander,Left-Back,"Oct 3, 1990 ",33,['Brazil'],Brazil,Corumbá de Goiás,CB,"1,77",€250k
,Diego Renan,Left-Back,"Jan 26, 1990 ",34,['Brazil'],Brazil,Surubim,RB,"1,72",€200k
,Bruno Valente,Left-Back,"Mar 7, 1990 ",34,['Brazil'],Brazil,Rio De Janeiro,,"1,83",-
,Diego Maia,Left-Back,"Feb 3, 1990 ",34,['Brazil'],Brazil,,,"1,82",-
,Thiago Carioca,Left-Back,"Jun 18, 1990 ",33,['Brazil'],Brazil,Rio De Janeiro,DM,"1,84",-
,William,Left-Back,"Jun 6, 1990 ",33,['Brazil'],Brazil,,,,-
,Zeca,Left-Back,"Jun 25, 1990 ",33,['Brazil'],Brazil,,,"1,78",-
,Renan Pinto,Left-Back,"Sep 9, 1990 ",33,['Brazil'],Brazil,Rio de Janeiro (RJ),,"1,75",-
,Pedro Rosa,Left-Back,"Aug 28, 1990 ",33,['Brazil'],Brazil,Caeté,,"1,86",-
,Zeca,Left-Back,"Jul 25, 1990 ",33,['Brazil'],Brazil,Rio de Janeiro,,"1,80",-
,Jofre Elias Dutra,Left-Back,"Apr 26, 1990 ",33,['Brazil'],Brazil,Rio de Janeiro,,"1,77",-
,Túlio,Left-Back,"Sep 12, 1990 ",33,['Brazil'],Brazil,Sao Paulo,,,-
,Felipe Assis,Left-Back,"Jan 26, 1990 ",34,['Brazil'],Brazil,Petrópolis,,"1,80",-
,Douglas Silva,Left-Back,"Nov 15, 1990 ",33,['Brazil'],Brazil,Barretos,,"1,79",-
,Anderson Planta,Left-Back,"Aug 19, 1990 ",33,['Brazil'],Brazil,São Vicente,,"1,75",-
,Vinícius Santos,Left-Back,"May 3, 1990 ",33,['Brazil'],Brazil,Sergipe,,"1,81",-
,Ronaldo,Left-Back,"Jan 6, 1990 ",34,['Brazil'],Brazil,Governadores Rocha,,"1,77",-
,Renan Oliveira,Left-Back,"Nov 17, 1990 ",33,['Brazil'],Brazil,Astorga,LM   LW,"1,76",-
,Wellington,Left-Back,"Nov 1, 1990 ",33,['Brazil'],Brazil,Rio de Janeiro,,"1,80",-
,Massari,Left-Back,"Jul 25, 1990 ",33,['Brazil'],Brazil,Criciúma,DM   CM,"1,76",-
,Bruno Collaço,Left-Back,"Mar 8, 1990 ",34,['Brazil'],Brazil,São Leopoldo,,"1,75",-
,Gerley,Left-Back,"Sep 11, 1990 ",33,['Brazil'],Brazil,Caxias do Sul,LM   AM,"1,82",-
,Renan Luís,Left-Back,"Aug 20, 1990 ",33,['Brazil'],Brazil,Ribeirão Preto,,"1,78",-
,Rafael,Left-Back,"Apr 12, 1990 ",33,['Brazil'],Brazil,Ipitanga,,"1,66",-
,Dênis Neves,Left-Back,"Apr 22, 1990 ",33,['Brazil'],Brazil,Pirassununga,LM,"1,69",-
,Juninho,Left-Back,"Jan 11, 1990 ",34,['Brazil'],Brazil,Salvador,LM   CM,"1,71",-
,Victor,Left-Back,"Jan 5, 1990 ",34,['Brazil'],Brazil,Brasília,,"1,74",-
,Bruno Bertucci,Left-Back,"Apr 27, 1990 ",33,"['Brazil', 'Italy']",Brazil,São Paulo,CB,"1,76",-
,João Paulo,Left-Back,"Jul 20, 1990 ",33,['Brazil'],Brazil,Pouso Alto,,"1,72",-
,Alexandre,Left-Back,"Mar 25, 1990 ",33,['Brazil'],Brazil,Farroupilha,,"1,80",-
12,Alex Sandro,Left-Back,"Jan 26, 1991 ",33,['Brazil'],Brazil,Catanduva,LM   CB,"1,81",€2.00m
3,Danilo Soares,Left-Back,"Oct 29, 1991 ",32,"['Brazil', 'Germany']",Brazil,Belo Horizonte,,"1,70",€1.00m
7,Anderson Correia,Left-Back,"May 6, 1991 ",32,"['Cyprus', 'Brazil']",Brazil,São Paulo,LM   LW,"1,77",€500k
21,Matheus Leoni,Left-Back,"Sep 20, 1991 ",32,"['Brazil', 'Italy']",Brazil,Porto Velho,LM   CB,"1,80",€300k
,Ayrton,Left-Back,"May 21, 1991 ",32,['Brazil'],Brazil,,,,-
,Leandro Tanaka,Left-Back,"Nov 24, 1991 ",32,['Brazil'],Brazil,"Andradina, São Paulo",CF   AM,"1,72",-
,Ítalo Silva,Left-Back,"Jan 25, 1991 ",33,['Brazil'],Brazil,Recife,LW,"1,69",-
,Ronaell,Left-Back,"Nov 25, 1991 ",32,['Brazil'],Brazil,Turvania,,"1,71",-
,Peu,Left-Back,"Jun 5, 1991 ",32,['Brazil'],Brazil,,,"1,88",-
,Davi,Left-Back,"Jun 16, 1991 ",32,['Brazil'],Brazil,São Paulo (SP),,"1,71",-
,Magal,Left-Back,"Apr 11, 1991 ",32,['Brazil'],Brazil,Hidrolina,LM,"1,77",-
,Kaoê,Left-Back,"Feb 4, 1991 ",33,['Brazil'],Brazil,Cuiabá,CB,"1,81",-
,Guilherme Fioravanti,Left-Back,"Jul 20, 1991 ",32,"['Brazil', 'Portugal']",Brazil,São Paulo,LM,"1,80",-
6,Lucas Lima,Left-Back,"Oct 10, 1991 ",32,['Brazil'],Brazil,Estação (RS),LM   LW,"1,79",€1.30m
6,Bruno Pacheco,Left-Back,"Dec 8, 1991 ",32,['Brazil'],Brazil,Araraquara,,"1,75",€500k
,Danilo Barcelos,Left-Back,"Aug 17, 1991 ",32,['Brazil'],Brazil,Coronel Fabriciano,LM   LW,"1,81",€350k
33,Tiago Portuga,Left-Back,"Oct 20, 1991 ",32,"['Brazil', 'Portugal']",Brazil,Vila Verde,,"1,79",€150k
,Leandro Mendes,Left-Back,"Jan 26, 1991 ",33,['Brazil'],Brazil,Fortaleza,LM,"1,70",-
