Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Azevedo,Centre-Back,"Mar 15, 1985 ",38,['Brazil'],Brazil,Santana da Vargem,,"1,94",-
,Filipe,Centre-Back,"Apr 26, 1985 ",38,['Brazil'],Brazil,Rio de Janeiro,,"1,85",-
,Paulão,Centre-Back,"Jul 8, 1985 ",38,['Brazil'],Brazil,Campinas,,"1,87",-
,Tiago Garça,Centre-Back,"May 23, 1985 ",38,['Brazil'],Brazil,Fernandópolis,,"1,94",-
,Reiner Ferreira,Centre-Back,"Nov 17, 1985 ",38,['Brazil'],Brazil,São Paulo,LB,"1,85",-
,Clayton He-Man,Centre-Back,"Mar 5, 1985 ",39,['Brazil'],Brazil,Cascavel,LM   LB,"1,79",-
,Eleílson,Centre-Back,"Apr 2, 1985 ",38,['Brazil'],Brazil,"Nova Era, Minas Gerais",,"1,94",-
,Diego Correa,Centre-Back,"Jul 7, 1985 ",38,['Brazil'],Brazil,São Paulo,,"1,85",-
,Alê,Centre-Back,"Apr 16, 1985 ",38,['Brazil'],Brazil,Rio de Janeiro,,,-
,Suruca,Centre-Back,"Apr 10, 1985 ",38,['Brazil'],Brazil,Porto Alegre,LB,"1,88",-
,Johnny,Centre-Back,"Aug 6, 1985 ",38,['Brazil'],Brazil,Lavras,DM,"1,85",-
,Sérgio Rafael,Centre-Back,"Sep 17, 1985 ",38,['Brazil'],Brazil,Curitiba,,"1,90",-
,Adriano Alves,Centre-Back,"Jul 1, 1985 ",38,['Brazil'],Brazil,Dourados,DM,"1,85",-
,Wallace,Centre-Back,"Mar 27, 1985 ",38,['Brazil'],Brazil,Rio de Janeiro,DM,"1,91",-
,Ramón,Centre-Back,"Jun 28, 1985 ",38,['Brazil'],Brazil,Santo Anastácio,LB   DM,"1,87",-
,Zé Adriano,Centre-Back,"Oct 29, 1985 ",38,['Brazil'],Brazil,Belém,RB,"1,84",-
,Negretti,Centre-Back,"Dec 16, 1985 ",38,['Brazil'],Brazil,Bebedouro,,"1,83",-
,Maurício Ramos,Centre-Back,"Apr 10, 1985 ",38,['Brazil'],Brazil,Piracicaba,RB,"1,82",-
,Rodnei,Centre-Back,"Sep 11, 1985 ",38,"['Brazil', 'Germany']",Brazil,São Paulo,,"1,94",-
,Roger Bernardo,Centre-Back,"Aug 10, 1985 ",38,['Brazil'],Brazil,Rio Claro,RB   DM,"1,84",-
2,João Leonardo,Centre-Back,"Jun 25, 1985 ",38,"['Cyprus', 'Brazil']",Brazil,Campinas,RB   DM,"1,85",-
,Marcus Vinícius,Centre-Back,"Mar 22, 1985 ",38,['Brazil'],Brazil,Ribeirao Preto,,"1,87",-
22,Rodolfo Soares,Centre-Back,"May 20, 1985 ",38,['Brazil'],Brazil,Rio de Janeiro,DM   LB,"1,80",-
,Tales,Centre-Back,"Dec 28, 1985 ",38,['Brazil'],Brazil,Ituiutaba,,"1,85",-
,Halisson,Centre-Back,"Jun 28, 1985 ",38,['Brazil'],Brazil,Bauru,,"1,89",-
,Leandro Assis,Centre-Back,"Jan 18, 1985 ",39,['Brazil'],Brazil,Trindade,DM,"1,89",-
,Montoya,Centre-Back,"Sep 11, 1985 ",38,['Brazil'],Brazil,Dois Vizinhos,RB,"1,87",-
,Douglas Marques,Centre-Back,"May 18, 1985 ",38,['Brazil'],Brazil,São Paulo,,"1,83",-
,Paulão,Centre-Back,"Oct 16, 1985 ",38,['Brazil'],Brazil,Florianopólis,,"1,86",-
,Réver,Centre-Back,"Jan 4, 1985 ",39,['Brazil'],Brazil,Ariranha,,"1,92",-
,Bruno Rodrigo,Centre-Back,"Apr 12, 1985 ",38,['Brazil'],Brazil,Andradina,,"1,86",-
,Matheus Lopes,Centre-Back,"Mar 8, 1985 ",39,['Brazil'],Brazil,Sete Lagoas,RB,"1,90",-
,Gilvan,Centre-Back,"Mar 28, 1985 ",38,['Brazil'],Brazil,Santo André,,"1,89",-
,Lima,Centre-Back,"Feb 10, 1985 ",39,"['Brazil', 'Italy']",Brazil,Ribeirão Preto,DM,"1,82",-
,Edson Borges,Centre-Back,"Jan 20, 1985 ",39,['Brazil'],Brazil,Gaspar,,"1,92",-
,Danny Morais,Centre-Back,"Jun 29, 1985 ",38,['Brazil'],Brazil,Porto Alegre,DM,"1,88",-
,Digão,Centre-Back,"Oct 14, 1985 ",38,['Brazil'],Brazil,Brasília,,"1,94",-
,Carlos Santos,Centre-Back,"Feb 25, 1985 ",39,"['Brazil', 'Croatia']",Brazil,São Paulo,LB,"1,87",-
,Silvio,Centre-Back,"Apr 30, 1985 ",38,['Brazil'],Brazil,Nova Iguaçu,,"1,89",-
25,William,Centre-Back,"Feb 7, 1985 ",39,['Brazil'],Brazil,Acopora,DM,"1,85",-
,Domingos,Centre-Back,"Dec 12, 1985 ",38,['Brazil'],Brazil,Muniz Ferreira,DM,"1,81",-
,Henri Siqueira-Barras,Centre-Back,"Jan 15, 1985 ",39,"['Switzerland', 'Brazil']",Brazil,,RB   DM,"1,80",-
,Gilberto,Centre-Back,"Jun 20, 1985 ",38,"['Brazil', 'Italy']",Brazil,,,N/A,-
,Alex Silva,Centre-Back,"Mar 10, 1985 ",39,['Brazil'],Brazil,Amparo,DM,"1,93",-
,Gladstone,Centre-Back,"Jan 29, 1985 ",39,"['Brazil', 'Italy']",Brazil,Vila Velha,DM,"1,83",-
,Edcarlos,Centre-Back,"May 10, 1985 ",38,['Brazil'],Brazil,Salvador,,"1,85",-
,Alcides,Centre-Back,"Mar 13, 1985 ",38,"['Brazil', 'Portugal']",Brazil,São José do Rio Preto (SP),RB,N/A,-
4,Roger Carvalho,Centre-Back,"Dec 10, 1986 ",37,"['Brazil', 'Italy']",Brazil,Arapongas,,"1,84",€150k
,Henrique,Centre-Back,"Oct 14, 1986 ",37,['Brazil'],Brazil,Marechal Cândido Rondon,,"1,85",€150k
,Gum,Centre-Back,"Jan 4, 1986 ",38,['Brazil'],Brazil,São Paulo,,"1,89",€100k
5,André Neitzke,Centre-Back,"Nov 24, 1986 ",37,"['Brazil', 'Germany']",Brazil,Paranà,DM,"1,86",€25k
,Moisés Potiguar,Centre-Back,"Mar 25, 1986 ",37,['Brazil'],Brazil,,,"1,89",-
,Éverton,Centre-Back,"Aug 6, 1986 ",37,['Brazil'],Brazil,,,"1,87",-
,David,Centre-Back,"Jan 22, 1986 ",38,['Brazil'],Brazil,Vitória,,"1,84",-
,Sandoval,Centre-Back,"Apr 28, 1986 ",37,['Brazil'],Brazil,Bonito,,"1,88",-
,Léo Carioca,Centre-Back,"Jan 6, 1986 ",38,['Brazil'],Brazil,Rio de Janeiro,LB,"1,93",-
3,Luis Martelli,Centre-Back,"Feb 8, 1986 ",38,"['Bolivia', 'Brazil']",Brazil,Porto Feliz,,"1,80",-
,Leonardo Dantas,Centre-Back,"Apr 7, 1986 ",37,['Brazil'],Brazil,Ferraz de Vasconcelos,,"1,91",-
,Tiago Lopes,Centre-Back,"Jan 25, 1986 ",38,['Brazil'],Brazil,Osasco,LB   DM,"1,85",-
,Rodrigo de Souza,Centre-Back,"Dec 6, 1986 ",37,['Brazil'],Brazil,São Paulo,,"1,83",-
26,Thiago Cionek,Centre-Back,"Apr 21, 1986 ",37,"['Poland', 'Brazil']",Brazil,Curitiba,RB,"1,83",€150k
,Carlão,Centre-Back,"Jan 19, 1986 ",38,['Brazil'],Brazil,São Paulo,LB   DM,"1,83",€100k
5,Hélio,Centre-Back,"Jan 31, 1986 ",38,"['Hongkong', 'Brazil']",Brazil,Ribeirão Preto,,"1,85",€75k
,David Freire,Centre-Back,"Jan 11, 1986 ",38,['Brazil'],Brazil,,,,-
,André Lima,Centre-Back,"Aug 13, 1986 ",37,['Brazil'],Brazil,,,"1,79",-
,Trevizan Da Silva Ronaldo,Centre-Back,"Dec 1, 1986 ",37,['Brazil'],Brazil,Fernandopolis,,"1,90",-
,Fred,Centre-Back,"Jun 3, 1986 ",37,['Brazil'],Brazil,São Caetano do Sul,,"1,90",-
,Wallace,Centre-Back,"Aug 13, 1986 ",37,['Brazil'],Brazil,Rio de Janeiro,,"1,86",-
,Leo Santos,Centre-Back,"Dec 2, 1986 ",37,['Brazil'],Brazil,São Paulo,DM,"1,86",-
,Wesley Matos,Centre-Back,"Apr 8, 1986 ",37,['Brazil'],Brazil,Itamarati de Minas,,"1,81",-
,Juliano,Centre-Back,"Oct 13, 1986 ",37,['Brazil'],Brazil,Parapuã,,"1,82",-
,Ricardo Filho,Centre-Back,"Feb 6, 1986 ",38,['Brazil'],Brazil,Recife,DM,"1,82",-
,Pedrão,Centre-Back,"Jun 29, 1986 ",37,['Brazil'],Brazil,Conceição da Barra,,"1,86",-
,Jaílton,Centre-Back,"Mar 9, 1986 ",38,['Brazil'],Brazil,São Paulo,,"1,90",-
,Leomar,Centre-Back,"Jun 12, 1986 ",37,['Brazil'],Brazil,Campinas,,"1,90",-
,Denis Silva,Centre-Back,"Sep 3, 1986 ",37,['Brazil'],Brazil,Cubatão,,"1,87",-
,Éder Lima,Centre-Back,"Feb 5, 1986 ",38,['Brazil'],Brazil,São Vicente,,"1,86",-
,Samuel Jesus,Centre-Back,"Apr 7, 1986 ",37,['Brazil'],Brazil,São Paulo,LB,N/A,-
,Diego Araújo,Centre-Back,"Jul 23, 1986 ",37,['Brazil'],Brazil,Belo Horizonte,DM,"1,86",-
25,Paulão,Centre-Back,"Feb 25, 1986 ",38,['Brazil'],Brazil,Salvador,,"1,87",-
,Leandro Camilo,Centre-Back,"Feb 9, 1986 ",38,['Brazil'],Brazil,Diamantino,,"1,88",-
,Márcio,Centre-Back,"Mar 22, 1986 ",37,['Brazil'],Brazil,Ribeirão Preto,,"1,88",-
,Jardel,Centre-Back,"Mar 29, 1986 ",37,"['Brazil', 'Portugal']",Brazil,Florianópolis,,"1,92",-
,Tiago Alencar,Centre-Back,"Jul 30, 1986 ",37,['Brazil'],Brazil,Curitiba,,"1,87",-
,Demerson,Centre-Back,"Mar 16, 1986 ",37,['Brazil'],Brazil,Belo Horizonte,DM,"1,86",-
,Rodrigo Bronzatti,Centre-Back,"Dec 6, 1986 ",37,['Brazil'],Brazil,Ijuí,,"1,83",-
,Jeferson,Centre-Back,"Jan 20, 1986 ",38,['Brazil'],Brazil,Salvador,,"1,81",-
,Alemão,Centre-Back,"Jul 14, 1986 ",37,"['Brazil', 'Germany']",Brazil,Vitória,,"1,90",-
,Micael,Centre-Back,"Jun 6, 1986 ",37,['Brazil'],Brazil,Campo Bom,,"1,90",-
,Pablo,Centre-Back,"Aug 1, 1986 ",37,['Brazil'],Brazil,Jaú,,"1,89",-
,Sebastião,Centre-Back,"Jan 22, 1986 ",38,['Brazil'],Brazil,Chopinzinho (PR),,"1,85",-
,Léo Bahia,Centre-Back,"Jan 7, 1986 ",38,"['Brazil', 'Portugal']",Brazil,Santo Antônio de Barcelona,RB,"1,87",-
,Leandro Silva,Centre-Back,"Apr 7, 1986 ",37,['Brazil'],Brazil,Iratema,,"1,83",-
,Everson Lima,Centre-Back,"Jul 1, 1986 ",37,['Brazil'],Brazil,Sorocaba,,"1,86",-
,Jeferson,Centre-Back,"Jan 15, 1986 ",38,['Brazil'],Brazil,São Paulo,,"1,89",-
,Gustavo,Centre-Back,"Feb 20, 1986 ",38,['Brazil'],Brazil,Cachoeiro do Itapemirim,RB,"1,85",-
,Marcelinho,Centre-Back,"Jun 9, 1986 ",37,['Brazil'],Brazil,Bauru,,"1,84",-
,Rafael Morisco,Centre-Back,"Aug 4, 1986 ",37,['Brazil'],Brazil,Engenheiro Beltrão,,"1,82",-
,William Alves,Centre-Back,"May 7, 1986 ",37,['Brazil'],Brazil,São Paulo,,"1,92",-
,Júnior Carvalho,Centre-Back,"Aug 12, 1986 ",37,['Brazil'],Brazil,Salvador,,"1,84",-
,Vinícius Simon,Centre-Back,"Nov 17, 1986 ",37,['Brazil'],Brazil,Limeira,RB   DM,"1,84",-
,Cesinha,Centre-Back,"Oct 8, 1986 ",37,['Brazil'],Brazil,São José dos Campos,,"1,85",-
,Bruno Aguiar,Centre-Back,"Mar 25, 1986 ",37,['Brazil'],Brazil,Amparo,,"1,86",-
,Cássio,Centre-Back,"Jul 8, 1986 ",37,['Brazil'],Brazil,Porto Alegre,,"1,82",-
,Alexandre Black,Centre-Back,"Sep 28, 1986 ",37,['Brazil'],Brazil,Campinas,DM,"1,78",-
,Cristiano,Centre-Back,"Feb 28, 1986 ",38,['Brazil'],Brazil,Vargem Alta,,"1,90",-
,Leandro Souza,Centre-Back,"Feb 24, 1986 ",38,['Brazil'],Brazil,Rio de Janeiro,,"1,87",-
,Diego Ângelo,Centre-Back,"Feb 12, 1986 ",38,['Brazil'],Brazil,Anápolis,DM   LB,"1,92",-
,Elson,Centre-Back,"Jul 14, 1986 ",37,['Brazil'],Brazil,Cachoeiro de Itapemirim,,"1,82",-
,Alex Fraga,Centre-Back,"May 22, 1986 ",37,['Brazil'],Brazil,Alto Paraná,,"1,83",-
,Paulo Paraíba,Centre-Back,"Nov 3, 1986 ",37,['Brazil'],Brazil,Campina Grande,,"1,87",-
,Augusto Fassina,Centre-Back,"Apr 16, 1986 ",37,['Brazil'],Brazil,Presidente Castelo Branco,,"1,87",-
,Audálio,Centre-Back,"Mar 14, 1986 ",37,['Brazil'],Brazil,Quebrângulo,DM,"1,87",-
,Léo Carvalho,Centre-Back,"Aug 23, 1986 ",37,['Brazil'],Brazil,Grajaú,,"1,83",-
,Welton Felipe,Centre-Back,"Jun 15, 1986 ",37,['Brazil'],Brazil,Belo Horizonte,,"1,94",-
,Rafael,Centre-Back,"Jul 8, 1986 ",37,"['Brazil', 'Italy']",Brazil,Porto Alegre,,"1,83",-
,Fábio Fidélis,Centre-Back,"May 16, 1986 ",37,['Brazil'],Brazil,Florianópolis,,"1,80",-
,Leandro Amaro,Centre-Back,"Jun 19, 1986 ",37,['Brazil'],Brazil,Campinas,,"1,86",-
,Édson Silva,Centre-Back,"May 9, 1986 ",37,['Brazil'],Brazil,Água Preta,,"1,87",-
,Cristiano Dias,Centre-Back,"May 25, 1986 ",37,['Brazil'],Brazil,Machado,DM,"1,92",-
,Fabiano Santacroce,Centre-Back,"Aug 24, 1986 ",37,"['Italy', 'Brazil']",Brazil,Camaçari,RB,"1,81",-
,Fernando Cedrola,Centre-Back,"Dec 27, 1986 ",37,"['Brazil', 'Italy']",Brazil,Juiz de Flora,LB,"1,90",-
,Rhodolfo,Centre-Back,"Aug 11, 1986 ",37,"['Brazil', 'Italy']",Brazil,Bandeirantes,,"1,93",-
,Leandro Castán,Centre-Back,"Nov 5, 1986 ",37,"['Brazil', 'Italy']",Brazil,Jaú,,"1,86",-
,Felipe Santana,Centre-Back,"Mar 17, 1986 ",37,['Brazil'],Brazil,Rio Claro,DM,"1,94",-
,Hérick,Centre-Back,"Oct 10, 1986 ",37,['Brazil'],Brazil,Timbuí,,"1,87",-
,Gustavo Breda,Centre-Back,"May 2, 1986 ",37,['Brazil'],Brazil,Linhares,,"1,83",-
,Kadu,Centre-Back,"Jul 20, 1986 ",37,['Brazil'],Brazil,Brasília,,"1,90",-
,Diego Máximo,Centre-Back,"Apr 22, 1986 ",37,['Brazil'],Brazil,,RB,"1,93",-
,Leonardo,Centre-Back,"Mar 9, 1986 ",38,['Brazil'],Brazil,Guarulhos,,"1,88",-
,João Guilherme,Centre-Back,"Apr 21, 1986 ",37,['Brazil'],Brazil,Bilac,DM,"1,84",-
,Douglão,Centre-Back,"May 18, 1986 ",37,"['Brazil', 'France']",Brazil,Dois Vizinhos,,"1,95",-
,Breno,Centre-Back,"Nov 1, 1986 ",37,['Brazil'],Brazil,Recife,,"1,86",-
,Rafael Lima,Centre-Back,"Mar 8, 1986 ",38,['Brazil'],Brazil,Florianópolis,,"1,89",-
,Diego Sacomam,Centre-Back,"Dec 15, 1986 ",37,"['Brazil', 'Italy']",Brazil,Guarulhos,LB,"1,85",-
,Marlon,Centre-Back,"Nov 21, 1986 ",37,['Brazil'],Brazil,São Gonçalo,,"1,85",-
,Willian Thiego,Centre-Back,"Jul 22, 1986","Jul 22, 1986",['Brazil'],Brazil,Aracaju,DM,"1,88",-
13,Fred,Centre-Back,"Jan 15, 1986 ",38,"['Brazil', 'Germany']",Brazil,Novo Hamburgo,DM,"1,88",-
,Rambo,Centre-Back,"Jan 28, 1986","Jan 28, 1986",['Brazil'],Brazil,Alecrim,LB,"1,83",-
,Rodrigo Defendi,Centre-Back,"Jun 16, 1986 ",37,"['Brazil', 'Italy']",Brazil,Ribeirão Preto,,"1,90",-
6,Marcelo,Centre-Back,"May 20, 1987 ",36,['Brazil'],Brazil,São Vicente,,"1,91",€700k
,Rodrigo Moledo,Centre-Back,"Oct 27, 1987 ",36,['Brazil'],Brazil,Rio de Janeiro,,"1,88",€400k
33,Eric Botteghin,Centre-Back,"Aug 31, 1987 ",36,"['Brazil', 'Italy']",Brazil,São Paulo,,"1,93",€350k
5,Brinner,Centre-Back,"Jul 16, 1987 ",36,['Brazil'],Brazil,Lavras,,"1,85",€150k
6,Luciano,Centre-Back,"Jun 13, 1987 ",36,['Brazil'],Brazil,Porto Alegre,,"1,86",€100k
5,Célio Santos,Centre-Back,"Jul 20, 1987 ",36,['Brazil'],Brazil,Minas Gerais,LB   DM,"1,89",€100k
,Leandro Almeida,Centre-Back,"Mar 14, 1987 ",36,['Brazil'],Brazil,Belo Horizonte,,"1,88",€100k
,Matteo Ghione,Centre-Back,"Mar 30, 1987 ",36,"['Italy', 'Brazil']",Brazil,Rio De Janeiro,LB   CM,"1,97",-
,Neguete,Centre-Back,"Jan 22, 1987 ",37,['Brazil'],Brazil,Umuarama,,"1,81",-
,Rafael,Centre-Back,"Oct 1, 1987 ",36,['Brazil'],Brazil,,,"1,87",-
,Renato Justi,Centre-Back,"Mar 23, 1987 ",36,['Brazil'],Brazil,Santa Fé do Sul,,"1,85",-
,Victor Amaro,Centre-Back,"Jan 31, 1987 ",37,['Brazil'],Brazil,Rio de Janeiro,DM,"1,76",-
,Luan,Centre-Back,"Jun 28, 1987 ",36,['Brazil'],Brazil,Brasília,,"1,85",-
23,David Luiz,Centre-Back,"Apr 22, 1987 ",36,"['Brazil', 'Portugal']",Brazil,Diadema,DM,"1,89",€500k
2,Gil,Centre-Back,"Jun 12, 1987 ",36,['Brazil'],Brazil,Campos dos Goytacazes,,"1,92",€400k
,Rodrigo,Centre-Back,"Mar 10, 1987 ",37,['Brazil'],Brazil,Coxim,,"1,87",€150k
44,David Braz,Centre-Back,"May 21, 1987 ",36,['Brazil'],Brazil,Guarulhos,,"1,88",€150k
,Ricardo Nascimento,Centre-Back,"Feb 7, 1987 ",37,['Brazil'],Brazil,Ilhéus,LB,"1,91",€100k
31,Marcus Diniz,Centre-Back,"Aug 1, 1987 ",36,"['Brazil', 'Romania']",Brazil,Vitória,LB   RB,"1,81",€100k
33,Fernando Lopes,Centre-Back,"Mar 28, 1987 ",36,"['Brazil', 'Hongkong']",Brazil,Salvador,DM,"1,91",€25k
,Regineldo,Centre-Back,"Sep 21, 1987 ",36,['Brazil'],Brazil,,,"1,81",-
,Martony,Centre-Back,"Aug 14, 1987 ",36,['Brazil'],Brazil,Castanhal,,"1,87",-
,Negretti,Centre-Back,"Aug 1, 1987 ",36,['Brazil'],Brazil,,,,-
,Pitty,Centre-Back,"Nov 29, 1987 ",36,['Brazil'],Brazil,São José dos Campos,DM,"1,83",-
,Carlinho Rech,Centre-Back,"Jun 5, 1987 ",36,['Brazil'],Brazil,Florianópolis,,"1,88",-
,Lucas Bahia,Centre-Back,"Dec 19, 1987 ",36,['Brazil'],Brazil,Salvador,LB,"1,88",-
,Douglas Cobo,Centre-Back,"Mar 19, 1987 ",36,['Brazil'],Brazil,Assis,DM,"1,87",-
31,Naylhor,Centre-Back,"Jun 24, 1987 ",36,['Brazil'],Brazil,Montalvânia,,"1,89",-
,Diego Borges,Centre-Back,"Nov 6, 1987 ",36,['Brazil'],Brazil,Porto Alegre,RB,"1,80",-
,Hernany Macedo,Centre-Back,"Feb 15, 1987 ",37,['Brazil'],Brazil,São Luís de Montes Belos,DM,"1,90",-
,Rodrigo Barros,Centre-Back,"Mar 21, 1987 ",36,['Brazil'],Brazil,Andradina,,"1,92",-
,Júnior Pereira,Centre-Back,"Feb 4, 1987 ",37,['Brazil'],Brazil,Goiânia,,"1,90",-
,Rafael Amorim,Centre-Back,"Jul 30, 1987 ",36,['Brazil'],Brazil,São Paulo,,"1,96",-
,Marcio Piccolo,Centre-Back,"Jun 8, 1987 ",36,"['Brazil', 'Italy']",Brazil,São Carlos,DM,"1,88",-
,Júnior Lopes,Centre-Back,"Oct 19, 1987 ",36,['Brazil'],Brazil,Porto Velho,,"1,90",-
,Vitor Hugo,Centre-Back,"Dec 29, 1987 ",36,['Brazil'],Brazil,Rolândia,,"1,87",-
,Alan Santana,Centre-Back,"Apr 6, 1987 ",36,['Brazil'],Brazil,,,"1,90",-
,Douglas,Centre-Back,"Mar 7, 1987 ",37,"['Japan', 'Brazil']",Brazil,,CF,"1,93",-
,Anderson Rosa,Centre-Back,"Feb 17, 1987 ",37,['Brazil'],Brazil,Jaciara,,"1,88",-
,Roni Souza,Centre-Back,"Sep 16, 1987 ",36,['Brazil'],Brazil,Ipiaú,,"1,86",-
,Vinícius,Centre-Back,"Jan 2, 1987 ",37,['Brazil'],Brazil,Maricá,,"1,93",-
,Kaio Oliveira,Centre-Back,"Sep 5, 1987 ",36,['Brazil'],Brazil,Igarapava,DM,"1,91",-
,Leonardo Luiz,Centre-Back,"Jun 5, 1987 ",36,['Brazil'],Brazil,Rio de Janeiro,,"1,87",-
,Valdemar,Centre-Back,"Apr 22, 1987 ",36,['Brazil'],Brazil,Goiânia,,"1,90",-
,Luiz Eduardo,Centre-Back,"Mar 21, 1987 ",36,['Brazil'],Brazil,Uberlândia,,"1,91",-
,William Vinicius,Centre-Back,"Aug 17, 1987 ",36,['Brazil'],Brazil,São José dos Campos,,"1,90",-
,Saulo,Centre-Back,"Sep 28, 1987 ",36,['Brazil'],Brazil,São Paulo,,"1,86",-
,Diego Macedo,Centre-Back,"Sep 15, 1987 ",36,['Brazil'],Brazil,Rio de Janeiro,,"1,88",-
,Marcus Vinicius,Centre-Back,"Aug 12, 1987 ",36,['Brazil'],Brazil,Poxoreo,,,-
4,Diego Jussani,Centre-Back,"Sep 7, 1987 ",36,['Brazil'],Brazil,Americana,,"1,89",-
,Carlos André,Centre-Back,"Feb 27, 1987 ",37,"['Brazil', 'Portugal']",Brazil,Mutuípe,,"1,87",-
,Ronaldo Conceição,Centre-Back,"Apr 3, 1987 ",36,['Brazil'],Brazil,Capão da Canoa,,"1,91",-
,Vinícius Silva,Centre-Back,"Mar 11, 1987 ",37,['Brazil'],Brazil,Pindamonhangaba (SP),,"1,87",-
,Marcelo Godri,Centre-Back,"Feb 20, 1987 ",37,['Brazil'],Brazil,Blumenau,DM,"1,84",-
,Alexandre,Centre-Back,"Dec 11, 1987 ",36,['Brazil'],Brazil,Natal,,"1,82",-
,Maurício Leal,Centre-Back,"Jun 11, 1987 ",36,['Brazil'],Brazil,Jandira,,"1,87",-
,Diego,Centre-Back,"Sep 14, 1987 ",36,['Brazil'],Brazil,,DM,"1,87",-
