Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Gustavo Zamaio,Attacking Midfield,"Apr 7, 1986 ",37,['Brazil'],Brazil,Sao Paulo,,,-
,Carlinhos,Attacking Midfield,"Dec 2, 1986 ",37,['Brazil'],Brazil,Marabá,LM,"1,72",-
,Seara Higo,Attacking Midfield,"Jan 5, 1986 ",38,['Brazil'],Brazil,Santa Luzia,,,-
,Malaquias,Attacking Midfield,"Nov 11, 1986 ",37,['Brazil'],Brazil,Salto,LW   RW,"1,78",-
,Fábio Neves,Attacking Midfield,"Oct 4, 1986 ",37,['Brazil'],Brazil,Saquarema,LW   RW,"1,71",-
,Beto,Attacking Midfield,"Nov 15, 1986 ",37,['Brazil'],Brazil,Ibirité,,"1,78",-
,Rafael Carioca,Attacking Midfield,"Jul 17, 1986 ",37,['Brazil'],Brazil,Rio de Janeiro,,"1,70",-
,Jeff Silva,Attacking Midfield,"Jun 29, 1986 ",37,['Brazil'],Brazil,Campo Mourão,LB   SS,"1,78",-
,Jean Carlo,Attacking Midfield,"Aug 3, 1986 ",37,['Brazil'],Brazil,Ibirité,,"1,82",-
,Juninho,Attacking Midfield,"Jun 21, 1986 ",37,['Brazil'],Brazil,Belo Jardim,,"1,73",-
,Eduardo Ramos,Attacking Midfield,"Mar 25, 1986 ",37,['Brazil'],Brazil,Caçu,LW   RW,"1,82",-
,Bruno,Attacking Midfield,"Jun 21, 1986 ",37,['Brazil'],Brazil,Porto Alegre,LM   CM,"1,84",-
,Roger Gaúcho,Attacking Midfield,"Mar 30, 1986 ",37,['Brazil'],Brazil,São Leopoldo,LW   RW,"1,77",-
,Evandro,Attacking Midfield,"Aug 23, 1986 ",37,"['Brazil', 'Serbia']",Brazil,Blumenau,CM,"1,79",-
,Dinélson,Attacking Midfield,"Feb 4, 1986 ",38,['Brazil'],Brazil,Anagé,LW   RW,"1,65",-
,Ronny,Attacking Midfield,"May 11, 1986 ",37,['Brazil'],Brazil,Fortaleza,LW   LB,"1,75",-
,Juliano Mineiro,Attacking Midfield,"Feb 14, 1986 ",38,"['Brazil', 'Timor-Leste']",Brazil,Rio de Janeiro,,"1,73",-
,Ederson,Attacking Midfield,"Jan 13, 1986 ",38,"['Brazil', 'Italy']",Brazil,Parapuã,CM   LM,"1,81",-
,Luciano Mandí,Attacking Midfield,"Jan 22, 1986 ",38,['Brazil'],Brazil,Porciúncula,SS   RW,"1,86",-
,Jajá,Attacking Midfield,"Nov 29, 1986 ",37,['Brazil'],Brazil,Itapipoca,LW   RW,"1,70",-
,Madson,Attacking Midfield,"May 21, 1986 ",37,"['Brazil', 'Italy']",Brazil,Volta Redonda,LW   RW,"1,57",-
,Marcelinho,Attacking Midfield,"Oct 24, 1986 ",37,['Brazil'],Brazil,Palmital,,"1,63",-
,Kadú,Attacking Midfield,"Aug 31, 1986 ",37,['Brazil'],Brazil,Andradina,CM   LM,"1,77",-
,Maicosuel,Attacking Midfield,"Jun 16, 1986 ",37,['Brazil'],Brazil,Cosmópolis,LW   RW,N/A,-
,Marquinho,Attacking Midfield,"Jul 3, 1986 ",37,['Brazil'],Brazil,Passo Fundo,CM   LM,"1,82",-
,Élton,Attacking Midfield,"Apr 7, 1986 ",37,['Brazil'],Brazil,Palmeira dos Índios,LM   RM,"1,54",-
,André Moritz,Attacking Midfield,"Aug 6, 1986 ",37,"['Brazil', 'Italy']",Brazil,Florianópolis,LW   RW,"1,87",-
,Vitor Junior,Attacking Midfield,"Sep 15, 1986 ",37,['Brazil'],Brazil,Porto Alegre,SS,"1,67",-
,Caio,Attacking Midfield,"May 29, 1986 ",37,['Brazil'],Brazil,Mirandópolis,LM   RM,N/A,-
,João Paulo,Attacking Midfield,"Sep 25, 1987 ",36,"['France', 'Brazil']",Brazil,São Paulo,,"1,79",-
,Uellington Martins,Attacking Midfield,"Feb 14, 1987 ",37,['Brazil'],Brazil,Betim,,"1,80",-
,Raphael Maltinsky,Attacking Midfield,"Dec 18, 1987 ",36,"['Israel', 'Brazil']",Brazil,,,,-
,Leomir,Attacking Midfield,"Apr 7, 1987 ",36,['Brazil'],Brazil,Rio do Sul,,"1,79",-
,Rodrigo Cobrinha,Attacking Midfield,"Feb 22, 1987 ",37,['Brazil'],Brazil,Santos,LW   RW,"1,79",-
,Paulinho Mossoró,Attacking Midfield,"Jun 11, 1987 ",36,['Brazil'],Brazil,Mossoró,,"1,69",-
,Clayton,Attacking Midfield,"Jul 3, 1987 ",36,['Brazil'],Brazil,Diadema,RW,"1,87",-
70,Juan Felipe,Attacking Midfield,"Dec 5, 1987 ",36,['Brazil'],Brazil,São Vicente,RW   LW,"1,75",-
,Paulinho,Attacking Midfield,"Aug 8, 1987 ",36,['Brazil'],Brazil,Goiânia,CF   LW,"1,75",-
,Rafael Rodrigues Moretto,Attacking Midfield,"Oct 13, 1987 ",36,['Brazil'],Brazil,Ribeirão Preto - SP,LW,"1,78",-
,Jefersom Berger,Attacking Midfield,"Dec 15, 1987 ",36,['Brazil'],Brazil,Espírito Santo,LW   RW,"1,74",-
,Caio Garcia Suguino,Attacking Midfield,"Nov 3, 1987 ",36,"['Brazil', 'Spain']",Brazil,São Bernardo do Campo,DM,"1,69",-
,Ronaldo,Attacking Midfield,"Apr 13, 1987 ",36,['Brazil'],Brazil,Rodeio Bonito,LW   RW,"1,76",-
,Heitor,Attacking Midfield,"Dec 20, 1987 ",36,['Brazil'],Brazil,Caracaraí,,,-
,William Amendoim,Attacking Midfield,"May 6, 1987 ",36,['Brazil'],Brazil,,,,-
,Enercino,Attacking Midfield,"Mar 16, 1987 ",37,['Brazil'],Brazil,,LM,"1,73",-
,Wander Luiz,Attacking Midfield,"May 30, 1987 ",36,['Brazil'],Brazil,Lamim,CM   DM,"1,83",-
,Diego Assis,Attacking Midfield,"Sep 14, 1987 ",36,['Brazil'],Brazil,São Paulo,CM,"1,66",-
,Elton,Attacking Midfield,"Jun 14, 1987 ",36,['Brazil'],Brazil,,,"1,71",-
87,George Jackson,Attacking Midfield,"Jan 5, 1987 ",37,['Brazil'],Brazil,Rio de Janeiro,LW   LB,"1,77",-
,Diego Oliveira,Attacking Midfield,"May 11, 1987 ",36,['Brazil'],Brazil,Itabira,LW,"1,78",-
,Alan Mineiro,Attacking Midfield,"Sep 29, 1987 ",36,['Brazil'],Brazil,Três Corações,LW   RW,"1,75",-
,Thiago Elias,Attacking Midfield,"Jun 9, 1987 ",36,['Brazil'],Brazil,Pau D´Alhos,LW   RW,"1,76",-
,Renatinho,Attacking Midfield,"Jan 16, 1987 ",37,['Brazil'],Brazil,Teixeira,LW   RW,,-
,Juninho Aguiar,Attacking Midfield,"Jul 29, 1987 ",36,['Brazil'],Brazil,Corumbá,,"1,70",-
,Rafael Bitencourt,Attacking Midfield,"Apr 13, 1987 ",36,['Brazil'],Brazil,Venancio Aires,,"1,78",-
,Vitor Sonny,Attacking Midfield,"Oct 25, 1987 ",36,['Brazil'],Brazil,São Paulo,,"1,70",-
,Aragoney,Attacking Midfield,"Mar 7, 1987 ",37,['Brazil'],Brazil,João Pessoa,,"1,76",-
,Diego Sales,Attacking Midfield,"Jul 13, 1987 ",36,['Brazil'],Brazil,Rio de Janeiro,,"1,83",-
,Thiago Freitas,Attacking Midfield,"Apr 13, 1987 ",36,"['Brazil', 'Italy']",Brazil,Vitória,LW,N/A,-
,David Dener,Attacking Midfield,"Jan 14, 1987 ",37,['Brazil'],Brazil,Santos Dumont,,"1,84",-
,Felipe Piovesan,Attacking Midfield,"Jul 16, 1987 ",36,['Brazil'],Brazil,São Paulo,,"1,80",-
20,Robinho,Attacking Midfield,"Nov 10, 1987 ",36,['Brazil'],Brazil,Marialva,CM   DM,"1,70",-
70,Thiago Santos,Attacking Midfield,"Jul 12, 1987 ",36,['Brazil'],Brazil,Linhares,LW   RW,"1,79",-
70,Moreira,Attacking Midfield,"Apr 11, 1987 ",36,['Brazil'],Brazil,Alegre,SS   RW,"1,70",-
,Deyvid Sacconi,Attacking Midfield,"Apr 10, 1987 ",36,"['Brazil', 'Italy']",Brazil,Alfenas,LW   RW,"1,74",-
,Rogerinho,Attacking Midfield,"Mar 20, 1987 ",36,['Brazil'],Brazil,Bacabal,RW   LW,"1,76",-
,Bruno Farias,Attacking Midfield,"Nov 20, 1987 ",36,['Brazil'],Brazil,Junqueirópolis,LW   RW,"1,75",-
,Lucas Chiaretti,Attacking Midfield,"Sep 22, 1987 ",36,"['Brazil', 'Italy']",Brazil,Belo Horizonte,LW   SS,"1,71",-
,Léo Oliveira,Attacking Midfield,"Aug 25, 1987 ",36,['Brazil'],Brazil,Nova Iguaçu,CM   SS,"1,72",-
,Taianan,Attacking Midfield,"Mar 13, 1987 ",37,"['Brazil', 'Spain']",Brazil,Passo Fundo,CM   RW,"1,79",-
,Fabrício Rodrigues,Attacking Midfield,"Sep 23, 1987 ",36,['Brazil'],Brazil,Marília,CM,"1,83",-
,Bruninho,Attacking Midfield,"Jul 22, 1987 ",36,['Brazil'],Brazil,,,"1,73",-
,Tallys,Attacking Midfield,"Oct 26, 1987","Oct 26, 1987",['Brazil'],Brazil,Porto Alegre,LW   RW,"1,73",-
,Dakson,Attacking Midfield,"Jul 11, 1987 ",36,['Brazil'],Brazil,Santana do Ipanema,LW   RW,"1,80",-
,Rodriguinho,Attacking Midfield,"Nov 24, 1987 ",36,['Brazil'],Brazil,Ipatinga,SS   CF,"1,83",-
77,Kanu,Attacking Midfield,"Sep 23, 1987 ",36,"['Brazil', 'Belgium']",Brazil,"Barueri, São Paulo",CM   RM,"1,90",-
,Hélton Luiz,Attacking Midfield,"Jan 2, 1987 ",37,['Brazil'],Brazil,Messias,,"1,71",-
,Edimílson,Attacking Midfield,"Oct 15, 1987 ",36,['Brazil'],Brazil,Santos,,"1,75",-
,Thiago Laranjeira,Attacking Midfield,"Nov 5, 1987 ",36,['Brazil'],Brazil,Sertânia,RW   CM,"1,68",-
,Bruno Iotti,Attacking Midfield,"Jan 15, 1987 ",37,"['Brazil', 'Italy']",Brazil,Jundiaí,LW   LB,"1,80",-
,Eliomar,Attacking Midfield,"Feb 12, 1987 ",37,['Brazil'],Brazil,Garanhuns,CF   RW,"1,77",-
,Sammir,Attacking Midfield,"Apr 23, 1987 ",36,"['Croatia', 'Brazil']",Brazil,Itabuna,CM   LM,"1,78",-
,Douglas Packer,Attacking Midfield,"Mar 13, 1987 ",37,"['Brazil', 'Italy']",Brazil,Indaial,DM   CM,"1,78",-
,Carlos Eduardo,Attacking Midfield,"Jul 18, 1987 ",36,['Brazil'],Brazil,Ajuricaba,RW   LW,"1,71",-
,Sandro Costa,Attacking Midfield,"Feb 13, 1987 ",37,['Brazil'],Brazil,São Paulo,,"1,82",-
,Tchô,Attacking Midfield,"Apr 21, 1987 ",36,['Brazil'],Brazil,Belo Horizonte,RW   LW,"1,75",-
,Diego,Attacking Midfield,"Jan 4, 1987 ",37,['Brazil'],Brazil,Recife,,"1,67",-
10,Vinicius Calamari,Attacking Midfield,"Jun 1, 1988 ",35,['Brazil'],Brazil,Nova Iguaçu,SS,"1,77",€100k
,Romarinho,Attacking Midfield,"Aug 8, 1988 ",35,['Brazil'],Brazil,Barbalha,SS   CF,"1,67",-
,Fabinho,Attacking Midfield,"Jul 24, 1988 ",35,['Brazil'],Brazil,Vacaria,,"1,72",-
,Jussimar,Attacking Midfield,"Oct 7, 1988 ",35,['Brazil'],Brazil,Rio Real,RW,"1,67",-
,Rafael Vila,Attacking Midfield,"Feb 4, 1988 ",36,['Brazil'],Brazil,Nossa Senhora da Glória,CM,"1,68",-
,Hedipo Gustavo,Attacking Midfield,"Feb 7, 1988 ",36,['Brazil'],Brazil,Ibirama,LW   CM,"1,74",-
,Rodrigo,Attacking Midfield,"Mar 29, 1988 ",35,"['Brazil', 'Greece']",Brazil,Sao Jose dos Pinhais,CF,"1,75",-
,Clebinho,Attacking Midfield,"Jan 14, 1988 ",36,['Brazil'],Brazil,São José,RM,"1,79",-
,Otávio,Attacking Midfield,"Jun 8, 1988 ",35,['Brazil'],Brazil,Rio de Janeiro,RW   LW,"1,74",-
,Eder Guerreiro,Attacking Midfield,"Nov 1, 1988 ",35,['Brazil'],Brazil,Salvador,LW   RW,"1,79",-
,Rubinho,Attacking Midfield,"Aug 24, 1988 ",35,['Brazil'],Brazil,,LW   RW,"1,72",-
,Lucas Marques,Attacking Midfield,"Dec 6, 1988 ",35,"['Brazil', 'Italy']",Brazil,São Paulo,LW   RW,"1,83",-
,Jorge Luiz,Attacking Midfield,"Jan 3, 1988 ",36,['Brazil'],Brazil,Rio de Janeiro,LW   LB,"1,78",-
,Adham Mossoró,Attacking Midfield,"Jun 16, 1988 ",35,['Brazil'],Brazil,Mossoró,RW,"1,74",-
,Robby,Attacking Midfield,"Nov 15, 1988 ",35,['Brazil'],Brazil,Rondônia,,"1,82",-
,Washington,Attacking Midfield,"Aug 24, 1988 ",35,['Brazil'],Brazil,Tuneiras do Oeste,,"1,72",-
,Diogo Peixoto,Attacking Midfield,"Mar 3, 1988 ",36,['Brazil'],Brazil,Recife,CM,"1,70",-
,Kanu,Attacking Midfield,"Nov 21, 1988 ",35,['Brazil'],Brazil,Campo Grande,CF   LM,"1,93",-
,Hugo De Marchi,Attacking Midfield,"Jan 19, 1988 ",36,"['Brazil', 'Italy']",Brazil,Cambé,CM   RM,"1,80",-
,Felipe Ferreira,Attacking Midfield,"Sep 22, 1988 ",35,['Brazil'],Brazil,Rio de Janeiro,SS   RW,"1,84",-
10,Bruno Torres,Attacking Midfield,"Jun 9, 1988 ",35,"['Brazil', 'Portugal']",Brazil,Independência,LW   RW,"1,76",-
,Kariri,Attacking Midfield,"Feb 21, 1988 ",36,['Brazil'],Brazil,Araguaína,RW   LW,"1,70",-
,Memo,Attacking Midfield,"Feb 14, 1988 ",36,['Brazil'],Brazil,Bonito,CM   CB,"1,79",-
,Djalminha,Attacking Midfield,"Apr 15, 1988 ",35,['Brazil'],Brazil,Januária,,"1,79",-
,Júnior,Attacking Midfield,"May 7, 1988 ",35,"['Brazil', 'Italy']",Brazil,Linhares (ES),LW   RW,"1,80",-
,Marques,Attacking Midfield,"Nov 11, 1988 ",35,['Brazil'],Brazil,,,"1,81",-
,Rafinha,Attacking Midfield,"Oct 7, 1988 ",35,['Brazil'],Brazil,Guarulhos,,"1,86",-
,Edmar,Attacking Midfield,"Sep 19, 1988 ",35,['Brazil'],Brazil,Maceió,RW,"1,73",-
,Diego Lima,Attacking Midfield,"Sep 30, 1988 ",35,['Brazil'],Brazil,Duque de Caxias,LW   SS,"1,76",-
,Mauro Alonso,Attacking Midfield,"Aug 12, 1988 ",35,['Brazil'],Brazil,São Carlos,CM   LM,"1,80",-
,Didira,Attacking Midfield,"Jun 9, 1988 ",35,['Brazil'],Brazil,Arapiraca,LW   RW,"1,71",-
,Thiago Carioca,Attacking Midfield,"Feb 8, 1988 ",36,['Brazil'],Brazil,Rio de Janeiro,,"1,73",-
,Robson,Attacking Midfield,"Apr 26, 1988 ",35,"['Brazil', 'Japan']",Brazil,Marilia,CM,"1,75",-
