Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Mael,Left Midfield,"Aug 26, 1991 ",32,['Brazil'],Brazil,Rio Tinto,AM   LB,"1,75",-
,Ted Love,Left Midfield,"Apr 10, 1991 ",32,['Brazil'],Brazil,São Luís,LW,"1,68",-
,Luca Gimenez,Left Midfield,"Apr 23, 1992 ",31,['Brazil'],Brazil,São Paulo,RM,"1,79",-
,Danilo,Left Midfield,N/A ,32,[],Brazil,Porciuncula,RM   CF,N/A,-
,Danilo Pires,Left Midfield,"Mar 21, 1992 ",31,['Brazil'],Brazil,São Luís,AM   LW,"1,77",-
,Matheus Gaúcho,Left Midfield,"Aug 23, 1992 ",31,"['Brazil', 'Italy']",Brazil,Porto Alegre,AM   LW,"1,73",-
,Diego Tolentino,Left Midfield,"Apr 15, 1992 ",31,"['Brazil', 'Italy']",Brazil,Vila Velha,LB   AM,N/A,-
,Rafhinha,Left Midfield,"Mar 2, 1992 ",32,"['Austria', 'Brazil']",Brazil,Mal Candidorondon,RM   AM,,-
,Araújo,Left Midfield,"May 12, 1993 ",30,['Brazil'],Brazil,,LW,"1,69",-
,Cicero,Left Midfield,"May 5, 1993 ",30,['Brazil'],Brazil,Linhares,CM,"1,82",-
10,Guilherme Lima,Left Midfield,N/A ,30,['Brazil'],Brazil,Goiânia,RM,"1,76",-
,Salomão,Left Midfield,"Apr 20, 1993 ",30,['Brazil'],Brazil,Rio de Janeiro,AM   LB,"1,70",-
,Stefano Moretti,Left Midfield,"Sep 17, 1993 ",30,"['Brazil', 'Italy']",Brazil,Boituva,LW,"1,79",-
,Diego Medeiros,Left Midfield,"Mar 28, 1993 ",30,['Brazil'],Brazil,São Paulo,RW   LW,"1,87",-
,Juninho,Left Midfield,"Sep 26, 1994 ",29,['Brazil'],Brazil,,CF   SS,"1,65",€150k
,Lucas Barbosa,Left Midfield,"Jul 6, 1994 ",29,['Brazil'],Brazil,Sao Paulo,,"1,77",-
,Marquinhos,Left Midfield,"Aug 11, 1994 ",29,['Brazil'],Brazil,,RM,"1,91",-
29,Henrique,Left Midfield,"May 19, 1994 ",29,['Brazil'],Brazil,Cajuru,LB   LW,"1,75",-
,John Silva,Left Midfield,"Dec 18, 1994 ",29,"['Portugal', 'Brazil']",Brazil,Almada,,"1,73",-
,Léo Lisboa,Left Midfield,"Jun 1, 1994 ",29,['Brazil'],Brazil,Rio de Janeiro,LW   LB,"1,75",-
,Jean Carlos,Left Midfield,"Jun 9, 1995 ",28,['Brazil'],Brazil,Goiânia,LB,"1,84",€500k
,Rodrigo Maranhão,Left Midfield,"Oct 13, 1995 ",28,['Brazil'],Brazil,Codó,LW   LB,"1,79",-
,Leonardo Cunha,Left Midfield,"Aug 22, 1995 ",28,['Brazil'],Brazil,,,,-
,Charles,Left Midfield,"Sep 15, 1995 ",28,['Brazil'],Brazil,,,,-
,Diego Viana,Left Midfield,"Jan 12, 1995 ",29,['Brazil'],Brazil,Fortaleza,DM   CM,"1,81",-
20,Jean Carlos Silva,Left Midfield,"May 10, 1996 ",27,"['Spain', 'Brazil']",Brazil,Ouro Preto,RM   RW,"1,85",€800k
,Eliu,Left Midfield,"May 16, 1996 ",27,['Brazil'],Brazil,Uberaba,DM,"1,88",-
,Marcos,Left Midfield,"Mar 13, 1996 ",28,"['Brazil', 'Luxembourg']",Brazil,,AM   LW,,-
,Matheus Fernandes,Left Midfield,"Mar 19, 1996 ",27,['Brazil'],Brazil,Rio de Janeiro,SS   RM,"1,73",-
4,Gabrielzinho,Left Midfield,"Mar 29, 1996 ",27,['Brazil'],Brazil,Araçatuba,LW   RW,"1,71",€300k
,Cafu,Left Midfield,"Jan 22, 1996 ",28,['Brazil'],Brazil,Niterói,RM,"1,68",-
,Yan Petter,Left Midfield,"Apr 4, 1996 ",27,['Brazil'],Brazil,,LB,,-
,Erik De Jesús Oliveira,Left Midfield,"Nov 4, 1997 ",26,['Brazil'],Brazil,,LB,"1,84",-
,Matheus Caliman,Left Midfield,"Apr 18, 1997 ",26,"['Brazil', 'Portugal']",Brazil,São Paulo,LB   RM,"1,69",-
,Raylson,Left Midfield,"Jun 19, 1997 ",26,['Brazil'],Brazil,,,,-
,Cristiano Salib,Left Midfield,"Jan 12, 1998 ",26,['Brazil'],Brazil,Bom Jesus,LB,,-
,Lulinha,Left Midfield,"Apr 18, 1998 ",25,['Brazil'],Brazil,,AM,,-
,Wallace Obina,Left Midfield,"Jun 23, 1998 ",25,['Brazil'],Brazil,Aracaju,RM,"1,79",-
10,Luis Oliveira,Left Midfield,N/A ,26,"['Germany', 'Brazil']",Brazil,Manaus,CF,"1,75",-
17,Daniel Ribeiro,Left Midfield,"May 29, 1998 ",25,"['Brazil', 'Switzerland']",Brazil,Goiânia,LW   CF,"1,75",-
,Lucas Lima,Left Midfield,"Mar 3, 1998 ",26,['Brazil'],Brazil,,LB   CB,,-
,Elorhan,Left Midfield,"Nov 12, 1998 ",25,['Brazil'],Brazil,Campo Grande,RM,"1,7",-
,André Garcez,Left Midfield,"Sep 29, 1998 ",25,['Brazil'],Brazil,Sao Luis,SS,,-
,Vitor Damasceno,Left Midfield,"May 8, 1998 ",25,['Brazil'],Brazil,,LW   RM,,-
30,Carlos Augusto,Left Midfield,"Jan 7, 1999 ",25,"['Brazil', 'Italy']",Brazil,Campinas,LB   CB,"1,84",€20.00m
,Ivanaldo,Left Midfield,"Aug 27, 1999 ",24,['Brazil'],Brazil,Natal,CF,"1,75",-
,Esquerdinha,Left Midfield,"Feb 26, 1999 ",25,['Brazil'],Brazil,São José de Ribamar,LW   RW,"1,68",-
,Vitor Felix,Left Midfield,"Jan 1, 2000 ",24,['Brazil'],Brazil,Itaitinga,,"1,75",-
,Gustavo Maya,Left Midfield,"Mar 16, 2000 ",24,"['Brazil', 'Spain']",Brazil,,LW   CB,"1,80",-
,Victor Diaz,Left Midfield,"Aug 23, 2000 ",23,['Brazil'],Brazil,Bandeirantes,,,-
,Gabriel,Left Midfield,"Mar 22, 2000 ",23,['Brazil'],Brazil,,,,-
8,Gilberto Laurentino,Left Midfield,"Jan 24, 2000 ",24,['Brazil'],Brazil,Fortaleza CE,RM,,-
,Luiz Gustavo,Left Midfield,"Jul 9, 2001 ",22,['Brazil'],Brazil,,LB,,-
23,Matheus Machado,Left Midfield,"Jul 9, 2001 ",22,"['Brazil', 'Portugal']",Brazil,São Paulo (SP),AM,"1,72",-
31,Dudu,Left Midfield,"Sep 28, 2002 ",21,['Brazil'],Brazil,Feliz,LB   DM,"1,82",€10k
,Paulo Rodrigo,Left Midfield,"Oct 23, 2002 ",21,['Brazil'],Brazil,Canindé,LW   AM,,-
6,Matheus Cunha,Left Midfield,"Apr 23, 2002 ",21,"['Brazil', 'Portugal']",Brazil,,LW,"1,71",-
13,Maik Pereira,Left Midfield,"May 13, 2002 ",21,"['Switzerland', 'Brazil']",Brazil,Fortaleza,,"1,76",-
11,Arthur Diniz,Left Midfield,"May 6, 2003 ",20,"['Brazil', 'Spain']",Brazil,Indaiatuba,LB,,€75k
,Joao Pedro,Left Midfield,"Jan 18, 2003 ",21,['Brazil'],Brazil,,AM,"1,69",€25k
30,Gabriel Antinoro,Left Midfield,"Apr 24, 2004 ",19,"['Canada', 'Brazil']",Brazil,,LW,,€75k
,Adson,Left Midfield,"Nov 28, 2004 ",19,['Brazil'],Brazil,Curitiba,RM,"1,70",-
,José Antônio,Left Midfield,"Feb 3, 2004 ",20,"['Brazil', 'Italy']",Brazil,,,,€25k
,Natan,Left Midfield,"Jul 25, 2005 ",18,['Brazil'],Brazil,Caxias do Sul,LB,"1,68",-
,Gui Meira,Left Midfield,"Jan 20, 2005 ",19,['Brazil'],Brazil,Juiz de Fora,LW,,-
