Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Marcelinho,Right Winger,"Jan 9, 1987 ",37,['Brazil'],Brazil,Santa Cruz do Sul,LW,"1,69",-
,Maycon,Right Winger,"Jun 5, 1987 ",36,['Brazil'],Brazil,São Lourenço do Oeste,LW,"1,76",-
,Mateus Paraná,Right Winger,"May 21, 1987 ",36,['Brazil'],Brazil,Rolândia,,"1,73",-
,Cristiano,Right Winger,"Jan 12, 1987 ",37,['Brazil'],Brazil,Campo Mourão (PR),RM   CF,"1,83",€100k
,Vitinho Caiçara,Right Winger,"Aug 25, 1987 ",36,['Brazil'],Brazil,São Paulo,RM   CF,"1,80",-
,Joel Valim,Right Winger,"May 14, 1987 ",36,"['Brazil', 'Italy']",Brazil,Vila Velha,,"1,80",-
,Zambi,Right Winger,"Oct 19, 1987 ",36,['Brazil'],Brazil,Itaperuna,LW   CF,"1,75",-
,Johnny,Right Winger,"Feb 9, 1987 ",37,['Brazil'],Brazil,Rio de Janeiro,,"1,82",-
,Willian Saroa,Right Winger,"Sep 18, 1987 ",36,['Brazil'],Brazil,,,"1,84",-
,Bruno Augusto,Right Winger,"Feb 20, 1987 ",37,['Brazil'],Brazil,Mogi Mirim,,"1,80",-
,Danilinho,Right Winger,"Mar 11, 1987 ",37,"['Brazil', 'Mexico']",Brazil,Ponta Porã,LW   AM,"1,68",-
,Marlos,Right Winger,"Jun 7, 1988 ",35,"['Ukraine', 'Brazil']",Brazil,São José dos Pinhais,LW   AM,"1,74",€400k
,Wanderson,Right Winger,"Jan 2, 1988 ",36,"['Bulgaria', 'Brazil']",Brazil,Cruzeiro do Oeste,LW   AM,"1,67",€100k
,Fábio Fukumoto,Right Winger,"Jun 3, 1988 ",35,['Brazil'],Brazil,Guaratinguetá,LW   AM,"1,70",-
,Gilberto,Right Winger,"Jun 8, 1988 ",35,['Brazil'],Brazil,Rio Branco,LW,,-
56,Dudu Lima,Right Winger,"Nov 28, 1988 ",35,['Brazil'],Brazil,"Volta Redonda, Rio de Janeiro",LW   CF,"1,84",-
,André Cassaco,Right Winger,"Sep 20, 1988 ",35,['Brazil'],Brazil,Fortaleza,LW   CF,"1,70",-
,George,Right Winger,"Dec 19, 1988 ",35,['Brazil'],Brazil,Campina Grande,LW,"1,70",-
,Robertinho,Right Winger,"Jun 13, 1988 ",35,['Brazil'],Brazil,Belo Horizonte,LW,"1,72",-
,Nerylon,Right Winger,"Jan 15, 1988 ",36,['Brazil'],Brazil,São Luís,RM   RB,"1,74",-
,Maikon Leite,Right Winger,"Aug 3, 1988 ",35,['Brazil'],Brazil,Mogi das Cruzes,AM   LW,"1,69",-
,Lenny,Right Winger,"Mar 23, 1988 ",35,['Brazil'],Brazil,Rio de Janeiro,LW   AM,"1,71",-
,Éverton,Right Winger,"Dec 11, 1988 ",35,['Brazil'],Brazil,Nortelândia,LW   AM,"1,73",€250k
9,Leândro,Right Winger,"Nov 26, 1988 ",35,"['Brazil', 'Poland']",Brazil,Andradina,CF,"1,75",€100k
,Chuck,Right Winger,"Aug 5, 1988 ",35,['Brazil'],Brazil,São Bernardo do Campo,LW,"1,69",-
,Fidelis,Right Winger,"Mar 4, 1988 ",36,['Brazil'],Brazil,,,"1,80",-
,Tiaguinho,Right Winger,"Oct 7, 1988 ",35,['Brazil'],Brazil,São Paulo,SS   LW,"1,72",-
,Fagner,Right Winger,"May 25, 1988 ",35,['Brazil'],Brazil,Agrestina,SS   LW,"1,81",-
,Dico,Right Winger,"Jan 6, 1988 ",36,['Brazil'],Brazil,Quixadá,AM,"1,67",-
,Alison Silva,Right Winger,"Jun 1, 1988 ",35,['Brazil'],Brazil,Palmeras,LW,"1,79",-
,Isael,Right Winger,"May 13, 1988 ",35,['Brazil'],Brazil,São Paulo,CF   AM,"1,71",-
,Renatinho,Right Winger,"Oct 4, 1988 ",35,['Brazil'],Brazil,Cardoso,LW   AM,"1,67",-
77,Ciro Alves,Right Winger,"Apr 18, 1989 ",34,['Brazil'],Brazil,Salgueiro,LW   CF,"1,75",€300k
28,Janderson,Right Winger,"Feb 18, 1989 ",35,['Brazil'],Brazil,Quaraí,LW,"1,75",€100k
77,Jhonnattann,Right Winger,"Jul 27, 1989 ",34,['Brazil'],Brazil,Cardoso Moreira,LW   AM,"1,65",€50k
,Jó Boy,Right Winger,"Jun 19, 1989 ",34,['Brazil'],Brazil,João Pessoa,,"1,69",-
,Daniel Reis,Right Winger,"Jun 15, 1989 ",34,['Brazil'],Brazil,Sao Vicente,SS   LW,N/A,-
,Bruno Chocolate,Right Winger,"Mar 22, 1989 ",34,['Brazil'],Brazil,São Luís,CF,"1,76",-
,Bruninho,Right Winger,"Sep 29, 1989 ",34,['Brazil'],Brazil,Porto Alegre,LW   LW,"1,78",-
11,Lucas Ozório,Right Winger,"Mar 29, 1989 ",34,"['Brazil', 'Italy']",Brazil,Mooca,LW   AM,N/A,-
,Paulo Júnior,Right Winger,"Jan 23, 1989 ",35,['Brazil'],Brazil,Baueri,,"1,68",-
,Renato Silva,Right Winger,"Feb 26, 1989 ",35,['Brazil'],Brazil,São Paulo,LW,"1,75",-
,Wendell,Right Winger,"Apr 4, 1989 ",34,['Brazil'],Brazil,São Paulo,AM,"1,70",-
,Marquinhos,Right Winger,"Oct 19, 1989 ",34,['Brazil'],Brazil,Prado,LW   SS,"1,75",-
,Wendell Lira,Right Winger,"Jan 7, 1989 ",35,['Brazil'],Brazil,Goiânia,LW   CF,"1,74",-
,Jonatan Reis,Right Winger,"Jun 30, 1989 ",34,['Brazil'],Brazil,Codó,CF   AM,"1,85",€100k
25,Ederson,Right Winger,"Aug 21, 1989 ",34,['Brazil'],Brazil,Jacarezinho,AM   CF,"1,78",€100k
,Anderson Almeida Da Silva,Right Winger,"Apr 20, 1989 ",34,['Brazil'],Brazil,Campo Grande,,,-
,Jonas Piupiu,Right Winger,"Jun 24, 1989 ",34,['Brazil'],Brazil,,,"1,65",-
,Jean Silva,Right Winger,"Mar 7, 1989 ",35,['Brazil'],Brazil,Ferros,CF   LW,"1,73",-
,Hugo,Right Winger,"May 14, 1989 ",34,['Brazil'],Brazil,Ilhéus,LW   CF,"1,75",-
,Maurinho,Right Winger,"Dec 10, 1989 ",34,['Brazil'],Brazil,Canoas,LW   SS,"1,73",-
,Túlio Renan,Right Winger,"Mar 18, 1989 ",35,['Brazil'],Brazil,Boquira,CF,"1,73",-
,Jacson,Right Winger,"Dec 16, 1989 ",34,['Brazil'],Brazil,São Gonçalo do Campos,LW,"1,80",-
,Joãozinho,Right Winger,"Dec 6, 1989 ",34,['Brazil'],Brazil,Xambre,LW   CF,"1,70",-
,Mazola,Right Winger,"May 8, 1989 ",34,['Brazil'],Brazil,Guarulhos,LW   CF,"1,78",-
,Dedé,Right Winger,"Jul 6, 1989 ",34,['Brazil'],Brazil,Muniz Freire,LW,"1,83",-
90,Douglas Costa,Right Winger,"Sep 14, 1990 ",33,['Brazil'],Brazil,Sapucaia do Sul,LW   SS,"1,72",€1.50m
11,Marinho,Right Winger,"May 29, 1990 ",33,['Brazil'],Brazil,Penedo,LW   SS,"1,69",€750k
11,Felipe Marques,Right Winger,"Jan 27, 1990 ",34,['Brazil'],Brazil,Pacajus,AM   LW,"1,66",€300k
,Everson Bilau,Right Winger,"Apr 17, 1990 ",33,['Brazil'],Brazil,Santa Izabel,SS   LW,"1,63",-
,Índio Potiguar,Right Winger,"Aug 22, 1990 ",33,['Brazil'],Brazil,,LW   CF,"1,78",-
,Dudu,Right Winger,"Apr 26, 1990 ",33,['Brazil'],Brazil,Atalaia,LW,"1,64",-
,Michel,Right Winger,"Apr 30, 1990 ",33,['Brazil'],Brazil,Santana do Livramento,LW,"1,67",-
,Diego Neres,Right Winger,"Mar 8, 1990 ",34,"['Brazil', 'Portugal']",Brazil,Rio de Janeiro,SS   LW,"1,70",-
,Mailson,Right Winger,"Dec 23, 1990 ",33,['Brazil'],Brazil,Palmas,LW   SS,"1,78",-
,Rafael Batatinha,Right Winger,"Feb 9, 1990 ",34,['Brazil'],Brazil,Senhor do Bonfim,CF   SS,"1,82",-
,Cássio,Right Winger,"Aug 20, 1990 ",33,['Brazil'],Brazil,Coronel Fabriciano,SS,"1,73",-
,Rogério,Right Winger,"Dec 24, 1990 ",33,['Brazil'],Brazil,Pesqueira,LW   CF,"1,74",-
,Silvinho,Right Winger,"Jul 1, 1990 ",33,['Brazil'],Brazil,Guajará Mirim,LW,"1,74",-
16,Pedro Henrique,Right Winger,"Jun 16, 1990 ",33,['Brazil'],Brazil,Santa Cruz do Sul,LW   SS,"1,79",€1.20m
22,Jean Dias,Right Winger,"Oct 22, 1990 ",33,['Brazil'],Brazil,Conceição,LW   AM,"1,70",€500k
,Jaílton Paraíba,Right Winger,"Oct 11, 1990 ",33,['Brazil'],Brazil,Esperança,LW   CF,"1,66",€150k
,Cassiano,Right Winger,"May 9, 1990 ",33,['Brazil'],Brazil,,,,-
,Mirandinha,Right Winger,"Jun 19, 1990 ",33,['Brazil'],Brazil,,LW,"1,67",-
,Romarinho,Right Winger,"Jun 16, 1990 ",33,['Brazil'],Brazil,,CF   LW,"1,80",-
,Lucas Batatinha,Right Winger,"Jul 3, 1990 ",33,['Brazil'],Brazil,Ponta Grossa,LW   CF,"1,80",-
,Daniel Cruz,Right Winger,"Jun 3, 1990 ",33,['Brazil'],Brazil,Niterói,CF,"1,86",-
,Sergin,Right Winger,"Jan 1, 1990 ",34,"['Qatar', 'Brazil']",Brazil,Brasilia,,,-
,Gustavo Silva,Right Winger,"Nov 23, 1990 ",33,['Brazil'],Brazil,Rio de Janeiro,SS,"1,80",-
,Luan Madson,Right Winger,"Aug 11, 1990 ",33,['Brazil'],Brazil,São Miguel dos Campos,AM   LW,"1,70",-
,Maranhão,Right Winger,"May 3, 1990 ",33,['Brazil'],Brazil,São Luís,LW   AM,"1,70",-
,Juninho Potiguar,Right Winger,"Feb 22, 1990 ",34,['Brazil'],Brazil,Natal,CF   SS,"1,77",-
,Maurício Alves,Right Winger,"Jan 2, 1990","Jan 2, 1990","['Brazil', 'Italy']",Brazil,Montanha,SS   LW,"1,83",-
,Felipe Garcia,Right Winger,"Nov 6, 1990 ",33,['Brazil'],Brazil,Porto Alegre,LW   CF,"1,84",-
,Alex Junio,Right Winger,"Feb 8, 1990 ",34,['Brazil'],Brazil,Ribeirão Preto,LW   SS,"1,66",-
,Jonas Pessalli,Right Winger,"Sep 24, 1990","Sep 24, 1990","['Brazil', 'Italy']",Brazil,Rio Grande do Sul,AM   LW,"1,80",-
,Cristian,Right Winger,"Aug 7, 1990 ",33,['Brazil'],Brazil,Araranguá,LW   CF,"1,75",-
,Maicón,Right Winger,"Feb 18, 1990 ",34,"['Brazil', 'Portugal']",Brazil,Duque de Caxias,CF   LW,"1,83",-
,Gabriel Pimba,Right Winger,"Jul 4, 1990 ",33,['Brazil'],Brazil,Mansidão,LW,"1,73",-
10,Junior Messias,Right Winger,"May 13, 1991 ",32,"['Brazil', 'Italy']",Brazil,Belo Horizonte,RM   CM,"1,74",€3.00m
8,Everton Camargo,Right Winger,"May 25, 1991 ",32,"['Hongkong', 'Brazil']",Brazil,Soledade,,"1,84",€450k
69,Diego Miranda,Right Winger,"Jul 7, 1991 ",32,['Brazil'],Brazil,Sertão,LW,"1,69",€250k
10,Lucas Kaufmann,Right Winger,"Mar 26, 1991 ",32,['Brazil'],Brazil,Porto Alegre,LW   AM,"1,70",€100k
,Henrique Paraíba,Right Winger,"May 5, 1991 ",32,['Brazil'],Brazil,,AM   LW,,-
,Willian Chrispim,Right Winger,"Jan 17, 1991 ",33,['Brazil'],Brazil,,,"1,68",-
,Pecel,Right Winger,"Jul 22, 1991 ",32,['Brazil'],Brazil,,,"1,79",-
,Juninho,Right Winger,"Jan 19, 1991 ",33,['Brazil'],Brazil,Duque de Caxias,LW,"1,75",-
,Chaveirinho,Right Winger,"Sep 13, 1991 ",32,['Brazil'],Brazil,Uruguaiana,LW,"1,68",-
,Claudinho,Right Winger,"Sep 2, 1991 ",32,['Brazil'],Brazil,Rio de Janeiro,LW,"1,74",-
,Diego Tavares,Right Winger,"Jul 6, 1991 ",32,['Brazil'],Brazil,São Paulo,LW,"1,75",-
,Yan,Right Winger,"Aug 22, 1991 ",32,['Brazil'],Brazil,Rio de Janeiro,,"1,69",-
,Marco Antônio,Right Winger,"Jan 22, 1991 ",33,['Brazil'],Brazil,São Gabriel,AM   CF,"1,76",-
30,Robson,Right Winger,"May 30, 1991 ",32,['Brazil'],Brazil,Campinas,LW   SS,"1,75",€1.00m
,Jonathan Cafu,Right Winger,"Jul 10, 1991 ",32,"['Brazil', 'Bulgaria']",Brazil,Piracicaba,LW   SS,"1,75",€350k
,Jô Santos,Right Winger,"Mar 31, 1991 ",32,['Brazil'],Brazil,Campina Grande,LW   CF,"1,74",€150k
,Yuri Souza,Right Winger,"May 31, 1991 ",32,['Brazil'],Brazil,Criciúma,,,-
,Wallan,Right Winger,"Mar 1, 1991 ",33,['Brazil'],Brazil,São Paulo,LW,"1,68",-
,Luquinhas,Right Winger,"Jan 24, 1991 ",33,['Brazil'],Brazil,Brasília,LW,"1,70",-
,Caxito,Right Winger,"Aug 18, 1991 ",32,['Brazil'],Brazil,Recife,CF,"1,84",-
,Rogerinho,Right Winger,"Apr 21, 1991 ",32,['Brazil'],Brazil,São Luís (MA),,"1,75",-
,Minho,Right Winger,"Dec 15, 1991 ",32,['Brazil'],Brazil,Salvador,SS   LW,"1,78",-
,Luis Soares,Right Winger,"Jun 30, 1991 ",32,['Brazil'],Brazil,,CF,"1,79",-
,Angelo,Right Winger,N/A ,32,['Brazil'],Brazil,Pará,RM   RB,"1,70",-
10,Dário Júnior,Right Winger,"Sep 11, 1991 ",32,['Brazil'],Brazil,Marília,LW   AM,"1,80",-
,Lazlo Victor Alencar Costa E Silva,Right Winger,"Sep 11, 1991 ",32,['Brazil'],Brazil,,LW   CF,"1,73",-
10,Perdigão,Right Winger,"Jul 17, 1991 ",32,['Brazil'],Brazil,São Miguel do Iguaçu,LW   RM,"1,85",-
,Hiago,Right Winger,"Sep 20, 1991 ",32,['Brazil'],Brazil,Ariquemes,AM   LW,"1,75",-
,Murilo Rangel,Right Winger,"Aug 1, 1991 ",32,['Brazil'],Brazil,Limeira,RM   AM,"1,80",-
18,Bruno Vinicius,Right Winger,"Jan 5, 1991 ",33,['Brazil'],Brazil,Cuiabá,LW   CF,"1,78",-
,Wilson Júnior,Right Winger,"Apr 25, 1991 ",32,['Brazil'],Brazil,João Pessoa,LW   SS,"1,77",-
,Wandinho,Right Winger,"Feb 1, 1991 ",33,['Brazil'],Brazil,Rio de Janeiro,LW,"1,69",-
,Daniel,Right Winger,"Mar 14, 1991 ",33,['Brazil'],Brazil,Jacaraci,AM,"1,75",-
9,Lucas,Right Winger,"May 28, 1991 ",32,['Brazil'],Brazil,Porto Alegre,RM   LW,"1,72",-
,Kattê,Right Winger,"Sep 16, 1991 ",32,['Brazil'],Brazil,João Alfredo,LW,"1,71",-
,Philip,Right Winger,"May 8, 1991 ",32,['Brazil'],Brazil,Floriano,LW   AM,"1,66",-
7,Lucas Moura,Right Winger,"Aug 13, 1992 ",31,['Brazil'],Brazil,São Paulo,LW   SS,"1,72",€5.00m
27,Wellington Rato,Right Winger,"Jun 18, 1992 ",31,['Brazil'],Brazil,Japeri,AM   LW,"1,72",€1.20m
10,Wellington Nem,Right Winger,"Feb 6, 1992 ",32,['Brazil'],Brazil,Rio de Janeiro,LW   AM,"1,65",€500k
,Geuvânio,Right Winger,"Apr 5, 1992 ",31,['Brazil'],Brazil,Ilha das Flores,LW   SS,"1,78",€350k
,William Henrique,Right Winger,"Jan 28, 1992 ",32,['Brazil'],Brazil,Ribeirão Preto,LW   CF,"1,88",€200k
,Cilmar,Right Winger,"Feb 24, 1992 ",32,['Brazil'],Brazil,Fortaleza,LW,"1,78",-
,Fabinho,Right Winger,"May 15, 1992 ",31,['Brazil'],Brazil,Macapá,AM,"1,63",-
,Leonardo,Right Winger,"Jun 22, 1992 ",31,['Brazil'],Brazil,,,,-
,Gustavo Sapeka,Right Winger,"Jan 31, 1992 ",32,['Brazil'],Brazil,Porto Alegre,LW,"1,71",-
,Franklin,Right Winger,"Nov 11, 1992 ",31,['Brazil'],Brazil,Rio de Janeiro,SS,"1,71",-
,Elielton,Right Winger,"Nov 7, 1992 ",31,['Brazil'],Brazil,Alenquer,,"1,60",-
,Johnathan,Right Winger,"Jan 8, 1992 ",32,['Brazil'],Brazil,Guarulhos,AM,"1,70",-
70,Itallo Phellipe,Right Winger,"Mar 19, 1992 ",32,['Brazil'],Brazil,São Luís,LW   LB,"1,75",-
22,Yago Pikachu,Right Winger,"Jun 5, 1992 ",31,['Brazil'],Brazil,Belém,RB,"1,69",€1.30m
,Marcelo Cirino,Right Winger,"Jan 22, 1992 ",32,['Brazil'],Brazil,Maringá,LW   CF,"1,82",€550k
20,Morato,Right Winger,"Sep 1, 1992 ",31,['Brazil'],Brazil,São Paulo,RM   LW,"1,69",€450k
9,Uilton,Right Winger,"Jul 25, 1992 ",31,['Brazil'],Brazil,Itapitanga,LW   RB,"1,75",€250k
12,Edson Farias,Right Winger,"Jan 12, 1992 ",32,['Brazil'],Brazil,Juazeiro Do Norte,LW   RB,"1,70",€125k
20,Aroldinho,Right Winger,"Apr 17, 1992 ",31,['Brazil'],Brazil,Rio de Janeiro,CF,"1,78",-
,Américo,Right Winger,"May 9, 1992 ",31,['Brazil'],Brazil,,,,-
,Everton Usina,Right Winger,"Jan 23, 1992 ",32,['Brazil'],Brazil,,,,-
,Gleisinho,Right Winger,"May 26, 1992 ",31,['Brazil'],Brazil,Fronteira dos Vales,AM   RB,"1,69",-
,Toquinho,Right Winger,"May 28, 1992 ",31,['Brazil'],Brazil,,RM,"1,67",-
,Felipe Augusto,Right Winger,"Mar 6, 1992 ",32,['Brazil'],Brazil,Governador Valadares,CF,"1,82",-
,Wellington Carvalho,Right Winger,"Nov 21, 1992 ",31,['Brazil'],Brazil,Caçapava,LW   RM,"1,80",-
,Canga,Right Winger,"Oct 8, 1992 ",31,['Brazil'],Brazil,Fortaleza,LW,"1,72",-
,Mario Sérgio,Right Winger,"Jan 19, 1992 ",32,['Brazil'],Brazil,Baixa Grande,RB,"1,74",-
,Mickael Oliveira Barroso,Right Winger,"Feb 5, 1992 ",32,"['Belgium', 'Brazil']",Brazil,São Luís,LW   LM,"1,78",-
,Tutinha,Right Winger,"May 20, 1992 ",31,['Brazil'],Brazil,Itaporã,SS,"1,70",-
,Alan Pinheiro,Right Winger,"May 13, 1992 ",31,['Brazil'],Brazil,Brumado,LW   CF,"1,80",-
,Matheus Carvalho,Right Winger,"Mar 11, 1992 ",32,['Brazil'],Brazil,Niterói,LW   CF,"1,77",-
,Néverton,Right Winger,"Jun 7, 1992 ",31,['Brazil'],Brazil,Rio de Janeiro,LW   CF,"1,71",-
,Rafinha,Right Winger,"Jun 21, 1992 ",31,['Brazil'],Brazil,São Paulo,LW   AM,"1,75",-
,Serginho Ceregatti,Right Winger,"Aug 15, 1992 ",31,"['Brazil', 'Italy']",Brazil,Ribeirão Preto,,"1,78",-
,Nandinho,Right Winger,"Jan 13, 1992 ",32,['Brazil'],Brazil,Rio de Janeiro,LW,"1,81",-
,Rodrigo Dinamite,Right Winger,"Aug 25, 1992 ",31,['Brazil'],Brazil,,LW   SS,"1,76",-
,Maikinho,Right Winger,"Mar 10, 1992 ",32,['Brazil'],Brazil,Rio de Janeiro,LW   CF,"1,82",-
,Sandrinho,Right Winger,"Apr 13, 1992 ",31,['Brazil'],Brazil,São Paulo,LW   RB,"1,69",-
,William Lacerda,Right Winger,"Jan 5, 1992 ",32,"['Brazil', 'Portugal']",Brazil,Sao Caetano do Sul,CF,"1,81",-
,Dieguinho,Right Winger,"Jun 7, 1992 ",31,"['Brazil', 'Portugal']",Brazil,Bebedouro,CF   LW,"1,78",-
,Paulinho,Right Winger,"Jul 20, 1992 ",31,['Brazil'],Brazil,Natal,CF,"1,78",-
,Bruno Furlan,Right Winger,"Jul 9, 1992 ",31,['Brazil'],Brazil,Campo Grande,AM   LW,"1,80",-
,Maranhão,Right Winger,"May 19, 1992 ",31,['Brazil'],Brazil,Cajapió,AM,"1,75",-
7,Felipe Anderson,Right Winger,"Apr 15, 1993 ",30,['Brazil'],Brazil,Brasília,LW   CF,"1,75",€10.00m
31,Rossi,Right Winger,"Apr 22, 1993 ",30,['Brazil'],Brazil,Prainha,LW   SS,"1,70",€1.00m
93,Welinton Junior,Right Winger,"Jun 8, 1993 ",30,['Brazil'],Brazil,São José do Rio Preto,LW   SS,"1,75",€800k
37,Wellington Silva,Right Winger,"Jan 6, 1993 ",31,"['Brazil', 'Spain']",Brazil,Rio de Janeiro,LW   SS,"1,70",€450k
30,Róbson Duarte,Right Winger,"Jun 20, 1993 ",30,['Brazil'],Brazil,Londrina,AM   LW,"1,74",€325k
32,Fernandinho,Right Winger,"Mar 16, 1993 ",31,"['Brazil', 'China']",Brazil,Limeira,LW   CF,"1,74",€300k
,Kelvin,Right Winger,"Jun 1, 1993 ",30,['Brazil'],Brazil,Curitiba,SS   LW,"1,75",€200k
7,Vitinho,Right Winger,"May 10, 1993 ",30,['Brazil'],Brazil,Rio de Janeiro,LW,"1,74",€175k
,Niltinho,Right Winger,"Sep 11, 1993 ",30,['Brazil'],Brazil,São Paulo,LW,"1,75",€100k
,Gustavo Xuxa,Right Winger,"Feb 22, 1993 ",31,['Brazil'],Brazil,Quilombo,LW   AM,"1,73",€50k
30,Dudu,Right Winger,"Jun 27, 1993 ",30,['Brazil'],Brazil,Gravatá (PE),,,-
,Eric,Right Winger,"Jan 14, 1993 ",31,['Brazil'],Brazil,Matinhos,,"1,77",-
,Vini Santos,Right Winger,"Jan 16, 1993 ",31,['Brazil'],Brazil,Canoas,LW,"1,70",-
11,Gustavo Sauer,Right Winger,"Apr 30, 1993 ",30,['Brazil'],Brazil,Joinville,LW   AM,"1,81",€1.50m
10,William Pottker,Right Winger,"Dec 22, 1993 ",30,['Brazil'],Brazil,Florianópolis,LW   CF,"1,82",€1.00m
7,Mike,Right Winger,"Mar 8, 1993 ",31,['Brazil'],Brazil,Suzano,LW,"1,74",€500k
8,Gabriel Xavier,Right Winger,"Jul 15, 1993 ",30,['Brazil'],Brazil,São Paulo,AM   SS,"1,69",€400k
,Iago Dias,Right Winger,"Apr 6, 1993 ",30,['Brazil'],Brazil,São João Nepomuceno,AM   LW,"1,75",€300k
10,Sérgio Barboza Jr.,Right Winger,"May 30, 1993 ",30,['Brazil'],Brazil,Rio de Janeiro,SS   LW,"1,71",€200k
77,Gustavinho,Right Winger,"Aug 31, 1993 ",30,['Brazil'],Brazil,Poços de Caldas,LW,"1,75",€175k
11,Adílio Santos,Right Winger,"Jul 5, 1993 ",30,['Brazil'],Brazil,Bahia,LW   SS,"1,78",€125k
,Rafinha Lima,Right Winger,"Apr 1, 1993 ",30,['Brazil'],Brazil,Porto Franco,CF,"1,64",€75k
10,Neto,Right Winger,"Feb 14, 1993 ",31,['Brazil'],Brazil,Goiânia,AM   LW,"1,72",€50k
20,Rodriguinho,Right Winger,"Dec 21, 1993 ",30,['Brazil'],Brazil,Serra,SS   LW,"1,72",-
,Matheus Bidick,Right Winger,"Oct 21, 1993 ",30,['Brazil'],Brazil,,,"1,73",-
,Marcelinho Araxá,Right Winger,"Feb 25, 1993 ",31,['Brazil'],Brazil,Araxá,,"1,71",-
,Rodrigo,Right Winger,"Feb 28, 1993 ",31,['Brazil'],Brazil,Garanhuns,AM,"1,76",-
11,Neto,Right Winger,"Oct 21, 1993 ",30,['Brazil'],Brazil,Corumbá,LW,"1,81",-
,Cleber,Right Winger,"Mar 27, 1993 ",30,['Brazil'],Brazil,,CF,,-
,Wander,Right Winger,"Dec 13, 1993 ",30,['Brazil'],Brazil,Guamaré,RM   AM,"1,70",-
,Gil Paraíba,Right Winger,"Oct 26, 1993 ",30,['Brazil'],Brazil,,LW,"1,81",-
77,Mateus Rodrigues,Right Winger,"Jul 14, 1993 ",30,['Brazil'],Brazil,,LW,"1,83",-
