Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Diego Renan,Right-Back,"Mar 18, 1988 ",35,['Brazil'],Brazil,Sao Luis,LB   RM,"1,70",-
,Josimar,Right-Back,"May 10, 1988 ",35,['Brazil'],Brazil,Rio de Janeiro,,"1,78",-
2,Celsinho,Right-Back,"Mar 15, 1988 ",35,['Brazil'],Brazil,São Bernardo do Campo,,"1,83",-
,Adriano Apodi,Right-Back,"Jul 19, 1988 ",35,['Brazil'],Brazil,Salvador,,"1,75",-
,Márcio Lima,Right-Back,"Mar 28, 1988 ",35,['Brazil'],Brazil,Porto Alegre,,"1,77",-
,Neílson,Right-Back,"Sep 15, 1988 ",35,['Brazil'],Brazil,Arraias,,"1,71",-
,Gil Cain,Right-Back,"Mar 5, 1988 ",36,"['Israel', 'Brazil']",Brazil,Brazil,,"1,78",-
,Leandro Silva,Right-Back,"Sep 22, 1988 ",35,['Brazil'],Brazil,Sorocaba,DM   CM,"1,81",-
,Neno,Right-Back,"Oct 14, 1988 ",35,['Brazil'],Brazil,Criciuma,RM,"1,84",-
,João Celso,Right-Back,"Jan 10, 1988 ",36,['Brazil'],Brazil,São Caetano do Sul,,"1,76",-
,Everton Silva,Right-Back,"Aug 4, 1988 ",35,['Brazil'],Brazil,Rio de Janeiro,RM   LB,"1,71",-
,Michel,Right-Back,"Apr 9, 1988 ",35,['Brazil'],Brazil,Fernandópolis,RM,"1,80",-
,Hélder,Right-Back,"Apr 13, 1988 ",35,['Brazil'],Brazil,Ribeirão Preto,LB   RW,"1,75",-
,Pablo,Right-Back,"Aug 3, 1988 ",35,['Brazil'],Brazil,São João Nepomuceno,RM   DM,"1,77",-
32,Andreï Camargo,Right-Back,"Feb 6, 1988 ",36,"['Brazil', 'Belgium']",Brazil,Bento Gonçalves,RM   LB,"1,75",-
,Lucas,Right-Back,"Mar 26, 1988 ",35,['Brazil'],Brazil,Passos,LB   RM,"1,74",-
,Laion,Right-Back,"Feb 4, 1988 ",36,['Brazil'],Brazil,Florianópolis,,"1,76",-
,Felipe Mattioni,Right-Back,"Oct 15, 1988 ",35,"['Brazil', 'Italy']",Brazil,Ijuí,RM,"1,77",-
,Fernandinho,Right-Back,"Oct 6, 1988 ",35,['Brazil'],Brazil,São Paulo,,,-
,Wellington Silva,Right-Back,"Mar 6, 1988 ",36,['Brazil'],Brazil,Rio de Janeiro,LB,"1,77",-
,Afonso,Right-Back,"Feb 1, 1988 ",36,['Brazil'],Brazil,Jaguarari,,"1,79",-
,Alisson,Right-Back,"Jul 19, 1988 ",35,['Brazil'],Brazil,Três Corações,,"1,82",-
,Pessanha,Right-Back,"Feb 26, 1988 ",36,['Brazil'],Brazil,Rio de Janeiro,,"1,82",-
,Thiago Araújo,Right-Back,"Feb 18, 1988 ",36,['Brazil'],Brazil,Curitiba,,"1,81",-
,Ânderson Luís,Right-Back,"Jul 31, 1988 ",35,['Brazil'],Brazil,Jales,LB,"1,75",-
,Leyrielton,Right-Back,"Jun 22, 1988 ",35,['Brazil'],Brazil,Goiânia,RM,"1,71",-
23,Fagner,Right-Back,"Jun 11, 1989 ",34,['Brazil'],Brazil,São Paulo,,"1,68",€750k
18,Elsinho,Right-Back,"Nov 30, 1989 ",34,['Brazil'],Brazil,Porto Velho,RM,"1,80",€125k
13,Matías Aguirregaray,Right-Back,"Apr 1, 1989 ",34,"['Uruguay', 'Spain']",Brazil,Porto Alegre,LB   DM,"1,74",€100k
,Guarate,Right-Back,"Dec 27, 1989 ",34,['Brazil'],Brazil,,,,-
,Leleco,Right-Back,"May 4, 1989 ",34,['Brazil'],Brazil,,,"1,73",-
15,Rafinha,Right-Back,"Aug 10, 1989 ",34,['Brazil'],Brazil,São Paulo,RM,"1,84",-
,Glaubinho,Right-Back,"Dec 19, 1989 ",34,['Brazil'],Brazil,Rio de Janeiro,,"1,75",-
,Barata,Right-Back,"Sep 22, 1989 ",34,['Brazil'],Brazil,,,"1,69",-
,Alex Murici,Right-Back,"May 28, 1989 ",34,['Brazil'],Brazil,Murici,,"1,73",-
,Luís Gustavo,Right-Back,"Jul 5, 1989 ",34,['Brazil'],Brazil,Rio de Janeiro,,"1,79",-
,Diogo Silva,Right-Back,"Jan 15, 1989 ",35,['Brazil'],Brazil,Maceió,RM,"1,79",-
,Tony,Right-Back,"Aug 4, 1989 ",34,['Brazil'],Brazil,Maraial,,"1,77",-
,Lorran,Right-Back,"Sep 18, 1989 ",34,['Brazil'],Brazil,Colorado,RM,"1,82",-
,Júnior Caiçara,Right-Back,"Apr 27, 1989 ",34,"['Brazil', 'Bulgaria']",Brazil,São Paulo,RM   LB,"1,73",€250k
,Paulo Magalhães,Right-Back,"Dec 14, 1989 ",34,"['Chile', 'Brazil']",Brazil,Canoas,LB   CB,"1,77",€100k
3,Rafael Mazzei,Right-Back,"Oct 5, 1989 ",34,"['Brazil', 'Italy']",Brazil,Rio de Janeiro,RM,"1,68",€50k
,Bruno Limão,Right-Back,"Aug 13, 1989 ",34,['Brazil'],Brazil,São Luís,RM,"1,68",-
,Paulinho Souza,Right-Back,"Dec 11, 1989 ",34,['Brazil'],Brazil,,AM,"1,70",-
,Iran,Right-Back,"Dec 31, 1989 ",34,['Brazil'],Brazil,,,"1,75",-
,Guga Freire,Right-Back,"Mar 16, 1989 ",34,['Brazil'],Brazil,,DM,,-
,Ronaldo,Right-Back,"May 15, 1989 ",34,['Brazil'],Brazil,Rio de Janeiro,,"1,75",-
,Bruninho,Right-Back,"Jul 30, 1989 ",34,['Brazil'],Brazil,Porto Alegre,DM   AM,"1,74",-
,Pedro Henrique,Right-Back,"Nov 17, 1989 ",34,['Brazil'],Brazil,Jales,LB,"1,76",-
,Jefferson,Right-Back,"Nov 3, 1989 ",34,['Brazil'],Brazil,Jaru,RM,"1,75",-
,Carlinhos,Right-Back,"Mar 29, 1989 ",34,['Brazil'],Brazil,Juazeiro,RM,"1,70",-
,Robert,Right-Back,"Mar 10, 1989 ",35,['Brazil'],Brazil,São Gonçalo do Amarante,RM,"1,69",-
,Rodrigo Cardoso,Right-Back,"Aug 3, 1989 ",34,['Brazil'],Brazil,Goiana,,"1,75",-
,Da Silva,Right-Back,"Aug 20, 1989 ",34,['Brazil'],Brazil,Tocantinópolis,RM,"1,74",-
,Murilo,Right-Back,"Sep 29, 1989 ",34,['Brazil'],Brazil,São Paulo,RM,"1,73",-
,Marcos Martins,Right-Back,"Jul 24, 1989 ",34,['Brazil'],Brazil,Souto Soares,,"1,76",-
,Naydion,Right-Back,"Feb 26, 1989 ",35,['Brazil'],Brazil,Matupa,,"1,79",-
,Douglas,Right-Back,"Sep 20, 1989 ",34,['Brazil'],Brazil,Porto Alegre,,"1,77",-
,Bruno,Right-Back,"Mar 26, 1989 ",34,['Brazil'],Brazil,Paragaçu Paulista,,"1,71",-
,Arilton,Right-Back,"May 16, 1989 ",34,['Brazil'],Brazil,Curitiba,RM,"1,83",-
,Cajú,Right-Back,"Jan 27, 1989 ",35,['Brazil'],Brazil,São Paulo,,"1,74",-
,Chiquinho Alagoano,Right-Back,"Dec 24, 1989 ",34,['Brazil'],Brazil,Campo Alegre,,"1,75",-
,Régis Souza,Right-Back,"Jun 3, 1989 ",34,['Brazil'],Brazil,Brasília,LB   RM,"1,79",-
,Gerônimo,Right-Back,"Jul 1, 1989 ",34,['Brazil'],Brazil,Riachão do Jacuípe,,"1,73",-
,Paulo Henrique,Right-Back,"Aug 11, 1989 ",34,['Brazil'],Brazil,Ivinhema,,"1,76",-
,Thiaguinho,Right-Back,"Mar 28, 1989 ",34,['Brazil'],Brazil,Bahia,,"1,70",-
,Guilherme Andrade,Right-Back,"Jan 31, 1989 ",35,['Brazil'],Brazil,Montes Claros,DM   LB,"1,80",-
,Libano,Right-Back,"Mar 10, 1989 ",35,['Brazil'],Brazil,Campo Grande,RM   RW,"1,74",-
2,Patric,Right-Back,"Mar 25, 1989 ",34,['Brazil'],Brazil,Criciúma,LB   RM,"1,73",-
,Lionn,Right-Back,"Jan 29, 1989 ",35,"['Portugal', 'Brazil']",Brazil,Fortaleza,RM,"1,84",-
,Alex Costa,Right-Back,"Jan 29, 1989 ",35,['Brazil'],Brazil,Salvador,CB   RM,"1,90",-
6,Mário Fernandes,Right-Back,"Sep 19, 1990 ",33,"['Russia', 'Brazil']",Brazil,São Caetano do Sul,CB   RM,"1,89",€2.00m
2,Fábio,Right-Back,"Jul 9, 1990 ",33,"['Brazil', 'Portugal']",Brazil,Petrópolis,LB,"1,72",€800k
2,Rafael,Right-Back,"Jul 9, 1990 ",33,"['Brazil', 'Portugal']",Brazil,Petrópolis,LB,"1,72",€600k
,Michel Macedo,Right-Back,"Feb 15, 1990 ",34,"['Brazil', 'Spain']",Brazil,Rio de Janeiro,,"1,77",€350k
,Samuel Santos,Right-Back,"Apr 25, 1990 ",33,['Brazil'],Brazil,Caçapava,,"1,77",€100k
,Douglas Tuchê,Right-Back,"Aug 16, 1990 ",33,['Brazil'],Brazil,Alegrete,,"1,68",-
,Carpegiany,Right-Back,"Oct 25, 1990 ",33,['Brazil'],Brazil,,,"1,68",-
,Jader,Right-Back,"Apr 27, 1990 ",33,['Brazil'],Brazil,Floriano,RM   DM,"1,75",-
,Vinicius Pedalada,Right-Back,"Aug 23, 1990 ",33,['Brazil'],Brazil,,,"1,75",-
,Itaqui,Right-Back,"Aug 15, 1990 ",33,['Brazil'],Brazil,Itaqui,DM,"1,80",-
,Gil Mineiro,Right-Back,"May 7, 1990 ",33,['Brazil'],Brazil,Contagem,LB,"1,75",-
,Norberto,Right-Back,"Jul 19, 1990 ",33,['Brazil'],Brazil,Brumado,RM,"1,75",-
,Max,Right-Back,"Apr 28, 1990 ",33,['Brazil'],Brazil,São Paulo,LB   DM,"1,79",-
,Bruno Peres,Right-Back,"Mar 1, 1990 ",34,['Brazil'],Brazil,São Paulo,RM   LB,"1,78",€800k
4,Aderlan,Right-Back,"Aug 18, 1990 ",33,['Brazil'],Brazil,Campina Grande,,"1,80",€700k
2,Samuel Xavier,Right-Back,"Jun 6, 1990 ",33,['Brazil'],Brazil,São Paulo,,"1,66",€450k
,Cristovam,Right-Back,"Jul 25, 1990 ",33,['Brazil'],Brazil,Feira de Santana,LB,"1,75",€200k
,Alemão,Right-Back,"May 20, 1990 ",33,['Brazil'],Brazil,Taboão da Serra,RW   RM,"1,74",€50k
,Thyego,Right-Back,"Apr 19, 1990 ",33,['Brazil'],Brazil,,,"1,73",-
,Joaninha,Right-Back,"Sep 3, 1990 ",33,['Brazil'],Brazil,,,,-
,Luan,Right-Back,"Apr 6, 1990 ",33,['Brazil'],Brazil,,,"1,77",-
,Michel,Right-Back,"Apr 9, 1990 ",33,['Brazil'],Brazil,Barra do Corda,RM,"1,74",-
15,Marcelo,Right-Back,"Jan 10, 1990 ",34,['Brazil'],Brazil,Bebedouro,RM,"1,80",-
,Diego Aldano,Right-Back,"Aug 24, 1990 ",33,['Brazil'],Brazil,Grande Rio Brescia,RM   DM,"1,82",-
,Edvan,Right-Back,"Sep 27, 1990 ",33,['Brazil'],Brazil,São Paulo,,"1,79",-
,Guilherme,Right-Back,"Aug 21, 1990 ",33,['Brazil'],Brazil,Brasília,,"1,76",-
,Robertinho,Right-Back,"Feb 20, 1990 ",34,['Brazil'],Brazil,Osasco,CB   DM,"1,88",-
,Jackson,Right-Back,"May 11, 1990 ",33,['Brazil'],Brazil,Porto Alegre,,"1,82",-
,Raul,Right-Back,"Mar 13, 1990 ",34,['Brazil'],Brazil,Curitiba,RM   RW,"1,73",-
,Ramón,Right-Back,"Aug 22, 1990 ",33,['Brazil'],Brazil,Ipiaú,CB,"1,83",-
,Sérgio Bueno,Right-Back,"Nov 14, 1990 ",33,['Brazil'],Brazil,Porto Alegre,,"1,72",-
,Choco,Right-Back,"Jan 18, 1990 ",34,"['Brazil', 'Bulgaria']",Brazil,São Paulo,LB,"1,73",-
,Michel Tiago,Right-Back,"Sep 5, 1990 ",33,['Brazil'],Brazil,Camaçari,RM   LB,"1,74",-
,Euzébio,Right-Back,"Oct 20, 1990 ",33,['Brazil'],Brazil,Gararu,,"1,75",-
90,Romeu,Right-Back,"Apr 10, 1990 ",33,['Brazil'],Brazil,Ouro Branco,CB   RW,"1,84",-
,Lenon,Right-Back,"May 2, 1990 ",33,['Brazil'],Brazil,Rio de Janeiro,DM,"1,77",-
,Daniel,Right-Back,"Sep 14, 1990 ",33,['Brazil'],Brazil,Capão da Canoa,CB   DM,"1,83",-
,Douglas,Right-Back,"Aug 6, 1990 ",33,['Brazil'],Brazil,Monte Alegre de Goiás,RM   CM,"1,71",-
,Pacheco,Right-Back,"Jun 5, 1991 ",32,['Brazil'],Brazil,Campinas,,"1,76",€200k
,Léo Morais,Right-Back,"Oct 3, 1991 ",32,['Brazil'],Brazil,Salvador,LB   RM,"1,73",€50k
,Juninho Pavi,Right-Back,"Jul 16, 1991 ",32,['Brazil'],Brazil,Porto Alegre,RM,"1,78",-
,Baré,Right-Back,"May 21, 1991 ",32,['Brazil'],Brazil,Rio de Janeiro,,"1,69",-
,Gustavo,Right-Back,"Feb 25, 1991 ",33,['Brazil'],Brazil,,,"1,70",-
,Van,Right-Back,"Feb 18, 1991 ",33,['Brazil'],Brazil,Conceição da Feira,,"1,80",-
,Hudson Ribeiro,Right-Back,"Jul 11, 1991 ",32,['Brazil'],Brazil,Brasília,RM   RW,"1,73",-
,Carlinhos,Right-Back,"Aug 22, 1991 ",32,['Brazil'],Brazil,,DM,"1,77",-
,Adriano Souza,Right-Back,"Mar 3, 1991 ",33,['Brazil'],Brazil,,,"1,81",-
,David Modesto,Right-Back,"Mar 1, 1991 ",33,['Brazil'],Brazil,João Pessoa,,"1,69",-
,Elder Campos,Right-Back,"Feb 17, 1991 ",33,['Brazil'],Brazil,,CB,,-
,Arnaldo,Right-Back,"Sep 15, 1991 ",32,['Brazil'],Brazil,São Paulo,RM   RW,"1,82",-
,Alex Reinaldo,Right-Back,"Mar 8, 1991 ",33,['Brazil'],Brazil,Jacobina,,"1,70",-
,Lucas Mendes,Right-Back,"Feb 28, 1991 ",33,['Brazil'],Brazil,Coração de Maria,RM,"1,77",€100k
,Olívio Duarte,Right-Back,"Feb 20, 1991 ",33,['Brazil'],Brazil,,LB,"1,75",-
,Rhuan,Right-Back,"Mar 22, 1991 ",32,['Brazil'],Brazil,,DM,"1,78",-
,Thiaguinho,Right-Back,"Dec 11, 1991 ",32,['Brazil'],Brazil,,,"1,80",-
,Thiaguinho,Right-Back,"Jan 29, 1991 ",33,['Brazil'],Brazil,,CM,,-
,Rhuan,Right-Back,"Dec 18, 1991 ",32,['Brazil'],Brazil,,,,-
,Douglas Dias,Right-Back,"Feb 4, 1991 ",33,['Brazil'],Brazil,Votuporanga,,"1,78",-
,Oliveira,Right-Back,"Mar 24, 1991 ",32,['Brazil'],Brazil,,,"1,76",-
,Alan,Right-Back,"Apr 7, 1991 ",32,['Brazil'],Brazil,Feira de Santana,,"1,74",-
,Marcelinho,Right-Back,"Mar 12, 1991 ",33,['Brazil'],Brazil,Pontal,LB,"1,75",-
,Jaílson,Right-Back,"Feb 21, 1991 ",33,"['Brazil', 'Portugal']",Brazil,João Pessoa,RM   RW,"1,70",-
,Gustavo,Right-Back,"Feb 13, 1991 ",33,['Brazil'],Brazil,Curitiba,,"1,74",-
