Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
7,Élber,Left Winger,"May 27, 1992 ",31,['Brazil'],Brazil,Passo de Camaragibe,AM   RW,"1,70",€1.20m
11,Aylon,Left Winger,"Apr 7, 1992 ",31,['Brazil'],Brazil,Esteio,SS   CF,"1,80",€350k
80,Elivelto,Left Winger,"Jan 2, 1992 ",32,['Brazil'],Brazil,Holambra [SP],RW   SS,"1,70",€300k
10,Osman,Left Winger,"Oct 29, 1992 ",31,['Brazil'],Brazil,São Paulo,RW   AM,"1,79",€200k
10,Elias,Left Winger,"May 22, 1992 ",31,['Brazil'],Brazil,São Bernardo do Campo,RW   CF,"1,75",€100k
,Testinha,Left Winger,"Sep 4, 1992 ",31,['Brazil'],Brazil,Codó,RW,"1,72",-
,Biro Paraíba,Left Winger,"Jul 4, 1992 ",31,['Brazil'],Brazil,Cruz do Espírito Santo,RW   SS,"1,75",-
,Matheus Pimenta,Left Winger,"Mar 17, 1992 ",32,['Brazil'],Brazil,Rio de Janeiro,RW,"1,75",-
10,Rafa Fontes,Left Winger,"Mar 21, 1992 ",31,"['Brazil', 'Portugal']",Brazil,Rio de Janeiro,RW,"1,70",-
,Marcus Vinícius,Left Winger,"Mar 3, 1992 ",32,['Brazil'],Brazil,,RW,"1,87",-
,Leilson,Left Winger,"Sep 27, 1992 ",31,['Brazil'],Brazil,Iguatu,RW,"1,62",-
,Adilson Bahia,Left Winger,"Sep 27, 1992 ",31,['Brazil'],Brazil,Salvador,AM   RW,"1,77",-
,Elenilson Garcia,Left Winger,"Mar 13, 1992 ",32,['Brazil'],Brazil,Conceição do Araguaia,RW,"1,67",-
,Rômulo Santos,Left Winger,"Jun 18, 1992 ",31,"['Brazil', 'Angola']",Brazil,Brasília,RW   CF,"1,76",-
,Índio,Left Winger,"Aug 7, 1992 ",31,['Brazil'],Brazil,Santos,LW,"1,70",-
,Ygor Vinicius,Left Winger,"May 31, 1992 ",31,['Brazil'],Brazil,Conselheiro Lafaiete,AM,"1,74",-
92,Sebá,Left Winger,"Jun 8, 1992 ",31,['Brazil'],Brazil,Salvador,RW   CF,"1,82",-
,Leonardo,Left Winger,"Jun 9, 1992 ",31,['Brazil'],Brazil,"Ourinhos, São Paulo",AM   RW,"1,86",-
,Bruno Alves,Left Winger,"Sep 13, 1992 ",31,['Brazil'],Brazil,Seabra,SS   RW,"1,79",-
,Diogo Dolem,Left Winger,"Mar 14, 1992 ",32,['Brazil'],Brazil,Rio de Janeiro,RW   CF,"1,74",-
,Rafael Kneif,Left Winger,"Apr 24, 1992 ",31,"['Brazil', 'Portugal']",Brazil,Sorocaba,LM   LB,"1,74",-
10,Ricardinho,Left Winger,"Feb 9, 1992 ",32,['Brazil'],Brazil,Rio de Janeiro,RW   CF,"1,75",-
,Ulrik Berglann,Left Winger,"May 31, 1992 ",31,['Norway'],Brazil,,RW,"1,69",-
,Diogo Ribeiro,Left Winger,"Oct 28, 1992 ",31,"['Belgium', 'Brazil']",Brazil,Sao Paulo,,,-
27,Vitinho,Left Winger,"Oct 9, 1993 ",30,['Brazil'],Brazil,Rio de Janeiro,AM   CF,"1,80",€2.80m
25,Rodrigo Henrique,Left Winger,"Jul 2, 1993 ",30,['Brazil'],Brazil,,AM   RW,"1,78",€600k
9,Leandro,Left Winger,"May 12, 1993 ",30,['Brazil'],Brazil,Brasília,RW   CF,"1,77",€500k
8,Igor Sartori,Left Winger,"Jan 8, 1993 ",31,"['Brazil', 'Italy']",Brazil,Rio de Janeiro,CF   RW,"1,76",€350k
21,Aléx Bruno,Left Winger,"Oct 7, 1993 ",30,['Brazil'],Brazil,Queimados,LM,"1,73",€250k
,Henrique Rafael,Left Winger,"Aug 23, 1993 ",30,"['Brazil', 'Bulgaria']",Brazil,Santa Rita do Sapucaí (MG),RW   AM,"1,78",€200k
40,Rafael Bastos,Left Winger,"Apr 25, 1993 ",30,['Brazil'],Brazil,Bastos,RW   SS,"1,82",€75k
,Diego Douglas,Left Winger,"Aug 12, 1993 ",30,['Brazil'],Brazil,,,,-
,Tony Medeiros,Left Winger,"Feb 1, 1993 ",31,"['Bolivia', 'Brazil']",Brazil,Araújos,CF,"1,73",-
,Polaco,Left Winger,"Aug 21, 1993 ",30,['Brazil'],Brazil,Rio Branco,RW,"1,78",-
,Pepe Souza,Left Winger,"Feb 22, 1993 ",31,['Brazil'],Brazil,Minas Gerais,RW   SS,"1,80",-
,Everton Junior,Left Winger,"Feb 28, 1993 ",31,['Brazil'],Brazil,Porto Alegre,,"1,66",-
,Bruno Soares,Left Winger,"Jun 4, 1993 ",30,"['Brazil', 'Portugal']",Brazil,Sao Paulo,AM   LB,"1,76",-
,Vinícius,Left Winger,"Aug 3, 1993 ",30,['Brazil'],Brazil,São Paulo,RW   CF,"1,79",€1.00m
10,Paulinho,Left Winger,"May 29, 1993 ",30,"['Brazil', 'Bulgaria']",Brazil,São Paulo,RW   CF,"1,78",€500k
38,Fernando Andrade,Left Winger,"Jan 8, 1993 ",31,"['Brazil', 'Portugal']",Brazil,São Caetano do Sul,RW   CF,"1,82",€400k
30,Thomás Bedinelli,Left Winger,"Feb 24, 1993 ",31,"['Brazil', 'Italy']",Brazil,Juiz de Fora,RW   AM,"1,80",€300k
99,Michael Thuíque,Left Winger,"Mar 21, 1993 ",30,['Brazil'],Brazil,São Paulo,RW   CF,"1,81",€200k
26,William Cordeiro,Left Winger,"Jul 15, 1993 ",30,['Brazil'],Brazil,Itabuna,,"1,71",€150k
,Bruno Santa Maria,Left Winger,"Jun 11, 1993 ",30,['Brazil'],Brazil,Pará,,,-
,Gibson,Left Winger,"Mar 30, 1993 ",30,['Brazil'],Brazil,Irará,RW,"1,80",-
,Gilvan,Left Winger,"Feb 8, 1993 ",31,['Brazil'],Brazil,Brasília,RW   CF,"1,82",-
,Vinicius Moreira,Left Winger,"Jul 5, 1993 ",30,['Brazil'],Brazil,Belo Horizonte,,"1,77",-
,Joãozinho,Left Winger,"May 8, 1993 ",30,['Brazil'],Brazil,Campinas,SS,"1,60",-
,Fidel,Left Winger,"Jul 6, 1993 ",30,['Brazil'],Brazil,Maceió,RW,"1,87",-
,Joaquim Neto,Left Winger,N/A ,31,[],Brazil,Sao Paolo,SS   RW,N/A,-
,Gilberto Neto,Left Winger,"Jun 28, 1993 ",30,['Brazil'],Brazil,"Gandu, Bahia",,"1,79",-
,Léo Gama,Left Winger,"Aug 24, 1993 ",30,['Brazil'],Brazil,Niterói,,"1,75",-
,Dodô,Left Winger,"Dec 27, 1993 ",30,['Brazil'],Brazil,Rio de Janeiro,RW   CF,,-
,Chico,Left Winger,"Jan 29, 1993 ",31,['Brazil'],Brazil,Bauru,RW,"1,68",-
,Calyson Rosa,Left Winger,"Feb 25, 1993 ",31,['Brazil'],Brazil,Manhuaçu,AM,"1,74",-
,Érico Júnior,Left Winger,"Jul 22, 1993 ",30,['Brazil'],Brazil,Recife,CF   RW,"1,75",-
,Carlos Eduardo,Left Winger,"Jan 4, 1993 ",31,"['Brazil', 'Portugal']",Brazil,Rio Grande do Norte,RW   AM,"1,78",-
,Ruan,Left Winger,"Aug 17, 1993 ",30,['Brazil'],Brazil,Natal,RW   CF,"1,78",-
,Elias,Left Winger,"Sep 17, 1993 ",30,['Brazil'],Brazil,Porto Alegre,RW,"1,69",-
,Carlos Geovane,Left Winger,"Jan 1, 1993 ",31,['Brazil'],Brazil,Poção de Pedras (MA),RW   CF,,-
,Henrique,Left Winger,"Sep 27, 1993 ",30,['Brazil'],Brazil,São Luís,LM,"1,67",-
,Leandro Bispo,Left Winger,"Jun 22, 1993 ",30,['Brazil'],Brazil,Seripe,,"1,75",-
,Liniker,Left Winger,"Mar 8, 1993 ",31,['Brazil'],Brazil,Santa Helena de Goiás,RW,"1,72",-
,Igor Eloy,Left Winger,"Feb 7, 1993 ",31,['Brazil'],Brazil,Fortaleza,AM   LM,"1,75",-
,Mateus Potiguar,Left Winger,"Feb 25, 1993 ",31,['Brazil'],Brazil,Natal,LM   LB,"1,81",-
,Carlos Renato,Left Winger,"Feb 9, 1993 ",31,['Brazil'],Brazil,Seropédica,LM   LB,"1,68",-
11,Wanderson,Left Winger,"Oct 7, 1994 ",29,"['Brazil', 'Belgium']",Brazil,São Luís,RW   SS,"1,75",€8.00m
11,Alef Manga,Left Winger,"Nov 29, 1994 ",29,['Brazil'],Brazil,Santos,RW   CF,"1,90",€2.00m
32,Pedro Rocha,Left Winger,"Oct 1, 1994 ",29,['Brazil'],Brazil,Vila Velha,RW   SS,"1,75",€1.50m
10,Carlinhos Junior,Left Winger,"Aug 8, 1994 ",29,['Brazil'],Brazil,Rio de Janeiro,CF   LM,"1,74",€1.00m
94,Willyan,Left Winger,"Feb 17, 1994 ",30,['Brazil'],Brazil,Belo Monte,AM   RW,"1,69",€700k
7,Willian Popp,Left Winger,"Apr 13, 1994 ",29,['Brazil'],Brazil,Joinville,RW   CF,"1,78",€600k
77,Walterson Silva,Left Winger,"Dec 28, 1994 ",29,['Brazil'],Brazil,São Gotardo,RW   CF,"1,80",€500k
