Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Jean Batista,Right Midfield,"Mar 6, 1992 ",32,['Brazil'],Brazil,Itabuna,RB   CM,"1,81",-
11,João Loureiro,Right Midfield,"Dec 8, 1992 ",31,['Brazil'],Brazil,Rio de Janeiro,RB,"1,72",-
,Paulinho,Right Midfield,"Apr 23, 1992 ",31,['Brazil'],Brazil,São Paulo,LM   AM,,-
,Harrison Cardoso,Right Midfield,"Jul 9, 1992 ",31,['Brazil'],Brazil,Caraguatatuba,RW,"1,63",-
,Brunno,Right Midfield,"Jan 16, 1993 ",31,['Brazil'],Brazil,São Paulo,RB,"1,72",-
,Yago,Right Midfield,"Mar 12, 1993 ",31,['Brazil'],Brazil,Campo Mourão,,"1,75",-
,Franco,Right Midfield,"Jan 27, 1993 ",31,['Brazil'],Brazil,Uberlândia,RB   DM,"1,74",-
77,Lucas Fernandes,Right Midfield,"Apr 24, 1994 ",29,['Brazil'],Brazil,União dos Palmares,RW,"1,74",€800k
,Romarinho,Right Midfield,"Jun 20, 1994 ",29,['Brazil'],Brazil,Dracena,DM,"1,74",-
,Jonatas Paulista,Right Midfield,"Feb 5, 1994 ",30,['Brazil'],Brazil,Suzano,DM   CM,"1,74",-
,Leonardo Ceará,Right Midfield,"Mar 13, 1994 ",30,['Brazil'],Brazil,Natal (RN),LM,"1,74",-
10,Guttiner,Right Midfield,"Oct 6, 1994 ",29,['Brazil'],Brazil,,AM   RW,"1,79",-
,Guilherme Costa,Right Midfield,"Mar 31, 1994 ",29,['Brazil'],Brazil,Rio de Janeiro,AM   LM,"1,76",-
,Wallace Santos,Right Midfield,"Mar 9, 1995 ",29,['Brazil'],Brazil,São Luís,CM   AM,"1,78",-
,Alefe Santos,Right Midfield,"Mar 1, 1995 ",29,"['Brazil', 'England']",Brazil,São Paulo,RB   CM,"1,78",-
,Igor Vieira,Right Midfield,"Jun 21, 1996 ",27,['Brazil'],Brazil,São Paulo,,"1,75",-
,Feliciano,Right Midfield,N/A ,27,['Brazil'],Brazil,Rio de Janeiro,LM   LB,"1,76",-
22,Cadu,Right Midfield,"Aug 8, 1997 ",26,['Brazil'],Brazil,Salvador,LM   RB,"1,77",€900k
25,Guilherme Farias,Right Midfield,"Oct 4, 1997 ",26,['Brazil'],Brazil,Caxias do Sul,,"1,75",-
,Gabriel Molter,Right Midfield,"Jan 7, 1997 ",27,"['Brazil', 'Portugal']",Brazil,São Paulo,LM   CF,"1,86",-
,Roninho Germano,Right Midfield,"Mar 2, 1997 ",27,"['Brazil', 'Italy']",Brazil,Cachoeiro de Itapemirim-ES,LM   AM,"1,82",-
10,Pedro Fonseca,Right Midfield,"May 20, 1997 ",26,['Brazil'],Brazil,Rio de Janeiro,AM   LM,"1,73",€175k
,Adrian,Right Midfield,"Jul 15, 1997 ",26,['Brazil'],Brazil,Osasco,LM   CM,"1,86",-
,Bruninho,Right Midfield,"Aug 12, 1997 ",26,['Brazil'],Brazil,,LM   SS,"1,80",-
,Icaro,Right Midfield,"Jun 26, 1998 ",25,['Brazil'],Brazil,Marabá (PA),CF   RW,"1,85",€50k
,Lailson,Right Midfield,"Jan 1, 1998 ",26,['Brazil'],Brazil,Oeiras,LM   LB,"1,72",-
,Ramon,Right Midfield,"Sep 19, 1998 ",25,['Brazil'],Brazil,Rio de Janeiro,RW,"1,66",-
,Robinho,Right Midfield,"Mar 20, 1998 ",25,['Brazil'],Brazil,Pelotas,,"1,76",-
,Iago Santos,Right Midfield,"May 28, 1998 ",25,['Brazil'],Brazil,São Gonçalo,RB,"1,74",-
,Naldo,Right Midfield,"Feb 23, 1999 ",25,['Brazil'],Brazil,Dois Córregos (SP),RB   RW,"1,67",-
7,Pablo Andrade,Right Midfield,"Mar 21, 2000 ",23,"['Northern Ireland', 'Brazil']",Brazil,Rio de Janeiro,RB   LM,,€100k
,David,Right Midfield,"Jul 9, 2000 ",23,['Brazil'],Brazil,,LM   AM,"1,82",-
21,Thales Paula,Right Midfield,"Jun 29, 2001 ",22,['Brazil'],Brazil,,RW,"1,75",€175k
,Jack Hodge,Right Midfield,"Apr 25, 2001 ",22,['Scotland'],Brazil,Natal (Brazil),CM   AM,"1,76",-
,Thiago Chacon,Right Midfield,"Mar 5, 2001 ",23,['Brazil'],Brazil,,RB,"1,79",-
15,Gabriel Nascimento,Right Midfield,"Jul 24, 2002 ",21,['Brazil'],Brazil,,,"1,75",€10k
,Matheus Índio,Right Midfield,"Jan 23, 2002 ",22,['Brazil'],Brazil,,,"1,75",-
17,Denilson,Right Midfield,N/A ,22,['Brazil'],Brazil,Caxias do Sul,,"1,75",-
,Gabriel Meyer Santos,Right Midfield,N/A ,21,['Germany'],Brazil,Sao Paulo,RB,"1,62",-
,Lorenzo Dambros,Right Midfield,"Mar 5, 2003 ",21,"['Brazil', 'Italy']",Brazil,Porto Alegre,AM,"1,86",-
,Bruno Barg Moser,Right Midfield,"Jul 18, 2003 ",20,"['Brazil', 'Italy']",Brazil,,LM,"1,85",-
,Fellipe Resende,Right Midfield,"May 13, 2004 ",19,['Brazil'],Brazil,,AM,"1,70",-
,Jhonny Daniel,Right Midfield,"Apr 28, 2004 ",19,['Brazil'],Brazil,Itu,AM,"1,64",-
,João Carlos,Right Midfield,"Jan 19, 2004 ",20,['Brazil'],Brazil,Goiânia,RB,"1,74",-
