Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
17,Ilyes Sliti,Left Winger,"Feb 10, 2004 ",20,"['Belgium', 'Tunisia']",Belgium,Deerlijk,RW,"1,73",-
48,Noah Saviolo,Left Winger,"Mar 7, 2004 ",20,"['Belgium', 'Portugal']",Belgium,,SS,"1,81",-
,Mika Godts,Left Winger,"Jun 7, 2005 ",18,['Belgium'],Belgium,Leuven,RW   CM,"1,76",€2.00m
43,Samuel Ntanda,Left Winger,"Jun 30, 2005 ",18,"['Belgium', 'DR Congo']",Belgium,Bruxelles,CF   SS,"1,84",€500k
53,Kewan Vemba,Left Winger,"Jul 23, 2005 ",18,"['Belgium', 'Netherlands']",Belgium,Kortrijk,RW   LM,"1,88",-
11,Xander van der Velde,Left Winger,"Dec 30, 2005 ",18,['Belgium'],Belgium,Jette,RW   CF,"1,81",-
55,Brahim Ghalidi,Left Winger,"Jan 31, 2005 ",19,"['Morocco', 'Belgium']",Belgium,,RW   AM,"1,74",€500k
11,Rayan Buifrahi,Left Winger,"Mar 13, 2005 ",19,"['Belgium', 'Morocco']",Belgium,Brussels,AM,"1,73",€300k
82,Yohan Mboko,Left Winger,"Nov 8, 2005 ",18,"['DR Congo', 'Belgium']",Belgium,Liège,CF   SS,"1,82",-
,Atilgan Babacan,Left Winger,"Jan 17, 2005 ",19,"['Belgium', 'Türkiye']",Belgium,,RW   SS,"1,79",-
