Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Yannick Rymenants,Left-Back,"Jan 23, 1989 ",35,['Belgium'],Belgium,Lier,LM,"1,78",-
3,Kevin Kis,Left-Back,"Sep 26, 1990 ",33,['Belgium'],Belgium,Rocourt,LM   CB,"1,76",€200k
,Mauricio Valderrama,Left-Back,"Jun 1, 1990 ",33,"['Belgium', 'Chile']",Belgium,Rocourt,,"1,77",-
,Kristof D'Haene,Left-Back,"Jun 6, 1990 ",33,['Belgium'],Belgium,Kortrijk,LW   LM,"1,68",-
3,Alper Uludağ,Left-Back,"Dec 11, 1990 ",33,"['Türkiye', 'Belgium']",Belgium,Heusden-Zolder,LM   CM,"1,80",€200k
,Marc Ludden,Left-Back,"Feb 28, 1990 ",34,"['Ireland', 'Belgium']",Belgium,Brussels,LM,"1,79",-
,Marvin Konsdorff,Left-Back,"Aug 12, 1990 ",33,['Belgium'],Belgium,Veurne,,"1,73",-
43,Marvin Peersman,Left-Back,"Feb 10, 1991 ",33,"['Belgium', 'Ghana']",Belgium,Wilrijk,CB   LM,"1,85",€400k
,Jeffrey Christiaens,Left-Back,"May 17, 1991 ",32,"['Philippines', 'Belgium']",Belgium,Brüssel,LW   LM,"1,70",-
,Yani Urdinov,Left-Back,"Mar 28, 1991 ",32,"['North Macedonia', 'Belgium']",Belgium,Mechelen,DM   CB,"1,81",-
,Quentin Crommen,Left-Back,"May 3, 1991 ",32,['Belgium'],Belgium,Charleroi,,"1,71",-
21,Leroy Labylle,Left-Back,"Mar 11, 1991 ",33,"['Belgium', 'Morocco']",Belgium,Liège,CM   LW,"1,77",€150k
23,Niels Vandenbroucke,Left-Back,"Mar 15, 1991 ",33,['Belgium'],Belgium,Kortrijk,DM   LM,"1,74",-
,Jean-Philippe Delcourt,Left-Back,"Aug 3, 1991 ",32,['Belgium'],Belgium,Lüttich,,N/A,-
28,Laurens De Bock,Left-Back,"Nov 7, 1992 ",31,['Belgium'],Belgium,Dendermonde,CB,"1,79",€600k
,Bryan Verboom,Left-Back,"Jan 30, 1992 ",32,"['Belgium', 'DR Congo']",Belgium,Brussel,LM   RB,"1,76",-
,Jelle Rykx,Left-Back,"Apr 13, 1992 ",31,['Belgium'],Belgium,Diest,LM,"1,74",-
,Jimmy De Jonghe,Left-Back,"Feb 13, 1992 ",32,['Belgium'],Belgium,Boechout,LW   LM,"1,71",-
,Maxime Gunst,Left-Back,"Aug 6, 1992 ",31,['Belgium'],Belgium,Waregem,RB,"1,79",-
,Sam van den Broek,Left-Back,"Feb 9, 1992 ",32,['Belgium'],Belgium,Turnhout,,"1,78",-
3,Marnick Vermijl,Left-Back,"Jan 13, 1992 ",32,['Belgium'],Belgium,Peer,RB   CB,"1,80",-
13,Marco Ospitalieri,Left-Back,"Apr 6, 1992 ",31,"['Belgium', 'Italy']",Belgium,Maasmechelen,CM   LW,"1,73",-
17,Jannes Vansteenkiste,Left-Back,"Feb 17, 1993 ",31,['Belgium'],Belgium,Lendelede,CB   LM,"1,75",€250k
,Semih Gülsen,Left-Back,"May 1, 1993 ",30,"['Belgium', 'Türkiye']",Belgium,,,,-
5,Faycal Rherras,Left-Back,"Apr 7, 1993 ",30,"['Morocco', 'Belgium']",Belgium,Liège,RB   LM,"1,83",-
25,Niels Mestdagh,Left-Back,"Jan 3, 1993 ",31,['Belgium'],Belgium,Bredene,RB   LW,"1,77",-
,Nicolas Delporte,Left-Back,"Jan 1, 1993 ",31,['Belgium'],Belgium,Theux,,"1,78",-
27,Axel Bonemme,Left-Back,"Mar 8, 1993 ",31,['Belgium'],Belgium,Liège,CB,"1,83",-
,Faria Simão,Left-Back,"Nov 17, 1993 ",30,"['DR Congo', 'Switzerland']",Belgium,Lüttich,RB   LM,"1,74",-
,Amir Hossari,Left-Back,"Sep 19, 1993 ",30,"['Lebanon', 'Belgium']",Belgium,Berchem-Sainte-Agathe,DM   LM,"1,68",-
,Gianni Leemans,Left-Back,"Feb 23, 1993 ",31,['Belgium'],Belgium,Merksem,,"1,74",-
5,Lars Wantens,Left-Back,"Aug 9, 1993 ",30,['Belgium'],Belgium,,LM,,-
13,Jonas Heymans,Left-Back,"Feb 6, 1993 ",31,['Belgium'],Belgium,Liedekerke,CB,"1,82",-
18,Joris Kayembe,Left-Back,"Aug 8, 1994 ",29,"['DR Congo', 'Belgium']",Belgium,Brussel,LW   LM,"1,80",€2.50m
15,Jordan Lukaku,Left-Back,"Jul 25, 1994 ",29,"['Belgium', 'DR Congo']",Belgium,Antwerpen,LM   LW,"1,80",€275k
14,Bryan Godts,Left-Back,"Apr 15, 1994 ",29,['Belgium'],Belgium,Brussel,LM   AM,"1,90",-
5,Maxim Deckers,Left-Back,"Jan 24, 1994 ",30,['Belgium'],Belgium,Brasschaat,LM,"1,80",-
,Lee Colin,Left-Back,"May 26, 1994 ",29,['Belgium'],Belgium,Borgerhout,LM   CB,"1,86",-
,Cédric Buekers,Left-Back,"Apr 17, 1994 ",29,['Belgium'],Belgium,Herk-de-Stad,CB,"1,84",-
,Willem Ofori,Left-Back,"Feb 19, 1994 ",30,"['Belgium', 'Ghana']",Belgium,Heusden-Zolder,LM   LW,"1,78",-
25,Jonathan D'Ostilio,Left-Back,"Feb 24, 1994 ",30,['Belgium'],Belgium,Rocourt,LM,"1,75",€300k
25,Alexander Corryn,Left-Back,"Jan 3, 1994 ",30,['Belgium'],Belgium,Gent,DM   LM,"1,77",€250k
45,Gauthier Libbrecht,Left-Back,"Mar 9, 1994 ",30,['Belgium'],Belgium,Menen,,"1,81",-
,Nick Van Asch,Left-Back,"Aug 1, 1994 ",29,['Belgium'],Belgium,,,"1,74",-
5,Timo Cauwenberg,Left-Back,"Oct 2, 1994 ",29,['Belgium'],Belgium,Sint-Truiden,LM   LW,"1,75",-
5,Jonas Van Kerckhoven,Left-Back,"Feb 4, 1994 ",30,['Belgium'],Belgium,Bornem,CB,"1,74",-
66,Ali Yaşar,Left-Back,"Mar 8, 1995 ",29,"['Türkiye', 'Belgium']",Belgium,Liège,LM   RM,"1,80",€350k
2,Charles Dupain,Left-Back,"Sep 15, 1995 ",28,['Belgium'],Belgium,,CB,"1,76",-
5,Thibaut Lesquoy,Left-Back,"Jul 7, 1995 ",28,['Belgium'],Belgium,Virton,,"1,85",-
,Elias Lampis,Left-Back,"Aug 10, 1995 ",28,['Belgium'],Belgium,Antwerpen,,"1,85",-
,Tjardo Techel,Left-Back,"Nov 24, 1995 ",28,['Belgium'],Belgium,,CB,,-
24,Corentin Fiore,Left-Back,"Mar 24, 1995 ",28,"['Belgium', 'Italy']",Belgium,Carnières,CB   DM,,-
5,Axel Swerten,Left-Back,"Nov 27, 1996 ",27,['Belgium'],Belgium,Hasselt,CB   LM,"1,79",-
,Lennert De Smul,Left-Back,"Jun 20, 1996 ",27,['Belgium'],Belgium,Aarsele,CB   DM,"1,80",-
18,Glenn Leemans,Left-Back,"Feb 12, 1996 ",28,['Belgium'],Belgium,,CB,"1,73",-
,Jarne Vrijsen,Left-Back,"Mar 21, 1996 ",28,['Belgium'],Belgium,Genk,LM   CB,"1,75",-
,Anas Hamzaoui,Left-Back,"Jul 14, 1996 ",27,"['Belgium', 'Morocco']",Belgium,Brussel,RB   LM,"1,75",-
18,Gianni Cordaro,Left-Back,"Apr 18, 1996 ",27,"['Belgium', 'Italy']",Belgium,,,,-
,Achraf Achaoui,Left-Back,"Dec 10, 1996 ",27,"['Morocco', 'Belgium']",Belgium,Gent,LM   LW,"1,80",-
56,Alexis Scholl,Left-Back,"Mar 11, 1996 ",28,['Belgium'],Belgium,,,"1,79",-
28,Marco Weymans,Left-Back,"Jul 9, 1997 ",26,"['Burundi', 'Belgium']",Belgium,Edegem,LM   DM,"1,75",€300k
,Vidal Soladio,Left-Back,"Feb 18, 1997 ",27,"['Belgium', 'DR Congo']",Belgium,,LM   LW,,-
,Narek Petrossian,Left-Back,"Jul 15, 1997 ",26,"['Armenia', 'Belgium']",Belgium,Brussel,CB   DM,"1,70",-
,Jordi Malela Ndangba,Left-Back,"Jan 14, 1997 ",27,"['Belgium', 'DR Congo']",Belgium,Vilvoorde,LM,,-
31,Jelle Geenens,Left-Back,"Aug 13, 1997 ",26,['Belgium'],Belgium,Gent,,"1,79",-
25,Thibault De Smet,Left-Back,"Jun 5, 1998 ",25,['Belgium'],Belgium,Brugge,CB,"1,83",€4.00m
23,Yousri Afallah,Left-Back,"Apr 23, 1998 ",25,"['Belgium', 'Morocco']",Belgium,Bruxelles,LW,"1,78",-
,Marten Verbeeck,Left-Back,"Feb 11, 1998 ",26,['Belgium'],Belgium,,LW,,-
16,Christophe Janssens,Left-Back,"Mar 9, 1998 ",26,['Belgium'],Belgium,Brussel,DM   CB,"1,82",€350k
8,Yannick Vandersmissen,Left-Back,"Apr 18, 1998 ",25,['Belgium'],Belgium,Tienen,LW   AM,"1,80",-
,Kjell Vanmaele,Left-Back,"Jan 7, 1998 ",26,['Belgium'],Belgium,,CB,"1,80",-
23,Daam Foulon,Left-Back,"Mar 23, 1999 ",25,['Belgium'],Belgium,Mechelen,,"1,80",€1.50m
,Sant Demirciyan,Left-Back,"May 17, 1999 ",24,"['Belgium', 'Armenia']",Belgium,,LW,,-
2,Ward Verwerft,Left-Back,"Jun 22, 1999 ",24,['Belgium'],Belgium,Oostmalle,,"1,81",-
48,Amine Khammas,Left-Back,"Apr 6, 1999 ",24,"['Morocco', 'Belgium']",Belgium,Reet,LM   LW,"1,74",€600k
,Toni Aliaj,Left-Back,"Jan 6, 1999 ",25,"['Croatia', 'Albania']",Belgium,Seraing,LM,,-
55,Maxim De Cuyper,Left-Back,"Dec 22, 2000 ",23,['Belgium'],Belgium,Knokke-Heist,LM   LW,"1,82",€8.00m
5,Brent Laes,Left-Back,"Apr 18, 2000 ",23,['Belgium'],Belgium,Bertem,,"1,74",€300k
,Stefan Jarakovic,Left-Back,"Jan 24, 2000 ",24,"['Serbia', 'Belgium']",Belgium,Asse,,"1,80",-
,Remco Evenepoel,Left-Back,"Jan 25, 2000 ",24,['Belgium'],Belgium,Schepdaal,,,-
18,Logan Ndenbe,Left-Back,"Feb 9, 2000 ",24,['Belgium'],Belgium,Mouscron,LM,"1,74",€2.00m
5,Hassan Hannou,Left-Back,"Feb 13, 2000 ",24,"['Belgium', 'Morocco']",Belgium,Anderlecht,LM   RM,"1,75",-
,Loris Lallemand,Left-Back,"Oct 9, 2000 ",23,['Belgium'],Belgium,Rocourt,DM,"1,75",-
3,Adrien Truffert,Left-Back,"Nov 20, 2001 ",22,['France'],Belgium,Liège,LM,"1,76",€18.00m
,Muhammed Arif Akbas,Left-Back,"May 20, 2001 ",22,"['Türkiye', 'Belgium']",Belgium,,DM,,-
,Cengizhan Simsek,Left-Back,"Jan 1, 2001 ",23,"['Türkiye', 'Belgium']",Belgium,Liege,LW   RW,"1,84",-
,Inan Cetin,Left-Back,"Mar 29, 2001 ",22,"['Belgium', 'Türkiye']",Belgium,Anderlecht,LW   RB,"1,67",-
31,Wout De Buyser,Left-Back,"Jun 29, 2001 ",22,['Belgium'],Belgium,Sint-Niklaas,CB,"1,83",€125k
5,Thibo Stiens,Left-Back,"Sep 20, 2001 ",22,['Belgium'],Belgium,Ukkel,CB,"1,84",-
23,Jowin Radzinski,Left-Back,"Apr 23, 2001 ",22,['Poland'],Belgium,Brugge,,"1,77",-
88,Fabio Ferraro,Left-Back,"Sep 3, 2002 ",21,"['Belgium', 'Italy']",Belgium,Halle,LM   RM,"1,80",€200k
,Ferhat Cakir,Left-Back,"Jul 7, 2002 ",21,['Belgium'],Belgium,Genk,LW,,-
,Sascha Kibungu,Left-Back,"Oct 13, 2002 ",21,"['Germany', 'DR Congo']",Belgium,Brüssel,RB   LM,"1,84",-
,Héritier Deyonge,Left-Back,"Jan 9, 2002 ",22,"['Belgium', 'DR Congo']",Belgium,Ottignies-Louvain-La-Neuve,LM   LW,"1,83",€150k
72,Dragan Lausberg,Left-Back,"Apr 29, 2002 ",21,['Belgium'],Belgium,Liège,CB,"1,85",-
25,Tuur Rommens,Left-Back,"Mar 26, 2003 ",20,['Belgium'],Belgium,Turnhout,,"1,85",€800k
57,Deniz Arabaci,Left-Back,"Mar 11, 2003 ",21,"['Belgium', 'Türkiye']",Belgium,Hasselt,LW   RW,"1,70",€150k
24,Lander Van den Broeck,Left-Back,"Aug 22, 2003 ",20,['Belgium'],Belgium,Leuven,LW,"1,83",-
12,Sam Bunch,Left-Back,"Apr 15, 2003 ",20,['Belgium'],Belgium,Ixelles,LM   RW,"1,78",-
5,Koen Van Den Broek,Left-Back,"Mar 26, 2003 ",20,['Belgium'],Belgium,,,"1,86",-
,Davin Mayele,Left-Back,"Jul 6, 2003 ",20,"['Belgium', 'DR Congo']",Belgium,,RB   LW,"1,72",-
22,Alexandro Calut,Left-Back,"Apr 22, 2003 ",20,['Belgium'],Belgium,Charleroi,LM,"1,80",€300k
55,Yannick Cappelle,Left-Back,"Jul 7, 2003 ",20,['Belgium'],Belgium,,LW   LM,"1,80",€150k
19,Jamal Ali Colo,Left-Back,"Jun 27, 2003 ",20,"['Belgium', 'Ghana']",Belgium,Turnhout,LM,"1,78",-
,Owen Charlie Reinat,Left-Back,"Apr 16, 2003 ",20,"['Thailand', 'Belgium']",Belgium,,,,-
,Yoran Jacobs,Left-Back,"Jul 3, 2003 ",20,['Belgium'],Belgium,Geraardsbergen,LW,"1,73",-
25,Thomas Renier,Left-Back,"Feb 24, 2003 ",21,['Belgium'],Belgium,Liege,,"1,73",-
27,Thiago Paulo da Silva,Left-Back,"Aug 12, 2004 ",19,"['Belgium', 'Brazil']",Belgium,Liège,CB   LM,"1,82",€300k
,Jari Vandebrouck-Lemmens,Left-Back,"May 28, 2004 ",19,['Belgium'],Belgium,Beringen,,,-
,Gregory Owusu Barnie,Left-Back,"Dec 20, 2004 ",19,"['Netherlands', 'Ghana']",Belgium,Antwerpen,LW   RW,,-
,Eren Guncu,Left-Back,"Jul 9, 2004 ",19,"['Belgium', 'Türkiye']",Belgium,Genk,LM   CB,"1,75",-
21,Lucas Kubr,Left-Back,"Feb 25, 2004 ",20,"['Czech Republic', 'Belgium']",Belgium,Tongeren,LW   LM,"1,79",€150k
5,Emre Caglar,Left-Back,"Mar 30, 2004 ",19,"['Türkiye', 'Belgium']",Belgium,Antwerpen,LM,"1,80",-
16,Beni Mpanzu,Left-Back,"May 15, 2004 ",19,['Belgium'],Belgium,Brussel,LM   CB,"1,85",-
19,Wassim Lantaki,Left-Back,"Feb 17, 2004 ",20,"['Morocco', 'Belgium']",Belgium,Uccle,,"1,73",-
5,Joaquin Seys,Left-Back,"Mar 28, 2005 ",18,['Belgium'],Belgium,,,,€500k
5,Ikker Julian,Left-Back,"Jul 7, 2005 ",18,"['Belgium', 'Brazil']",Belgium,Brussel,LM   LW,"1,81",€50k
,Arda Muhammet Avsar,Left-Back,"Mar 19, 2005 ",19,"['Türkiye', 'Belgium']",Belgium,Gent,,,-
,Vincent Burlet,Left-Back,"Sep 23, 2005 ",18,['Belgium'],Belgium,Liège,LM,,-
,Renzo Tytens,Left-Back,"Jun 23, 2005 ",18,['Belgium'],Belgium,Brasschaat,,,€200k
26,Mathis Labro,Left-Back,"Feb 25, 2005 ",19,['Belgium'],Belgium,Turnhout,LW   RW,"1,80",€50k
,Noah Theis,Left-Back,"Jul 29, 2005 ",18,['Belgium'],Belgium,Arlon,,"1,70",-
