Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Marvin Ogunjimi,Centre-Forward,"Oct 12, 1987 ",36,"['Belgium', 'Nigeria']",Belgium,Mechelen,,"1,85",-
29,Laurent Depoitre,Centre-Forward,"Dec 7, 1988 ",35,['Belgium'],Belgium,Tournai,,"1,91",€250k
9,Jérémy Falcione,Centre-Forward,"Sep 9, 1988 ",35,['Belgium'],Belgium,Lüttich,,"1,79",-
,Jessy Lebsir,Centre-Forward,"Jun 6, 1988 ",35,['Belgium'],Belgium,Mouscron,,"1,87",-
,Kane Develer,Centre-Forward,"Jul 21, 1988 ",35,['Belgium'],Belgium,Saint Genesius Rode,,"1,85",-
,Olivier Claessens,Centre-Forward,"Dec 22, 1988 ",35,['Belgium'],Belgium,Edegem,,"1,84",-
,Frédéric Gounongbe,Centre-Forward,"May 1, 1988 ",35,"['Benin', 'Belgium']",Belgium,Bruxelles,,"1,91",-
,Stijn De Wilde,Centre-Forward,"Sep 3, 1988 ",35,['Belgium'],Belgium,Gent,,"1,87",-
,Sam De Munter,Centre-Forward,"Sep 10, 1988 ",35,['Belgium'],Belgium,Gent,,"1,83",-
,Zigi Arras,Centre-Forward,"Jan 21, 1988 ",36,"['Belgium', 'Brazil']",Belgium,Lier,,,-
9,Jelle Vossen,Centre-Forward,"Mar 22, 1989 ",35,['Belgium'],Belgium,Bilzen,SS   RW,"1,83",€350k
,Arnaud Biatour,Centre-Forward,"Dec 12, 1989 ",34,['Belgium'],Belgium,Marche-en-Famenne,RW,"1,85",-
,Hamid Bouyfoulkitne,Centre-Forward,"Apr 11, 1989 ",34,"['Belgium', 'Morocco']",Belgium,Saint-Josse-ten-Noode,,"1,80",-
,Ratko Vansimpsen,Centre-Forward,"Jul 16, 1989 ",34,['Belgium'],Belgium,Sint-Truiden,,"1,87",-
9,Benjamin Mokulu,Centre-Forward,"Oct 11, 1989 ",34,"['DR Congo', 'Belgium']",Belgium,Brussel,,"1,87",€75k
,Saïd Abbou,Centre-Forward,"Mar 22, 1989 ",35,"['Belgium', 'Morocco']",Belgium,Mechelen,,"1,90",-
,Thor Laleman,Centre-Forward,"Apr 24, 1989 ",34,['Belgium'],Belgium,Heusden-Zolder,,"1,88",-
23,Christophe Martin-Suarez,Centre-Forward,"Mar 14, 1990 ",34,"['Belgium', 'Spain']",Belgium,Verviers,,"1,87",-
,Jens Winnen,Centre-Forward,"Sep 27, 1990 ",33,['Belgium'],Belgium,Tienen,,"1,85",-
77,Ismaël El Omari,Centre-Forward,"Sep 20, 1990 ",33,"['Belgium', 'Morocco']",Belgium,Bruxelles,AM   SS,"1,82",-
,Gianluca Falzone,Centre-Forward,"Sep 14, 1990 ",33,"['Belgium', 'Italy']",Belgium,Soignies,,"1,86",-
,Cédric Busschaert,Centre-Forward,"Jun 30, 1990 ",33,['Belgium'],Belgium,Beveren,,"1,82",-
,John Agbo,Centre-Forward,"May 19, 1990 ",33,"['Belgium', 'Nigeria']",Belgium,,SS,,-
,Jonah Remans,Centre-Forward,"Apr 28, 1990 ",33,['Belgium'],Belgium,Heusden-Zolder,,"1,85",-
90,Simon Vermeiren,Centre-Forward,"Dec 22, 1990 ",33,['Belgium'],Belgium,Leuven,,"1,85",-
18,Mathieu Cornet,Centre-Forward,"Aug 8, 1990 ",33,['Belgium'],Belgium,Namur,,"1,90",-
99,Gianni Bruno,Centre-Forward,"Aug 19, 1991 ",32,"['Belgium', 'Italy']",Belgium,Rocourt,RW   LW,"1,80",€900k
,Denny van Loen,Centre-Forward,"Jun 12, 1991 ",32,['Netherlands'],Belgium,Halle,LW,"1,96",-
,Tarik Bhar,Centre-Forward,"Jul 16, 1991 ",32,"['Morocco', 'Belgium']",Belgium,Lüttich,RW,"1,92",-
,Mohammed Riyani,Centre-Forward,"Oct 14, 1991 ",32,['Belgium'],Belgium,Maaseik,,,-
,Audry Diansangu,Centre-Forward,"Sep 25, 1991 ",32,"['Belgium', 'DR Congo']",Belgium,Brussel,,"1,75",-
,Bavon Tshibuabua,Centre-Forward,"Jul 17, 1991 ",32,"['DR Congo', 'Belgium']",Belgium,Antwerpen,SS,"1,78",-
,Arne Nilis,Centre-Forward,"Feb 27, 1991 ",33,['Belgium'],Belgium,Zolder,,"1,75",-
9,Renaud Emond,Centre-Forward,"Dec 5, 1991 ",32,['Belgium'],Belgium,Virton,,"1,85",€400k
,Jean-François Mbuba,Centre-Forward,"Aug 12, 1991 ",32,"['Belgium', 'DR Congo']",Belgium,Charleroi,LW   RW,"1,90",-
9,Jens Naessens,Centre-Forward,"Apr 1, 1991 ",32,['Belgium'],Belgium,Deinze,LW   RW,"1,87",-
,Kenn van Lijsebeth,Centre-Forward,"Jul 16, 1991 ",32,['Belgium'],Belgium,Asse,,"1,89",-
,Domenico Bruzzese,Centre-Forward,"May 2, 1991 ",32,"['Belgium', 'Italy']",Belgium,Lüttich,,"1,82",-
,Andrea Fileccia,Centre-Forward,"Dec 6, 1991 ",32,"['Belgium', 'Italy']",Belgium,Mons,,"1,80",-
9,Aleksandar Kolev,Centre-Forward,"Dec 8, 1992 ",31,"['Bulgaria', 'Belgium']",Belgium,Turnhout,SS,"1,92",€300k
,Bart Deprez,Centre-Forward,"Oct 10, 1992 ",31,"['Netherlands', 'Belgium']",Belgium,Gent,,,-
,Michael Roulez,Centre-Forward,"Dec 21, 1992 ",31,['Belgium'],Belgium,Uccle,LW,,-
,Kristof Verspeeten,Centre-Forward,"Mar 22, 1992 ",32,['Belgium'],Belgium,Maldegem,,"1,85",-
,Kevin Akanga,Centre-Forward,"Oct 15, 1992 ",31,"['Belgium', 'DR Congo']",Belgium,,RW   LW,,-
,Kabba Modou Cham,Centre-Forward,"Dec 25, 1992 ",31,"['The Gambia', 'Belgium']",Belgium,Antwerpen,LW   SS,"1,88",-
,Alessandro Cerigioni,Centre-Forward,"Sep 30, 1992 ",31,"['Belgium', 'Italy']",Belgium,,RW   SS,"1,82",-
,Pieter Vervaet,Centre-Forward,"Jan 29, 1992 ",32,['Belgium'],Belgium,Sint-Niklaas,,"1,76",-
,Vedat Kurbali,Centre-Forward,"May 11, 1992 ",31,['Belgium'],Belgium,Namur,SS,"1,85",-
,Dylan Lambrecth,Centre-Forward,"Nov 13, 1992 ",31,['Belgium'],Belgium,,,"1,87",-
,Maxime Cosse,Centre-Forward,"Mar 20, 1992 ",32,['Belgium'],Belgium,,SS   RW,"1,82",-
30,Nico Binst,Centre-Forward,"May 20, 1992 ",31,['Belgium'],Belgium,Vilvoorde,,"1,83",-
,Geoffrey Vanaschen,Centre-Forward,"Jul 25, 1992 ",31,['Belgium'],Belgium,Kelmis,LW,,-
,Dylan Vanwelkenhuysen,Centre-Forward,"Jan 20, 1992 ",32,['Belgium'],Belgium,Sint-Truiden,,"1,82",-
,Wesley Grondelaers,Centre-Forward,"Oct 25, 1992 ",31,['Belgium'],Belgium,Hasselt,,"1,78",-
90,Romelu Lukaku,Centre-Forward,"May 13, 1993 ",30,"['Belgium', 'DR Congo']",Belgium,Antwerpen,,"1,91",€30.00m
93,Zinho Gano,Centre-Forward,"Oct 13, 1993 ",30,"['Guinea-Bissau', 'Belgium']",Belgium,St.-Katelijne-Waver,,"1,98",€1.20m
,Brandon Bungudi,Centre-Forward,"Jun 29, 1993 ",30,['France'],Belgium,Liège,,"1,81",-
14,Klaas De Rock,Centre-Forward,"Sep 26, 1993 ",30,['Belgium'],Belgium,Gent,RW   LW,"1,69",-
22,Caine Vos,Centre-Forward,"Apr 7, 1993 ",30,['Netherlands'],Belgium,Liège,,"1,89",-
,Sasa Varga,Centre-Forward,"Feb 19, 1993 ",31,"['Serbia', 'Belgium']",Belgium,Liège,SS,"1,88",-
9,Arne Naudts,Centre-Forward,"Nov 27, 1993 ",30,['Belgium'],Belgium,Gent,RW   LW,"1,86",-
,Dolly Menga,Centre-Forward,"May 2, 1993 ",30,"['Angola', 'Belgium']",Belgium,Verviers,RW   LW,"1,80",-
23,Michy Batshuayi,Centre-Forward,"Oct 2, 1993 ",30,"['Belgium', 'DR Congo']",Belgium,Brussel,,"1,85",€8.00m
9,Michael Lallemand,Centre-Forward,"Feb 11, 1993 ",31,['Belgium'],Belgium,Eupen,SS   RW,"1,81",€250k
,Curtis Kabeya,Centre-Forward,"Nov 1, 1993 ",30,"['Belgium', 'DR Congo']",Belgium,,LW   RW,"1,85",-
,Jordy Kamba Kalonga,Centre-Forward,"Mar 18, 1993 ",31,['Belgium'],Belgium,Rochefort,,"1,90",-
,Beytullah Acici,Centre-Forward,"Jun 13, 1993 ",30,"['Türkiye', 'Belgium']",Belgium,Genk,,"1,89",-
,Luca Lenoir,Centre-Forward,"May 12, 1993 ",30,"['Belgium', 'Italy']",Belgium,Charleroi,,"1,85",-
7,Christophe Bertjens,Centre-Forward,"Jan 5, 1993 ",31,['Belgium'],Belgium,Tongeren,SS,"1,82",-
9,Cyriel Dessers,Centre-Forward,"Dec 8, 1994 ",29,"['Nigeria', 'Belgium']",Belgium,Tongeren,,"1,85",€4.00m
56,Dzenan Zajmovic,Centre-Forward,"Nov 11, 1994 ",29,"['Bosnia-Herzegovina', 'Belgium']",Belgium,Antwerpen,LW   RW,"1,90",€250k
21,Erwin Senakuku,Centre-Forward,"Sep 1, 1994 ",29,"['Belgium', 'DR Congo']",Belgium,Namur,RW   LW,"1,90",-
11,Yanis Mbombo,Centre-Forward,"Apr 8, 1994 ",29,"['Belgium', 'DR Congo']",Belgium,Brussel,RW   LW,"1,80",-
36,Benito Raman,Centre-Forward,"Nov 7, 1994 ",29,['Belgium'],Belgium,Gent,LW   RW,"1,72",€1.40m
14,Jesse Mputu,Centre-Forward,"Nov 18, 1994 ",29,"['Belgium', 'DR Congo']",Belgium,Brussel,SS   LW,"1,86",-
11,Antoine Résibois,Centre-Forward,"Feb 3, 1994 ",30,['Belgium'],Belgium,Bastogne,,,-
,Nathan Kabasele,Centre-Forward,"Jan 14, 1994 ",30,"['Belgium', 'DR Congo']",Belgium,Brussel,LW   RW,"1,75",-
27,Divock Origi,Centre-Forward,"Apr 18, 1995 ",28,"['Belgium', 'Kenya']",Belgium,Oostende,LW   RW,"1,89",€5.00m
7,Jonathan Benteke,Centre-Forward,"Apr 28, 1995 ",28,"['Belgium', 'DR Congo']",Belgium,Liège,LW   RW,"1,86",€100k
,Tunde Owolabi,Centre-Forward,"Jul 26, 1995 ",28,"['Belgium', 'Nigeria']",Belgium,Antwerpen,,,-
,Maecky Ngombo,Centre-Forward,"Mar 31, 1995 ",28,"['Belgium', 'DR Congo']",Belgium,Liège,LW,"1,91",-
,Florentin Van Roy,Centre-Forward,"May 2, 1995 ",28,['Belgium'],Belgium,Tournai,,"1,79",-
,Hakim Borahsasar,Centre-Forward,"Jan 14, 1995 ",29,['Belgium'],Belgium,Antwerpen,RW   AM,"1,83",-
,Ian Raeymaekers,Centre-Forward,"Jan 30, 1995 ",29,['Belgium'],Belgium,Aalst,LM,,-
21,Baptiste Guillaume,Centre-Forward,"Jun 16, 1995 ",28,['Belgium'],Belgium,Brussel,RW   LW,"1,89",€1.20m
,Ragib Alassan,Centre-Forward,"Sep 20, 1995 ",28,"['Belgium', 'Nigeria']",Belgium,Antwerpen,,"1,80",-
,Clovis Mamwanga,Centre-Forward,"Nov 9, 1995 ",28,"['Belgium', 'DR Congo']",Belgium,Verviers,RW   LW,"1,85",-
10,Mayron de Almeida,Centre-Forward,"Nov 22, 1995 ",28,"['Belgium', 'Portugal']",Belgium,Virton,LW,"1,77",-
9,Robin Nelis,Centre-Forward,"May 12, 1995 ",28,['Belgium'],Belgium,Asse,,"1,93",-
,Erivelton,Centre-Forward,"Nov 17, 1995 ",28,"['Belgium', 'Brazil']",Belgium,Seraing,LW,"1,80",-
7,Mamadou Obbi Oulare,Centre-Forward,"Jan 8, 1996 ",28,"['Belgium', 'Guinea']",Belgium,Waregem,,"1,96",€400k
,Mamadou Gueye,Centre-Forward,"Dec 24, 1996 ",27,"['Belgium', 'Mali']",Belgium,Ottignies-Louvain-la-Neuve,LW   RW,"1,76",-
9,Boris Kudimbana,Centre-Forward,"May 27, 1996 ",27,"['Belgium', 'DR Congo']",Belgium,Brussel,SS,,-
,Pieter Lormans,Centre-Forward,"Feb 13, 1996 ",28,['Belgium'],Belgium,,,,-
,Jelle van Rijswijk,Centre-Forward,"Nov 18, 1996 ",27,"['Netherlands', 'Belgium']",Belgium,Bree,RW,,-
,Dean Boiten,Centre-Forward,"Mar 26, 1996 ",27,['Belgium'],Belgium,Tongeren,SS   AM,"1,84",-
,Muhamet Rushiti,Centre-Forward,"Mar 12, 1996 ",28,"['Belgium', 'Kosovo']",Belgium,Tielt,LW   SS,"1,80",-
31,Nadjib Souazara Anzizi,Centre-Forward,"Mar 10, 1996 ",28,"['Belgium', 'DR Congo']",Belgium,Liège,LW,"1,90",-
77,Nestor Muala Mukenge,Centre-Forward,"Jun 2, 1996 ",27,"['Belgium', 'DR Congo']",Belgium,Brussel,LW   RW,"1,85",-
,Arthur Lorré,Centre-Forward,"Jan 15, 1996 ",28,['Belgium'],Belgium,Aalst,,,-
7,Jérémy Houzé,Centre-Forward,"Oct 22, 1996 ",27,['Belgium'],Belgium,,LW   LM,"1,79",-
7,Cem Ünal,Centre-Forward,"Mar 3, 1996 ",28,"['Belgium', 'Türkiye']",Belgium,Genk,LW   RW,"1,80",-
77,Jordy Peffer,Centre-Forward,"Nov 4, 1996 ",27,['Belgium'],Belgium,,,"1,83",-
9,Hugo Cuypers,Centre-Forward,"Feb 7, 1997 ",27,['Belgium'],Belgium,Liège,,"1,85",€11.00m
9,Julien Ngoy,Centre-Forward,"Nov 2, 1997 ",26,"['Belgium', 'DR Congo']",Belgium,Antwerpen,RW   LW,"1,85",€700k
19,Elisha Sam,Centre-Forward,"Mar 31, 1997 ",26,"['Belgium', 'Ghana']",Belgium,Antwerpen,RW   LW,"1,95",€300k
9,Sergen Yakupcebioglu,Centre-Forward,"Jun 13, 1997 ",26,['Türkiye'],Belgium,Genk,RW   LW,"1,78",-
9,Joran Triest,Centre-Forward,"Apr 8, 1997 ",26,['Belgium'],Belgium,Aalst,,"1,94",-
,Denis Yuseinov,Centre-Forward,"Mar 20, 1997 ",27,"['Belgium', 'Bulgaria']",Belgium,Genk,RW,"1,85",-
19,Ryan Mmaee,Centre-Forward,"Nov 1, 1997 ",26,"['Morocco', 'Belgium']",Belgium,Geraardsbergen,SS   LW,"1,85",€3.00m
9,Aaron Leya Iseka,Centre-Forward,"Nov 15, 1997 ",26,"['Belgium', 'DR Congo']",Belgium,Brussel,LW   RW,"1,83",€600k
,Anas Bouzerda,Centre-Forward,"Jan 18, 1997 ",27,['Belgium'],Belgium,Mechelen,,,-
,Louis Blankaert,Centre-Forward,"Jan 20, 1997 ",27,"['Belgium', 'DR Congo']",Belgium,Brussel,,,-
,Tony Djim,Centre-Forward,"Jan 13, 1997 ",27,"['Belgium', 'Central African Republic']",Belgium,Visé,SS   RW,"1,71",-
,Patrick Hasenhüttl,Centre-Forward,"May 20, 1997 ",26,['Austria'],Belgium,Bonheiden,,"1,90",-
13,Dante Vanzeir,Centre-Forward,"Apr 16, 1998 ",25,['Belgium'],Belgium,Beringen,RW   SS,"1,75",€3.00m
98,Din Sula,Centre-Forward,"Mar 2, 1998 ",26,"['Albania', 'Belgium']",Belgium,Brussel,,"1,85",€300k
,Tian Luvuezo,Centre-Forward,"Apr 8, 1998 ",25,"['Belgium', 'DR Congo']",Belgium,La Louvière,,"1,93",-
,Idris Zmimer,Centre-Forward,"Jun 29, 1998 ",25,['Belgium'],Belgium,,,"1,88",-
,Clément Petit,Centre-Forward,"Jan 11, 1998 ",26,['Belgium'],Belgium,Tournai,LW   RW,"1,88",-
77,Jorn Vancamp,Centre-Forward,"Oct 28, 1998 ",25,['Belgium'],Belgium,Hoboken,AM,"1,86",-
7,Elton Kabangu,Centre-Forward,"Feb 8, 1998 ",26,"['Belgium', 'DR Congo']",Belgium,Kortrijk,LW,"1,78",€900k
98,Jordy Soladio,Centre-Forward,"Feb 12, 1998 ",26,"['Belgium', 'DR Congo']",Belgium,,AM,"1,85",€150k
,Ben Kifoumbi,Centre-Forward,"Sep 9, 1998 ",25,"['Belgium', 'DR Congo']",Belgium,Antwerpen,SS   RW,"1,86",-
13,Nicolas Orye,Centre-Forward,"Aug 31, 1998 ",25,['Belgium'],Belgium,Hasselt,SS,"1,95",-
9,Dennis Van Vaerenbergh,Centre-Forward,"Jun 26, 1998 ",25,['Belgium'],Belgium,Asse,,"1,88",-
10,Koen Kostons,Centre-Forward,"Sep 18, 1999 ",24,['Netherlands'],Belgium,Genk,AM   CM,"1,86",€650k
19,Seppe Maesen,Centre-Forward,"Feb 13, 1999 ",25,['Belgium'],Belgium,,,"1,92",-
,Justin Mutombo,Centre-Forward,"Apr 25, 1999 ",24,"['Belgium', 'DR Congo']",Belgium,Anderlecht,,"1,86",-
17,Massimo Di Vita,Centre-Forward,"Mar 10, 1999 ",25,['Belgium'],Belgium,Brussel,RW   RM,,-
37,Nelson Balongo,Centre-Forward,"Apr 15, 1999 ",24,"['DR Congo', 'Belgium']",Belgium,Tongeren,LW   SS,"1,87",€50k
7,Zakari Junior Lambo,Centre-Forward,"Jan 19, 1999 ",25,"['Niger', 'Belgium']",Belgium,Aalst,SS   AM,"1,83",-
,Larry Ofosuhene,Centre-Forward,"Mar 5, 1999 ",25,['Belgium'],Belgium,Antwerpen,,"1,84",-
,Rabbi Daudet Djongambo,Centre-Forward,"Mar 1, 1999 ",25,['Belgium'],Belgium,,LW   RW,,-
17,Loïs Openda,Centre-Forward,"Feb 16, 2000 ",24,"['Belgium', 'Morocco']",Belgium,Liège,LW   RW,"1,77",€55.00m
22,Daan Vekemans,Centre-Forward,"Feb 22, 2000 ",24,['Belgium'],Belgium,Leuven,SS   AM,"1,81",€200k
16,Bradley Mbenza,Centre-Forward,"Mar 30, 2000 ",23,['Belgium'],Belgium,Tienen,AM   LW,"1,81",-
,Abdou Aziz Njie,Centre-Forward,"Sep 11, 2000 ",23,"['Belgium', 'The Gambia']",Belgium,,RW,"1,85",-
91,Adriano Bertaccini,Centre-Forward,"Aug 13, 2000 ",23,"['Belgium', 'Italy']",Belgium,Charleroi,LW   RW,"1,73",€900k
,Bastien Focant,Centre-Forward,"Jul 6, 2000 ",23,['Belgium'],Belgium,,,,-
,Gilles Scoupreman,Centre-Forward,"Mar 17, 2000 ",24,['Belgium'],Belgium,,SS,"1,82",-
11,Alan Mayanga,Centre-Forward,"Mar 29, 2000 ",23,"['Belgium', 'DR Congo']",Belgium,,RW   LW,,-
53,Antoine Colassin,Centre-Forward,"Feb 26, 2001 ",23,['Belgium'],Belgium,Charleroi,LW   AM,"1,86",€500k
42,Aske Sampers,Centre-Forward,"May 20, 2001 ",22,['Belgium'],Belgium,Veurne,LW,"1,84",€150k
9,Lennert Leemans,Centre-Forward,"Mar 16, 2001 ",23,['Belgium'],Belgium,Duffel,AM,,-
,Thibo De Schryver,Centre-Forward,"Feb 22, 2001 ",23,['Belgium'],Belgium,,LB   RB,"1,71",-
,Francis Sarfo Mensah,Centre-Forward,"May 21, 2001 ",22,"['Belgium', 'Ghana']",Belgium,,AM   RW,"1,80",-
36,Laurens Symons,Centre-Forward,"Aug 28, 2001 ",22,['Belgium'],Belgium,Brasschaat,SS   AM,"1,85",-
19,Gabriel Lemoine,Centre-Forward,"Mar 26, 2001 ",22,"['Belgium', 'Brazil']",Belgium,La Louvière,SS,"1,88",-
9,Mitchy Ntelo,Centre-Forward,"May 4, 2001 ",22,"['Belgium', 'DR Congo']",Belgium,Liège,RW   LW,"1,88",€300k
19,Jamie Yayi Mpie,Centre-Forward,"May 22, 2001 ",22,['Belgium'],Belgium,Tongeren,LW   RW,"1,84",€150k
19,Ismael Moussa,Centre-Forward,"May 9, 2001 ",22,"['Niger', 'Belgium']",Belgium,,,"1,87",-
,Christivi Masombo,Centre-Forward,"Jun 21, 2001 ",22,"['Belgium', 'DR Congo']",Belgium,Bruxelles,LW   RW,"1,92",-
9,Ruben Geeraerts,Centre-Forward,"Jul 8, 2001 ",22,['Belgium'],Belgium,,RW   LW,"1,87",-
70,Noah Aelterman,Centre-Forward,"Apr 7, 2001 ",22,['Belgium'],Belgium,,SS   AM,"1,82",-
32,Thibo Baeten,Centre-Forward,"Jun 4, 2002 ",21,['Belgium'],Belgium,Aalst,SS   RW,"1,85",€600k
16,Zakaria Atteri,Centre-Forward,"Feb 11, 2002 ",22,"['Belgium', 'Morocco']",Belgium,Ukkel,SS,"1,89",€150k
,Leyti Van Bever,Centre-Forward,"Jun 19, 2002 ",21,['Belgium'],Belgium,Brussel,,"1,81",-
11,Andy Dauwe,Centre-Forward,"Aug 29, 2002 ",21,"['Burundi', 'Belgium']",Belgium,Vilvoorde,LW,"1,90",-
,Melih Nezir,Centre-Forward,"Feb 19, 2002 ",22,"['Türkiye', 'Belgium']",Belgium,Gent,,,-
23,Tyrese Omotoye,Centre-Forward,"Sep 23, 2002 ",21,"['Belgium', 'England']",Belgium,Hasselt,,,€225k
9,Mert Kurt,Centre-Forward,"Oct 25, 2002 ",21,"['Türkiye', 'Belgium']",Belgium,,LW,"1,80",€125k
11,Akram Tourki,Centre-Forward,"Jul 15, 2002 ",21,"['Belgium', 'Morocco']",Belgium,,AM   CM,"1,78",-
15,Lorenzo Offermann,Centre-Forward,"Jan 10, 2002 ",22,['Belgium'],Belgium,Verviers,,"1,84",-
19,Anthony Descotte,Centre-Forward,"Aug 3, 2003 ",20,['Belgium'],Belgium,Gosselies,RW,"1,80",€500k
17,Tom Panepinto,Centre-Forward,"Sep 4, 2003 ",20,['Belgium'],Belgium,,RW   LW,"1,84",€25k
27,Gabriel Nzembele,Centre-Forward,"Sep 12, 2003 ",20,['Belgium'],Belgium,,LW   RW,,-
94,Abderahmane Soussi,Centre-Forward,"Jan 30, 2003 ",21,"['Morocco', 'Belgium']",Belgium,Anderlecht,LW   RW,"1,80",-
62,Arthur Bracke,Centre-Forward,"Mar 5, 2003 ",21,['Belgium'],Belgium,Kortrijk,SS,"1,79",-
90,Lennert Hallaert,Centre-Forward,"Apr 17, 2003 ",20,['Belgium'],Belgium,,LW   RW,"1,87",-
,Giacomo D'Asaro,Centre-Forward,"Apr 12, 2003 ",20,"['Belgium', 'Italy']",Belgium,,,"1,73",-
21,Ryan Safari,Centre-Forward,"May 30, 2003 ",20,"['Belgium', 'DR Congo']",Belgium,,SS   LW,"1,85",€100k
23,Tibe Vanhaeren,Centre-Forward,"Oct 28, 2003 ",20,['Belgium'],Belgium,,AM,"1,89",-
,Sam Sylla,Centre-Forward,"May 15, 2003 ",20,"['Belgium', 'Guinea']",Belgium,,RW   LW,,-
7,Jordy Vanweerts,Centre-Forward,"Apr 7, 2003 ",20,['Belgium'],Belgium,Sint-Truiden,RW   SS,"1,74",-
,Basile Zottos,Centre-Forward,"Mar 22, 2003 ",21,"['Belgium', 'England']",Belgium,Brussels,RW   LW,"1,74",-
15,Alexander Quadflieg,Centre-Forward,"Jul 7, 2003 ",20,['Belgium'],Belgium,Tongeren,LW   RW,"1,72",-
70,Norman Bassette,Centre-Forward,"Nov 9, 2004 ",19,['Belgium'],Belgium,Arlon,,"1,86",€800k
19,Camil Mmaee,Centre-Forward,"Feb 21, 2004 ",20,"['Morocco', 'Belgium']",Belgium,Tongeren,,"1,84",€50k
9,Chedi Afifeh,Centre-Forward,"Sep 17, 2004 ",19,"['Tunisia', 'Belgium']",Belgium,Gent,SS   RW,"1,84",-
9,Alexandre Stanic,Centre-Forward,"Dec 28, 2004 ",19,"['Belgium', 'Serbia']",Belgium,Brussel,,"1,98",-
29,Arthur Inaka,Centre-Forward,"Feb 1, 2004 ",20,"['DR Congo', 'Belgium']",Belgium,,CB,"1,98",€50k
,Triman Ranvir,Centre-Forward,"Jul 19, 2004 ",19,['Belgium'],Belgium,"Hasselt, Belgium",LW   RW,"1,81",-
,Brice De Boeck,Centre-Forward,"Nov 29, 2004 ",19,['Belgium'],Belgium,Anderlecht,RW,"1,88",-
19,Irsan Muric,Centre-Forward,"Apr 12, 2005 ",18,['Belgium'],Belgium,,RW   LW,"1,90",€75k
21,Houd Boukhelkhal,Centre-Forward,"Oct 20, 2005 ",18,"['Estonia', 'Algeria']",Belgium,Brüssel,LW   RW,"1,68",-
,Jelani Trevisan Dumas,Centre-Forward,"Mar 22, 2005 ",19,['Belgium'],Belgium,Brussel,,"1,82",-
9,Bruno Imarenakhue,Centre-Forward,"Dec 20, 2005 ",18,"['Belgium', 'Nigeria']",Belgium,Mechelen,,"1,88",-
63,Samuel Sevrin,Centre-Forward,"Apr 14, 2005 ",18,['Belgium'],Belgium,Tournai,RW   LW,"1,70",-
,Elias Busquart,Centre-Forward,"Aug 7, 2005 ",18,['Belgium'],Belgium,Roeselare,LW   RW,"1,81",-
