Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Michiel Thys,Right Winger,"Jun 13, 1997 ",26,['Belgium'],Belgium,,RB   CF,"1,84",-
75,Jason Lokilo,Right Winger,"Sep 17, 1998 ",25,"['Belgium', 'DR Congo']",Belgium,Brussel,AM   LW,"1,75",€700k
24,Walid Houssane,Right Winger,"Jan 30, 1998 ",26,"['Belgium', 'Morocco']",Belgium,Bruxelles,AM   SS,"1,78",-
11,Terry Osei-Berkoe,Right Winger,"Jan 9, 1998 ",26,"['Belgium', 'Ghana']",Belgium,Brugge,LW   AM,"1,74",-
,Boubacar Diallo,Right Winger,"Feb 23, 1998 ",26,"['Belgium', 'Guinea']",Belgium,Brussel,AM   LW,"1,86",-
7,Endrit Voca,Right Winger,"Jan 22, 1998 ",26,"['Belgium', 'Albania']",Belgium,Wuustwezel,LW,"1,79",-
56,Alexis Saelemaekers,Right Winger,"Jun 27, 1999 ",24,['Belgium'],Belgium,Berchem-Sainte-Agathe,RM   LW,"1,80",€10.00m
10,Arno Van Keilegom,Right Winger,"May 27, 1999 ",24,['Belgium'],Belgium,Duffel,LW,"1,78",€225k
,Sami Djadi,Right Winger,"Aug 7, 1999 ",24,"['Belgium', 'Algeria']",Belgium,,LW,,-
,Kevin Aliaj,Right Winger,"Aug 5, 1999 ",24,"['Albania', 'Belgium']",Belgium,,LW   CF,,-
,Stephan Bulut,Right Winger,"Dec 2, 1999 ",24,['Belgium'],Belgium,,RM   CF,,-
34,Thibo Somers,Right Winger,"Mar 16, 1999 ",25,['Belgium'],Belgium,Brugge,LW   SS,"1,83",€2.50m
18,Blaise Baillet,Right Winger,"Dec 30, 1999 ",24,"['Belgium', 'DR Congo']",Belgium,,LW   CF,"1,80",€25k
7,Yavuz Tek,Right Winger,"Dec 16, 1999 ",24,"['Belgium', 'Türkiye']",Belgium,Antwerpen,LW   AM,"1,86",-
22,Jérémie Manoka,Right Winger,"Sep 5, 1999 ",24,['Belgium'],Belgium,Brussel,LW   CF,"1,67",-
26,Cyril Ngonge,Right Winger,"May 26, 2000 ",23,"['Belgium', 'DR Congo']",Belgium,Ukkel,CF   SS,"1,80",€12.00m
,Stefanos Kasapis,Right Winger,"Jan 21, 2000 ",24,['Greece'],Belgium,Brussels,,,-
11,Joachim Ngongo,Right Winger,"Jul 6, 2000 ",23,"['Belgium', 'DR Congo']",Belgium,,CF,"1,83",-
,Grégory Descotte,Right Winger,"Nov 11, 2000 ",23,['Belgium'],Belgium,,,,-
7,Tom Reyners,Right Winger,"Apr 20, 2000 ",23,['Belgium'],Belgium,,LW   AM,,€900k
44,Jordi Liongola,Right Winger,"May 17, 2000 ",23,"['Burundi', 'Belgium']",Belgium,Tessenderlo,LW,,-
,Kerim Altınok,Right Winger,"Sep 25, 2000 ",23,"['Belgium', 'Türkiye']",Belgium,Bruxelles,AM   LW,"1,78",-
7,Bryan Limbombe,Right Winger,"May 14, 2001 ",22,"['Belgium', 'DR Congo']",Belgium,Mechelen,LW,"1,72",€600k
34,Ayman Kassimi,Right Winger,"Oct 8, 2001 ",22,['Belgium'],Belgium,,LW   SS,"1,75",€200k
,Orfeo Sera,Right Winger,"Dec 12, 2001 ",22,['Belgium'],Belgium,La Louvière,LW,"1,86",-
12,Richard Makutungu,Right Winger,"Dec 21, 2001 ",22,"['Belgium', 'DR Congo']",Belgium,Liège,RM   LM,"1,74",-
,Marco Usai,Right Winger,"Jan 5, 2001 ",23,"['Belgium', 'Italy']",Belgium,,AM,"1,62",-
9,Niklo Dailly,Right Winger,"Nov 6, 2001 ",22,['Belgium'],Belgium,Brussel,LW   SS,"1,85",€350k
10,Evangelos Patoulidis,Right Winger,"Sep 24, 2001 ",22,"['Belgium', 'Greece']",Belgium,,AM   LW,"1,76",€150k
7,Maxime Dejonghe,Right Winger,"Aug 4, 2001 ",22,['Belgium'],Belgium,Roeselare,LW,"1,74",-
,Diyar Açik,Right Winger,"Feb 4, 2001 ",23,"['Belgium', 'Türkiye']",Belgium,,CF   LW,,-
18,Jarne Steuckers,Right Winger,"Feb 4, 2002 ",22,['Belgium'],Belgium,Sint-Truiden,AM   LW,"1,79",€3.50m
12,Adama Ousmane Ly,Right Winger,"Feb 13, 2002 ",22,"['Belgium', 'Senegal']",Belgium,Gent,RB   LW,"1,73",-
10,Bryan Api-Kindanda,Right Winger,"Mar 24, 2002 ",22,"['Belgium', 'DR Congo']",Belgium,Mons,LW   SS,"1,77",-
,Robbe Gheerardyns,Right Winger,"Apr 29, 2002 ",21,['Belgium'],Belgium,Knokke,LW   CF,"1,72",-
27,Ken Nkuba,Right Winger,"Jan 21, 2002 ",22,"['Belgium', 'DR Congo']",Belgium,Mons,RM   LW,"1,79",€3.50m
,Ilansa Monamay,Right Winger,"Jul 23, 2002 ",21,['Belgium'],Belgium,Woluwe-Saint-Lambert,RB,"1,95",-
,Din Cviko,Right Winger,"Mar 8, 2002 ",22,"['Bosnia-Herzegovina', 'Belgium']",Belgium,Eupen,RB   LW,"1,78",-
11,Johan Bakayoko,Right Winger,"Apr 20, 2003 ",20,"['Belgium', ""Cote d'Ivoire""]",Belgium,Overijse,,"1,79",€40.00m
48,Adnane Abid,Right Winger,"Aug 23, 2003 ",20,"['Belgium', 'Morocco']",Belgium,Verviers,LW   AM,"1,65",€150k
,Kylian Meire,Right Winger,"Sep 16, 2003 ",20,"['Belgium', 'Spain']",Belgium,,LW,"1,86",-
,Badr Oulad Abdellah,Right Winger,"Jun 17, 2003 ",20,"['Belgium', 'Morocco']",Belgium,Antwerpen,RB,"1,77",-
24,Ilyes Ziani,Right Winger,"Jun 20, 2003 ",20,"['Morocco', 'Belgium']",Belgium,Brussel,LW   SS,"1,73",€400k
50,Ilyas Lefrancq,Right Winger,"Dec 3, 2003 ",20,"['Morocco', 'Belgium']",Belgium,,LW   AM,"1,75",€100k
9,Kasim Konneh,Right Winger,"Feb 10, 2003 ",21,"['Belgium', 'Guinea']",Belgium,Deurne,LW,"1,78",-
,Andry Hanicq,Right Winger,"Mar 6, 2003 ",21,['Belgium'],Belgium,,LW   AM,"1,81",-
27,Paco Van Den Bogaert,Right Winger,"Nov 23, 2004 ",19,['Belgium'],Belgium,,SS,,-
,Elias Santos Gonçalves,Right Winger,"Mar 9, 2004 ",20,"['Belgium', 'Brazil']",Belgium,,,,-
68,Chemsdine Talbi,Right Winger,"May 9, 2005 ",18,"['Belgium', 'Morocco']",Belgium,Sambrevile,AM,"1,75",€800k
12,Kahil Al Houss,Right Winger,"Nov 2, 2005 ",18,['Belgium'],Belgium,Genk,LW,,-
,Jaden Malhage,Right Winger,"Jul 13, 2005 ",18,['Belgium'],Belgium,Arlon,LW   CF,"1,72",-
34,Ilias El Hari,Right Winger,"Jul 6, 2005 ",18,"['Morocco', 'Belgium']",Belgium,,,,€100k
18,Wannes Van Elsen,Right Winger,"Apr 20, 2005 ",18,['Belgium'],Belgium,,LW   RB,"1,84",-
