Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Chakir Lmaknafi,Attacking Midfield,"Jun 24, 1989 ",34,"['Belgium', 'Morocco']",Belgium,Merksem,RM,"1,88",-
,Franck Moussa,Attacking Midfield,"Jul 24, 1989 ",34,"['Belgium', 'DR Congo']",Belgium,Brussel,CM   LM,"1,73",-
,Julien Boulle,Attacking Midfield,"Mar 18, 1989 ",35,['Belgium'],Belgium,Uccle,,"1,76",-
,Gaël Arend,Attacking Midfield,"Jun 13, 1989 ",34,['Belgium'],Belgium,Arlon,,"1,74",-
7,Omar El Kaddouri,Attacking Midfield,"Aug 21, 1990 ",33,"['Morocco', 'Belgium']",Belgium,Brussel,LW   CM,"1,85",€600k
,Kurt Baetens,Attacking Midfield,"Feb 12, 1990 ",34,['Belgium'],Belgium,Lier,,"1,73",-
11,Amaury Berghmans,Attacking Midfield,"Jan 16, 1990 ",34,['Belgium'],Belgium,Sint-Truiden,,"1,65",-
17,Kevin De Bruyne,Attacking Midfield,"Jun 28, 1991 ",32,['Belgium'],Belgium,Drongen,CM,"1,81",€60.00m
,Mohamed Aoulad,Attacking Midfield,"Aug 29, 1991 ",32,"['Belgium', 'Morocco']",Belgium,Brussel,SS   RW,"1,83",-
10,István Bognár,Attacking Midfield,"May 5, 1991 ",32,['Hungary'],Belgium,Liège,,"1,83",€450k
20,Hans Vanaken,Attacking Midfield,"Aug 24, 1992 ",31,['Belgium'],Belgium,Neerpelt,CM   LM,"1,95",€7.50m
,Emre Dönmez,Attacking Midfield,"May 25, 1992 ",31,['Türkiye'],Belgium,Brussel,,"1,67",-
,Yassine Qoli,Attacking Midfield,"Jul 17, 1992 ",31,"['Belgium', 'Morocco']",Belgium,Brussel,,"1,76",-
,Bayram Cürükcü,Attacking Midfield,"Apr 4, 1992 ",31,"['Belgium', 'Türkiye']",Belgium,,,"1,67",-
,Quentin Becker,Attacking Midfield,"Mar 21, 1992 ",32,['Belgium'],Belgium,Charleroi,,"1,84",-
,Andreas Luckermans,Attacking Midfield,"Jul 9, 1992 ",31,['Belgium'],Belgium,Leuven,RW   LW,"1,81",-
,Emre Şahin,Attacking Midfield,"Jan 5, 1992 ",32,"['Türkiye', 'Belgium']",Belgium,Heusden-Zolder,RW   LW,"1,77",-
,Mégan Laurent,Attacking Midfield,"Mar 24, 1992 ",32,['Belgium'],Belgium,,,"1,71",€50k
14,Adrian Dziubinski,Attacking Midfield,"Jul 3, 1992 ",31,['Poland'],Belgium,Brügge,CF   SS,"1,85",-
17,Redouan Aalhoul,Attacking Midfield,"Apr 6, 1992 ",31,"['Belgium', 'Morocco']",Belgium,,RW   SS,"1,73",-
,Stijn Simonaitis,Attacking Midfield,"Apr 24, 1992 ",31,['Belgium'],Belgium,Genk,,"1,76",-
,Kevin Packet,Attacking Midfield,"Mar 14, 1992 ",32,['Belgium'],Belgium,Oudenburg,,"1,77",-
,Wakil Datou,Attacking Midfield,"May 4, 1992 ",31,"['Belgium', 'Morocco']",Belgium,Eupen,,"1,79",-
11,Mehdi Tarfi,Attacking Midfield,"Jul 5, 1993 ",30,"['Belgium', 'Morocco']",Belgium,Brussel,RW   RB,"1,75",€200k
,Brian Moding,Attacking Midfield,"Feb 7, 1993 ",31,['Belgium'],Belgium,,CM   LW,"1,85",-
10,Zaven Yagan,Attacking Midfield,"Jan 27, 1993 ",31,"['Belgium', 'Armenia']",Belgium,Brussel,,,-
,Geert Berben,Attacking Midfield,"May 26, 1993 ",30,['Belgium'],Belgium,Bocholt,,"1,75",-
,Brandon Deville,Attacking Midfield,"Feb 17, 1993 ",31,['Belgium'],Belgium,Verviers,CM   RB,"1,70",-
,Julien Vercauteren,Attacking Midfield,"Jan 12, 1993 ",31,['Belgium'],Belgium,Sint-Agatha-Berchem,LW   RW,"1,71",-
,Janini De Clercq,Attacking Midfield,"Apr 1, 1993 ",30,['Belgium'],Belgium,Ronse,,,-
10,Hicham Said,Attacking Midfield,"Feb 18, 1993 ",31,"['Belgium', 'Morocco']",Belgium,Verviers,RW   LW,"1,78",-
,Thomas Jutten,Attacking Midfield,"Feb 28, 1993 ",31,['Belgium'],Belgium,Lommel,SS,"1,82",-
70,Alexandre Karagiannis,Attacking Midfield,"Mar 28, 1993 ",30,"['Belgium', 'Greece']",Belgium,Bruxelles,LW,"1,79",-
,Alexander Bell,Attacking Midfield,"Nov 29, 1993 ",30,"['Scotland', 'Belgium']",Belgium,Willebroek,CF,"1,85",-
7,Alessio Staelens,Attacking Midfield,"Jul 30, 1994 ",29,['Belgium'],Belgium,,RB   RW,"1,82",€400k
30,Glenn Claes,Attacking Midfield,"Mar 8, 1994 ",30,['Belgium'],Belgium,Lier,CM   RW,"1,79",€150k
24,Mathias Nys,Attacking Midfield,"Dec 20, 1994 ",29,['Belgium'],Belgium,Lier,LW   CF,"1,83",-
36,Floriano Vanzo,Attacking Midfield,"Apr 28, 1994 ",29,"['Belgium', 'Italy']",Belgium,La Louvière,RW   CM,"1,80",-
10,Alexandre De Bruyn,Attacking Midfield,"Jun 4, 1994 ",29,['Belgium'],Belgium,,LW   SS,"1,77",€250k
23,Ozayr Hakimi,Attacking Midfield,"Sep 23, 1994 ",29,['Belgium'],Belgium,,LW   RW,"1,76",-
,Jonathan Fondaire,Attacking Midfield,"Jan 17, 1994 ",30,['Belgium'],Belgium,Namur,LW,"1,74",-
,Darius Buia,Attacking Midfield,"Apr 30, 1994 ",29,['Romania'],Belgium,Antwerpen,SS   RW,"1,76",-
8,Pieter Gerkens,Attacking Midfield,"Feb 17, 1995 ",29,['Belgium'],Belgium,Bilzen,CM,"1,79",€1.80m
20,Deni Milosevic,Attacking Midfield,"Mar 9, 1995 ",29,"['Bosnia-Herzegovina', 'Belgium']",Belgium,Lüttich,LW   CM,"1,83",€350k
,Mouad Tauil,Attacking Midfield,"Jan 23, 1995 ",29,"['Belgium', 'Morocco']",Belgium,,LW   CM,"1,69",-
,Luca Falsaperla,Attacking Midfield,"May 5, 1995 ",28,"['Italy', 'Belgium']",Belgium,Nivelles,CM,,-
10,Joren Dehond,Attacking Midfield,"Aug 8, 1995 ",28,['Belgium'],Belgium,,CF   RW,"1,69",-
8,Youssef Challouk,Attacking Midfield,"Aug 28, 1995 ",28,['Belgium'],Belgium,Boom,RW   LW,"1,73",€600k
,Thomas Grillet,Attacking Midfield,"Aug 12, 1995 ",28,['Belgium'],Belgium,,CM,"1,82",-
,Alec Luyckx,Attacking Midfield,"May 19, 1995 ",28,['Belgium'],Belgium,,LW,"1,75",-
,Ben Yagan,Attacking Midfield,"May 9, 1995 ",28,"['Belgium', 'Armenia']",Belgium,Brussel,RW   SS,"1,73",-
18,Andreas Pereira,Attacking Midfield,"Jan 1, 1996 ",28,"['Brazil', 'Belgium']",Belgium,Duffel,CM   LM,"1,78",€20.00m
34,Sabir Bougrine,Attacking Midfield,"Jul 10, 1996 ",27,"['Morocco', 'Belgium']",Belgium,Mechelen,CM   LW,"1,74",€900k
,Malcolm Appiah,Attacking Midfield,"Oct 29, 1996 ",27,"['Belgium', 'Ghana']",Belgium,Gent,LW,"1,68",-
,Ahmed Bouchentouf,Attacking Midfield,"May 14, 1996 ",27,['Belgium'],Belgium,Brussel,,,-
,Jason Cammalleri,Attacking Midfield,"Nov 4, 1996 ",27,"['Belgium', 'Italy']",Belgium,Genk,CM   DM,"1,73",-
7,Luca Polizzi,Attacking Midfield,"May 28, 1996 ",27,"['Belgium', 'Italy']",Belgium,Brussel,CM   LW,"1,75",-
,Alessio Carlone,Attacking Midfield,"Jan 20, 1996 ",28,['Belgium'],Belgium,Genk,LW   RW,"1,69",-
,Stéfano Vandebosch,Attacking Midfield,"Apr 21, 1996 ",27,"['Belgium', 'Italy']",Belgium,Lüttich,LW   RW,"1,76",-
19,Selim Amallah,Attacking Midfield,"Nov 15, 1996 ",27,"['Morocco', 'Belgium']",Belgium,Hautrage,LW   CM,"1,85",€2.00m
10,Samy Bourard,Attacking Midfield,"Mar 29, 1996 ",27,"['Belgium', 'Morocco']",Belgium,Liege,LM   SS,"1,80",€400k
,Emre Inamoglu,Attacking Midfield,"Feb 11, 1996 ",28,"['Belgium', 'Türkiye']",Belgium,Saint-Ghislain,,,-
,Nick Marchoul,Attacking Midfield,"May 22, 1996 ",27,['Belgium'],Belgium,Anderlecht,,"1,76",-
,Emre Erciyas,Attacking Midfield,"Oct 3, 1996 ",27,"['Belgium', 'Türkiye']",Belgium,Antwerpen,,"1,82",-
,Dogan Serttas,Attacking Midfield,"Feb 1, 1996 ",28,"['Türkiye', 'Belgium']",Belgium,Antwerpen,,"1,69",-
,Nicolas Pagliarini,Attacking Midfield,"Jun 26, 1996 ",27,"['Belgium', 'France']",Belgium,La Louvière,,"1,77",-
10,Ilias Chair,Attacking Midfield,"Oct 30, 1997 ",26,"['Morocco', 'Belgium']",Belgium,Antwerp,CM   LM,"1,71",€7.00m
88,Martin Remacle,Attacking Midfield,"May 16, 1997 ",26,['Belgium'],Belgium,Verviers,CM,"1,76",€500k
11,Louka Franco,Attacking Midfield,"Oct 22, 1997 ",26,"['Belgium', 'Italy']",Belgium,Charleroi,LW   RW,,-
10,Nesta Vallez,Attacking Midfield,"Oct 23, 1997 ",26,['Belgium'],Belgium,Mechelen,RM   RB,"1,80",-
,Yunus Gülnar,Attacking Midfield,"Jan 1, 1997 ",27,"['Belgium', 'Türkiye']",Belgium,Genk,RW   LW,"1,75",-
,Nick Van Avermaet,Attacking Midfield,"Mar 12, 1997 ",27,['Belgium'],Belgium,,LW,"1,70",-
,Amarildo Gjoka,Attacking Midfield,"Jun 3, 1997 ",26,"['Albania', 'Belgium']",Belgium,,SS,,-
,Arno Verschueren,Attacking Midfield,"Apr 8, 1997 ",26,['Belgium'],Belgium,Lier,CM,"1,85",€2.30m
8,Redouan Benhamou,Attacking Midfield,"Oct 15, 1997 ",26,['Belgium'],Belgium,Mechelen,,"1,80",-
,Nabil Cherkaoui,Attacking Midfield,"Jul 7, 1997 ",26,"['Belgium', 'Morocco']",Belgium,Brussel,LW,,-
4,Baris Kizilboga,Attacking Midfield,"Apr 4, 1997 ",26,"['Belgium', 'Türkiye']",Belgium,Antwerpen,CM   DM,"1,80",-
23,Samir Belasfar,Attacking Midfield,"Jun 13, 1997 ",26,"['Belgium', 'Morocco']",Belgium,,RW   LW,"1,75",-
,Halil Ibrahim Köse,Attacking Midfield,"Apr 21, 1997 ",26,"['Türkiye', 'Belgium']",Belgium,Sint-Niklaas,CM,,-
9,Ayyoub Allach,Attacking Midfield,"Jan 28, 1998 ",26,"['Morocco', 'Belgium']",Belgium,Mechelen,CM   LW,"1,80",€400k
20,Amine Benchaib,Attacking Midfield,"Jun 18, 1998 ",25,"['Belgium', 'Morocco']",Belgium,Gent,LW   RW,"1,81",€200k
30,Ilias Bouhlal,Attacking Midfield,"Dec 21, 1998 ",25,"['Belgium', 'Morocco']",Belgium,Verviers,LW   RW,"1,72",-
8,Joël Bacanamwo,Attacking Midfield,"May 23, 1998 ",25,"['Burundi', 'Belgium']",Belgium,Etterbeek,LW   LB,"1,77",-
,Stan Vandierendonck,Attacking Midfield,"Mar 26, 1998 ",25,['Belgium'],Belgium,,CM,"1,78",-
23,Joël Ito,Attacking Midfield,"Mar 27, 1998 ",25,['Belgium'],Belgium,,CM   LW,"1,66",-
8,Ismail Azzaoui,Attacking Midfield,"Jan 6, 1998 ",26,"['Belgium', 'Morocco']",Belgium,Brussel,LW   RW,"1,77",€400k
,Foudil Idriss,Attacking Midfield,"Jan 10, 1998 ",26,"['Belgium', 'Algeria']",Belgium,Brussel,LW   RW,"1,72",€150k
,Ridvan Muhammet Zorlu,Attacking Midfield,"Apr 10, 1998 ",25,['Türkiye'],Belgium,Genk,CM   RM,,-
,Enzo Scaletta,Attacking Midfield,"Jun 25, 1998 ",25,"['Belgium', 'Italy']",Belgium,La Louvière,,"1,68",-
,Yassine Abdelali,Attacking Midfield,"Jul 13, 1998 ",25,"['Belgium', 'Morocco']",Belgium,Charleroi,,"1,78",-
,Mehdi Sakani,Attacking Midfield,"Oct 6, 1998 ",25,['Belgium'],Belgium,Antwerpen,CM   DM,"1,75",-
22,William Balikwisha,Attacking Midfield,"May 12, 1999 ",24,"['DR Congo', 'Belgium']",Belgium,Brussel,LW   RM,"1,73",€2.00m
70,Sebastjan Spahiu,Attacking Midfield,"Oct 30, 1999 ",24,"['Albania', 'Belgium']",Belgium,Mouscron,LW   RW,"1,75",€400k
10,Indy Boonen,Attacking Midfield,"Jan 4, 1999 ",25,['Belgium'],Belgium,Dilsen,RW   LW,"1,77",€250k
,Brian Soares Duarte,Attacking Midfield,"Jan 5, 1999 ",25,['Belgium'],Belgium,Antwerpen,SS,"1,77",-
11,Adel Bourard,Attacking Midfield,"Aug 27, 1999 ",24,"['Belgium', 'Morocco']",Belgium,,RW   LW,"1,78",-
,Marten Ansoms,Attacking Midfield,"Apr 7, 1999 ",24,['Belgium'],Belgium,Bonheiden,,"1,86",-
11,Lucas Prudhomme,Attacking Midfield,"May 31, 1999 ",24,"['Luxembourg', 'Belgium']",Belgium,Arlon,RW   LW,"1,80",-
,Mohamed Zeroual,Attacking Midfield,"Feb 27, 1999 ",25,"['Belgium', 'Morocco']",Belgium,,LW,"1,69",-
,Albion Gashi,Attacking Midfield,"Apr 16, 1999 ",24,"['Kosovo', 'Belgium']",Belgium,,RM   LM,,-
,Murad Han Gönen,Attacking Midfield,"Feb 18, 1999 ",25,"['Türkiye', 'Belgium']",Belgium,Antwerpen,LW   RW,"1,71",-
10,Francesco Antonucci,Attacking Midfield,"Jun 20, 1999 ",24,"['Belgium', 'Italy']",Belgium,Charleroi,CM   LW,"1,71",-
18,Daan Heymans,Attacking Midfield,"Jun 15, 1999 ",24,['Belgium'],Belgium,Turnhout,RW   CM,"1,89",€1.50m
18,Joachim Carcela-Gonzalez,Attacking Midfield,"Dec 16, 1999 ",24,"['Belgium', 'Spain']",Belgium,,CM   RM,"1,81",€250k
21,Milan Corryn,Attacking Midfield,"Apr 4, 1999 ",24,['Belgium'],Belgium,Aalst,CF   RW,"1,80",€150k
17,Jonathan Mavuba,Attacking Midfield,"Mar 30, 1999 ",24,"['Belgium', 'Angola']",Belgium,,RW,"1,80",-
37,Drin Sula,Attacking Midfield,"Mar 10, 1999 ",25,"['Albania', 'Belgium']",Belgium,Brussels,RW   LW,"1,85",-
,Tim Achterberg,Attacking Midfield,"Mar 23, 1999 ",25,"['Netherlands', 'Belgium']",Belgium,Turnhout,CM,"1,76",-
26,Thomas Paumen,Attacking Midfield,"Nov 7, 1999 ",24,['Belgium'],Belgium,Genk,CM   LW,"1,81",-
8,Robin Lauwers,Attacking Midfield,"Mar 18, 1999 ",25,['Belgium'],Belgium,Turnhout,CM   RW,"1,81",-
,Paolo Sabak,Attacking Midfield,"Feb 10, 1999 ",25,['Belgium'],Belgium,Mechelen,CM,"1,76",-
,Younes Boufous,Attacking Midfield,"Jan 6, 1999 ",25,"['Belgium', 'Morocco']",Belgium,,LW   RW,"1,83",-
18,Matias Lloci,Attacking Midfield,"Apr 22, 2000 ",23,"['Belgium', 'Albania']",Belgium,Aalst,LW   RW,"1,82",€100k
29,Athan Devolder,Attacking Midfield,"Apr 17, 2000 ",23,['Belgium'],Belgium,Antwerpen,SS   RM,"1,86",-
11,Okness Dago,Attacking Midfield,"Jun 1, 2000 ",23,['Belgium'],Belgium,,,,-
,Nicolas Cubedo Montalbo,Attacking Midfield,"Jan 20, 2000 ",24,['Belgium'],Belgium,Lüttich,LW,,-
26,Mathieu De Smet,Attacking Midfield,"Apr 27, 2000 ",23,['Belgium'],Belgium,Maldegem,LW   RW,,-
,Arne Bens,Attacking Midfield,"May 11, 2000 ",23,['Belgium'],Belgium,Diest,,,-
57,Visar Shala,Attacking Midfield,"Apr 9, 2000 ",23,"['Belgium', 'Kosovo']",Belgium,,,,-
8,Zakaria Maknoun,Attacking Midfield,"Jun 5, 2000 ",23,"['Morocco', 'Belgium']",Belgium,Verviers,CM   DM,"1,85",€10k
27,Olivier Scholaert,Attacking Midfield,"Sep 25, 2000 ",23,['Belgium'],Belgium,,LW   RW,,-
,Tayyip Özer,Attacking Midfield,"Jan 9, 2000 ",24,"['Türkiye', 'Belgium']",Belgium,Hasselt,CM   LW,"1,76",-
70,Hamza Masoudi,Attacking Midfield,"Jan 24, 2000 ",24,"['Belgium', 'Morocco']",Belgium,Brussel,RW   CF,,-
,Rabbi Mwenda,Attacking Midfield,"Jul 27, 2000 ",23,"['Belgium', 'Netherlands']",Belgium,Brussel,CM   DM,"1,79",-
42,Jo Gilis,Attacking Midfield,"Feb 5, 2000 ",24,['Belgium'],Belgium,Geel,SS   LW,"1,73",-
,Lloyd Van Landeghem,Attacking Midfield,"Jun 15, 2000 ",23,['Belgium'],Belgium,,LW   RW,"1,72",-
17,Charles De Ketelaere,Attacking Midfield,"Mar 10, 2001 ",23,['Belgium'],Belgium,Brugge,CF   RW,"1,92",€30.00m
20,Mathis Suray,Attacking Midfield,"Jul 26, 2001 ",22,['Belgium'],Belgium,Charleroi,CM   LW,"1,73",€500k
11,Marciano Aziz,Attacking Midfield,"Jul 13, 2001 ",22,['Belgium'],Belgium,Eupen,LW   RW,"1,72",€75k
8,Matis Laloux,Attacking Midfield,"Jul 16, 2001 ",22,['Belgium'],Belgium,,CM   DM,"1,80",-
,Burkay Basoglu,Attacking Midfield,"Dec 21, 2001 ",22,['Belgium'],Belgium,Dendermonde,CM   DM,"1,80",-
27,Yusuf Köse,Attacking Midfield,"Nov 27, 2001 ",22,"['Belgium', 'Türkiye']",Belgium,Antwerpen,RW   CM,"1,72",-
,Anaxis,Attacking Midfield,"Jan 20, 2001 ",23,"['Belgium', 'DR Congo']",Belgium,Liège,RW   LW,"1,63",-
10,Yari Verschaeren,Attacking Midfield,"Jul 12, 2001 ",22,['Belgium'],Belgium,Sint-Niklaas,RW   CM,"1,70",€8.50m
14,Blerind Morina,Attacking Midfield,"Jan 1, 2001 ",23,"['Kosovo', 'Albania']",Belgium,,DM   CM,"1,75",€225k
20,Oualid Benkaddouri,Attacking Midfield,"Jan 23, 2001 ",23,"['Belgium', 'Morocco']",Belgium,,LW   RW,"1,80",-
20,Jérémy Pierret,Attacking Midfield,"Jan 2, 2001 ",23,['Belgium'],Belgium,Woluwe-Saint-Lambert,SS,"1,76",-
,Don-Smith Omekenge Tokembe Da Silva,Attacking Midfield,"Jan 24, 2001 ",23,['Belgium'],Belgium,Brussels,LW,"1,84",-
19,Batist Moenens,Attacking Midfield,"Jan 16, 2001 ",23,['Belgium'],Belgium,Kortrijk,LW,"1,72",-
19,Anouar Ait El Hadj,Attacking Midfield,"Apr 20, 2002 ",21,['Belgium'],Belgium,Molenbeek,SS   LW,"1,67",€1.20m
8,Marouane Balouk,Attacking Midfield,"Jun 30, 2002 ",21,"['Belgium', 'Morocco']",Belgium,Verviers,RW   CM,"1,72",€75k
,Warre Neufkens,Attacking Midfield,"May 27, 2002 ",21,['Belgium'],Belgium,Geraardsbergen,CM   RB,"1,69",-
11,Lorenzo Noviello,Attacking Midfield,"Feb 15, 2002 ",22,['Belgium'],Belgium,Genk,LW,"1,75",-
14,Maarten Tresignie,Attacking Midfield,"Apr 18, 2002 ",21,['Belgium'],Belgium,Aalst,SS   LW,"1,70",-
66,Massis Gülük,Attacking Midfield,"Dec 31, 2002 ",21,['Belgium'],Belgium,Liege,,,€100k
86,Gianluigi Pitisci,Attacking Midfield,"Oct 22, 2002 ",21,"['Belgium', 'Italy']",Belgium,,,,€10k
,Diego Senorans Osorio,Attacking Midfield,"May 22, 2002 ",21,"['Belgium', 'Spain']",Belgium,Antwerpen,,"1,80",-
,Manito Garcia Coviella,Attacking Midfield,"Jan 8, 2002 ",22,"['Belgium', 'Spain']",Belgium,Woluwe-Saint-Lambert,CM   DM,"1,83",-
,Douglas Ivanof,Attacking Midfield,"Feb 5, 2002 ",22,"['Belgium', 'Bulgaria']",Belgium,Genk,,,-
8,Cisse Sandra,Attacking Midfield,"Dec 16, 2003 ",20,['Belgium'],Belgium,,CM   SS,"1,84",€1.00m
,Guillaume Kangele,Attacking Midfield,"Feb 14, 2003 ",21,['Belgium'],Belgium,Etterbeek,LW,"1,82",-
,Ethan Hazard,Attacking Midfield,"Aug 9, 2003 ",20,['Belgium'],Belgium,La Louvière,,,-
,Robbe Wilms,Attacking Midfield,"Mar 10, 2003 ",21,['Belgium'],Belgium,,SS   RW,"1,75",-
28,Nabil Bouchentouf,Attacking Midfield,"May 12, 2003 ",20,"['Algeria', 'Belgium']",Belgium,Jette,LW,"1,82",€25k
47,Mohammed Dassy,Attacking Midfield,"Dec 27, 2003 ",20,['Belgium'],Belgium,,LW   SS,"1,78",-
21,Cedric Nooyens,Attacking Midfield,"Feb 25, 2003 ",21,['Belgium'],Belgium,Deurne,SS   LW,"1,78",-
14,Hugo Ista,Attacking Midfield,"Mar 6, 2003 ",21,"['Poland', 'Belgium']",Belgium,Liège,CF   RW,"1,85",-
10,Bilal El Khannouss,Attacking Midfield,"May 10, 2004 ",19,"['Morocco', 'Belgium']",Belgium,Strombeek-Bever,CM,"1,80",€25.00m
64,Maksim Kireev,Attacking Midfield,"Jul 9, 2004 ",19,"['Belarus', 'Belgium']",Belgium,Brussels,RW   CF,,€150k
41,Mathise Reumers,Attacking Midfield,"Mar 31, 2004 ",19,['Belgium'],Belgium,Bree,RW   LW,"1,75",€25k
,Noah De Moerloose,Attacking Midfield,"Feb 18, 2004 ",20,['Belgium'],Belgium,Brussel,CM,"1,73",-
,Matteo Culeddu,Attacking Midfield,"Nov 11, 2004 ",19,"['Belgium', 'Italy']",Belgium,Ixelles,LW   RW,"1,72",-
29,Mario Stroeykens,Attacking Midfield,"Sep 29, 2004 ",19,['Belgium'],Belgium,Zellik,LW   SS,"1,77",€8.00m
77,Luca Foubert,Attacking Midfield,"Apr 25, 2004 ",19,['Belgium'],Belgium,Kortrijk,RW   LW,"1,84",€100k
,Mjido Aalillou,Attacking Midfield,"Apr 17, 2004 ",19,['Belgium'],Belgium,Antwerpen,RW   LW,"1,70",-
,Amine Daali,Attacking Midfield,"Apr 25, 2004 ",19,"['Belgium', 'Morocco']",Belgium,Bruxelles,,"1,78",-
61,Cihan Çanak,Attacking Midfield,"Jan 24, 2005 ",19,"['Türkiye', 'Belgium']",Belgium,Verviers,RW   LW,"1,75",€3.50m
83,Tristan Degreef,Attacking Midfield,"Jan 19, 2005 ",19,['Belgium'],Belgium,Leuven,CM,,€800k
36,Tibe De Vlieger,Attacking Midfield,"Nov 5, 2005 ",18,['Belgium'],Belgium,Gent,,"1,82",€400k
26,Ilian Mhand,Attacking Midfield,"May 24, 2005 ",18,"['Belgium', 'Morocco']",Belgium,Brussel,RM,"1,79",€25k
,Jess Degenaers,Attacking Midfield,"May 3, 2005 ",18,['Belgium'],Belgium,,CM,,-
33,Hakim Sahabo,Attacking Midfield,"Jun 16, 2005 ",18,"['Rwanda', 'Belgium']",Belgium,Brussel,CM   DM,"1,84",€800k
,Ayanda Sishuba,Attacking Midfield,"Feb 2, 2005 ",19,"['Belgium', 'South Africa']",Belgium,Tournai,,"1,69",€500k
87,Olaf Kozlowski,Attacking Midfield,"May 19, 2005 ",18,"['Poland', 'Belgium']",Belgium,Brussel,SS,"1,87",€100k
,Cian Vennard,Attacking Midfield,"May 5, 2005 ",18,"['Ireland', 'Belgium']",Belgium,,LW   SS,"1,81",-
