Number,Name,Main Position,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Dan Trickett-Smith,Midfielder,Attacking Midfield,"Sep 10, 1995 ",28,['England'],England,Newcastle-under-Lyme,CM,"1,75",-
10,Zach Clough,Midfielder,Attacking Midfield,"Mar 8, 1995 ",29,['England'],England,Manchester,LW   RW,"1,70",€550k
25,Josh Harrop,Midfielder,Attacking Midfield,"Dec 15, 1995 ",28,['England'],England,Stockport,LM   CM,"1,75",€200k
,Shaquille Hippolyte-Patrick,Midfielder,Attacking Midfield,"Apr 19, 1995 ",28,['England'],England,London,RW   CF,,-
,Ryan Meadows,Midfielder,Attacking Midfield,"Jan 24, 1995 ",29,['England'],England,Billinge Merseyside,,,-
,Tyler Harvey,Midfielder,Attacking Midfield,"Jul 29, 1995 ",28,['England'],England,Plymouth,CM   LW,"1,85",-
,Kieran Bywater,Midfielder,Attacking Midfield,"Sep 7, 1995 ",28,['England'],England,Manchester,CM   RM,,-
,Ismael Seremba,Midfielder,Attacking Midfield,"Jan 5, 1995 ",29,"['England', 'Uganda']",England,London,SS   CF,,-
10,James Maddison,Midfielder,Attacking Midfield,"Nov 23, 1996 ",27,['England'],England,Coventry,CM   RM,"1,75",€70.00m
45,Kasey Palmer,Midfielder,Attacking Midfield,"Nov 9, 1996 ",27,"['Jamaica', 'England']",England,London,LW   RW,"1,75",€1.00m
10,George Maris,Midfielder,Attacking Midfield,"Mar 6, 1996 ",28,['England'],England,Sheffield,DM   LM,"1,80",€225k
,Luke Daly,Midfielder,Attacking Midfield,"Jun 30, 1996 ",27,['England'],England,Manchester,RM   CM,,-
,Mitchell Robinson,Midfielder,Attacking Midfield,"Jan 7, 1996 ",28,"['England', 'Jamaica']",England,Manchester,CM   SS,"1,81",-
,Kunle Otudeko,Midfielder,Attacking Midfield,"Sep 26, 1996 ",27,"['England', 'Nigeria']",England,Booker,RW   LW,,-
6,Elliot Osborne,Midfielder,Attacking Midfield,"May 12, 1996 ",27,['England'],England,Stoke-on-Trent,CM,"1,83",-
,Dominic McGiveron,Midfielder,Attacking Midfield,"Mar 7, 1996 ",28,['England'],England,Liverpool,CM   RM,"1,80",-
,Keano Deacon,Midfielder,Attacking Midfield,"Apr 5, 1996 ",27,['England'],England,Manchester,RM   LM,,-
,Jordan Murphy,Midfielder,Attacking Midfield,"Jun 5, 1996 ",27,['England'],England,Birmingham,LW,"1,68",-
,Jake Hesketh,Midfielder,Attacking Midfield,"Mar 27, 1996 ",28,['England'],England,Stockport,CM   RM,"1,68",-
,Aaron Knight,Midfielder,Attacking Midfield,"Mar 14, 1996 ",28,['England'],England,Manchester,,,-
10,Greg Olley,Midfielder,Attacking Midfield,"Feb 2, 1996 ",28,['England'],England,Durham,RM   CM,"1,77",-
20,Dele Alli,Midfielder,Attacking Midfield,"Apr 11, 1996 ",27,"['England', 'Nigeria']",England,Milton Keynes,CM   LM,"1,88",€5.00m
7,Matt Jay,Midfielder,Attacking Midfield,"Feb 27, 1996 ",28,['England'],England,Torbay,SS   CF,"1,78",€275k
8,Sam Austin,Midfielder,Attacking Midfield,"Dec 19, 1996 ",27,['England'],England,Stourbridge,LW   RW,"1,82",€175k
,Ikechi Eze,Midfielder,Attacking Midfield,"Sep 18, 1996 ",27,"['England', 'Nigeria']",England,London,CF   CM,,-
,George O'Neill,Midfielder,Attacking Midfield,"Sep 9, 1996 ",27,['England'],England,Worcester,LW   CF,,-
,Tayshan Hayden-Smith,Midfielder,Attacking Midfield,"Sep 23, 1996 ",27,"['England', 'Egypt']",England,London,LW   RW,"1,67",-
16,Charlie Carter,Midfielder,Attacking Midfield,"Oct 25, 1996 ",27,['England'],England,London,CM   RM,"1,85",-
,Adam Toubal,Midfielder,Attacking Midfield,"Mar 28, 1996 ",28,"['Algeria', 'England']",England,London,RW   LW,"1,72",-
,Billy Hasler-Cregg,Midfielder,Attacking Midfield,"Sep 11, 1996 ",27,['England'],England,Burnley,LW   RW,"1,73",-
,Rees Greenwood,Midfielder,Attacking Midfield,"Dec 10, 1996 ",27,['England'],England,Winlaton,LW   SS,"1,76",-
,Harry Williams,Midfielder,Attacking Midfield,"Jan 17, 1996 ",28,['England'],England,Cheltenham,SS,"1,80",-
,Will Miller,Midfielder,Attacking Midfield,"Jun 8, 1996 ",27,['England'],England,London,LW   RW,"1,68",-
,Chris Regis,Midfielder,Attacking Midfield,"Nov 11, 1996 ",27,['England'],England,London,CM,"1,91",-
,George Green,Midfielder,Attacking Midfield,"Jan 2, 1996 ",28,['England'],England,Dewsbury,LW   RW,"1,83",-
,Callum Harris,Midfielder,Attacking Midfield,"Jan 20, 1996 ",28,"['Wales', 'England']",England,Manchester,CM,"1,73",-
,James Hardy,Midfielder,Attacking Midfield,"May 11, 1996 ",27,['England'],England,Stockport,CM   LM,"1,83",-
,Tom Rosenthal,Midfielder,Attacking Midfield,"Sep 3, 1996 ",27,"['Israel', 'Belgium']",England,London,RM   CM,"1,88",-
20,Kieran Dowell,Midfielder,Attacking Midfield,"Oct 10, 1997 ",26,['England'],England,Ormskirk,RM   CM,"1,83",€1.50m
7,Dan Crowley,Midfielder,Attacking Midfield,"Aug 3, 1997 ",26,"['England', 'Ireland']",England,Coventry,LM   CM,"1,74",€500k
8,Ben Garrity,Midfielder,Attacking Midfield,"Feb 21, 1997 ",27,['England'],England,Liverpool,CF   CM,"1,82",€350k
8,George Thomas,Midfielder,Attacking Midfield,"Mar 24, 1997 ",27,"['Wales', 'England']",England,Leicester,RW   LW,"1,73",€275k
11,Marcus Browne,Midfielder,Attacking Midfield,"Dec 18, 1997 ",26,['England'],England,London,LW   RW,"1,78",€200k
4,Kieran Green,Midfielder,Attacking Midfield,"Jun 30, 1997 ",26,['England'],England,Stockton-on-Tees,,"1,75",€125k
,Ivan Alves,Midfielder,Attacking Midfield,"Aug 3, 1997 ",26,"['Portugal', 'England']",England,Birmingham,CM,"1,68",-
,Luke Diego Mora,Midfielder,Attacking Midfield,"Oct 21, 1997 ",26,"['England', 'Spain']",England,London,RM,"1,72",-
,Darnelle Bailey-King,Midfielder,Attacking Midfield,"Oct 17, 1997 ",26,['England'],England,London,CF   RW,"1,75",-
,Alfie Egan,Midfielder,Attacking Midfield,"Sep 3, 1997 ",26,['England'],England,London,,"1,79",-
,James Smith,Midfielder,Attacking Midfield,"Nov 6, 1997 ",26,['England'],England,Oxford,RW   LW,"1,83",-
7,Liam Mandeville,Midfielder,Attacking Midfield,"Feb 17, 1997 ",27,['England'],England,Lincoln,SS   RW,"1,80",-
,Denzeil Boadu,Midfielder,Attacking Midfield,"Feb 20, 1997 ",27,"['England', 'Ghana']",England,London,SS   CM,N/A,-
40,Davis Keillor-Dunn,Midfielder,Attacking Midfield,"Nov 2, 1997 ",26,"['England', 'Scotland']",England,Sunderland,LW   SS,"1,80",€550k
23,Isaac Christie-Davies,Midfielder,Attacking Midfield,"Oct 18, 1997 ",26,"['Wales', 'England']",England,Brighton,CM   LM,"1,88",€400k
10,Oliver Sarkic,Midfielder,Attacking Midfield,"Jul 23, 1997 ",26,"['Montenegro', 'England']",England,Grimsby,SS   CF,"1,84",€300k
7,George Lapslie,Midfielder,Attacking Midfield,"Sep 5, 1997 ",26,['England'],England,London,CM   LM,"1,80",€225k
20,Harry Chapman,Midfielder,Attacking Midfield,"Nov 5, 1997 ",26,['England'],England,Hartlepool,LW   RW,"1,72",€200k
,Todd Fidler,Midfielder,Attacking Midfield,"Jul 14, 1997 ",26,['United States'],England,Redhill,,"1,74",-
,Tariq Turay-Aruna,Midfielder,Attacking Midfield,"Feb 3, 1997 ",27,['England'],England,London,RW   SS,"1,81",-
,Jack Boyle,Midfielder,Attacking Midfield,"Nov 14, 1997 ",26,['England'],England,Leeds,RM   LM,"1,68",-
,Joe Lea,Midfielder,Attacking Midfield,"Dec 16, 1997 ",26,['England'],England,Portsmouth,,,-
,Jack Dyche,Midfielder,Attacking Midfield,"Oct 11, 1997 ",26,['England'],England,Leeds,LW   SS,"1,75",-
,James Hooper,Midfielder,Attacking Midfield,"Feb 10, 1997 ",27,['England'],England,Manchester,RW   LW,"1,78",-
,Nathan Corkery,Midfielder,Attacking Midfield,"Apr 2, 1997 ",27,"['Ireland', 'England']",England,London,CF,,-
,Shane Cojocărel,Midfielder,Attacking Midfield,"Mar 20, 1997 ",27,"['Romania', 'England']",England,London,RW   RM,"1,70",-
10,Eberechi Eze,Midfielder,Attacking Midfield,"Jun 29, 1998 ",25,"['England', 'Nigeria']",England,London,LM   CM,"1,78",€48.00m
10,Yan Dhanda,Midfielder,Attacking Midfield,"Dec 14, 1998 ",25,"['England', 'India']",England,Dudley,CM   LM,"1,73",€800k
7,Joe Powell,Midfielder,Attacking Midfield,"Oct 30, 1998 ",25,['England'],England,London,LM   RM,,€500k
7,Luke Molyneux,Midfielder,Attacking Midfield,"Mar 29, 1998 ",26,['England'],England,Bishop Auckland,RW   LW,"1,80",€275k
7,Josh Coley,Midfielder,Attacking Midfield,"Jul 24, 1998 ",25,['England'],England,Stevenage,RM   LM,"1,77",€175k
,Stefan Ilic,Midfielder,Attacking Midfield,"Nov 26, 1998 ",25,"['England', 'Serbia']",England,London,RM   LM,"1,82",-
,Jordan Hallam,Midfielder,Attacking Midfield,"Oct 6, 1998 ",25,['England'],England,Sheffield,RW   LW,"1,73",-
,Alex Curran,Midfielder,Attacking Midfield,"Oct 31, 1998 ",25,['England'],England,,RW   LW,"1,78",-
,Louis Dunne,Midfielder,Attacking Midfield,"Sep 7, 1998 ",25,"['Ireland', 'England']",England,Colchester,,"1,75",-
,Callum Gribbin,Midfielder,Attacking Midfield,"Dec 18, 1998 ",25,['England'],England,Salford,LW   RW,"1,78",-
,Hugo Logan,Midfielder,Attacking Midfield,"Sep 21, 1998 ",25,['England'],England,Hertfordshire,,"1,73",-
10,Callum O'Hare,Midfielder,Attacking Midfield,"May 1, 1998 ",25,"['England', 'Ireland']",England,Solihull,CM,"1,73",€2.50m
21,Antony Evans,Midfielder,Attacking Midfield,"Sep 23, 1998 ",25,['England'],England,Liverpool,RW   LW,"1,86",€600k
10,Ollie Bassett,Midfielder,Attacking Midfield,"Mar 6, 1998 ",26,"['Northern Ireland', 'England']",England,Packington,SS   CF,"1,73",€300k
18,Jacob Maddox,Midfielder,Attacking Midfield,"Nov 3, 1998 ",25,['England'],England,Bristol,RM   LM,"1,79",€200k
