Number,Name,Main Position,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Michael Tuohy,Defender,Right-Back,"Jun 6, 1987 ",36,['England'],England,Willenhall,,,-
,Peter Bore,Defender,Right-Back,"Nov 4, 1987 ",36,['England'],England,Grimsby,RM   CF,"1,83",-
,Kieran Murphy,Defender,Right-Back,"Dec 31, 1987 ",36,"['Ireland', 'England']",England,Kingston upon Thames,CB,"1,80",-
,Lawrie Wilson,Defender,Right-Back,"Sep 11, 1987 ",36,['England'],England,Collier Row,RM,"1,78",-
,Jamie Lowry,Defender,Right-Back,"Mar 18, 1987 ",37,['England'],England,Newquay,RM   CM,"1,83",-
24,Jason Dimitriou,Defender,Right-Back,"Nov 18, 1987 ",36,"['Cyprus', 'England']",England,London,DM   CM,"1,80",-
,Calum Woods,Defender,Right-Back,"Feb 5, 1987 ",37,['England'],England,Liverpool,LB   CB,"1,80",-
,Danny Simpson,Defender,Right-Back,"Jan 4, 1987 ",37,"['England', 'Jamaica']",England,Eccles,,"1,76",-
,Arron Fray,Defender,Right-Back,"May 1, 1987 ",36,['England'],England,Bromley,,"1,80",-
,Kerrea Gilbert,Defender,Right-Back,"Feb 28, 1987 ",37,['England'],England,London,,"1,75",-
26,Kyle Naughton,Defender,Right-Back,"Nov 17, 1988 ",35,"['England', 'Ireland']",England,Sheffield,LB   CB,"1,81",€150k
,Carl Thomas,Defender,Right-Back,"Jul 6, 1988 ",35,"['Gibraltar', 'England']",England,Winchester,RM   LB,"1,70",-
,Joe Howe,Defender,Right-Back,"Jan 21, 1988 ",36,['England'],England,Sidcup,LB   DM,"1,85",-
,Sam Hatton,Defender,Right-Back,"Feb 7, 1988 ",36,['England'],England,St. Albans,RM   CM,"1,81",-
,Frank Belt,Defender,Right-Back,"Oct 16, 1988 ",35,['England'],England,Bridlington,,,-
,Andy Langford,Defender,Right-Back,"Jul 3, 1988 ",35,['England'],England,Manchester,CB   DM,,-
,Shay Logan,Defender,Right-Back,"Jan 29, 1988 ",36,['England'],England,Wythenshawe,RM   LB,"1,73",-
,Shaun Densmore,Defender,Right-Back,"Nov 11, 1988 ",35,['England'],England,Liverpool,,"1,92",-
,Craig Stone,Defender,Right-Back,"Dec 29, 1988 ",35,['England'],England,Gravesend,RM,"1,83",-
,Ed Asafu-Adjaye,Defender,Right-Back,"Dec 22, 1988 ",35,"['England', 'Ghana']",England,London,CB,"1,80",-
,Micah Richards,Defender,Right-Back,"Jun 24, 1988 ",35,"['England', 'St. Kitts & Nevis']",England,Birmingham,CB,"1,80",-
2,Mark Little,Defender,Right-Back,"Aug 20, 1988 ",35,"['England', 'Jamaica']",England,Worcester,RM   CB,"1,85",€50k
24,Richard Dorman,Defender,Right-Back,"Jun 14, 1988 ",35,"['Wales', 'England']",England,Chester,RM   CM,"1,84",-
,Marvin McCoy,Defender,Right-Back,"Feb 10, 1988 ",36,"['Antigua and Barbuda', 'England']",England,London,RM,"1,80",-
,Shaun Beeley,Defender,Right-Back,"Nov 21, 1988 ",35,['England'],England,Stockport,RM,"1,78",-
,Wes Baynes,Defender,Right-Back,"Oct 12, 1988 ",35,['England'],England,Chester,,"1,81",-
,Marvin Hamilton,Defender,Right-Back,"Oct 8, 1988 ",35,"['Sri Lanka', 'England']",England,London,,"1,83",-
,Mitchell Hanson,Defender,Right-Back,"Sep 2, 1988 ",35,['England'],England,Derby,CB   DM,"1,85",-
,Andrew Cave-Brown,Defender,Right-Back,"Aug 5, 1988 ",35,"['Scotland', 'England']",England,Gravesend,,"1,78",-
,Elliot Omozusi,Defender,Right-Back,"Dec 15, 1988 ",35,"['England', 'Nigeria']",England,London,LB,"1,79",-
,Mark Bradley,Defender,Right-Back,"Jan 14, 1988 ",36,['Wales'],England,Wordsley,,"1,83",-
,Stephen Darby,Defender,Right-Back,"Oct 6, 1988 ",35,['England'],England,Liverpool,,"1,74",-
2,Joel Ward,Defender,Right-Back,"Oct 29, 1989 ",34,['England'],England,Emsworth,LB   RM,"1,86",€1.00m
,Jonathan Jones,Defender,Right-Back,"Feb 22, 1989 ",35,"['Wales', 'England']",England,Wolverhampton,,,-
,Sam Whelan,Defender,Right-Back,"Dec 19, 1989 ",34,['England'],England,Stevenage,RM,"1,70",-
,Alex Melbourne,Defender,Right-Back,"Sep 2, 1989 ",34,['England'],England,Perton,CB   CM,,-
,Ugo Udoji,Defender,Right-Back,"Jan 9, 1989 ",35,"['England', 'Nigeria']",England,London,,,-
,Matt Fish,Defender,Right-Back,"Jun 5, 1989 ",34,['England'],England,Croydon,,"1,86",-
,Jon Bateson,Defender,Right-Back,"Sep 20, 1989 ",34,['England'],England,Preston,,"1,85",-
,Michael Aspin,Defender,Right-Back,"Oct 20, 1989 ",34,['England'],England,Blackburn,,"1,83",-
,Javan Vidal,Defender,Right-Back,"May 10, 1989 ",34,['England'],England,Manchester,RM   DM,"1,83",-
,Lewis Young,Defender,Right-Back,"Sep 27, 1989 ",34,"['England', 'Jamaica']",England,Stevenage,RM   LM,"1,75",-
,Dan Gray,Defender,Right-Back,"Nov 23, 1989 ",34,['England'],England,Mansfield,RM,"1,83",-
,Richard Eckersley,Defender,Right-Back,"Mar 12, 1989 ",35,['England'],England,Salford,CB   LB,"1,83",-
,Matt Flynn,Defender,Right-Back,"May 10, 1989 ",34,['England'],England,Warrington,CB,"1,83",-
,Dominic Smalley,Defender,Right-Back,"Oct 5, 1989 ",34,['England'],England,Manchester,,,-
,Lewis Constable,Defender,Right-Back,"Nov 6, 1989 ",34,['England'],England,London,CB   LB,"1,89",-
26,Kallum Griffiths,Defender,Right-Back,"Nov 26, 1989 ",34,['England'],England,Sunderland,,"1,75",-
,Jaydon Gibbs,Defender,Right-Back,"Sep 26, 1989 ",34,['England'],England,London,,"1,78",-
,Tom Land,Defender,Right-Back,"Nov 22, 1989 ",34,['England'],England,Derby,CB,"1,90",-
,Curtis Obeng,Defender,Right-Back,"Feb 14, 1989 ",35,"['England', 'Ghana']",England,Manchester,RM,"1,73",-
,Chris Page,Defender,Right-Back,"Jan 14, 1989 ",35,['England'],England,Aldershot,LB   CB,,-
,Matthew Lowton,Defender,Right-Back,"Jun 9, 1989 ",34,['England'],England,Chesterfield,,"1,80",-
,Jared Wilson,Defender,Right-Back,"Jan 24, 1989 ",35,['England'],England,Cheltenham,,"1,73",-
,Julian Kelly,Defender,Right-Back,"Sep 6, 1989 ",34,['Ireland'],England,London,LB   RM,"1,75",-
,Danny Walder,Defender,Right-Back,"Sep 3, 1989 ",34,['England'],England,Chatham,RM,,-
,James Hammond,Defender,Right-Back,"Nov 11, 1989 ",34,['England'],England,London,CB,"1,83",-
25,Kevin Roberts,Defender,Right-Back,"Aug 17, 1989 ",34,['England'],England,Liverpool,CB   LB,"1,73",-
,Robbie Rice,Defender,Right-Back,"Feb 23, 1989 ",35,['England'],England,London,,"1,73",-
,Danny Hutchins,Defender,Right-Back,"Sep 23, 1989 ",34,['England'],England,Northolt,,"1,83",-
,Michael Kay,Defender,Right-Back,"Sep 12, 1989 ",34,['England'],England,Shotley Bridge,CB,"1,85",-
,Ricky Anane,Defender,Right-Back,"Feb 18, 1989 ",35,['England'],England,Manchester,,"1,73",-
,Joe Wilcox,Defender,Right-Back,"Apr 18, 1989 ",34,['England'],England,Northampton,,"1,85",-
,Paul Rodgers,Defender,Right-Back,"Oct 6, 1989 ",34,['England'],England,London,,"1,83",-
,Shaun Cummings,Defender,Right-Back,"Feb 25, 1989 ",35,"['Jamaica', 'England']",England,London,LB,"1,83",-
,Adam Bygrave,Defender,Right-Back,"Feb 24, 1989 ",35,['England'],England,London,,"1,88",-
,Danny Holmes,Defender,Right-Back,"Jan 6, 1989 ",35,['England'],England,Birkenhead,LB   CB,"1,75",-
,Cian Hughton,Defender,Right-Back,"Jan 25, 1989 ",35,['Ireland'],England,London,,"1,88",-
,Josh Law,Defender,Right-Back,"Jul 20, 1989 ",34,['England'],England,Nottingham,RM,"1,81",-
,Jason Beardsley,Defender,Right-Back,"Jul 12, 1989 ",34,['England'],England,Uttoxeter,,"1,84",-
,Richard Taundry,Defender,Right-Back,"Feb 15, 1989 ",35,['England'],England,Walsall,,"1,83",-
,Carl Magnay,Defender,Right-Back,"Jan 20, 1989 ",35,"['Northern Ireland', 'England']",England,Gateshead,LB   CB,"1,86",-
,Darren White,Defender,Right-Back,"Mar 24, 1989 ",35,"['England', 'New Zealand']",England,Taunton,RM,"1,73",-
2,Kyle Walker,Defender,Right-Back,"May 28, 1990 ",33,['England'],England,Sheffield,CB,"1,78",€13.00m
16,Martin Kelly,Defender,Right-Back,"Apr 27, 1990 ",33,['England'],England,Whiston,CB   LB,"1,91",€250k
42,Jack Hunt,Defender,Right-Back,"Dec 6, 1990 ",33,['England'],England,Leeds,RM,"1,75",€175k
2,Alex Dean,Defender,Right-Back,"Jan 25, 1990 ",34,['England'],England,Nuneaton,,"1,90",-
,Curtley Williams,Defender,Right-Back,"Mar 19, 1990 ",34,['England'],England,Ipswich,,"1,83",-
,Josh McLeod,Defender,Right-Back,"Dec 5, 1990 ",33,['England'],England,Ashington,CB,,-
,Tom Miller,Defender,Right-Back,"Jun 29, 1990 ",33,['England'],England,Ely,CB,"1,80",-
2,Matt Tootle,Defender,Right-Back,"Oct 11, 1990 ",33,['England'],England,Widnes,LB   RM,"1,75",-
,Jake Simpson,Defender,Right-Back,"Oct 27, 1990 ",33,['England'],England,Oxford,CM   RM,"1,80",-
,Benjamin Hoskin,Defender,Right-Back,"Oct 8, 1990 ",33,['England'],England,Accrington,RM,"1,84",-
,Dale Bennett,Defender,Right-Back,"Jan 6, 1990 ",34,"['England', 'Trinidad and Tobago']",England,London,CB,"1,81",-
,Kenny Strickland,Defender,Right-Back,"Oct 11, 1990 ",33,['England'],England,Ormskik,CB   DM,,-
,Matt Lowe,Defender,Right-Back,"Dec 20, 1990 ",33,['England'],England,Stoke-on-Trent,CB,"1,73",-
2,Kieran Trippier,Defender,Right-Back,"Sep 19, 1990 ",33,['England'],England,Bury,RM   LB,"1,73",€11.00m
19,Jack Hingert,Defender,Right-Back,"Sep 26, 1990 ",33,"['Sri Lanka', 'Australia']",England,London,LB   RM,"1,70",€200k
23,Ryan Jackson,Defender,Right-Back,"Jul 31, 1990 ",33,['England'],England,London,RM,"1,75",€100k
,Kristian Green,Defender,Right-Back,"Aug 18, 1990 ",33,['England'],England,Walsall,,"1,75",-
,Sanchez Ming,Defender,Right-Back,"Mar 26, 1990 ",34,['England'],England,London,RM   RW,"1,76",-
,Kane Harrington,Defender,Right-Back,"Sep 9, 1990 ",33,['England'],England,,,,-
,Sam Long,Defender,Right-Back,"Sep 4, 1990 ",33,['England'],England,London,RM   LB,"1,83",-
,Liam Darville,Defender,Right-Back,"Oct 26, 1990 ",33,['England'],England,Bradford,,"1,78",-
,Jack Ainsley,Defender,Right-Back,"Sep 17, 1990 ",33,['England'],England,Ipswich,CB   DM,"1,80",-
,Jamie McGuinness,Defender,Right-Back,"May 5, 1990 ",33,['England'],England,Watford,,"1,83",-
,Joe Oastler,Defender,Right-Back,"Jul 3, 1990 ",33,"['England', 'France']",England,Portsmouth,CB,"1,78",-
,Scott Moffatt,Defender,Right-Back,"Dec 7, 1990 ",33,['England'],England,Manchester,,,-
,Lanre Oyebanjo,Defender,Right-Back,"Apr 20, 1990 ",33,"['Ireland', 'England']",England,London,RM,"1,85",-
,Daniel Leadbitter,Defender,Right-Back,"Oct 7, 1990 ",33,['England'],England,Newcastle upon Tyne,CB,"1,83",-
,Ben Nunn,Defender,Right-Back,"Sep 24, 1990 ",33,['England'],England,Cambridge,RM,"1,73",-
,Joe Partington,Defender,Right-Back,"Apr 1, 1990 ",34,"['Wales', 'England']",England,Portsmouth,CB   DM,"1,88",-
,Jordan Spence,Defender,Right-Back,"May 24, 1990 ",33,['England'],England,London,CB,"1,89",-
2,Gavin Hoyte,Defender,Right-Back,"Jun 6, 1990 ",33,"['Trinidad and Tobago', 'England']",England,London,CB,"1,80",-
2,James Tavernier,Defender,Right-Back,"Oct 31, 1991 ",32,['England'],England,Bradford,CB   RM,"1,82",€7.00m
12,Luke Ayling,Defender,Right-Back,"Aug 25, 1991 ",32,['England'],England,London,CB,"1,83",€1.00m
17,Andy Yiadom,Defender,Right-Back,"Dec 2, 1991 ",32,"['Ghana', 'England']",England,London,RM   LB,"1,80",€400k
2,Liam Palmer,Defender,Right-Back,"Sep 19, 1991 ",32,"['Scotland', 'England']",England,Worksop,CB   DM,"1,88",€250k
6,Shea Breakspear,Defender,Right-Back,"Nov 22, 1991 ",32,"['Gibraltar', 'England']",England,Folkestone,CB,,€25k
,Luke Evans,Defender,Right-Back,"Jan 15, 1991 ",33,"['England', 'Wales']",England,Shrewsbury,,,-
,Eddie Jones,Defender,Right-Back,"Jun 6, 1991 ",32,['England'],England,Gloucester,LB   CB,"1,80",-
,James Etherington,Defender,Right-Back,"Oct 30, 1991 ",32,['England'],England,Kent,CB,,-
,David Banjo,Defender,Right-Back,"Jan 19, 1991 ",33,['England'],England,London,RM   CM,,-
,Danny East,Defender,Right-Back,"Dec 26, 1991 ",32,['England'],England,Hessle,CM   RM,"1,78",-
,Michael Boateng,Defender,Right-Back,"Aug 17, 1991 ",32,"['England', 'Ghana']",England,London,RM,"1,80",-
,Dylan Purvis,Defender,Right-Back,"Dec 18, 1991 ",32,['England'],England,Sunderland,LB,,-
,Simon Lakeland,Defender,Right-Back,"Aug 13, 1991 ",32,['England'],England,Preston,,"1,75",-
17,Nathaniel Clyne,Defender,Right-Back,"Apr 5, 1991 ",32,"['England', 'Grenada']",England,London,,"1,75",€1.50m
15,Adam Smith,Defender,Right-Back,"Apr 29, 1991 ",32,['England'],England,London,LB   RM,"1,74",€1.00m
27,Tendayi Darikwa,Defender,Right-Back,"Dec 13, 1991 ",32,"['Zimbabwe', 'England']",England,Nottingham,CB   RM,"1,88",€400k
4,Kelvin Mellor,Defender,Right-Back,"Jan 25, 1991 ",33,['England'],England,Crewe,LB   CB,"1,88",€100k
,Ashley Wells,Defender,Right-Back,"Aug 8, 1991 ",32,['England'],England,Dorchester,LB   CB,,-
,Sean Fraser,Defender,Right-Back,"Feb 8, 1991 ",33,['England'],England,Ascot,CM,,-
,Luke Denson,Defender,Right-Back,"Feb 26, 1991 ",33,['England'],England,Wirral,RM,,-
,Ricky Gabriel,Defender,Right-Back,"Jun 24, 1991 ",32,['England'],England,Bradford,,,-
,Christie Elliott,Defender,Right-Back,"May 26, 1991 ",32,['England'],England,Newcastle,RM   RW,"1,85",-
,Nick Arnold,Defender,Right-Back,"Mar 1, 1991 ",33,['England'],England,Sutton Coldfield,RM   LB,"1,80",-
,Josh Winchcombe,Defender,Right-Back,"Sep 27, 1991 ",32,['England'],England,Margate,LB,,-
,Danny Taylor,Defender,Right-Back,"Sep 5, 1991 ",32,['England'],England,Chester,LB,"1,78",-
37,George Francomb,Defender,Right-Back,"Sep 8, 1991 ",32,['England'],England,London,RM   DM,"1,80",-
,Stephen Chiocchi,Defender,Right-Back,"Oct 9, 1991 ",32,['England'],England,Liverpool,RW,,-
,Jordan Fairclough,Defender,Right-Back,"May 8, 1991 ",32,['England'],England,Leeds,LB,"1,85",-
,Darryl Westlake,Defender,Right-Back,"Mar 1, 1991 ",33,['England'],England,Sutton Coldfield,RM   LB,"1,81",-
,Reece Wabara,Defender,Right-Back,"Dec 28, 1991 ",32,"['England', 'Nigeria']",England,Bromsgrove,LB   CB,"1,83",-
14,Lee Hodson,Defender,Right-Back,"Oct 2, 1991 ",32,"['Northern Ireland', 'England']",England,Borehamwood,RM   LB,"1,80",-
,Kyle Haynes,Defender,Right-Back,"Dec 29, 1991 ",32,['England'],England,Wolverhampton,RM,"1,80",-
,Jordan Clarke,Defender,Right-Back,"Nov 19, 1991 ",32,['England'],England,Coventry,CB,"1,83",-
2,Luke O'Neill,Defender,Right-Back,"Aug 20, 1991 ",32,['England'],England,Slough,CB,"1,83",-
,Rhema Obed,Defender,Right-Back,"Sep 11, 1991 ",32,"['England', 'Nigeria']",England,London,DM,"1,83",-
,Jack Metcalf,Defender,Right-Back,"Dec 25, 1991 ",32,['England'],England,Liverpool,RM   CM,"1,73",-
,Joe Riley,Defender,Right-Back,"Oct 13, 1991 ",32,['England'],England,Salford,RM,"1,83",-
,Josh Brizell,Defender,Right-Back,"Oct 15, 1991 ",32,['England'],England,Liverpool,,"1,78",-
,Lewis Ferrell,Defender,Right-Back,"Mar 8, 1991 ",33,['England'],England,Luton,CB   DM,"1,85",-
,Luca Colman-Carr,Defender,Right-Back,"Jan 11, 1991 ",33,['England'],England,Epsom,,"1,72",-
,Bradley Wood,Defender,Right-Back,"Sep 2, 1991 ",32,['England'],England,Leicester,DM   LB,"1,75",-
20,Chris Solly,Defender,Right-Back,"Jan 20, 1991 ",33,['England'],England,Rochester,LB,"1,74",-
,Jonny Blake,Defender,Right-Back,"Feb 4, 1991 ",33,['England'],England,Lancaster,CM   RM,"1,73",-
,Steve Brinkhurst,Defender,Right-Back,"Mar 28, 1991 ",33,['England'],England,Lewes,,"1,75",-
2,Scott Durie,Defender,Right-Back,"Nov 11, 1991 ",32,['Scotland'],England,Camberley,CB   LB,"1,82",-
2,Ryan Fredericks,Defender,Right-Back,"Oct 10, 1992 ",31,"['England', 'Scotland']",England,Potters Bar,RM,"1,81",€1.50m
33,Cyrus Christie,Defender,Right-Back,"Sep 30, 1992 ",31,"['Ireland', 'England']",England,Coventry,RM,"1,88",€600k
2,Tommy Smith,Defender,Right-Back,"Apr 14, 1992 ",31,['England'],England,Warrington,CB,"1,85",€350k
2,Kamil Ahmet Çörekçi,Defender,Right-Back,"Feb 1, 1992 ",32,"['Türkiye', 'England']",England,London,DM   LB,"1,73",€250k
2,Jonathan Barden,Defender,Right-Back,"Nov 9, 1992 ",31,['England'],England,Harrow,RM   DM,"1,80",€100k
,James Currer,Defender,Right-Back,"Jun 29, 1992 ",31,"['England', 'Gibraltar']",England,Southampton,LB   RM,"1,81",-
,Dapo Kayode,Defender,Right-Back,"Sep 30, 1992 ",31,"['England', 'Nigeria']",England,London,DM   RM,"1,81",-
,Elliott Cox,Defender,Right-Back,"Mar 22, 1992 ",32,['England'],England,Lambeth,RW,,-
,Kyle Oliver,Defender,Right-Back,"Apr 18, 1992 ",31,['England'],England,Ashington,LB   CM,,-
3,Jordan Edridge,Defender,Right-Back,"Oct 29, 1992 ",31,['England'],England,Sheffield,,"1,83",-
,Lewis Turner,Defender,Right-Back,"Sep 3, 1992 ",31,['England'],England,Garforth,CB,"1,78",-
,Tosan Popo,Defender,Right-Back,"Sep 26, 1992 ",31,"['England', 'Nigeria']",England,Hutton,,"1,83",-
,Durrell Berry,Defender,Right-Back,"May 27, 1992 ",31,['England'],England,Derby,RM   LB,"1,80",-
14,Nathan Byrne,Defender,Right-Back,"Jun 5, 1992 ",31,['England'],England,St Albans,RM   LB,"1,80",€1.00m
20,Ollie Turton,Defender,Right-Back,"Dec 6, 1992 ",31,['England'],England,Manchester,CB   DM,"1,80",€500k
25,Carl Jenkinson,Defender,Right-Back,"Feb 8, 1992 ",32,"['England', 'Finland']",England,Harlow,CB,"1,85",€300k
22,Jake Caprice,Defender,Right-Back,"Nov 11, 1992 ",31,['England'],England,London,LB   RM,"1,79",€175k
,Juevan Spencer,Defender,Right-Back,"Jul 16, 1992 ",31,['England'],England,London,,"1,81",-
,Jordan Jones,Defender,Right-Back,"Jun 6, 1992 ",31,['England'],England,Redditch,RM   CM,"1,82",-
23,Zak Mills,Defender,Right-Back,"May 28, 1992 ",31,['England'],England,Peterborough,LB   CB,"1,83",-
,Lee Close,Defender,Right-Back,"Dec 10, 1992 ",31,['England'],England,Borehamwood,,"1,90",-
2,Connor Brown,Defender,Right-Back,"Aug 22, 1992 ",31,['England'],England,Sheffield,CB   LB,"1,75",-
,Michael Koral,Defender,Right-Back,"Oct 6, 1992 ",31,['England'],England,Manchester,,,-
,Dan Strugnell,Defender,Right-Back,"Jun 30, 1992 ",31,['England'],England,Christchurch,CB,"1,85",-
,Connor McLaren,Defender,Right-Back,"Nov 19, 1992 ",31,['England'],England,Kennington,LB,,-
,Alex Pursehouse,Defender,Right-Back,"May 6, 1992 ",31,['England'],England,Sheffield,RM,"1,78",-
,Kieron Freeman,Defender,Right-Back,"Mar 21, 1992 ",32,"['Wales', 'England']",England,Bestwood,RM   LB,"1,78",-
23,Rhys Tyler,Defender,Right-Back,"Jun 18, 1992 ",31,['England'],England,Reading,LB   RM,"1,78",-
,Jack Mills,Defender,Right-Back,"Mar 26, 1992 ",32,['England'],England,Reading,CM,,-
