Number,Name,Main Position,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
7,Alex MacDonald,Midfielder,Right Midfield,"Apr 14, 1990 ",33,"['Scotland', 'England']",England,Warrington,CM   LM,"1,75",€100k
,Jordan Dudley,Midfielder,Right Midfield,"Nov 18, 1990 ",33,"['Gibraltar', 'England']",England,Stevenage,,,-
,Jorrin John,Midfielder,Right Midfield,"Nov 6, 1990 ",33,"['Antigua and Barbuda', 'England']",England,Leicester,RW,"1,75",-
,Kieron Cadogan,Midfielder,Right Midfield,"Aug 16, 1990 ",33,['England'],England,London,CM   LM,"1,78",-
,Danny Shelley,Midfielder,Right Midfield,"Dec 29, 1990 ",33,['England'],England,Stoke-on-Trent,LM   CM,"1,88",-
,Ashley Cain,Midfielder,Right Midfield,"Sep 27, 1990 ",33,['England'],England,Nuneaton,,"1,88",-
,Robbie Willmott,Midfielder,Right Midfield,"May 16, 1990 ",33,['England'],England,Harlow,LM   CM,"1,75",-
,Greg Mills,Midfielder,Right Midfield,"Sep 18, 1990 ",33,['England'],England,Leicester,LM,"1,78",-
7,David Wheeler,Midfielder,Right Midfield,"Oct 4, 1990 ",33,['England'],England,Brighton,RW,"1,80",€100k
7,David Worrall,Midfielder,Right Midfield,"Jun 12, 1990 ",33,['England'],England,Manchester,CM   LM,"1,83",€100k
,Terry Hawkridge,Midfielder,Right Midfield,"Feb 23, 1990 ",34,['England'],England,Nottingham,CM   LM,"1,65",-
,Danny Green,Midfielder,Right Midfield,"Aug 4, 1990 ",33,['England'],England,Harlow,LM,"1,83",-
,Lee Beeson,Midfielder,Right Midfield,"Feb 4, 1990 ",34,['England'],England,Boston,,,-
,Billy Gibson,Midfielder,Right Midfield,"Sep 30, 1990 ",33,['England'],England,Harrow,RW,"1,86",-
,Harry Baker,Midfielder,Right Midfield,"Sep 20, 1990 ",33,['England'],England,London,,"1,80",-
,Alex Patterson,Midfielder,Right Midfield,"Jul 2, 1990 ",33,['England'],England,Newcastle,,"1,73",-
18,Scott Wagstaff,Midfielder,Right Midfield,"Mar 31, 1990 ",34,['England'],England,Maidstone,CM   LM,"1,75",-
,Lewis Taaffe,Midfielder,Right Midfield,"Oct 18, 1991 ",32,['England'],England,London,RW   CF,"1,78",-
,James Clifton,Midfielder,Right Midfield,"Nov 28, 1991 ",32,['England'],England,Northampton,RB,"1,78",-
,Jason Stokes,Midfielder,Right Midfield,"Jul 16, 1991 ",32,['England'],England,Rossington,LM,"1,72",-
,Russell Benjamin,Midfielder,Right Midfield,"Oct 20, 1991 ",32,['England'],England,Liverpool,,,-
,Jordan Chapell,Midfielder,Right Midfield,"Sep 8, 1991 ",32,['England'],England,Sheffield,RW,"1,78",-
,Piero Mingoia,Midfielder,Right Midfield,"Oct 20, 1991 ",32,"['England', 'Italy']",England,Enfield,LM   CM,"1,69",-
,Billy Clark,Midfielder,Right Midfield,"Oct 20, 1991 ",32,['England'],England,Ipswich,,"1,77",-
,Sam Ives,Midfielder,Right Midfield,"Jun 24, 1991 ",32,['England'],England,Cambridge,CM,"1,78",-
,Declan Benjamin,Midfielder,Right Midfield,"Feb 4, 1991 ",33,['England'],England,Oxford,RW,"1,86",-
,Dave Keenleyside,Midfielder,Right Midfield,"Jul 17, 1991 ",32,['England'],England,St Albans,,"1,74",-
,Josh Hartrick,Midfielder,Right Midfield,"Dec 20, 1991 ",32,['England'],England,Sutton,AM   CF,,-
,Lewis Hallford,Midfielder,Right Midfield,"Nov 27, 1991 ",32,"['Scotland', 'England']",England,Milton Keynes,CF   RW,,-
,Jack Eades,Midfielder,Right Midfield,"Oct 30, 1991 ",32,['England'],England,Derby,,"1,76",-
,Matt Whichelow,Midfielder,Right Midfield,"Sep 28, 1991 ",32,"['Montserrat', 'England']",England,London,LM   AM,"1,70",-
,Taser Hassan,Midfielder,Right Midfield,"Jun 22, 1991 ",32,['England'],England,Kent,,"1,85",-
,Ben Marshall,Midfielder,Right Midfield,"Mar 29, 1991 ",33,['England'],England,Salford,LM   RB,"1,80",-
,Lewis Webb,Midfielder,Right Midfield,"Mar 13, 1991 ",33,['England'],England,Peterborough,RB,,-
,Lloyd Macklin,Midfielder,Right Midfield,"Aug 2, 1991 ",32,['England'],England,Camberley,,"1,83",-
7,George Thomson,Midfielder,Right Midfield,"May 19, 1992 ",31,['England'],England,Melton Mowbray,LM   CM,"1,75",€100k
,Ebby Nelson-Addy,Midfielder,Right Midfield,"Sep 13, 1992 ",31,['England'],England,Milton Keynes,CM   RB,"1,80",-
,James Baxendale,Midfielder,Right Midfield,"Sep 16, 1992 ",31,['England'],England,Doncaster,LM   CM,"1,73",-
,Luke Bottomer,Midfielder,Right Midfield,"Sep 5, 1992 ",31,['England'],England,Walsall,LM   CM,"1,71",-
,John McReady,Midfielder,Right Midfield,"May 12, 1992 ",31,['England'],England,South Shields,CM,"1,78",-
11,Jon Taylor,Midfielder,Right Midfield,"Jul 20, 1992 ",31,['England'],England,Liverpool,LM,"1,80",€100k
,Dan Parkinson,Midfielder,Right Midfield,"Nov 2, 1992 ",31,['England'],England,Preston,,"1,80",-
,Michael Girvan,Midfielder,Right Midfield,"Oct 21, 1992 ",31,['England'],England,Liverpool,,,-
,Jack Mackreth,Midfielder,Right Midfield,"Apr 13, 1992 ",31,"['Wales', 'England']",England,Liverpool,,"1,74",-
,Jerome Federico,Midfielder,Right Midfield,"May 14, 1992 ",31,['England'],England,Watford,RW,"1,70",-
,Ryan Edmunds,Midfielder,Right Midfield,"Dec 24, 1993 ",30,['England'],England,Wolverhampton,,"1,83",-
2,George Carline,Midfielder,Right Midfield,"Mar 23, 1993 ",31,['England'],England,Derby,RB   CM,"1,85",-
16,Wes York,Midfielder,Right Midfield,"May 10, 1993 ",30,['England'],England,Leicester,RW   CF,"1,80",-
,Nathan Nyafli,Midfielder,Right Midfield,"Dec 24, 1993 ",30,"['England', 'Ghana']",England,,RW   CF,"1,75",-
,Josh Egan,Midfielder,Right Midfield,"Jul 1, 1993 ",30,['England'],England,Bristol,,,-
,Ollie Monguel,Midfielder,Right Midfield,"Dec 21, 1993 ",30,['England'],England,London,RB,"1,76",-
,Sam Turner,Midfielder,Right Midfield,"Aug 30, 1993 ",30,['England'],England,Lincoln,,,-
,Jeffrey Monakana,Midfielder,Right Midfield,"Nov 5, 1993 ",30,"['England', 'DR Congo']",England,London,LM,"1,77",-
,Larnell Cole,Midfielder,Right Midfield,"Mar 9, 1993 ",31,['England'],England,Manchester,AM   LM,"1,68",-
,Harold Odametey,Midfielder,Right Midfield,"Apr 15, 1993 ",30,['England'],England,London,CM,,-
7,Omari Sterling-James,Midfielder,Right Midfield,"Sep 15, 1993 ",30,"['St. Kitts & Nevis', 'England']",England,Birmingham,LM   CM,"1,77",-
,Jamie Menagh,Midfielder,Right Midfield,"Sep 14, 1993 ",30,['England'],England,Liverpool,LM,,-
,Lanre Azeez,Midfielder,Right Midfield,"Jan 7, 1993 ",31,"['England', 'Nigeria']",England,London,LM   CM,,-
,Jake Gosling,Midfielder,Right Midfield,"Aug 11, 1993 ",30,"['Gibraltar', 'England']",England,Oxford,LM   AM,"1,76",-
21,Jarrett Rivers,Midfielder,Right Midfield,"Sep 10, 1993 ",30,['England'],England,Spennymoor,RW,"1,66",-
,Ben McKenna,Midfielder,Right Midfield,"Jan 16, 1993 ",31,"['Northern Ireland', 'England']",England,Burnley,,"1,79",-
,Frankie Sutherland,Midfielder,Right Midfield,"Dec 6, 1993 ",30,"['Ireland', 'England']",England,London,RW   CM,"1,77",-
,Luke McCarthy,Midfielder,Right Midfield,"Jul 7, 1993 ",30,['England'],England,Bolton,RW,"1,75",-
8,Grant Ward,Midfielder,Right Midfield,"Dec 5, 1994 ",29,['England'],England,London,CM   AM,"1,78",€275k
,Andy Dales,Midfielder,Right Midfield,"Nov 13, 1994 ",29,['England'],England,Derby,RW,"1,80",-
18,Ben Tollitt,Midfielder,Right Midfield,"Nov 30, 1994 ",29,['England'],England,Liverpool,LM,"1,82",-
,Emmitt Delfouneso,Midfielder,Right Midfield,"Jan 28, 1994 ",30,"['England', 'Nigeria']",England,Birmingham,RB   LB,,-
,Dymon Labonne,Midfielder,Right Midfield,"Nov 22, 1994 ",29,['England'],England,London,,,-
,Tom Howard,Midfielder,Right Midfield,"Dec 5, 1994 ",29,['England'],England,Ashford,,,-
,Liam Hurst,Midfielder,Right Midfield,"Sep 2, 1994 ",29,['England'],England,Leicester,,"1,78",-
7,Luke Coulson,Midfielder,Right Midfield,"Mar 6, 1994 ",30,['England'],England,St. Helens,LM   RB,"1,79",-
7,Kieron Morris,Midfielder,Right Midfield,"Jun 3, 1994 ",29,['England'],England,Hereford,LW   AM,"1,78",€175k
,Elliot Kebbie,Midfielder,Right Midfield,"Sep 11, 1994 ",29,"['England', 'Sierra Leone']",England,Huddersfield,RB   RW,"1,75",-
,Alec Fiddes,Midfielder,Right Midfield,"Jun 26, 1994 ",29,['England'],England,London,LM,,-
,Claudio Dias,Midfielder,Right Midfield,"Nov 10, 1994 ",29,"['England', 'Brazil']",England,Milton Keynes,RW,"1,78",-
,Jake Kirby,Midfielder,Right Midfield,"May 9, 1994 ",29,['England'],England,Liverpool,LM,"1,81",-
,Jordan Francis,Midfielder,Right Midfield,"Dec 12, 1994 ",29,['England'],England,Birmingham,RB,"1,82",-
,Chris Lester,Midfielder,Right Midfield,"Oct 27, 1994 ",29,"['Northern Ireland', 'England']",England,Salford,CM,,-
,Jed Harper-Penman,Midfielder,Right Midfield,"Feb 2, 1994 ",30,['England'],England,Barnstaple,LM,"1,70",-
22,CJ Hamilton,Midfielder,Right Midfield,"Mar 23, 1995 ",29,"['Ireland', 'England']",England,London,LW   RW,"1,85",€500k
14,Drey Wright,Midfielder,Right Midfield,"Apr 30, 1995 ",28,['England'],England,London,RW   LM,"1,75",€400k
22,Declan Poole,Midfielder,Right Midfield,"Sep 5, 1995 ",28,['England'],England,Chester,RW   RB,,€100k
,Adam Spinks,Midfielder,Right Midfield,"Oct 20, 1995 ",28,['England'],England,Sutton Coldfield,RW   RB,"1,78",-
,James Daly,Midfielder,Right Midfield,"Jan 9, 1995 ",29,['Ireland'],England,London,,"1,78",-
,Elliot Hodge,Midfielder,Right Midfield,"Dec 23, 1995 ",28,['England'],England,Nottingham,,"1,70",-
,Bobson Bawling,Midfielder,Right Midfield,"Sep 21, 1995 ",28,"['England', 'Sierra Leone']",England,London,RB   CM,"1,78",-
,Joseph N'Guessan,Midfielder,Right Midfield,"Jul 15, 1995 ",28,"['England', ""Cote d'Ivoire""]",England,London,CM   LM,"1,75",-
,Ed Williams,Midfielder,Right Midfield,"Jul 20, 1995 ",28,['England'],England,Cheltenham,LM,,-
15,Jamie Allen,Midfielder,Right Midfield,"May 25, 1995 ",28,"['Montserrat', 'England']",England,Preston,LM   CF,"1,76",-
2,Reece Hall-Johnson,Midfielder,Right Midfield,"May 9, 1995 ",28,"['England', 'Jamaica']",England,Aylesbury,RB   CM,"1,73",-
23,Joe Ward,Midfielder,Right Midfield,"Aug 22, 1995 ",28,['England'],England,Chelmsford,RW   RB,"1,67",€400k
11,Elliot Newby,Midfielder,Right Midfield,"Nov 21, 1995 ",28,['England'],England,Barrow-in-Furness,AM   LM,"1,77",€200k
,Ryan Hawkins,Midfielder,Right Midfield,"Jan 31, 1995 ",29,['England'],England,Redbridge,,"1,87",-
,Curtis Gayler,Midfielder,Right Midfield,"Sep 1, 1995 ",28,['England'],England,Brighton,CM   RB,"1,76",-
,Josh MacDonald,Midfielder,Right Midfield,"Feb 7, 1995 ",29,"['England', 'Scotland']",England,Stockton-on-Tees,LM   AM,"1,83",-
,David Fitzpatrick,Midfielder,Right Midfield,"Feb 10, 1995 ",29,['England'],England,London,,"1,77",-
,Ryan Luke Binns,Midfielder,Right Midfield,"Dec 8, 1995 ",28,['England'],England,Sheffield,,"1,70",-
,Malachi Hudson,Midfielder,Right Midfield,"Aug 22, 1995 ",28,"['England', 'Jamaica']",England,London,LM   AM,,-
,Michael Richens,Midfielder,Right Midfield,"Feb 28, 1995 ",29,['England'],England,Bedford,CM,"1,78",-
,Ryan Winwood,Midfielder,Right Midfield,"Feb 6, 1995 ",29,['England'],England,Sandwell,RW,"1,80",-
7,Luke Shaw,Midfielder,Right Midfield,"Nov 24, 1995 ",28,['England'],England,Nottingham,LM,"1,78",-
2,Kyle Knoyle,Midfielder,Right Midfield,"Sep 24, 1996 ",27,['England'],England,London,RB   CB,"1,73",€300k
,Aaron Lamont,Midfielder,Right Midfield,"Apr 14, 1996 ",27,['England'],England,London,CM   AM,"1,71",-
,Moses Olanrewaju,Midfielder,Right Midfield,"Jun 3, 1996 ",27,"['Nigeria', 'England']",England,London,LM   AM,,-
6,Conor Maher,Midfielder,Right Midfield,"Dec 19, 1996 ",27,"['Ireland', 'England']",England,Birmingham,RW,"1,75",-
,Connor Thomson,Midfielder,Right Midfield,"Feb 14, 1996 ",28,['England'],England,Newcastle upon Tyne,CM   RB,,-
7,Billy Whitehouse,Midfielder,Right Midfield,"Jun 13, 1996 ",27,['England'],England,Mexborough,CM   LM,"1,76",-
,Rohdell Gordon,Midfielder,Right Midfield,"Mar 28, 1996 ",28,['England'],England,London,LM,"1,79",-
,Danny O'Brien,Midfielder,Right Midfield,"Mar 12, 1996 ",28,['England'],England,Leigh,RW,"1,80",-
,James Cadman,Midfielder,Right Midfield,"Feb 16, 1996 ",28,['England'],England,Rotherham,RB   CM,,-
,Will Annan,Midfielder,Right Midfield,"Sep 5, 1996 ",27,"['Scotland', 'England']",England,Beverley,RW,,-
,Devon Kelly-Evans,Midfielder,Right Midfield,"Sep 21, 1996 ",27,['England'],England,Coventry,LM,"1,77",-
,Ben Jago,Midfielder,Right Midfield,"Sep 4, 1996 ",27,['England'],England,Widnes,RB,"1,73",-
27,Dion Sembie-Ferris,Midfielder,Right Midfield,"May 23, 1996 ",27,['England'],England,Peterborough,RW,"1,73",-
,Connor Smith,Midfielder,Right Midfield,"Oct 14, 1996 ",27,['England'],England,Stockton-on-Tees,RW   RB,"1,85",-
9,Reece Grego-Cox,Midfielder,Right Midfield,"Nov 12, 1996 ",27,"['Ireland', 'England']",England,London,RW,"1,78",-
,Thomas Gogo,Midfielder,Right Midfield,"Jun 20, 1996 ",27,['England'],England,Romford,LM   CF,,-
98,Ainsley Maitland-Niles,Midfielder,Right Midfield,"Aug 29, 1997 ",26,"['England', 'Jamaica']",England,London,CM   RB,"1,80",€7.00m
7,Tarryn Allarakhia,Midfielder,Right Midfield,"Oct 17, 1997 ",26,"['Tanzania', 'England']",England,London,AM   LM,"1,75",€50k
,Jordon Crawford,Midfielder,Right Midfield,"Mar 26, 1997 ",27,['England'],England,Northampton,LM   CF,"1,67",-
,Ira Jackson Jr.,Midfielder,Right Midfield,"Jan 28, 1997 ",27,['England'],England,Ashford,LM   AM,"1,82",-
,Calvin Davies,Midfielder,Right Midfield,"Sep 7, 1997 ",26,['England'],England,Portsmouth,,"1,68",-
14,Dylan Mottley-Henry,Midfielder,Right Midfield,"Aug 2, 1997 ",26,['England'],England,Leeds,LM   AM,"1,78",-
,Aaron Eyoma,Midfielder,Right Midfield,"Sep 22, 1997 ",26,"['England', 'Nigeria']",England,London,RB   LM,"1,75",-
,Alexander Mulrooney-Skinner,Midfielder,Right Midfield,"Sep 4, 1997 ",26,"['Ireland', 'England']",England,Maidstone,RW   CF,"1,88",-
,George Cater,Midfielder,Right Midfield,"Jun 15, 1997 ",26,['England'],England,Cannock,LM,"1,78",-
2,Kellan Gordon,Midfielder,Right Midfield,"Dec 25, 1997 ",26,['England'],England,Burton upon Trent,RB,"1,82",€125k
,Kai Tonge,Midfielder,Right Midfield,"Jun 23, 1997 ",26,['England'],England,Leicester,RW   CF,"1,82",-
,Marley Ridge,Midfielder,Right Midfield,"Aug 24, 1997 ",26,['England'],England,Portsmouth,CM   LM,,-
,Will Hancox,Midfielder,Right Midfield,"Nov 18, 1997 ",26,['England'],England,Torquay,,,-
,Chay Tilt,Midfielder,Right Midfield,"Sep 18, 1997 ",26,['England'],England,Walsall,LM   AM,"1,82",-
8,Louis McGrory,Midfielder,Right Midfield,"Jun 5, 1997 ",26,['England'],England,Swindon,RB   AM,"1,76",-
,Niall Flint,Midfielder,Right Midfield,"Aug 15, 1997 ",26,['England'],England,,AM   CF,,-
28,Sam Matthews,Midfielder,Right Midfield,"Mar 10, 1997 ",27,['England'],England,Poole,CM   LM,"1,76",-
,Shaquille Whittingham,Midfielder,Right Midfield,"Feb 3, 1997 ",27,"['England', 'St. Kitts & Nevis']",England,Birmingham,LM,"1,80",-
7,Jordan Gibson,Midfielder,Right Midfield,"Feb 26, 1998 ",26,['England'],England,Birmingham,LM   CM,"1,78",€350k
,Amer Awadh,Midfielder,Right Midfield,"Mar 12, 1998 ",26,"['Oman', 'England']",England,Oxford,RW,"1,87",-
,Henry Rollinson,Midfielder,Right Midfield,"Oct 23, 1998 ",25,['England'],England,York,CM,,-
,Liam Adams,Midfielder,Right Midfield,"Jan 1, 1998 ",26,['England'],England,Boston,LM,,-
,Dan Bramall,Midfielder,Right Midfield,"Sep 3, 1998 ",25,"['Scotland', 'England']",England,Sheffield,RW,,-
,Jamie Holmes,Midfielder,Right Midfield,"Feb 8, 1998 ",26,"['Scotland', 'England']",England,Newcastle,RW,"1,76",-
3,Robbie Leitch,Midfielder,Right Midfield,"Apr 1, 1998 ",26,['Scotland'],England,Swindon,LM   AM,"1,75",-
24,Remeao Hutton,Midfielder,Right Midfield,"Sep 28, 1998 ",25,"['Burundi', 'England']",England,Walsall,RB   LB,"1,83",€250k
,Olly McCoy,Midfielder,Right Midfield,"Mar 13, 1998 ",26,['England'],England,Slough,RW   CF,"1,79",-
,Isaac Pearce,Midfielder,Right Midfield,"Oct 27, 1998 ",25,['England'],England,Bristol,RW   CF,"1,66",-
7,Kyle Finn,Midfielder,Right Midfield,"Dec 7, 1998 ",25,"['England', 'Ireland']",England,Leamington Spa,LM   AM,"1,79",-
,Louis Yamfam,Midfielder,Right Midfield,"Mar 24, 1998 ",26,"['England', 'Cameroon']",England,London,LM,"1,71",-
19,Isaac Buckley-Ricketts,Midfielder,Right Midfield,"Mar 14, 1998 ",26,['England'],England,Manchester,LM   CF,"1,75",-
17,Charlie Wakefield,Midfielder,Right Midfield,"Apr 10, 1998 ",25,['England'],England,Worthing,RB   RW,"1,84",-
29,Ryan Barnett,Midfielder,Right Midfield,"Sep 23, 1999 ",24,['England'],England,Telford,AM   LM,"1,80",€175k
,James Lawton,Midfielder,Right Midfield,"Jul 24, 1999 ",24,['England'],England,High Wycombe,,,-
,Nyle Blake,Midfielder,Right Midfield,"Mar 14, 1999 ",25,['England'],England,Nottingham,RW,"1,81",-
,Tobias Hayles-Docherty,Midfielder,Right Midfield,"Jan 30, 1999 ",25,['England'],England,Birmingham,RW,"1,78",-
,Callum Coyle,Midfielder,Right Midfield,"Feb 9, 1999 ",25,['England'],England,Birmingham,CM,"1,76",-
