Number,Name,Main Position,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Talinhos,Defender,Right-Back,"Dec 26, 1989 ",34,['Portugal'],Portugal,Alcochete,RM,,-
,Rui Lima,Defender,Right-Back,"Apr 22, 1989 ",34,['Portugal'],Portugal,Póvoa de Lanhoso,,"1,77",-
,Rui Abreu,Defender,Right-Back,"Oct 22, 1989 ",34,['Portugal'],Portugal,Guimarães,CB,"1,84",-
,Hugo Dias,Defender,Right-Back,"May 25, 1989 ",34,['Portugal'],Portugal,Santo Tirso,RM   RW,"1,72",-
,Rui Figueiredo,Defender,Right-Back,"Sep 4, 1989 ",34,['Portugal'],Portugal,Vila Franca de Xira,,"1,72",-
20,Canito,Defender,Right-Back,"Jan 20, 1989 ",35,['Portugal'],Portugal,Portimão,LM,"1,71",-
,Carlitos,Defender,Right-Back,"Jun 28, 1989 ",34,['Portugal'],Portugal,Cinfães,RM   RW,"1,70",-
2,Nélson Cardoso,Defender,Right-Back,"Jan 7, 1989 ",35,['Portugal'],Portugal,Viseu,LB,"1,76",-
45,André Perre,Defender,Right-Back,"Nov 7, 1989 ",34,['Portugal'],Portugal,Alcobaça,CM   RW,"1,79",-
,Daniel,Defender,Right-Back,"Jun 17, 1989 ",34,['Portugal'],Portugal,Valongo,,"1,76",-
,Jonas,Defender,Right-Back,"May 13, 1989 ",34,['Portugal'],Portugal,Vila Real,,"1,74",-
,Nuno Guimaraes,Defender,Right-Back,"Apr 24, 1989 ",34,['Portugal'],Portugal,Guimarães,,"1,80",-
24,Hugo Ventosa,Defender,Right-Back,"May 8, 1989 ",34,['Portugal'],Portugal,Lisboa,CB,"1,83",-
,João Pedro,Defender,Right-Back,"Jul 27, 1989 ",34,['Portugal'],Portugal,Vizela,,"1,76",-
28,Ricardo Pedrosa,Defender,Right-Back,"Jan 2, 1989 ",35,['Portugal'],Portugal,Porto,RM   RW,"1,70",-
,Valter Fernandes,Defender,Right-Back,"Jan 16, 1989 ",35,"['Portugal', 'Guinea-Bissau']",Portugal,Lisboa,RM   RW,"1,79",-
12,Ivo Pinto,Defender,Right-Back,"Jan 7, 1990 ",34,['Portugal'],Portugal,Lourosa,RM   CB,"1,82",€500k
,André Almeida,Defender,Right-Back,"Sep 10, 1990 ",33,['Portugal'],Portugal,Lisboa,LB   DM,"1,85",€200k
2,Célio Reis,Defender,Right-Back,"Aug 25, 1990 ",33,['Portugal'],Portugal,Câmara de Lobos,LB   RM,"1,86",-
,Rafael González,Defender,Right-Back,"Oct 7, 1990 ",33,['Portugal'],Portugal,Lagos,LB   RM,"1,68",-
,Paulinho,Defender,Right-Back,"Oct 4, 1990 ",33,['Portugal'],Portugal,Lourinhã,,"1,76",-
,Diogo Rocha,Defender,Right-Back,"Mar 20, 1990 ",34,['Portugal'],Portugal,Coimbra,RM   RW,"1,69",-
,Vítor Miranda,Defender,Right-Back,"Jan 23, 1990 ",34,['Portugal'],Portugal,Angra do Heroísmo,LB,"1,78",-
80,Carlos Carvalho,Defender,Right-Back,"Nov 1, 1990 ",33,['Portugal'],Portugal,Lisboa,RM   RW,"1,78",-
13,João Góis,Defender,Right-Back,"May 5, 1990 ",33,['Portugal'],Portugal,Camacha,LB   CB,"1,74",-
,Diogo Bento,Defender,Right-Back,"Aug 1, 1990 ",33,['Portugal'],Portugal,Torres Vedras,RM,"1,77",-
,César,Defender,Right-Back,"Nov 22, 1990 ",33,['Portugal'],Portugal,Porto,,"1,70",-
55,Renato Reis,Defender,Right-Back,"Nov 16, 1990 ",33,['Portugal'],Portugal,Barcelos,RM   LM,"1,75",-
37,Tiago Ferreira,Defender,Right-Back,"Mar 16, 1990 ",34,['Portugal'],Portugal,Santo Tirso,DM   RM,"1,82",-
2,Pedro Miguel,Defender,Right-Back,"Aug 6, 1990 ",33,"['Qatar', 'Cape Verde']",Portugal,Algueirão–Mem Martins,CB,"1,82",€225k
66,João Cunha,Defender,Right-Back,"Mar 14, 1990 ",34,['Portugal'],Portugal,Gouveia,,"1,71",-
,Pereira,Defender,Right-Back,"Apr 2, 1990 ",34,['Portugal'],Portugal,Matosinhos,,"1,78",-
2,João Damil,Defender,Right-Back,"Jan 24, 1990 ",34,['Portugal'],Portugal,Oeiras,DM   RM,"1,77",-
2,Edú Silva,Defender,Right-Back,"Aug 10, 1990 ",33,['Portugal'],Portugal,Guisande,LB   CB,"1,82",-
,David Rosa,Defender,Right-Back,"May 6, 1990 ",33,['Portugal'],Portugal,Lisboa,RM,"1,71",-
,Bruno Mendes,Defender,Right-Back,"Mar 3, 1990 ",34,['Portugal'],Portugal,Lisboa,RM   RW,"1,78",-
,Juvenal,Defender,Right-Back,"Mar 14, 1990 ",34,['Portugal'],Portugal,Nazaré,RM,"1,80",-
,Ricardo Morais,Defender,Right-Back,"Jun 1, 1990 ",33,['Portugal'],Portugal,Fafe,RM   RW,"1,77",-
,Ivan Silva,Defender,Right-Back,"Jul 24, 1990 ",33,"['Portugal', 'Angola']",Portugal,Faro,LB   RM,"1,75",-
,Francisco Sordo,Defender,Right-Back,"Jul 7, 1990 ",33,['Portugal'],Portugal,,RM,,-
27,Elson do Almeida,Defender,Right-Back,"Jul 11, 1990 ",33,"['Netherlands', 'Portugal']",Portugal,Lissabon,RW   LW,"1,82",-
20,Edu Machado,Defender,Right-Back,"Apr 26, 1990 ",33,['Portugal'],Portugal,Chaves,RW   RM,"1,75",-
,Estalagem,Defender,Right-Back,"Dec 3, 1990 ",33,['Portugal'],Portugal,Amadora,LB,"1,79",-
28,Tiago Mesquita,Defender,Right-Back,"Nov 23, 1990 ",33,['Portugal'],Portugal,Vila Nova de Famalicão,CB   RM,"1,80",-
,Filipe Brigues,Defender,Right-Back,"Jul 24, 1990 ",33,['Portugal'],Portugal,Alcácer do Sal,RM   RW,"1,78",-
,Dani Coelho,Defender,Right-Back,"Jan 17, 1990 ",34,['Portugal'],Portugal,Barcelos,,"1,77",-
13,Coronas,Defender,Right-Back,"Sep 19, 1990 ",33,['Portugal'],Portugal,Penafiel,RW   RM,"1,78",-
10,Fusco,Defender,Right-Back,"May 18, 1990 ",33,['Portugal'],Portugal,Valença,,,-
,Joãozinho,Defender,Right-Back,"Aug 9, 1990 ",33,['Portugal'],Portugal,Lisboa,RM,"1,71",-
,Tiago Almeida,Defender,Right-Back,"Sep 13, 1990 ",33,"['Cape Verde', 'Portugal']",Portugal,Lisboa,RM   LM,"1,81",-
18,André Geraldes,Defender,Right-Back,"May 2, 1991 ",32,['Portugal'],Portugal,Maia,LB   RM,"1,81",€300k
2,Fred Machado,Defender,Right-Back,"Jan 4, 1991 ",33,['Portugal'],Portugal,Marinha Grande,,,-
25,Seminha,Defender,Right-Back,"Nov 30, 1991 ",32,['Portugal'],Portugal,Santa Maria da Feira,LB,"1,68",-
37,Solas,Defender,Right-Back,"Sep 28, 1991 ",32,['Portugal'],Portugal,,,,-
,Ricardo Barbosa,Defender,Right-Back,"Dec 17, 1991 ",32,['Portugal'],Portugal,Praia da Vitória,RM,"1,77",-
,Tiago Oliveira,Defender,Right-Back,"Jul 19, 1991 ",32,['Portugal'],Portugal,Vale de Cambra,RM   RW,"1,78",-
,Dany,Defender,Right-Back,"Apr 13, 1991 ",32,['Portugal'],Portugal,Famalicão,CB   RM,,-
,Carlos Inácio,Defender,Right-Back,"Jun 14, 1991 ",32,['Portugal'],Portugal,Guimarães,CB,"1,79",-
,Tiago Monteiro,Defender,Right-Back,"May 25, 1991 ",32,['Portugal'],Portugal,Guimarães,DM,"1,75",-
22,Tiago Silva,Defender,Right-Back,"Feb 26, 1991 ",33,['Portugal'],Portugal,Machico,RM   RW,"1,79",-
67,Jorge Bernardo,Defender,Right-Back,"Sep 25, 1991 ",32,['Portugal'],Portugal,Lisboa,LB   RM,"1,73",-
,Filipe Sousa,Defender,Right-Back,"Sep 1, 1991 ",32,['Portugal'],Portugal,Guimarães,CM   LB,"1,78",-
,Diogo Figueiras,Defender,Right-Back,"Jul 1, 1991 ",32,['Portugal'],Portugal,Castanheira do Ribatejo,LB   RM,"1,69",-
77,Paulinho,Defender,Right-Back,"Jul 13, 1991 ",32,['Portugal'],Portugal,Porto,RM,"1,76",€200k
29,David Monteiro,Defender,Right-Back,"Dec 11, 1991 ",32,['Portugal'],Portugal,Silves,LB,"1,79",-
,Rui Simões,Defender,Right-Back,"Aug 12, 1991 ",32,['Portugal'],Portugal,Carregal do Sal,,"1,78",-
,Rodrigo,Defender,Right-Back,"Feb 27, 1991 ",33,['Portugal'],Portugal,Águeda,RW,"1,67",-
,Marquinhos,Defender,Right-Back,"Sep 9, 1991 ",32,"['Portugal', 'Cape Verde']",Portugal,Setúbal,DM,"1,79",-
11,Vieirinha,Defender,Right-Back,"Sep 21, 1991 ",32,['Portugal'],Portugal,Guimarães,LB,"1,72",-
,Rodolfo Lourenço,Defender,Right-Back,"Jul 15, 1991 ",32,['Portugal'],Portugal,Miranda do Corvo,RM,"1,70",-
,João Alves,Defender,Right-Back,"Jan 17, 1991 ",33,['Portugal'],Portugal,Torres Novas,,,-
23,Joel Monteiro,Defender,Right-Back,"May 1, 1991 ",32,['Portugal'],Portugal,Porto,RM,"1,80",-
,Mário Alves,Defender,Right-Back,"May 24, 1991 ",32,['Portugal'],Portugal,Paços de Ferreira,RM,,-
,Nuno Bessa,Defender,Right-Back,"Dec 2, 1991 ",32,['Portugal'],Portugal,Lousada,,"1,75",-
,João Amorim,Defender,Right-Back,"Sep 30, 1991 ",32,['Portugal'],Portugal,Lisboa,LB,"1,77",-
,Gonçalo Costa,Defender,Right-Back,"Jan 20, 1991 ",33,['Portugal'],Portugal,Lisboa,LB,"1,79",-
,Bosingwa,Defender,Right-Back,"Apr 13, 1991 ",32,['Portugal'],Portugal,Porto,RM   RW,"1,81",-
,Tiago Gomes,Defender,Right-Back,"Aug 20, 1991 ",32,['Portugal'],Portugal,Braga,,"1,69",-
22,David Bruno,Defender,Right-Back,"Feb 14, 1992 ",32,['Portugal'],Portugal,Porto,LB,"1,76",€150k
20,João Sá,Defender,Right-Back,"Oct 4, 1992 ",31,['Portugal'],Portugal,,,,-
,Rafael Morgado,Defender,Right-Back,"Dec 15, 1992 ",31,['Portugal'],Portugal,,RM,,-
,Caracol,Defender,Right-Back,"Nov 5, 1992 ",31,['Portugal'],Portugal,Leiria,LB,"1,70",-
13,Fábio Graça,Defender,Right-Back,"May 13, 1992 ",31,['Portugal'],Portugal,Pêro Pinheiro,RM   RW,"1,84",-
14,Diogo Pinheiro,Defender,Right-Back,"Mar 3, 1992 ",32,['Portugal'],Portugal,Santo Tirso,,"1,78",-
4,João Lourenço,Defender,Right-Back,"Dec 24, 1992 ",31,['Portugal'],Portugal,Castelo Branco,RW   LB,"1,73",-
,João Oliveira,Defender,Right-Back,"May 20, 1992 ",31,['Portugal'],Portugal,Lisboa,RM,"1,75",-
,Tiago Gomes,Defender,Right-Back,"Jul 9, 1992 ",31,['Portugal'],Portugal,Porto,,"1,70",-
77,Fábio Pala,Defender,Right-Back,"Oct 30, 1992 ",31,['Portugal'],Portugal,Lisboa,LB   RM,"1,78",-
17,Jorginho,Defender,Right-Back,"Jul 16, 1992 ",31,['Portugal'],Portugal,Vila Nova de Gaia,RM   RW,"1,76",-
,Roberto,Defender,Right-Back,"Feb 11, 1992 ",32,['Portugal'],Portugal,Paredes,RM   RW,"1,75",-
,Vitinha,Defender,Right-Back,"Jul 3, 1992 ",31,['Portugal'],Portugal,Vila Nova de Famalicão,RW,"1,73",-
61,João Amorim,Defender,Right-Back,"Jul 26, 1992 ",31,['Portugal'],Portugal,Ribeirão,RM   CB,"1,78",€125k
5,João Bonito,Defender,Right-Back,"Jan 4, 1992 ",32,['Portugal'],Portugal,,,,-
22,Pedro Cordeiro,Defender,Right-Back,"Apr 10, 1992 ",31,['Portugal'],Portugal,Madalena,,,-
,Rui Jacob,Defender,Right-Back,"Aug 14, 1992 ",31,['Portugal'],Portugal,Coimbra,,,-
,André Grilo,Defender,Right-Back,"Aug 30, 1992 ",31,['Portugal'],Portugal,Portuguesa,RM,"1,76",-
22,Pardal,Defender,Right-Back,"Oct 26, 1992 ",31,['Portugal'],Portugal,São João da Madeira,RM   RW,"1,77",-
20,Bitó,Defender,Right-Back,"Nov 25, 1992 ",31,['Portugal'],Portugal,Lisboa,RW   LW,"1,78",-
31,Paulinho,Defender,Right-Back,"Mar 19, 1992 ",32,['Portugal'],Portugal,,RM   CB,"1,81",-
,Micael Nogueira Da Costa,Defender,Right-Back,"Aug 10, 1992 ",31,['Portugal'],Portugal,,LB   CB,"1,76",-
,Nélson Meneses,Defender,Right-Back,"May 11, 1992 ",31,['Portugal'],Portugal,Guimarães,,"1,78",-
,Fábio Lopes,Defender,Right-Back,"Jan 13, 1992 ",32,['Portugal'],Portugal,Barcelos,RW,"1,74",-
,André Costa,Defender,Right-Back,"Nov 27, 1992 ",31,['Portugal'],Portugal,Barcelos,LM   RM,"1,83",-
,Vitinho,Defender,Right-Back,"Oct 13, 1992 ",31,['Portugal'],Portugal,Viseu,,,-
23,Baptista,Defender,Right-Back,"Oct 19, 1992 ",31,['Portugal'],Portugal,Figueiró,CB,"1,77",-
,Diogo Gaspar,Defender,Right-Back,"Jan 21, 1992 ",32,['Portugal'],Portugal,Covilhã,RM   CM,"1,75",-
24,Leandro Albano,Defender,Right-Back,"May 26, 1992 ",31,['Portugal'],Portugal,Sintra,LB   RM,"1,81",-
,Daniel,Defender,Right-Back,"Sep 4, 1992 ",31,['Portugal'],Portugal,Perelhal,,,-
,João Viana,Defender,Right-Back,"Jan 13, 1992 ",32,['Portugal'],Portugal,Porto,CB,"1,83",-
,André Oliveira,Defender,Right-Back,"Jun 6, 1992 ",31,['Portugal'],Portugal,Vila Verde de Ficalho,,"1,78",-
17,Rafa,Defender,Right-Back,"Jan 27, 1992 ",32,['Portugal'],Portugal,Vizela,LB   RW,"1,77",-
22,Nélson Semedo,Defender,Right-Back,"Nov 16, 1993 ",30,"['Portugal', 'Cape Verde']",Portugal,Lisboa,RM,"1,77",€12.00m
47,Ricardo Esgaio,Defender,Right-Back,"May 16, 1993 ",30,['Portugal'],Portugal,Nazaré,RM   RW,"1,72",€3.50m
76,Bruno Gaspar,Defender,Right-Back,"Apr 21, 1993 ",30,"['Angola', 'Portugal']",Portugal,Évora,LB,"1,80",€500k
2,Nuno Campos,Defender,Right-Back,"Jun 13, 1993 ",30,['Portugal'],Portugal,Funchal,LB,"1,74",€150k
7,Man Chan,Defender,Right-Back,"Oct 4, 1993 ",30,['Macao'],Portugal,Macao,RM,"1,71",€50k
25,Hugo Pereira,Defender,Right-Back,"Jul 19, 1993 ",30,['Portugal'],Portugal,Marco de Canaveses,,,-
,Lamela,Defender,Right-Back,"Aug 8, 1993 ",30,['Portugal'],Portugal,Braga,RM   RW,"1,79",-
23,João Tavira,Defender,Right-Back,"Jun 28, 1993 ",30,"['Portugal', 'Angola']",Portugal,,CM,"1,76",-
,Rúben Martins,Defender,Right-Back,"Sep 26, 1993 ",30,['Portugal'],Portugal,Leiria,RW   RM,"1,74",-
2,Tiago Vieira,Defender,Right-Back,"Oct 14, 1993 ",30,['Portugal'],Portugal,Guimarães,,"1,78",-
,Dery Hernandez,Defender,Right-Back,"Aug 8, 1993 ",30,['Portugal'],Portugal,Lisboa,RM   CM,"1,81",-
,Tomás Meneses,Defender,Right-Back,"Aug 11, 1993 ",30,['Portugal'],Portugal,Lisboa,CB   LB,"1,80",-
,Bruno Cardoso,Defender,Right-Back,"Jan 30, 1993 ",31,['Portugal'],Portugal,Sertã,LB,"1,80",-
21,Ricardo Pereira,Defender,Right-Back,"Oct 6, 1993 ",30,"['Portugal', 'Cape Verde']",Portugal,Lisboa,RM   LB,"1,75",€9.00m
27,Carraça,Defender,Right-Back,"Mar 1, 1993 ",31,['Portugal'],Portugal,Folgosa,RM   CM,"1,77",€700k
30,Rui Beja,Defender,Right-Back,"Apr 14, 1993 ",30,['Portugal'],Portugal,Santo Tirso,LB,"1,76",€150k
27,Rúben Freitas,Defender,Right-Back,"Jan 2, 1993 ",31,['Portugal'],Portugal,Odivelas,LB,"1,80",€125k
,Bem-Haja,Defender,Right-Back,"Jan 15, 1993 ",31,['Portugal'],Portugal,Oliveira do Bairro,,"1,75",-
