Number,Name,Main Position,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
6,Hélder Castro,Midfielder,Attacking Midfield,"Jan 24, 1986 ",38,['Portugal'],Portugal,Fiães,CM,"1,74",-
7,Diogo Cunha,Midfielder,Attacking Midfield,"Feb 10, 1986 ",38,['Portugal'],Portugal,Guimarães,LW   RW,"1,71",-
,Hernâni,Midfielder,Attacking Midfield,"Mar 4, 1986 ",38,['Portugal'],Portugal,Machico,RW,"1,75",-
20,Rúben Ribeiro,Midfielder,Attacking Midfield,"Aug 1, 1987 ",36,['Portugal'],Portugal,Porto,CM   DM,"1,75",€100k
10,Miguel Facaia,Midfielder,Attacking Midfield,"May 18, 1987 ",36,['Portugal'],Portugal,Penedo Gordo,,"1,80",-
7,Luís Carapinha,Midfielder,Attacking Midfield,"Mar 19, 1987 ",37,['Portugal'],Portugal,Borba,CM,"1,77",-
7,Luca,Midfielder,Attacking Midfield,"Jul 7, 1987 ",36,['Portugal'],Portugal,Vieira do Minho,LW   RW,"1,78",-
,Pedró,Midfielder,Attacking Midfield,"Sep 1, 1987 ",36,['Portugal'],Portugal,Braga,CM,"1,80",-
,Pedro Lança,Midfielder,Attacking Midfield,"Aug 12, 1987 ",36,['Portugal'],Portugal,Penedo Gordo,CM,"1,82",-
,Pedrinho,Midfielder,Attacking Midfield,"Jun 23, 1987 ",36,['Portugal'],Portugal,Braga,RM   LM,"1,78",-
,Marcelo Resende,Midfielder,Attacking Midfield,"Apr 14, 1987 ",37,['Portugal'],Portugal,Lissabon,,"1,77",-
,Bruno Santos,Midfielder,Attacking Midfield,"Nov 27, 1987 ",36,['Portugal'],Portugal,Lisboa,CM   RW,"1,75",-
10,Duarte Duarte,Midfielder,Attacking Midfield,"Aug 27, 1987 ",36,['Portugal'],Portugal,Vila Verde,LW   RW,"1,76",€50k
,Diogo Rosado,Midfielder,Attacking Midfield,"May 9, 1987 ",36,['Portugal'],Portugal,Guimarães,LW,"1,86",-
,Vítor Pires,Midfielder,Attacking Midfield,"Aug 31, 1987 ",36,['Portugal'],Portugal,Évora,CF   SS,,-
75,Nuno Binaia,Midfielder,Attacking Midfield,"Nov 9, 1987 ",36,['Portugal'],Portugal,Lamego,SS   CF,"1,80",-
,Simao Magalhaes,Midfielder,Attacking Midfield,"Aug 30, 1987 ",36,['Portugal'],Portugal,Gaia,RW   LM,,-
,Luís Ferraz,Midfielder,Attacking Midfield,"Apr 1, 1987 ",37,['Portugal'],Portugal,Braga,CM,"1,83",-
,Diogo Torres,Midfielder,Attacking Midfield,"Apr 22, 1987 ",36,['Portugal'],Portugal,Maia,RW   LW,"1,71",-
,Miguel Besugo,Midfielder,Attacking Midfield,"Dec 1, 1987 ",36,['Portugal'],Portugal,Setúbal,LW,"1,70",-
,Rui Gomes,Midfielder,Attacking Midfield,"Mar 27, 1987 ",37,['Portugal'],Portugal,Vila Nova de Gaia,RW,"1,76",-
,Pedro Pereira,Midfielder,Attacking Midfield,"Feb 29, 1988 ",36,['Portugal'],Portugal,Amora,CM,"1,70",-
,Manuel,Midfielder,Attacking Midfield,"Nov 23, 1988 ",35,['Portugal'],Portugal,Aveiro,SS,"1,95",-
5,Minhoca,Midfielder,Attacking Midfield,"Apr 29, 1988 ",35,['Portugal'],Portugal,Ponta Delgada,LM   RM,"1,75",-
,Pedro Moreira,Midfielder,Attacking Midfield,"Mar 13, 1988 ",36,['Portugal'],Portugal,Paços de Ferreira,,"1,81",-
10,Bruno da Silva,Midfielder,Attacking Midfield,N/A ,36,"['Portugal', 'Germany']",Portugal,,CF,"1,72",-
10,Luís Neves,Midfielder,Attacking Midfield,"Aug 19, 1988 ",35,['Portugal'],Portugal,Gondomar,CM,"1,76",-
,Ivo Calado,Midfielder,Attacking Midfield,"Apr 7, 1988 ",36,['Portugal'],Portugal,Poçacos,CF,"1,75",-
70,Mauro,Midfielder,Attacking Midfield,"Oct 6, 1988 ",35,['Portugal'],Portugal,Amarante,,"1,78",-
,Bolonha,Midfielder,Attacking Midfield,"Mar 20, 1988 ",36,['Portugal'],Portugal,Costa da Caparica,RW   LW,,-
,Rúben Saldanha,Midfielder,Attacking Midfield,"Jan 26, 1988 ",36,['Portugal'],Portugal,Vila Nova de Gaia,RW   SS,"1,68",-
,Luca,Midfielder,Attacking Midfield,"Feb 23, 1988 ",36,['Portugal'],Portugal,Póvoa de Varzim,CM,"1,78",-
,Rui Pedro,Midfielder,Attacking Midfield,"Jul 2, 1988 ",35,['Portugal'],Portugal,Lever,RW   LW,"1,78",-
22,Pizzi,Midfielder,Attacking Midfield,"Oct 6, 1989 ",34,['Portugal'],Portugal,Bragança,RW   LW,"1,77",€1.00m
8,Pinheiro,Midfielder,Attacking Midfield,"Apr 21, 1989 ",34,"['Macao', 'Portugal']",Portugal,Barcelos,,,-
,Diogo Picanço,Midfielder,Attacking Midfield,"Jan 22, 1989 ",35,['Portugal'],Portugal,,CM,"1,74",-
,Edson Castro,Midfielder,Attacking Midfield,"Jan 10, 1989 ",35,"['Cape Verde', 'Portugal']",Portugal,Almada,LW   LM,,-
,Rui Lopes,Midfielder,Attacking Midfield,"Jun 14, 1989 ",34,['Portugal'],Portugal,Espinho,CM   RW,"1,78",-
,Jaiminho,Midfielder,Attacking Midfield,"Dec 4, 1989 ",34,['Portugal'],Portugal,Fiães,RW,"1,75",-
,Paulo Regula,Midfielder,Attacking Midfield,"Dec 3, 1989 ",34,['Portugal'],Portugal,Moita,CM,"1,84",-
,Bruno Matias,Midfielder,Attacking Midfield,"Mar 4, 1989 ",35,['Portugal'],Portugal,Santarém,LW   SS,"1,77",-
,Ricardo Fernandes,Midfielder,Attacking Midfield,"Mar 28, 1989 ",35,['Portugal'],Portugal,Marinha Grande,,"1,76",-
,Vitinha,Midfielder,Attacking Midfield,"Jul 4, 1989 ",34,['Portugal'],Portugal,Arrifana,LW   RW,,-
,Mika,Midfielder,Attacking Midfield,"Jun 3, 1989 ",34,['Portugal'],Portugal,Montalegre,RM   LM,"1,85",-
,Luís Roliz,Midfielder,Attacking Midfield,"Feb 17, 1989 ",35,['Portugal'],Portugal,Cascais,,,-
,João Santos,Midfielder,Attacking Midfield,"Jun 30, 1989 ",34,['Portugal'],Portugal,Lisboa,CF   SS,"1,87",-
,João Salgado,Midfielder,Attacking Midfield,"May 17, 1989 ",34,['Portugal'],Portugal,Vila Franca de Xira,,,-
,Rudy Wilson,Midfielder,Attacking Midfield,"Jan 5, 1989 ",35,"['Angola', 'Portugal']",Portugal,Oeiras,CM   LW,"1,89",-
,Pedro Ribeiro,Midfielder,Attacking Midfield,"Jan 17, 1989 ",35,"['Luxembourg', 'Portugal']",Portugal,Teixeira (Baião),CM   DM,,-
,André Carvalhas,Midfielder,Attacking Midfield,"Mar 7, 1989 ",35,['Portugal'],Portugal,Lisboa,LM   CM,"1,65",-
27,Josué,Midfielder,Attacking Midfield,"Sep 17, 1990 ",33,['Portugal'],Portugal,Valongo,RW   CM,"1,74",€800k
5,Carlitos,Midfielder,Attacking Midfield,"Jun 14, 1990 ",33,['Portugal'],Portugal,Castro Daire,,"1,66",-
,Augusto,Midfielder,Attacking Midfield,"Jul 10, 1990 ",33,['Portugal'],Portugal,Porto,,"1,77",-
20,Bruno Noronha,Midfielder,Attacking Midfield,"Dec 13, 1990 ",33,['Portugal'],Portugal,Gondomar,CM,"1,78",-
,Marco Alves,Midfielder,Attacking Midfield,"Mar 26, 1990 ",34,['Portugal'],Portugal,São Sebastião da Pedreira,CM,"1,70",-
,Tiago Lopes,Midfielder,Attacking Midfield,"Oct 20, 1990 ",33,['Portugal'],Portugal,Nazaré,,,-
,Dino,Midfielder,Attacking Midfield,"Jul 24, 1990 ",33,['Portugal'],Portugal,Funchal,,"1,79",-
,Nani,Midfielder,Attacking Midfield,"Apr 27, 1990 ",33,['Portugal'],Portugal,Vieira do Minho,CM,"1,73",-
10,Bruno Grou,Midfielder,Attacking Midfield,"Dec 25, 1990 ",33,['Portugal'],Portugal,Guimarães,CM   LM,"1,79",-
,José Coelho,Midfielder,Attacking Midfield,"Feb 4, 1990 ",34,['Portugal'],Portugal,Paços de Ferreira,LW   CM,"1,75",-
10,André Soares,Midfielder,Attacking Midfield,"Mar 5, 1990 ",34,['Portugal'],Portugal,Vieira do Minho,LW   RW,"1,72",€75k
,João Carmo,Midfielder,Attacking Midfield,"Apr 12, 1990 ",34,['Portugal'],Portugal,,,,-
48,Pipas,Midfielder,Attacking Midfield,"Nov 30, 1990 ",33,['Portugal'],Portugal,Sintra,LW   CM,"1,72",-
,Márcio Augusto,Midfielder,Attacking Midfield,"Mar 21, 1990 ",34,['Portugal'],Portugal,Lisboa,CM,"1,83",-
10,Hugo Da Costa,Midfielder,Attacking Midfield,"Oct 25, 1990 ",33,['Portugal'],Portugal,Ermesinde,RW   LW,"1,67",-
,Diogo Brandão,Midfielder,Attacking Midfield,"Feb 19, 1990 ",34,['Portugal'],Portugal,Paços de Ferreira,RW   CF,"1,88",-
,Lisboa,Midfielder,Attacking Midfield,"May 3, 1990 ",33,['Portugal'],Portugal,Porto,CM   RW,"1,72",-
,João Borges,Midfielder,Attacking Midfield,"Sep 7, 1990 ",33,['Portugal'],Portugal,Praia da Vitória,CM   RW,"1,80",-
10,Diogo Rosado,Midfielder,Attacking Midfield,"Feb 21, 1990 ",34,['Portugal'],Portugal,Peniche,LW   LM,"1,87",-
41,João Amaral,Midfielder,Attacking Midfield,"Sep 7, 1991 ",32,['Portugal'],Portugal,Vila Nova de Gaia,CF   RW,"1,72",€375k
10,Mica,Midfielder,Attacking Midfield,"Apr 6, 1991 ",33,['Portugal'],Portugal,Espinho,RW   CF,"1,81",-
,Samú,Midfielder,Attacking Midfield,"Jul 15, 1991 ",32,['Portugal'],Portugal,Lourosa,CF   RW,"1,85",-
17,Pedro Farçolas,Midfielder,Attacking Midfield,"Oct 1, 1991 ",32,['Portugal'],Portugal,Portimão,RW   LW,"1,70",-
,Tiago Lobo,Midfielder,Attacking Midfield,"Jun 21, 1991 ",32,['Portugal'],Portugal,Guimarães,,,-
,Sérgio Tomé,Midfielder,Attacking Midfield,"Jul 24, 1991 ",32,['Portugal'],Portugal,Penamacor,,,-
,André Faísca,Midfielder,Attacking Midfield,"Apr 18, 1991 ",32,['Portugal'],Portugal,Lisboa,LW,"1,79",-
8,Filipe Aguiar,Midfielder,Attacking Midfield,"Jan 4, 1991 ",33,['Portugal'],Portugal,Santana,LW   RW,"1,75",-
10,Fábio Vieira,Midfielder,Attacking Midfield,"Jan 12, 1991 ",33,['Portugal'],Portugal,Porto,LW   CM,"1,84",-
25,Mica,Midfielder,Attacking Midfield,"Jan 29, 1991 ",33,['Portugal'],Portugal,Amarante,CM   LW,"1,75",-
,André Delfino,Midfielder,Attacking Midfield,"Mar 27, 1991 ",33,['Portugal'],Portugal,Lisboa,,"1,75",-
,Kikas,Midfielder,Attacking Midfield,"Jan 12, 1991 ",33,['Portugal'],Portugal,Lisboa,CM   LW,"1,69",-
7,Pedro Costa Ferreira,Midfielder,Attacking Midfield,"Jan 1, 1991 ",33,"['Portugal', 'Italy']",Portugal,Barcelos,CM   RW,"1,82",€100k
6,Nuno Andrade,Midfielder,Attacking Midfield,"Jun 19, 1991 ",32,['Portugal'],Portugal,Funchal,CM   RW,"1,72",-
,Nuno Oliveira,Midfielder,Attacking Midfield,"Sep 24, 1991 ",32,['Portugal'],Portugal,,,,-
,Ruizinho,Midfielder,Attacking Midfield,"Jul 25, 1991 ",32,['Portugal'],Portugal,São João da Madeira,CM   LW,"1,72",-
,Diogo Calisto,Midfielder,Attacking Midfield,"Aug 14, 1991 ",32,['Portugal'],Portugal,Vila Franca de Xira,CM,,-
20,Tiago Moura,Midfielder,Attacking Midfield,"Jun 14, 1991 ",32,['Portugal'],Portugal,Trofa,CM,"1,69",-
20,Vitinha,Midfielder,Attacking Midfield,"Mar 7, 1991 ",33,['Portugal'],Portugal,Ponta Delgada,CM,"1,79",-
,Alexandre de Castro,Midfielder,Attacking Midfield,N/A ,33,[],Portugal,Porto,RM   LM,N/A,-
,Marco Soares,Midfielder,Attacking Midfield,"Aug 28, 1991 ",32,['Portugal'],Portugal,São Dinis,LM,"1,80",-
,Rica,Midfielder,Attacking Midfield,"Aug 12, 1991 ",32,['Portugal'],Portugal,Ansião,,,-
,Sérgio Paulico,Midfielder,Attacking Midfield,"Apr 4, 1991 ",33,['Portugal'],Portugal,Fundão,LM   LW,"1,79",-
,Caetano,Midfielder,Attacking Midfield,"Apr 20, 1991 ",32,['Portugal'],Portugal,Paredes,RW   LW,"1,65",-
11,Costinha,Midfielder,Attacking Midfield,"Aug 25, 1992 ",31,['Portugal'],Portugal,Coimbra,CM   RW,"1,70",€200k
6,Rúben Bicho,Midfielder,Attacking Midfield,"Feb 25, 1992 ",32,['Portugal'],Portugal,Esposende,CM,"1,85",-
,Luciano Couto,Midfielder,Attacking Midfield,"Mar 17, 1992 ",32,['Portugal'],Portugal,Porto,CM,"1,73",-
17,Aranha,Midfielder,Attacking Midfield,"Nov 30, 1992 ",31,['Portugal'],Portugal,Oliveira do Bairro,CF   LW,"1,79",-
,Carlos Fati,Midfielder,Attacking Midfield,"Nov 24, 1992 ",31,"['Portugal', 'Guinea-Bissau']",Portugal,,SS,,-
20,Pedro Faustino,Midfielder,Attacking Midfield,"Nov 26, 1992 ",31,['Portugal'],Portugal,Leiria,RM   CM,"1,82",-
,Toste,Midfielder,Attacking Midfield,"Sep 26, 1992 ",31,['Portugal'],Portugal,Porto,,"1,75",-
25,Mota,Midfielder,Attacking Midfield,"Jun 25, 1992 ",31,['Portugal'],Portugal,Guimarães,CM   LM,"1,78",-
24,João Pereira,Midfielder,Attacking Midfield,"Jun 1, 1992 ",31,"['Timor-Leste', 'Portugal']",Portugal,Lisboa,CM,"1,78",-
,Tiago Santos,Midfielder,Attacking Midfield,"Feb 20, 1992 ",32,['Portugal'],Portugal,Porto,CM,"1,74",-
,Diogo Ferreira,Midfielder,Attacking Midfield,"Dec 18, 1992 ",31,['Portugal'],Portugal,Sintra,LW,"1,75",-
28,Rui Luís,Midfielder,Attacking Midfield,"Jul 31, 1992 ",31,['Portugal'],Portugal,Santo Tirso,,"1,76",-
7,Fábio Cardoso,Midfielder,Attacking Midfield,"Jan 16, 1992 ",32,['Portugal'],Portugal,Santa Maria da Feira,DM   CB,,-
,Gradíssimo,Midfielder,Attacking Midfield,"May 18, 1992 ",31,['Portugal'],Portugal,Porto,CM,"1,78",-
,Matthew Silva,Midfielder,Attacking Midfield,"Jan 12, 1992 ",32,"['Portugal', 'South Africa']",Portugal,Vilamoura / Quarteira,CM,N/A,-
,Helder Bruno Pinheiro Amorim,Midfielder,Attacking Midfield,"Feb 13, 1992 ",32,['Portugal'],Portugal,Feirense,CF,"1,78",-
,Danilo Serrano,Midfielder,Attacking Midfield,"Apr 23, 1992 ",31,['Portugal'],Portugal,Barreiro,RW,"1,71",-
20,Tozé,Midfielder,Attacking Midfield,"Jan 14, 1993 ",31,['Portugal'],Portugal,Forjães,RW   RM,"1,74",€4.00m
10,João Carlos Teixeira,Midfielder,Attacking Midfield,"Jan 18, 1993 ",31,['Portugal'],Portugal,Braga,CM   LW,"1,77",€1.00m
70,Rui Magalhães,Midfielder,Attacking Midfield,"Apr 15, 1993 ",31,['Portugal'],Portugal,Barcelos,CM,"1,73",-
10,Andrézinho,Midfielder,Attacking Midfield,"Apr 6, 1993 ",31,['Portugal'],Portugal,Amarante,CM   LM,"1,70",-
16,João Vieirinha,Midfielder,Attacking Midfield,"May 4, 1993 ",30,['Portugal'],Portugal,Guimarães,,"1,65",-
8,Vasco Braga,Midfielder,Attacking Midfield,"Sep 8, 1993 ",30,['Portugal'],Portugal,Barcelos,CM   DM,"1,75",-
7,Pedro Mendes,Midfielder,Attacking Midfield,"Dec 6, 1993 ",30,"['Portugal', 'Angola']",Portugal,Barreiro,RW   CM,"1,77",-
,David Cardoso,Midfielder,Attacking Midfield,"Jul 13, 1993 ",30,['Portugal'],Portugal,Lisboa,CM,"1,75",-
22,Carlitos,Midfielder,Attacking Midfield,"Sep 6, 1993 ",30,['Portugal'],Portugal,Murtosa,,,-
10,Miguel Baptista,Midfielder,Attacking Midfield,"Sep 10, 1993 ",30,['Portugal'],Portugal,Alcobaça,LW   RW,"1,78",-
10,Tiago Silva,Midfielder,Attacking Midfield,"Jun 2, 1993 ",30,['Portugal'],Portugal,Lisboa,CM,"1,72",€2.00m
20,Jota,Midfielder,Attacking Midfield,"Mar 7, 1993 ",31,['Portugal'],Portugal,Funchal,CM   LM,"1,73",€125k
13,André Luís,Midfielder,Attacking Midfield,"Oct 14, 1993 ",30,['Portugal'],Portugal,Lisboa,CM   LW,"1,78",-
,Benigno,Midfielder,Attacking Midfield,"Jan 22, 1993 ",31,['Portugal'],Portugal,Guimarães,,,-
10,Martim Águas,Midfielder,Attacking Midfield,"Aug 8, 1993 ",30,"['Portugal', 'Cape Verde']",Portugal,Lisboa,RW   LW,"1,79",-
88,Lucho,Midfielder,Attacking Midfield,"Jun 3, 1993 ",30,['Portugal'],Portugal,Póvoa de Varzim,CM,"1,78",-
,Manuel Dias,Midfielder,Attacking Midfield,"Feb 3, 1993 ",31,['Portugal'],Portugal,Lisboa,CM,"1,71",-
,André Lima,Midfielder,Attacking Midfield,"Apr 14, 1993 ",31,['Portugal'],Portugal,Póvoa de Varzim,SS   CF,,-
,Edu Pinheiro,Midfielder,Attacking Midfield,"Oct 1, 1993 ",30,['Portugal'],Portugal,Lousada,CM,"1,73",-
20,Bernardo Silva,Midfielder,Attacking Midfield,"Aug 10, 1994 ",29,['Portugal'],Portugal,Lisboa,RW   CM,"1,73",€80.00m
7,Miguel Cardoso,Midfielder,Attacking Midfield,"Jun 19, 1994 ",29,['Portugal'],Portugal,Lisboa,RW   LW,"1,76",€2.60m
7,João Teixeira,Midfielder,Attacking Midfield,"Feb 6, 1994 ",30,['Portugal'],Portugal,Seixal,CM,"1,78",€800k
28,Carlos Daniel,Midfielder,Attacking Midfield,"Jul 11, 1994 ",29,['Portugal'],Portugal,Figueira da Foz,LW   RW,"1,78",€400k
10,Pité,Midfielder,Attacking Midfield,"Aug 22, 1994 ",29,['Portugal'],Portugal,Esgueira,LW   LB,"1,89",€150k
22,Dudu,Midfielder,Attacking Midfield,"Jul 5, 1994 ",29,['Portugal'],Portugal,,SS,,-
11,Luisinho,Midfielder,Attacking Midfield,"Aug 3, 1994 ",29,['Portugal'],Portugal,Lisboa,RW   LW,"1,64",-
,Hélio Teixeira,Midfielder,Attacking Midfield,"Feb 16, 1994 ",30,['Portugal'],Portugal,,CM,"1,76",-
14,Márcio Teles,Midfielder,Attacking Midfield,"Jun 17, 1994 ",29,['Portugal'],Portugal,Funchal,SS,"1,70",-
,João Ornelas,Midfielder,Attacking Midfield,"Dec 15, 1994 ",29,['Portugal'],Portugal,Funchal,LM   CM,"1,74",-
,João Vaz,Midfielder,Attacking Midfield,"Jun 24, 1994 ",29,['Portugal'],Portugal,Castelo Branco,CM,"1,79",-
,João Dias,Midfielder,Attacking Midfield,"Jul 13, 1994 ",29,['Portugal'],Portugal,Praia da Vitória,CM   LM,"1,71",-
18,Hugo Moniz,Midfielder,Attacking Midfield,"Jul 31, 1994 ",29,['Portugal'],Portugal,Angra do Heroísmo,LW,"1,70",-
8,Bruno Fernandes,Midfielder,Attacking Midfield,"Sep 8, 1994 ",29,['Portugal'],Portugal,Maia,SS   CM,"1,79",€70.00m
17,João Mendes,Midfielder,Attacking Midfield,"Oct 21, 1994 ",29,['Portugal'],Portugal,Matosinhos,LW   RW,"1,83",€1.50m
19,Dino Besirovic,Midfielder,Attacking Midfield,"Jan 31, 1994 ",30,"['Bosnia-Herzegovina', 'Portugal']",Portugal,Viseu,LW   RW,"1,79",€600k
28,Zé Valente,Midfielder,Attacking Midfield,"May 14, 1994 ",29,['Portugal'],Portugal,Paredes,RW   CM,"1,80",€325k
6,Filipe Chaby,Midfielder,Attacking Midfield,"Jan 22, 1994 ",30,"['Portugal', 'Mozambique']",Portugal,Setúbal,CM   RW,"1,74",€75k
10,Nélson Ventura,Midfielder,Attacking Midfield,"May 7, 1994 ",29,['Portugal'],Portugal,Arcos de Valdevez,LB   LW,"1,80",-
9,Marcelo André Vieira Monteiro,Midfielder,Attacking Midfield,"Dec 21, 1994 ",29,['Portugal'],Portugal,Espadanedo,,"1,76",-
70,Rúben Coelho,Midfielder,Attacking Midfield,"May 31, 1994 ",29,['Portugal'],Portugal,Marinha Grande,SS   LW,"1,80",-
10,Márcio Meira,Midfielder,Attacking Midfield,"Jan 9, 1994 ",30,['Portugal'],Portugal,Guimarães,CM   RW,"1,69",-
27,Gabi,Midfielder,Attacking Midfield,"Jun 10, 1994 ",29,['Portugal'],Portugal,Chaves,LM,"1,78",-
,Dinis Lopes,Midfielder,Attacking Midfield,"Dec 25, 1994 ",29,['Portugal'],Portugal,Porto,CM,"1,82",-
,Paulo Oliveira,Midfielder,Attacking Midfield,"Apr 17, 1994 ",29,['Portugal'],Portugal,São Pedro da Cova,CM,"1,85",-
7,João Delgado,Midfielder,Attacking Midfield,"Sep 15, 1994 ",29,['Portugal'],Portugal,Torres Novas,RW,,-
5,Pepo,Midfielder,Attacking Midfield,"Mar 24, 1994 ",30,"['Mozambique', 'Portugal']",Portugal,Caldas da Rainha,DM   CM,"1,70",-
70,Diogo Mota,Midfielder,Attacking Midfield,"Jan 6, 1994 ",30,['Portugal'],Portugal,Santa Maria da Feira,RW   LW,"1,79",-
23,Alex Silva,Midfielder,Attacking Midfield,"Feb 13, 1994 ",30,['Portugal'],Portugal,Penafiel,CM   RM,"1,78",-
,Ricardinho,Midfielder,Attacking Midfield,"Jan 17, 1994 ",30,['Portugal'],Portugal,Maia,RW   RB,"1,69",-
,Manuel Cordeiro,Midfielder,Attacking Midfield,"Nov 24, 1994 ",29,['Portugal'],Portugal,Porto,CM   LW,"1,76",-
20,Octávio Andrade,Midfielder,Attacking Midfield,"May 5, 1994 ",29,['Portugal'],Portugal,Évora,CM,,-
14,Ivo Lemos,Midfielder,Attacking Midfield,"Apr 15, 1994 ",30,['Portugal'],Portugal,Maia,CM   RW,"1,74",-
,Fábio Oliveira,Midfielder,Attacking Midfield,"Jan 23, 1994 ",30,['Portugal'],Portugal,Lissabon,,"1,69",-
10,Dioguinho,Midfielder,Attacking Midfield,"Aug 17, 1994 ",29,['Portugal'],Portugal,Esposende,,"1,73",-
10,Chico Geraldes,Midfielder,Attacking Midfield,"Apr 18, 1995 ",28,['Portugal'],Portugal,Lisboa,CM   RM,"1,75",€2.50m
10,Luka Zahovic,Midfielder,Attacking Midfield,"Nov 15, 1995 ",28,"['Slovenia', 'Portugal']",Portugal,Guimarães,CF,"1,77",€500k
28,Tiago Fernandes,Midfielder,Attacking Midfield,"Mar 31, 1995 ",29,['Portugal'],Portugal,Vila Franca de Xira,RM,"1,78",€75k
,Zé Pedro,Midfielder,Attacking Midfield,"Jul 29, 1995 ",28,['Portugal'],Portugal,Porto,CM,"1,77",-
,Tiago Martins,Midfielder,Attacking Midfield,"Mar 7, 1995 ",29,['Portugal'],Portugal,Porto Marins,,"1,70",-
10,Rui Machado,Midfielder,Attacking Midfield,"May 30, 1995 ",28,['Portugal'],Portugal,,,,-
,Cenoura,Midfielder,Attacking Midfield,"Jun 7, 1995 ",28,['Portugal'],Portugal,Trofa,CM,"1,73",-
10,Chico Batista,Midfielder,Attacking Midfield,"Aug 2, 1995 ",28,['Portugal'],Portugal,Lagos,LW   LM,"1,79",-
10,Luís Dias,Midfielder,Attacking Midfield,"Dec 22, 1995 ",28,['Portugal'],Portugal,Elvas,RW   LW,"1,69",-
,Andrézinho,Midfielder,Attacking Midfield,"Nov 19, 1995 ",28,"['Portugal', 'Switzerland']",Portugal,,,"1,78",-
,João Brum,Midfielder,Attacking Midfield,"Oct 17, 1995 ",28,['Portugal'],Portugal,São Miguel - Açores,RM,"1,81",-
,André Lourenço,Midfielder,Attacking Midfield,"Sep 20, 1995 ",28,['Portugal'],Portugal,Leiria,CM,"1,88",-
10,Vieirinha,Midfielder,Attacking Midfield,"Jan 23, 1995 ",29,['Portugal'],Portugal,Funchal,RW   CM,"1,78",-
10,Pedro Aparício,Midfielder,Attacking Midfield,"Aug 22, 1995 ",28,['Portugal'],Portugal,Aveiro,CM   RW,"1,72",€500k
27,Pedro Nuno,Midfielder,Attacking Midfield,"Jan 13, 1995 ",29,['Portugal'],Portugal,Figueira da Foz,SS   LW,"1,74",€450k
21,Marcelo Carvalho,Midfielder,Attacking Midfield,"Aug 21, 1995 ",28,['Portugal'],Portugal,Marinha Grande,CM,,-
