Number,Name,Main Position,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Bruno Botas,Striker,Centre-Forward,"Jan 26, 1987 ",37,['Portugal'],Portugal,Lissabon,,"1,92",-
,Pirata,Striker,Centre-Forward,"Feb 1, 1987 ",37,['Portugal'],Portugal,Ovar,,"1,88",-
,Rúben Rodrigues,Striker,Centre-Forward,"Jun 2, 1987 ",37,['Portugal'],Portugal,Ponta Delgada,SS   LW,"1,78",-
,Bruno Moreira,Striker,Centre-Forward,"Sep 6, 1987 ",36,['Portugal'],Portugal,Vila Nova de Famalicão,,"1,85",-
,André Martins,Striker,Centre-Forward,"Mar 26, 1987 ",37,['Portugal'],Portugal,Ferreira do Alentejo,AM   RW,"1,80",-
,Hélder Guedes,Striker,Centre-Forward,"May 7, 1987 ",37,['Portugal'],Portugal,Penafiel,SS   LW,"1,84",-
,Zequinha,Striker,Centre-Forward,"Jan 7, 1987 ",37,['Portugal'],Portugal,Setúbal,RW   LW,"1,83",€25k
,Henrique,Striker,Centre-Forward,"Mar 24, 1987 ",37,['Portugal'],Portugal,Maia,,,-
,Pedro Augusto,Striker,Centre-Forward,"Feb 21, 1987 ",37,['Portugal'],Portugal,Lisboa,,"1,82",-
,Magina,Striker,Centre-Forward,"Aug 29, 1987 ",36,['Portugal'],Portugal,Angra do Heroísmo,,"1,84",-
7,Luís Cardoso,Striker,Centre-Forward,"Oct 26, 1987 ",36,['Portugal'],Portugal,Viseu,,,-
9,Horácio,Striker,Centre-Forward,"Jan 7, 1987 ",37,['Portugal'],Portugal,Ovar,,"1,84",-
7,Ricardo Queirós,Striker,Centre-Forward,"Oct 20, 1987 ",36,['Portugal'],Portugal,Praia da Vitória,RW   LW,"1,79",-
,Ricardo Santos,Striker,Centre-Forward,"Jun 21, 1987 ",37,['Portugal'],Portugal,Trofa,,"1,78",-
,Manuel Pinto,Striker,Centre-Forward,"Jun 26, 1987 ",37,['Portugal'],Portugal,Paços de Brandão,RW   LW,"1,85",-
,Tozé Marreco,Striker,Centre-Forward,"Jul 25, 1987 ",36,['Portugal'],Portugal,Miranda do Corvo,,"1,83",-
,Nuno Carvalho,Striker,Centre-Forward,"Jan 9, 1987 ",37,"['Portugal', 'Spain']",Portugal,Amarante,,"1,81",-
,Tomané,Striker,Centre-Forward,"Jan 15, 1987 ",37,['Portugal'],Portugal,Oliveira do Hospital,RW,"1,78",-
,Diogo Tavares,Striker,Centre-Forward,"Jul 29, 1987 ",36,['Portugal'],Portugal,Lissabon,,"1,85",-
,Hugo Firmino,Striker,Centre-Forward,"Dec 22, 1988 ",35,['Portugal'],Portugal,Lisboa,RW   LW,"1,85",€75k
,João Tiago,Striker,Centre-Forward,"Mar 26, 1988 ",36,['Portugal'],Portugal,Foz do Sousa,,,-
,Ricardo Nogueira,Striker,Centre-Forward,"Jun 23, 1988 ",36,['Portugal'],Portugal,Fafe,,"1,81",-
,Fábio Pimenta,Striker,Centre-Forward,"Sep 20, 1988 ",35,['Portugal'],Portugal,Barcelos,,"1,90",-
,Rui Capitão-Mor,Striker,Centre-Forward,"Sep 26, 1988 ",35,['Portugal'],Portugal,Barreiro,,"1,90",-
,Diamantino Ramos,Striker,Centre-Forward,"May 26, 1988 ",36,['Portugal'],Portugal,,,,-
,Valdemar Mané,Striker,Centre-Forward,"Apr 22, 1988 ",36,['Portugal'],Portugal,Lisboa,,"1,86",-
,Bandeira,Striker,Centre-Forward,"Dec 20, 1988 ",35,['Portugal'],Portugal,Coimbra,RW,,-
,Tiago Cabral,Striker,Centre-Forward,"Aug 19, 1988 ",35,['Portugal'],Portugal,Lisboa,,"1,78",-
,Carlos Karajy,Striker,Centre-Forward,"Dec 31, 1988 ",35,['Portugal'],Portugal,Paredes,RW,"1,82",-
9,Tanela,Striker,Centre-Forward,"Oct 15, 1988 ",35,['Portugal'],Portugal,Braga,LW,"1,85",-
9,Camilo,Striker,Centre-Forward,"Sep 27, 1988 ",35,['Portugal'],Portugal,Carnide,,"1,77",-
,Jonas,Striker,Centre-Forward,"Aug 31, 1988 ",35,['Portugal'],Portugal,Felgueiras,,"1,85",-
17,Roberto,Striker,Centre-Forward,"Nov 28, 1988 ",35,['Portugal'],Portugal,Porto,SS   RW,"1,80",€75k
,André Coutinho,Striker,Centre-Forward,"Sep 26, 1988 ",35,['Portugal'],Portugal,Peso da Régua,,"1,83",-
9,Cristiano Vasconcelos,Striker,Centre-Forward,"Sep 25, 1988 ",35,['Portugal'],Portugal,Funchal,LW   SS,"1,75",-
,Óscar Lopes,Striker,Centre-Forward,"Dec 18, 1988 ",35,['Portugal'],Portugal,Aveiro,,"1,86",-
,Fábio Gomes,Striker,Centre-Forward,"Sep 21, 1988 ",35,"['Portugal', 'Cape Verde']",Portugal,Lisboa,LW,"1,90",-
21,Marocas,Striker,Centre-Forward,"Feb 17, 1988 ",36,['Portugal'],Portugal,Albufeira,,"1,91",-
23,Tiago Penantes,Striker,Centre-Forward,"Feb 24, 1988 ",36,['Portugal'],Portugal,Porto,LW   RW,,-
,Bruno Anciães,Striker,Centre-Forward,"Apr 1, 1988 ",36,"['Portugal', 'Angola']",Portugal,Porto,RW   LW,"1,80",-
9,Filipe Sorrilha,Striker,Centre-Forward,"Mar 23, 1988 ",36,['Portugal'],Portugal,Viseu,LW,"1,83",-
11,Man-Hou Ho,Striker,Centre-Forward,"Nov 5, 1988 ",35,['Macao'],Portugal,Macao,,"1,71",-
,Marcelo Santiago,Striker,Centre-Forward,"Mar 18, 1988 ",36,['Portugal'],Portugal,S. João de Loure,,"1,90",-
9,Pedro Correia,Striker,Centre-Forward,"Nov 3, 1988 ",35,['Portugal'],Portugal,Vila Nova de Famalicão,,"1,90",-
,Miguel Vieira,Striker,Centre-Forward,"Dec 3, 1988 ",35,['Portugal'],Portugal,Porto,SS,"1,73",-
,Pedro Ribeiro,Striker,Centre-Forward,"May 24, 1988 ",36,['Portugal'],Portugal,Mealhada,,"1,86",-
,Orlando Sá,Striker,Centre-Forward,"May 26, 1988 ",36,['Portugal'],Portugal,Barcelos,,"1,88",-
10,Hugo Vieira,Striker,Centre-Forward,"Jul 25, 1988 ",35,['Portugal'],Portugal,Barcelos,SS   RW,"1,78",-
,Nandinho,Striker,Centre-Forward,"Dec 28, 1988 ",35,['Portugal'],Portugal,Lousada,,"1,88",-
,Yazalde,Striker,Centre-Forward,"Sep 21, 1988 ",35,"['Portugal', 'Guinea-Bissau']",Portugal,Vila do Conde,SS   LW,"1,83",-
19,Ricardo Faria,Striker,Centre-Forward,"Oct 15, 1989 ",34,['Portugal'],Portugal,Coimbra,,"1,87",-
,Hugo Silva,Striker,Centre-Forward,"Apr 1, 1989 ",35,['Portugal'],Portugal,Marco de Canaveses,,,-
,Luisinho,Striker,Centre-Forward,"Aug 14, 1989 ",34,['Portugal'],Portugal,Cascais,,"1,80",-
31,Pio Júnior,Striker,Centre-Forward,"Oct 16, 1989 ",34,"['Portugal', 'Guinea-Bissau']",Portugal,Lisboa,,"1,91",-
19,Bruninho,Striker,Centre-Forward,"Aug 1, 1989 ",34,"['Portugal', 'Macao']",Portugal,Arrentela,AM   CM,"1,90",-
,João Victoria,Striker,Centre-Forward,"Apr 21, 1989 ",35,"['Portugal', 'Angola']",Portugal,,LW   RW,"1,83",-
,André Cacito,Striker,Centre-Forward,"Apr 23, 1989 ",35,['Portugal'],Portugal,Lisboa,,"1,84",-
,Amaral,Striker,Centre-Forward,"Oct 23, 1989 ",34,['Portugal'],Portugal,São Miguel,,"1,75",-
,Rabiola,Striker,Centre-Forward,"Jul 25, 1989 ",34,['Portugal'],Portugal,Guimarães,,"1,82",-
,Lima,Striker,Centre-Forward,"Aug 9, 1989 ",34,['Portugal'],Portugal,Lourosa,,,-
10,Helmut Ari,Striker,Centre-Forward,"Feb 17, 1989 ",35,"['Portugal', 'Angola']",Portugal,Barreiro,RW   LW,"1,80",-
,Mário,Striker,Centre-Forward,"Mar 28, 1989 ",35,['Portugal'],Portugal,São João da Madeira,,,-
,Rúben Pereira,Striker,Centre-Forward,"Apr 13, 1989 ",35,['Portugal'],Portugal,São Martinho de Sardoura,RW   LW,"1,70",-
14,Karadas,Striker,Centre-Forward,"Jul 8, 1989 ",35,['Portugal'],Portugal,Grândola,,"1,90",-
,Jaime Poulson,Striker,Centre-Forward,"Jun 22, 1989 ",35,['Portugal'],Portugal,Paredes,,"1,84",-
10,Maurício,Striker,Centre-Forward,"Jun 29, 1989 ",35,['Portugal'],Portugal,Funchal,RW,"1,79",-
,Tiago Cintra,Striker,Centre-Forward,"Jul 5, 1989 ",35,['Portugal'],Portugal,Matosinhos,LW,"1,85",-
19,Rui Fonte,Striker,Centre-Forward,"Apr 23, 1990 ",34,['Portugal'],Portugal,Penafiel,SS,"1,80",€75k
,Alex,Striker,Centre-Forward,"May 1, 1990 ",34,['Portugal'],Portugal,Santa Maria da Feira,,,-
10,Rui Santos,Striker,Centre-Forward,"Jan 25, 1990 ",34,['Portugal'],Portugal,,SS,"1,88",-
,Carlos Matos,Striker,Centre-Forward,"Mar 28, 1990 ",34,['Portugal'],Portugal,Paços de Ferreira,,"1,90",-
9,Hélder Silva,Striker,Centre-Forward,"Nov 21, 1990 ",33,['Portugal'],Portugal,Penafiel,SS   AM,"1,76",-
,Diogo de Pina Goncalves,Striker,Centre-Forward,"Apr 23, 1990 ",34,"['Luxembourg', 'Portugal']",Portugal,Faro,RW   LW,,-
,Stéphane,Striker,Centre-Forward,"Jan 23, 1990 ",34,"['Portugal', 'France']",Portugal,Pombal,,"1,89",-
,Serra,Striker,Centre-Forward,"Feb 5, 1990 ",34,['Portugal'],Portugal,Cinfães,AM,"1,79",-
,Xavier,Striker,Centre-Forward,"Nov 17, 1990 ",33,['Portugal'],Portugal,Paredes,,"2,02",-
,Dani Pinto,Striker,Centre-Forward,"Jun 1, 1990 ",34,['Portugal'],Portugal,Almada,LW,"1,80",-
,Diogo Lamas,Striker,Centre-Forward,"Oct 5, 1990 ",33,['Portugal'],Portugal,Lisboa,,"1,88",€50k
,Diogo Teixeira,Striker,Centre-Forward,"Feb 7, 1990 ",34,['Portugal'],Portugal,,,,-
,Tika,Striker,Centre-Forward,"Sep 29, 1990 ",33,['Portugal'],Portugal,Águeda,RW,"1,81",-
,Careca,Striker,Centre-Forward,"Oct 26, 1990 ",33,"['Brazil', 'Portugal']",Portugal,Lisboa,,"1,93",-
,Tiago Pereira,Striker,Centre-Forward,"Feb 6, 1990 ",34,['Portugal'],Portugal,Loures,SS,"1,87",-
,Quim Simões,Striker,Centre-Forward,"May 22, 1990 ",34,['Portugal'],Portugal,Matosinhos,,"1,76",-
,Joel Silva,Striker,Centre-Forward,"Oct 24, 1990 ",33,['Portugal'],Portugal,Barcelos,LW   SS,"1,84",-
31,Ricardo Barros,Striker,Centre-Forward,"Apr 27, 1990 ",34,['Portugal'],Portugal,Santa Maria da Feira,,"1,90",-
19,João Silva,Striker,Centre-Forward,"May 21, 1990 ",34,['Portugal'],Portugal,Santo Tirso,LW,"1,89",-
79,Nélson Oliveira,Striker,Centre-Forward,"Aug 8, 1991 ",32,['Portugal'],Portugal,Barcelos,,"1,86",€500k
9,Vando,Striker,Centre-Forward,"Jul 27, 1991 ",32,['Portugal'],Portugal,Espinho,,"1,87",-
7,Cami,Striker,Centre-Forward,"Jan 7, 1991 ",33,['Portugal'],Portugal,Montijo,RW   LW,,-
,Paulo César,Striker,Centre-Forward,"Jun 28, 1991 ",33,['Portugal'],Portugal,Ponta Delgada,LW,"1,78",-
,Pacheco Mendes,Striker,Centre-Forward,"Mar 30, 1991 ",33,['Portugal'],Portugal,Coimbra,,"1,92",-
9,Vasco Costa,Striker,Centre-Forward,"Aug 8, 1991 ",32,['Portugal'],Portugal,Ponte de Lima,LW   RW,"1,84",-
,Rui Pereira,Striker,Centre-Forward,"Mar 26, 1991 ",33,['Portugal'],Portugal,Gavinhos,LW,"1,85",-
,Abel Vieira,Striker,Centre-Forward,"Sep 16, 1991 ",32,['Portugal'],Portugal,Santa Cruz,,"1,82",-
,Kiko Moucheira,Striker,Centre-Forward,"Oct 7, 1991 ",32,['Portugal'],Portugal,Sintra,,"1,88",-
,Diogo Ribeiro,Striker,Centre-Forward,"Jan 14, 1991 ",33,['Portugal'],Portugal,Coimbra,,"1,84",-
33,Ricardo Valente,Striker,Centre-Forward,"Apr 3, 1991 ",33,['Portugal'],Portugal,Porto,RW   LW,"1,81",€75k
20,Rui Ribeiro,Striker,Centre-Forward,"Jun 23, 1991 ",33,['Portugal'],Portugal,,,"1,81",-
,Rafael Martins,Striker,Centre-Forward,"Nov 7, 1991 ",32,['Andorra'],Portugal,Vila Real,,"1,83",-
,Ângelo,Striker,Centre-Forward,"Jan 4, 1991 ",33,['Portugal'],Portugal,Gondomar,RW   SS,"1,78",-
,Luís Medina,Striker,Centre-Forward,"Oct 12, 1991 ",32,['Portugal'],Portugal,Lisboa,RW   LW,"1,88",-
,Valter Rocha,Striker,Centre-Forward,"Aug 19, 1991 ",32,"['Sao Tome and Principe', 'Portugal']",Portugal,Oeiras,LW   SS,"1,88",-
10,Vinício Alves,Striker,Centre-Forward,"May 19, 1991 ",33,"['Macao', 'Portugal']",Portugal,,,,-
17,João Vieira,Striker,Centre-Forward,"Dec 19, 1991 ",32,['Portugal'],Portugal,Leiria,,"1,89",-
,Jonathan,Striker,Centre-Forward,"Jul 10, 1991 ",33,['Portugal'],Portugal,Santa Maria da Feira,,"1,80",-
18,André Claro,Striker,Centre-Forward,"Mar 31, 1991 ",33,['Portugal'],Portugal,Vila Nova de Gaia,SS   LW,"1,83",-
26,Paulinho,Striker,Centre-Forward,"Nov 9, 1992 ",31,['Portugal'],Portugal,Barcelos,SS   LW,"1,88",€7.00m
,Érico Castro,Striker,Centre-Forward,"Sep 21, 1992 ",31,"['Angola', 'Portugal']",Portugal,Oeiras,,"1,85",€100k
,João Manuel,Striker,Centre-Forward,"Feb 21, 1992 ",32,['Portugal'],Portugal,Braga,RW   SS,"1,78",-
7,Pázinho,Striker,Centre-Forward,"May 22, 1992 ",32,['Portugal'],Portugal,Cuba,LW   RW,"1,75",-
10,Carlos Canha,Striker,Centre-Forward,"Dec 27, 1992 ",31,['Portugal'],Portugal,Ponta do Sol,,,-
,Zé António,Striker,Centre-Forward,"Oct 30, 1992 ",31,['Portugal'],Portugal,Oliveira de Azemeis,,"1,85",-
,Janú Silva,Striker,Centre-Forward,"Feb 26, 1992 ",32,['Portugal'],Portugal,Cascais,SS   RW,"1,86",-
28,Madureira,Striker,Centre-Forward,"Dec 14, 1992 ",31,['Portugal'],Portugal,Paredes,SS   RW,"1,83",-
,Rúben Pedrosa,Striker,Centre-Forward,"Apr 8, 1992 ",32,['Portugal'],Portugal,Canidelo,LW   RW,"1,73",-
,Zé Pedro,Striker,Centre-Forward,"Jul 8, 1992 ",32,['Portugal'],Portugal,Ponte de Lima,,"1,82",-
70,Bertino Barbosa,Striker,Centre-Forward,"May 6, 1992 ",32,"['Portugal', 'Cape Verde']",Portugal,Oeiras,RW   LW,"1,88",-
18,Campinhos,Striker,Centre-Forward,"Apr 14, 1992 ",32,['Portugal'],Portugal,Arcos de Valdevez,,"1,81",-
23,Rafa,Striker,Centre-Forward,"Mar 11, 1992 ",32,['Portugal'],Portugal,Oliveira de Azeméis,RW   LW,"1,85",-
,Tomané,Striker,Centre-Forward,"Oct 23, 1992 ",31,['Portugal'],Portugal,Fafe,SS,"1,86",€200k
,Deco,Striker,Centre-Forward,"Jun 16, 1992 ",32,['Andorra'],Portugal,Amarante,,,€10k
,Diogo Inácio,Striker,Centre-Forward,"Nov 19, 1992 ",31,['Portugal'],Portugal,Lisboa,LW,"1,81",-
,João Santos,Striker,Centre-Forward,"Mar 10, 1992 ",32,['Portugal'],Portugal,Maia,,"1,87",-
,Tiago Romeira,Striker,Centre-Forward,"Mar 3, 1992 ",32,['Portugal'],Portugal,Olhão,,"1,75",-
31,José Semedo,Striker,Centre-Forward,"Jul 15, 1992 ",31,"['Sao Tome and Principe', 'Portugal']",Portugal,Lisboa,SS   LW,"1,76",-
9,Diogo Braz,Striker,Centre-Forward,"Jul 6, 1992 ",32,['Portugal'],Portugal,Viseu,,"1,82",-
11,Filipe Andrade,Striker,Centre-Forward,"Oct 31, 1992 ",31,['Portugal'],Portugal,Ponta Delgada,RW   SS,"1,77",-
,Ruca,Striker,Centre-Forward,"Sep 6, 1992 ",31,['Portugal'],Portugal,Viana do Castelo,,"1,86",-
9,Amândio Ramião,Striker,Centre-Forward,"Oct 4, 1992 ",31,['Portugal'],Portugal,Moita,AM,"1,85",-
,Diogo Caramelo,Striker,Centre-Forward,"Nov 22, 1992 ",31,['Portugal'],Portugal,Lisboa,,"1,79",-
,Jonas,Striker,Centre-Forward,"Aug 17, 1992 ",31,['Portugal'],Portugal,Paços de Ferreira,LW   RW,"1,82",-
29,Fábio Fortes,Striker,Centre-Forward,"Mar 8, 1992 ",32,"['Portugal', 'Cape Verde']",Portugal,Lisboa,RW,"1,86",-
,Tó Barbosa,Striker,Centre-Forward,"Sep 30, 1992 ",31,['Portugal'],Portugal,Póvoa de Varzim,LW,"1,85",-
,João Beirão,Striker,Centre-Forward,"Jun 26, 1992 ",32,['Portugal'],Portugal,Guarda,,"1,80",-
,Dani,Striker,Centre-Forward,"May 4, 1992 ",32,['Portugal'],Portugal,Vila das Aves,,"1,83",-
29,Fabio Abreu,Striker,Centre-Forward,"Jan 29, 1993 ",31,"['Angola', 'Portugal']",Portugal,Lisboa,LW   SS,"1,84",€1.50m
42,Jucie Lupeta,Striker,Centre-Forward,"Mar 24, 1993 ",31,"['Portugal', 'DR Congo']",Portugal,Lourinhã,RW,"1,88",€200k
,Vítor Andrade,Striker,Centre-Forward,"Aug 17, 1993 ",30,['Portugal'],Portugal,Senhora da Hora,,"1,90",-
9,Eduardo Chalana,Striker,Centre-Forward,"Sep 21, 1993 ",30,['Portugal'],Portugal,Funchal,LW,"1,72",-
17,Jorge Raposo,Striker,Centre-Forward,"Apr 1, 1993 ",31,['Portugal'],Portugal,Moura,,,-
,Tiago Dias,Striker,Centre-Forward,"Oct 13, 1993 ",30,['Portugal'],Portugal,Lisboa,AM,"1,77",-
13,Rodrigo Pinto,Striker,Centre-Forward,"Aug 23, 1993 ",30,['Portugal'],Portugal,Mafra,,"1,80",-
,Carlos Djaló,Striker,Centre-Forward,"Feb 13, 1993 ",31,"['Portugal', 'Guinea-Bissau']",Portugal,Setúbal,,"1,87",-
,Miguel Diz,Striker,Centre-Forward,"May 31, 1993 ",31,['Portugal'],Portugal,Bragança,SS,"1,88",-
,Vicente,Striker,Centre-Forward,"Nov 17, 1993 ",30,['Portugal'],Portugal,Coimbra,LW   AM,"1,80",-
,Rui Areias,Striker,Centre-Forward,"Nov 22, 1993 ",30,['Portugal'],Portugal,Guimarães,,"1,88",-
10,Ricardo Da Costa,Striker,Centre-Forward,"Aug 26, 1993 ",30,"['Switzerland', 'Portugal']",Portugal,Vila Real,AM,"1,66",-
,Lucas João,Striker,Centre-Forward,"Sep 4, 1993 ",30,"['Angola', 'Portugal']",Portugal,Lisboa,LW   RW,"1,93",€800k
,José Embaló,Striker,Centre-Forward,"May 3, 1993 ",31,"['Guinea-Bissau', 'Portugal']",Portugal,Lisbon,,"1,88",€150k
16,Décio Fialho,Striker,Centre-Forward,"Mar 22, 1993 ",31,['Portugal'],Portugal,Salão,SS,"1,77",-
,Rúben Rodrigues,Striker,Centre-Forward,"Apr 6, 1993 ",31,['Portugal'],Portugal,Coimbra,,"1,92",-
,Flávio Cardoso,Striker,Centre-Forward,"Oct 5, 1993 ",30,['Portugal'],Portugal,Viseu,RW,,-
,José Pratas,Striker,Centre-Forward,"Feb 21, 1993 ",31,['Portugal'],Portugal,,,,-
,Rui Gomes,Striker,Centre-Forward,"Mar 27, 1993 ",31,['Portugal'],Portugal,Barcelos,SS   AM,"1,87",-
17,Vasco Goulart,Striker,Centre-Forward,"May 14, 1993 ",31,['Portugal'],Portugal,Praia da Vitória,LW   SS,"1,87",-
,Pedro Beirão,Striker,Centre-Forward,"Oct 11, 1993 ",30,['Portugal'],Portugal,Lisboa,,,-
,Zé Martins,Striker,Centre-Forward,"Apr 7, 1993 ",31,['Portugal'],Portugal,Porto,,,-
,Zé Miguel,Striker,Centre-Forward,"Mar 19, 1993 ",31,['Portugal'],Portugal,Lousada,RW,"1,82",-
,Betinho,Striker,Centre-Forward,"Jul 21, 1993 ",30,['Portugal'],Portugal,Santa Maria de Lamas,SS,"1,79",-
,Gonçalo Paciência,Striker,Centre-Forward,"Aug 1, 1994 ",29,['Portugal'],Portugal,Porto,,"1,84",€1.50m
17,Bruno Correia Mendes,Striker,Centre-Forward,"Dec 10, 1994 ",29,"['Guinea-Bissau', 'Portugal']",Portugal,Cascais,RW,"1,80",€75k
,Tono,Striker,Centre-Forward,"Jul 25, 1994 ",29,['Portugal'],Portugal,Romariz,,,-
9,Gonçalo Sousa,Striker,Centre-Forward,"Jun 21, 1994 ",30,['Portugal'],Portugal,Lamego,SS,"1,83",-
20,Licas Feijó,Striker,Centre-Forward,"Aug 1, 1994 ",29,['Portugal'],Portugal,Arcos de Valdevez,AM,"1,86",-
9,Tiago Ribeiro,Striker,Centre-Forward,"Feb 7, 1994 ",30,['Portugal'],Portugal,Guimarães,RW   LW,"1,70",-
9,Ricardo Silva,Striker,Centre-Forward,"Oct 27, 1994 ",29,['Portugal'],Portugal,Ponte de Lima,SS   RW,"1,78",-
,Rui Costa,Striker,Centre-Forward,"Jan 8, 1994 ",30,['Portugal'],Portugal,Guimarães,RW,"1,85",-
9,Gonçalo Barroso,Striker,Centre-Forward,"May 8, 1994 ",30,['Portugal'],Portugal,Lisboa,,"1,91",-
