Number,Name,Main Position,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
8,Vítor Gomes,Midfielder,Defensive Midfield,"Dec 25, 1987 ",36,['Portugal'],Portugal,Vila do Conde,CM   AM,"1,82",€100k
,Rui Velho,Midfielder,Defensive Midfield,"Jan 4, 1987 ",37,['Portugal'],Portugal,Sertã,RB   CM,,-
,Braúlio,Midfielder,Defensive Midfield,"Jan 1, 1987 ",37,['Portugal'],Portugal,Lisboa,CB,"1,86",-
,Couto,Midfielder,Defensive Midfield,"Aug 28, 1987 ",36,['Portugal'],Portugal,Porto,,"1,84",-
,Jorge Neves,Midfielder,Defensive Midfield,"Sep 17, 1987 ",36,['Portugal'],Portugal,Fátima,,"1,77",-
,Nuno Coelho,Midfielder,Defensive Midfield,"Nov 23, 1987 ",36,['Portugal'],Portugal,Covilhã,CB,"1,83",-
,Hugo Silva,Midfielder,Defensive Midfield,"Dec 11, 1987 ",36,['Portugal'],Portugal,Santa Maria da Feira,CM,"1,7",-
,João Pinhal,Midfielder,Defensive Midfield,"Jan 14, 1987 ",37,['Portugal'],Portugal,Matosinhos,,"1,88",-
,Sandro Vicente,Midfielder,Defensive Midfield,"Jul 17, 1987 ",36,['Portugal'],Portugal,Almada,,"1,85",-
,Lio,Midfielder,Defensive Midfield,"Jun 20, 1987 ",36,['Portugal'],Portugal,Chaves,CM   LM,"1,77",-
,Carlos Borges,Midfielder,Defensive Midfield,"Mar 10, 1987 ",37,['Portugal'],Portugal,Lisboa,,"1,80",-
,João Fonseca,Midfielder,Defensive Midfield,"Jan 17, 1987 ",37,['Portugal'],Portugal,Portel,RB,"1,79",-
,João Mendes,Midfielder,Defensive Midfield,"Mar 3, 1987 ",37,['Portugal'],Portugal,Figueira da Foz,,"1,77",-
6,Fábio Pacheco,Midfielder,Defensive Midfield,"May 26, 1988 ",35,['Portugal'],Portugal,Paredes,CB,"1,80",€50k
,Nuno Borges,Midfielder,Defensive Midfield,"Mar 31, 1988 ",36,"['Cape Verde', 'Portugal']",Portugal,Cacém,CM   RB,"1,81",-
,Ricardo Gomes,Midfielder,Defensive Midfield,"Dec 17, 1988 ",35,"['Portugal', 'Guinea-Bissau']",Portugal,Lisboa,CB,"1,82",-
6,Tiago Figueiredo,Midfielder,Defensive Midfield,"Jan 6, 1988 ",36,['Portugal'],Portugal,Vila do Conde,CM,"1,80",-
6,Sérgio Semedo,Midfielder,Defensive Midfield,"Feb 23, 1988 ",36,"['Cape Verde', 'Portugal']",Portugal,Lisboa,CM,"1,84",-
,André Santos,Midfielder,Defensive Midfield,"Jul 20, 1988 ",35,['Portugal'],Portugal,Torres Vedras,CM   RB,"1,80",-
,Hugo da Silva,Midfielder,Defensive Midfield,"Jul 14, 1988 ",35,['Portugal'],Portugal,Almada,CM,"1,73",-
,Tiago Terroso,Midfielder,Defensive Midfield,"Jan 13, 1988 ",36,['Portugal'],Portugal,Vila do Conde,CM,"1,78",-
2,João Bonifácio,Midfielder,Defensive Midfield,"May 23, 1988 ",35,['Portugal'],Portugal,Silves,,"1,80",-
,Ferro,Midfielder,Defensive Midfield,"Dec 15, 1988 ",35,['Portugal'],Portugal,Portel,,,-
,Alex,Midfielder,Defensive Midfield,"Oct 20, 1988 ",35,['Portugal'],Portugal,Guimarães,CM   RM,"1,86",-
25,Fabinho,Midfielder,Defensive Midfield,"Jan 11, 1988 ",36,['Portugal'],Portugal,Amarante,CM,"1,70",-
,Vicente,Midfielder,Defensive Midfield,"Jan 25, 1988 ",36,['Portugal'],Portugal,"Vila Chã, Esposende",CM,"1,84",-
,Tiago Lenho,Midfielder,Defensive Midfield,"Sep 27, 1988 ",35,['Portugal'],Portugal,Viana do Castelo,,"1,87",-
6,Rafa Sousa,Midfielder,Defensive Midfield,"Aug 26, 1988 ",35,['Portugal'],Portugal,Paredes,CM,"1,86",-
16,André Simões,Midfielder,Defensive Midfield,"Dec 16, 1989 ",34,['Portugal'],Portugal,Matosinhos,CM   RB,"1,77",€75k
8,Pedro Melo,Midfielder,Defensive Midfield,"Sep 27, 1989 ",34,['Portugal'],Portugal,Ponta Delgada,RW,"1,83",-
5,André Galacho,Midfielder,Defensive Midfield,"Oct 3, 1989 ",34,['Portugal'],Portugal,Évora,CM,"1,81",-
,Bruno Rocha,Midfielder,Defensive Midfield,"Apr 3, 1989 ",35,['Portugal'],Portugal,Braga,,"1,80",-
3,Jaime Seidi,Midfielder,Defensive Midfield,"Jun 22, 1989 ",34,"['Guinea-Bissau', 'Portugal']",Portugal,Angra do Heroísmo,CB,"1,84",-
10,Fabio Furtado,Midfielder,Defensive Midfield,"Aug 1, 1989 ",34,"['Portugal', 'Cape Verde']",Portugal,Lissabon,CM   AM,,-
4,Diogo Piqueira,Midfielder,Defensive Midfield,"May 21, 1989 ",34,['Portugal'],Portugal,Alcochete,CB,,-
6,Filipe Melo,Midfielder,Defensive Midfield,"Nov 3, 1989 ",34,['Portugal'],Portugal,Santa Maria de Lamas,CM   CB,"1,89",-
,Tengarrinha,Midfielder,Defensive Midfield,"Feb 17, 1989","Feb 17, 1989",['Portugal'],Portugal,Lisboa,CM   CB,"1,87",-
8,André Santos,Midfielder,Defensive Midfield,"Mar 2, 1989 ",35,['Portugal'],Portugal,Sobreiro Curvo,CM   AM,"1,80",€25k
,Óscar Beirão,Midfielder,Defensive Midfield,"Oct 28, 1989 ",34,['Portugal'],Portugal,Vila Cortês do Mondego,CM,"1,82",-
,Leo Correia,Midfielder,Defensive Midfield,"Oct 4, 1989 ",34,['Portugal'],Portugal,Lisboa,,"1,84",-
15,Hugo Caio,Midfielder,Defensive Midfield,"Feb 18, 1989 ",35,['Portugal'],Portugal,Castelo Branco,CB,"1,83",-
,Neves,Midfielder,Defensive Midfield,"Jan 4, 1989 ",35,['Portugal'],Portugal,Guimarães,CM,"1,82",-
,Paulo Freixo,Midfielder,Defensive Midfield,"Feb 25, 1989 ",35,['Portugal'],Portugal,,CM,"1,82",-
6,Letz,Midfielder,Defensive Midfield,"Jan 24, 1989 ",35,['Portugal'],Portugal,Arouca,CM,,-
29,Vasco Rocha,Midfielder,Defensive Midfield,"Jan 29, 1989 ",35,['Portugal'],Portugal,Paredes,CM   AM,"1,82",-
,Romeu Ribeiro,Midfielder,Defensive Midfield,"Jan 13, 1989 ",35,['Portugal'],Portugal,Vieira do Minho,CM,"1,79",-
25,Diogo Amado,Midfielder,Defensive Midfield,"Jan 21, 1990 ",34,['Portugal'],Portugal,Lagos,CM   CB,"1,78",€50k
18,Lálá,Midfielder,Defensive Midfield,"May 6, 1990 ",33,['Portugal'],Portugal,,CB,"1,90",-
,João Palhoto,Midfielder,Defensive Midfield,"May 17, 1990 ",33,['Portugal'],Portugal,Santarém,RB,"1,78",-
5,Nené,Midfielder,Defensive Midfield,"Jul 5, 1990 ",33,['Portugal'],Portugal,Guimarães,,"1,74",-
29,Ricardo Franco,Midfielder,Defensive Midfield,"May 3, 1990 ",33,['Portugal'],Portugal,Funchal,CB,"1,80",-
,João Coito,Midfielder,Defensive Midfield,"Mar 29, 1990 ",34,['Portugal'],Portugal,Lisboa,CM   CB,"1,87",-
33,Dani,Midfielder,Defensive Midfield,"Sep 9, 1990 ",33,['Portugal'],Portugal,Amarante,CB   CM,,-
,Tiago Silva,Midfielder,Defensive Midfield,"Jul 15, 1990 ",33,['Portugal'],Portugal,Póvoa do Varzim,CM   CB,"1,72",-
6,França,Midfielder,Defensive Midfield,"Mar 8, 1990 ",34,['Portugal'],Portugal,Costa da Caparica,,"1,75",-
,Dinis,Midfielder,Defensive Midfield,"Jan 21, 1990 ",34,['Portugal'],Portugal,Monção,,"1,83",-
5,Sérgio Saraiva,Midfielder,Defensive Midfield,"Jun 30, 1990 ",33,['Portugal'],Portugal,,,,-
6,Mini,Midfielder,Defensive Midfield,"Jan 6, 1990 ",34,['Portugal'],Portugal,Moncao,CM,"1,71",-
4,Tó Jó,Midfielder,Defensive Midfield,"Jan 28, 1990 ",34,['Portugal'],Portugal,Valongo,CB,"1,81",-
,Luís Osório,Midfielder,Defensive Midfield,"Mar 16, 1990 ",34,['Portugal'],Portugal,,,,-
27,Fábio Pereira,Midfielder,Defensive Midfield,"Jul 27, 1990 ",33,['Portugal'],Portugal,Porto,CM,"1,92",-
,Marco Teixeira,Midfielder,Defensive Midfield,"Apr 14, 1990 ",33,['Portugal'],Portugal,Aveiro,CM   LM,"1,74",-
,Ricardo Dâmaso,Midfielder,Defensive Midfield,"Oct 19, 1990 ",33,['Portugal'],Portugal,Setúbal,CB,"1,81",-
,Zé Sá,Midfielder,Defensive Midfield,"Sep 26, 1990 ",33,['Portugal'],Portugal,Oliveira de Azeméis,,"1,78",-
28,Pinto,Midfielder,Defensive Midfield,"Oct 19, 1990 ",33,['Portugal'],Portugal,Freamunde,CB   CM,"1,80",-
,Gabriel Gaspar,Midfielder,Defensive Midfield,"Jul 20, 1990 ",33,"['Luxembourg', 'Portugal']",Portugal,Coimbra,CM,"1,83",-
,Pelé,Midfielder,Defensive Midfield,"Sep 29, 1991 ",32,"['Guinea-Bissau', 'Portugal']",Portugal,Agualva-Cacém,CM,"1,82",€250k
,Pedro Sales,Midfielder,Defensive Midfield,"Jul 12, 1991 ",32,['Portugal'],Portugal,Gondomar,,,-
,Pedro Ferreira,Midfielder,Defensive Midfield,"Feb 21, 1991 ",33,['Portugal'],Portugal,Vila Nova de Gaia,CM   RB,,-
,Dany,Midfielder,Defensive Midfield,"Apr 4, 1991 ",33,"['Portugal', 'Guinea-Bissau']",Portugal,,,"1,73",-
8,Hugo Pinto,Midfielder,Defensive Midfield,"Feb 20, 1991 ",33,['Portugal'],Portugal,Chaves,CM,"1,73",-
,Pedro Peixoto,Midfielder,Defensive Midfield,"Jul 3, 1991 ",32,['Portugal'],Portugal,Braga,CM,"1,86",-
,Tiago Vilela,Midfielder,Defensive Midfield,"Jun 10, 1991 ",32,['Portugal'],Portugal,Vizela,,"1,83",-
,Tiago Correia,Midfielder,Defensive Midfield,"Oct 3, 1991 ",32,['Portugal'],Portugal,Cinfães,CM,"1,75",-
,Tiago Veiga,Midfielder,Defensive Midfield,"Mar 1, 1991 ",33,['Portugal'],Portugal,Braga,CM,"1,77",-
15,João Ricardo,Midfielder,Defensive Midfield,"Aug 10, 1991 ",32,['Portugal'],Portugal,Espinho,RB   CM,"1,75",-
8,Paulo Grilo,Midfielder,Defensive Midfield,"Aug 19, 1991 ",32,['Portugal'],Portugal,Figueira da Foz,LM   LB,"1,84",-
16,Cuca,Midfielder,Defensive Midfield,"Jan 9, 1991 ",33,"['Cape Verde', 'Portugal']",Portugal,Lisboa,CM,"1,77",€75k
,Manuel Baptista,Midfielder,Defensive Midfield,"May 15, 1991 ",32,['Portugal'],Portugal,Porto,CM   CB,"1,77",-
6,Bruno Barbosa,Midfielder,Defensive Midfield,"Mar 6, 1991 ",33,['Portugal'],Portugal,Guimarães,CM,"1,84",-
,César Jesus,Midfielder,Defensive Midfield,"Feb 6, 1991 ",33,['Portugal'],Portugal,Figueira da Foz,CB,"1,87",-
,Ricardo Pontes,Midfielder,Defensive Midfield,"Aug 10, 1991 ",32,['Portugal'],Portugal,Leiria,CB   CM,,-
,Tiago Honrado,Midfielder,Defensive Midfield,"Mar 22, 1991 ",33,['Portugal'],Portugal,Lisboa,,"1,80",-
,Rui Pereira,Midfielder,Defensive Midfield,"Feb 23, 1991 ",33,['Portugal'],Portugal,Guarda,CM   AM,"1,76",-
21,Rúben Neves,Midfielder,Defensive Midfield,"May 12, 1991 ",32,['Portugal'],Portugal,São João da Madeira,CM,"1,79",-
20,Zé Lopes,Midfielder,Defensive Midfield,"Aug 6, 1991 ",32,['Portugal'],Portugal,Felgueiras,CM   CB,"1,87",-
20,Ricardo Fernandes,Midfielder,Defensive Midfield,"Sep 29, 1991 ",32,['Portugal'],Portugal,Funchal,CB   CM,"1,82",-
25,Ricardo Dias,Midfielder,Defensive Midfield,"Feb 25, 1991 ",33,['Portugal'],Portugal,Aveiro,CM   CB,"1,89",-
7,Gus Ledes,Midfielder,Defensive Midfield,"Sep 28, 1992 ",31,"['Portugal', 'Brazil']",Portugal,Braga,CM   AM,"1,73",€650k
21,Rúben Pinto,Midfielder,Defensive Midfield,"Apr 24, 1992 ",31,['Portugal'],Portugal,Arroja,CM   RM,"1,83",€300k
20,João Oliveira,Midfielder,Defensive Midfield,"Jan 3, 1992 ",32,['Portugal'],Portugal,Braga,CM   LM,"1,86",€75k
44,João Job,Midfielder,Defensive Midfield,"Mar 2, 1992 ",32,['Portugal'],Portugal,Loures,CB   RB,"1,80",-
4,Ministro,Midfielder,Defensive Midfield,"Nov 20, 1992 ",31,['Portugal'],Portugal,São João de Ver,CM,"1,76",-
,Cláudio Santos,Midfielder,Defensive Midfield,"Jul 30, 1992 ",31,['Portugal'],Portugal,Lisboa,,"1,84",-
,Miguel Cid,Midfielder,Defensive Midfield,"May 21, 1992 ",31,['Portugal'],Portugal,Porto,CM,"1,75",-
,João Prietos,Midfielder,Defensive Midfield,"Jun 25, 1992 ",31,"['Portugal', 'Paraguay']",Portugal,Funchal,CB,"1,88",-
14,Carlão,Midfielder,Defensive Midfield,"Mar 3, 1992 ",32,['Portugal'],Portugal,Paços de Ferreira,CM   CB,"1,83",-
27,Afonso Taira,Midfielder,Defensive Midfield,"Jun 17, 1992 ",31,"['Portugal', 'Spain']",Portugal,Cascais,CM,"1,79",€500k
22,Carlos Lomba,Midfielder,Defensive Midfield,"May 22, 1992 ",31,['Portugal'],Portugal,Braga,CB,"1,84",€225k
6,João Pedro,Midfielder,Defensive Midfield,"Aug 5, 1992 ",31,['Portugal'],Portugal,São João de Ver,CB,"1,85",-
,André Oliveira,Midfielder,Defensive Midfield,"Nov 14, 1992 ",31,['Portugal'],Portugal,Lisboa,CM,"1,86",-
,Gustavo Martins,Midfielder,Defensive Midfield,"Dec 20, 1992 ",31,['Portugal'],Portugal,Ponte de Lima,CM,,-
,Jorge Portela,Midfielder,Defensive Midfield,"Aug 13, 1992 ",31,['Portugal'],Portugal,Lisboa,,,-
6,João Lindo,Midfielder,Defensive Midfield,"May 8, 1992 ",31,['Portugal'],Portugal,Sobrado,CM,"1,83",-
,Fábio Braga,Midfielder,Defensive Midfield,"Sep 6, 1992 ",31,"['Portugal', 'Brazil']",Portugal,Lisboa,CM,"1,84",-
21,Pedro Sá,Midfielder,Defensive Midfield,"Dec 1, 1993 ",30,['Portugal'],Portugal,Póvoa de Varzim,CM,"1,77",€400k
,Daniel Nhaga,Midfielder,Defensive Midfield,"Oct 16, 1993 ",30,"['Portugal', 'Guinea-Bissau']",Portugal,Amora,,"1,94",-
6,Marco Castelhano,Midfielder,Defensive Midfield,"Oct 13, 1993 ",30,['Portugal'],Portugal,Amareleja,CB   CM,"1,82",-
,Tiago Lacão,Midfielder,Defensive Midfield,"Aug 30, 1993 ",30,['Portugal'],Portugal,Lisboa,RB   RM,"1,82",-
,Bernardo Ribolhos,Midfielder,Defensive Midfield,"Feb 3, 1993 ",31,['Portugal'],Portugal,Lissabon,,"1,88",-
,Mauro Eustaquio,Midfielder,Defensive Midfield,"Feb 10, 1993 ",31,"['Canada', 'Portugal']",Portugal,Nazaré,CM,"1,84",-
20,Mário Pereira,Midfielder,Defensive Midfield,"Sep 16, 1993 ",30,['Portugal'],Portugal,Vila Nova de Gaia,CM,"1,85",-
,Danilo,Midfielder,Defensive Midfield,"Jun 22, 1993 ",30,['Portugal'],Portugal,Alva,CM,"1,80",-
26,Diogo Pires,Midfielder,Defensive Midfield,"May 7, 1993 ",30,['Portugal'],Portugal,Lisboa,CM,"1,86",-
,Moedas,Midfielder,Defensive Midfield,"Oct 25, 1993 ",30,['Portugal'],Portugal,Matosinhos,CM,"1,83",-
,Peixinho,Midfielder,Defensive Midfield,"Mar 22, 1993 ",31,['Portugal'],Portugal,Setúbal,CB,"1,90",-
30,Kevin Weggen,Midfielder,Defensive Midfield,"Sep 15, 1993 ",30,['Germany'],Portugal,Beja,CM   CB,"1,82",-
28,Hélio Cruz,Midfielder,Defensive Midfield,"Aug 8, 1993 ",30,"['Portugal', 'Cape Verde']",Portugal,Lisboa,RM   CM,"1,81",€150k
14,Luís Pinto,Midfielder,Defensive Midfield,"Jun 30, 1993 ",30,['Portugal'],Portugal,Peniche,,,-
88,Miguel Abreu,Midfielder,Defensive Midfield,"Oct 1, 1993 ",30,"['Portugal', 'Guinea-Bissau']",Portugal,Seixal,CM,"1,81",-
8,Bela Tavares,Midfielder,Defensive Midfield,"Jan 2, 1993 ",31,"['Portugal', 'Cape Verde']",Portugal,Lisboa,CM   CB,"1,89",-
6,Rafa,Midfielder,Defensive Midfield,"Jun 30, 1993 ",30,['Portugal'],Portugal,Braga,CM,"1,71",-
,Bruno Moura,Midfielder,Defensive Midfield,"Sep 29, 1993 ",30,"['Portugal', 'Guinea-Bissau']",Portugal,,CB,"1,89",-
8,Tiago Gomes,Midfielder,Defensive Midfield,"Sep 17, 1993 ",30,['Portugal'],Portugal,Gondomar,,"1,90",-
14,Kiko,Midfielder,Defensive Midfield,"Jul 24, 1993 ",30,['Portugal'],Portugal,Funchal,RB   CM,"1,78",-
24,Sérgio Duarte,Midfielder,Defensive Midfield,"Jan 11, 1993 ",31,"['Portugal', 'United States']",Portugal,Mangualde,CB,"1,84",-
,Paulo Alves,Midfielder,Defensive Midfield,"Dec 19, 1993 ",30,"['Portugal', 'Angola']",Portugal,Lisboa,CB,"1,88",-
,Telmo Pires-Teixeira,Midfielder,Defensive Midfield,"Nov 15, 1993 ",30,['Portugal'],Portugal,,CM,,-
35,Filipe Cardoso,Midfielder,Defensive Midfield,"Jun 2, 1994 ",29,['Portugal'],Portugal,Vila Nova de Gaia,CM   CB,"1,90",€200k
6,Pedro Prata,Midfielder,Defensive Midfield,"May 31, 1994 ",29,['Portugal'],Portugal,,CB,,-
,Renato Baptista,Midfielder,Defensive Midfield,"Oct 8, 1994 ",29,['Portugal'],Portugal,Monção,,,-
4,Edu Silva,Midfielder,Defensive Midfield,"Jan 16, 1994 ",30,['Portugal'],Portugal,Santa Maria da Feira,CB,"1,87",-
6,Xoura,Midfielder,Defensive Midfield,"Jan 5, 1994 ",30,['Portugal'],Portugal,Vila do Conde,CM,"1,80",-
6,Pedro Sousa,Midfielder,Defensive Midfield,"May 28, 1994 ",29,['Portugal'],Portugal,Paços de Ferreira,CM,"1,70",-
,Balacó,Midfielder,Defensive Midfield,"Jun 10, 1994 ",29,['Portugal'],Portugal,Aveiro,CM,"1,76",-
17,Dani Luís,Midfielder,Defensive Midfield,"Jan 17, 1994 ",30,['Portugal'],Portugal,,CM,"1,63",-
14,Nuno Correia,Midfielder,Defensive Midfield,"Oct 22, 1994 ",29,['Portugal'],Portugal,Santa Cruz da Graciosa,CB,,-
,Francisco Teixeira,Midfielder,Defensive Midfield,"Jun 22, 1994 ",29,['Portugal'],Portugal,Guimarães,,,-
20,Tiago Salé,Midfielder,Defensive Midfield,"Mar 31, 1994 ",30,['Portugal'],Portugal,Póvoa de Varzim,CB,"1,80",-
4,Rúben Neves,Midfielder,Defensive Midfield,"Jul 10, 1994 ",29,['Portugal'],Portugal,Aveiro,RB   CB,"1,85",-
,Antonio Crespo,Midfielder,Defensive Midfield,"Mar 8, 1994 ",30,['Portugal'],Portugal,Paranhos,CM,"1,81",-
60,Rúben Marques,Midfielder,Defensive Midfield,"Oct 17, 1994 ",29,['Portugal'],Portugal,Camarate,CM,"1,86",-
6,Didi,Midfielder,Defensive Midfield,"Feb 3, 1994 ",30,['Portugal'],Portugal,Guimarães,CM,"1,77",-
26,João Palhinha,Midfielder,Defensive Midfield,"Jul 9, 1995 ",28,['Portugal'],Portugal,Lisboa,,"1,90",€55.00m
21,Guima,Midfielder,Defensive Midfield,"Nov 14, 1995 ",28,"['Mozambique', 'Portugal']",Portugal,Aveiro,CM,"1,81",€400k
23,Filipe Nascimento,Midfielder,Defensive Midfield,"Jan 7, 1995 ",29,['Portugal'],Portugal,Loures,CM,"1,75",€400k
,David Valença,Midfielder,Defensive Midfield,"Nov 16, 1995 ",28,['Portugal'],Portugal,Coimbra,CM   CB,"1,85",€75k
,Yekine Gomes,Midfielder,Defensive Midfield,"May 9, 1995 ",28,['Portugal'],Portugal,Coimbra,,"1,78",-
24,Filipe Menezes,Midfielder,Defensive Midfield,"Dec 13, 1995 ",28,['Portugal'],Portugal,Braga,CM,"1,81",-
27,David Baptista,Midfielder,Defensive Midfield,"Oct 29, 1995 ",28,['Portugal'],Portugal,Coimbra,CM,"1,82",-
,Fábio Meirinhos,Midfielder,Defensive Midfield,"Feb 21, 1995 ",29,['Portugal'],Portugal,Lisboa,,,-
16,Diogo Gouveia,Midfielder,Defensive Midfield,"Jan 25, 1995 ",29,['Portugal'],Portugal,Santa Maria da Feira,CM,"1,77",-
,Diogo Marques,Midfielder,Defensive Midfield,"Dec 18, 1995 ",28,['Portugal'],Portugal,,CM,"1,86",-
,Vítor Andrade,Midfielder,Defensive Midfield,"Mar 16, 1995 ",29,['Portugal'],Portugal,Porto,CM,"1,72",-
8,Nené,Midfielder,Defensive Midfield,"Jun 10, 1995 ",28,['Portugal'],Portugal,Graciosa - Açores,LB   CM,"1,87",€1.20m
88,Francisco Ramos,Midfielder,Defensive Midfield,"Apr 10, 1995 ",29,['Portugal'],Portugal,Póvoa de Varzim,AM   CM,"1,81",€400k
,Tomás Podstawski,Midfielder,Defensive Midfield,"Jan 30, 1995 ",29,"['Portugal', 'Poland']",Portugal,Porto,CM   CB,"1,81",€250k
,Lúcio,Midfielder,Defensive Midfield,"Jun 5, 1995 ",28,['Portugal'],Portugal,Gondomar,,"1,83",-
23,João Guilherme,Midfielder,Defensive Midfield,"Feb 1, 1995 ",29,['Portugal'],Portugal,Oeiras,RB   RM,"1,78",-
,Bigodes,Midfielder,Defensive Midfield,"May 10, 1995 ",28,['Portugal'],Portugal,Mondim de Basto,CM,"1,85",-
16,Cristiano Gomes,Midfielder,Defensive Midfield,"Aug 14, 1995 ",28,['Portugal'],Portugal,Vila Nova de Gaia,CM   CB,"1,88",-
,Diogo Baltazar,Midfielder,Defensive Midfield,"Apr 15, 1995 ",28,['Portugal'],Portugal,Lisboa,CB,"1,82",-
,Pedro Ribeiro,Midfielder,Defensive Midfield,"Jul 1, 1995 ",28,['Portugal'],Portugal,Lisboa,,"1,84",-
6,Ivanildo Reis,Midfielder,Defensive Midfield,"Apr 1, 1995 ",29,"['Portugal', 'Cape Verde']",Portugal,Angra do Heroísmo,LB,"1,84",-
,Júnior Franco,Midfielder,Defensive Midfield,"Mar 29, 1995 ",29,['Portugal'],Portugal,Lisboa,CM   CB,"1,80",-
21,João Gamboa,Midfielder,Defensive Midfield,"Aug 31, 1996 ",27,['Portugal'],Portugal,Póvoa de Varzim,CM,"1,87",€600k
4,Citro,Midfielder,Defensive Midfield,"Jan 5, 1996 ",28,['Portugal'],Portugal,,CM,"1,8",-
