Number,Name,Main Position,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
17,Raúl Martins,Defender,Left-Back,"Feb 3, 1987 ",37,"['Portugal', 'Angola']",Portugal,Porto,CB,"1,81",-
25,Jorginho,Defender,Left-Back,"Mar 30, 1987 ",37,['Portugal'],Portugal,Ponta Delgada,LM,"1,78",-
,Zinho,Defender,Left-Back,"Dec 10, 1987 ",36,['Portugal'],Portugal,Lisboa,,"1,83",-
,André Marques,Defender,Left-Back,"Aug 1, 1987 ",36,['Portugal'],Portugal,Viseu,DM   LM,"1,86",-
,Luís Firmino,Defender,Left-Back,"Feb 16, 1987 ",37,['Portugal'],Portugal,Vila Real Santo Antonio,LM   CF,"1,87",-
31,Miguel Fernandes,Defender,Left-Back,"May 2, 1987 ",36,['Portugal'],Portugal,Barcelos,,"1,82",-
,Augusto,Defender,Left-Back,"Aug 30, 1987 ",36,['Portugal'],Portugal,Matosinho,LM   DM,"1,80",-
,Miguel Pimenta,Defender,Left-Back,"Mar 9, 1987 ",37,['Portugal'],Portugal,Barreiro,CM   LM,"1,77",-
,João Pedro,Defender,Left-Back,"May 13, 1987 ",36,['Portugal'],Portugal,Lavra,CB,"1,83",-
69,Igor Conceição,Defender,Left-Back,"Sep 23, 1988 ",35,['Portugal'],Portugal,Penedo Gordo,,"1,83",-
,Diogo Aidos,Defender,Left-Back,"Nov 23, 1988 ",35,['Portugal'],Portugal,Aveiro,DM   LM,,-
,Nera,Defender,Left-Back,"Jul 9, 1988 ",35,['Portugal'],Portugal,Guimarães,,"1,82",-
,Lino,Defender,Left-Back,"Sep 16, 1988 ",35,['Portugal'],Portugal,Portimão,,"1,74",-
,Fábio Esquivas,Defender,Left-Back,"May 17, 1988 ",35,['Portugal'],Portugal,Castelo Branco,LM,"1,86",-
,Vítor Hugo,Defender,Left-Back,"Oct 2, 1988 ",35,['Portugal'],Portugal,São Roque,CB,"1,83",-
5,Bruno Machado,Defender,Left-Back,"Jun 9, 1988 ",35,['Portugal'],Portugal,Vila Nova de Famalicão,CB,"1,80",-
,Diogo Oliveira,Defender,Left-Back,"Oct 3, 1988 ",35,['Portugal'],Portugal,Matosinhos,,"1,82",-
,Tiago Pinto,Defender,Left-Back,"Feb 1, 1988 ",36,['Portugal'],Portugal,Porto,LM   DM,"1,77",-
,Fábio Coentrão,Defender,Left-Back,"Mar 11, 1988 ",36,['Portugal'],Portugal,Vila do Conde,LW   LM,"1,79",-
,Hugo Fernandes,Defender,Left-Back,"Mar 27, 1988 ",36,['Portugal'],Portugal,Amadora,,,-
51,Eugénio Fernandes,Defender,Left-Back,"Jan 30, 1988 ",36,['Portugal'],Portugal,Angra do Heroísmo,LM,"1,77",-
,Miguel Gomes,Defender,Left-Back,"Oct 21, 1988 ",35,['Portugal'],Portugal,Vila Nova de Gaia,LM   LW,"1,72",-
37,Huguinho,Defender,Left-Back,"Mar 20, 1988 ",36,['Portugal'],Portugal,Vila Nova de Gaia,,"1,81",-
,Pedro Sá,Defender,Left-Back,"Nov 22, 1988 ",35,['Portugal'],Portugal,Vila Nova de Gaia,LM   LW,"1,83",-
,Vítor Lobo,Defender,Left-Back,"Jul 1, 1988 ",35,['Portugal'],Portugal,Vila Nova de Gaia,CB,"1,76",-
,Marco Lança,Defender,Left-Back,"Jan 17, 1988 ",36,['Portugal'],Portugal,Setúbal,,"1,82",-
,Hélder Mendes,Defender,Left-Back,"Jun 22, 1988 ",35,['Portugal'],Portugal,Penafiel,LM   LW,"1,73",-
,Carlos Alves,Defender,Left-Back,"Feb 6, 1988 ",36,['Portugal'],Portugal,Oeiras,,"1,77",-
22,Hélder Lopes,Defender,Left-Back,"Jan 4, 1989 ",35,['Portugal'],Portugal,Vila Nova de Gaia,LM   LW,"1,79",€300k
31,Joãozinho,Defender,Left-Back,"Jul 2, 1989 ",34,['Portugal'],Portugal,Lisboa,LM   CB,"1,85",€100k
,Joãozinho,Defender,Left-Back,"Nov 27, 1989 ",34,['Portugal'],Portugal,Arcozelo,CM,"1,70",-
18,Maurílio Jesus,Defender,Left-Back,"Feb 25, 1989 ",35,['Portugal'],Portugal,Santana,LM,"1,64",-
14,Vítor Sanches,Defender,Left-Back,"Mar 6, 1989 ",35,"['Portugal', 'Cape Verde']",Portugal,Lisboa,CB,"1,79",-
,André Pereira,Defender,Left-Back,"Mar 20, 1989 ",35,['Portugal'],Portugal,Vila Nova de Gaia,CB,"1,78",-
13,Álvaro Branco,Defender,Left-Back,"Aug 13, 1989 ",34,['Portugal'],Portugal,Chaves,CB,"1,86",-
,Califo,Defender,Left-Back,"Sep 22, 1989 ",34,"['Guinea-Bissau', 'Portugal']",Portugal,Lisboa,,"1,80",-
,Luís Sousa,Defender,Left-Back,"Jul 22, 1989 ",34,['Portugal'],Portugal,Lisboa,,"1,70",-
,Tiago Conceição,Defender,Left-Back,"Apr 17, 1989 ",34,['Portugal'],Portugal,Lissabon,CB   DM,"1,86",-
31,Talocha,Defender,Left-Back,"Aug 30, 1989 ",34,['Portugal'],Portugal,Vila Nova de Famalicão,,"1,80",€125k
28,Rúben Lima,Defender,Left-Back,"Oct 3, 1989 ",34,['Portugal'],Portugal,Lisboa,CB   LM,"1,77",€100k
,Alex Sá,Defender,Left-Back,"Feb 22, 1989 ",35,['Portugal'],Portugal,Porto,LM,"1,79",-
,Paulo Lopes,Defender,Left-Back,"Feb 13, 1989 ",35,['Portugal'],Portugal,Leça da Palmeira,LM   LW,"1,83",-
,Zé Diogo,Defender,Left-Back,"Mar 26, 1989 ",35,['Portugal'],Portugal,Vila Real,CM   LM,"1,80",-
5,Rui Raínho,Defender,Left-Back,"Jun 27, 1989 ",34,['Portugal'],Portugal,Aveiro,CB   LM,"1,80",-
,Diogo Bonito,Defender,Left-Back,"Dec 6, 1989 ",34,['Portugal'],Portugal,Vidigueirra,CB,"1,74",-
25,Rui Torres,Defender,Left-Back,"Dec 16, 1989 ",34,['Portugal'],Portugal,Barcelos,,"1,75",-
,Sérgio Ramos,Defender,Left-Back,"Jun 28, 1989 ",34,['Portugal'],Portugal,Guimarães,,"1,83",-
,Igor Pita,Defender,Left-Back,"May 31, 1989 ",34,['Portugal'],Portugal,Funchal,CB,"1,82",-
6,Sequeira,Defender,Left-Back,"Aug 19, 1990 ",33,['Portugal'],Portugal,Porto,CB   LM,"1,84",€825k
20,João Amaral,Defender,Left-Back,"Jul 20, 1990 ",33,['Portugal'],Portugal,Coimbra,CB   LM,"1,79",-
5,Hugo Graça,Defender,Left-Back,"Apr 24, 1990 ",33,['Portugal'],Portugal,Vila Nova de Famalicão,CB   DM,"1,84",-
,Joel Vaz,Defender,Left-Back,"Jun 23, 1990 ",33,['Portugal'],Portugal,Cascais,,"1,78",-
35,Hugo Moreira,Defender,Left-Back,"Oct 30, 1990 ",33,['Portugal'],Portugal,Maia,LM,"1,70",-
,Sérgio Vieira,Defender,Left-Back,"Jun 26, 1990 ",33,['Portugal'],Portugal,,LM,"1,80",-
,Preto,Defender,Left-Back,"Aug 18, 1990 ",33,['Portugal'],Portugal,Paredes,,"1,76",-
11,Rúben,Defender,Left-Back,"Feb 17, 1990 ",34,['Portugal'],Portugal,Funchal,,"1,83",-
10,Fausto Peixoto,Defender,Left-Back,"Jun 24, 1990 ",33,['Portugal'],Portugal,Vizela,,"1,69",-
,Hugo Costa,Defender,Left-Back,"Feb 20, 1990 ",34,['Portugal'],Portugal,Póvoa de Varzim,CB,"1,85",-
,Alex Barbosa,Defender,Left-Back,"Oct 13, 1990 ",33,['Portugal'],Portugal,Barcelos,LM,"1,84",-
20,Filipe Ferreira,Defender,Left-Back,"Sep 27, 1990 ",33,['Portugal'],Portugal,Lisboa,LM   LW,"1,78",€200k
,Gonçalo Fonseca,Defender,Left-Back,"Aug 21, 1990 ",33,['Portugal'],Portugal,Lisboa,,"1,82",-
5,João Rodrigues,Defender,Left-Back,"Nov 15, 1990 ",33,['Portugal'],Portugal,Santarém,LM   LW,"1,78",-
,Rui Gato,Defender,Left-Back,"Feb 18, 1990 ",34,['Portugal'],Portugal,Ferreira do Alentejo,,,-
20,Gonçalo,Defender,Left-Back,"Dec 28, 1990 ",33,['Portugal'],Portugal,Guimarães,LW   LM,"1,76",-
15,Jorge Miguel,Defender,Left-Back,"Sep 22, 1990 ",33,['Portugal'],Portugal,Vila Nova de Famalicão,,"1,76",-
90,Ruca,Defender,Left-Back,"Sep 11, 1990 ",33,['Portugal'],Portugal,Tondela,LM   LW,"1,89",-
,Fabinho,Defender,Left-Back,"Jan 26, 1990 ",34,"['Brazil', 'Portugal']",Portugal,Famalicão,RB,"1,70",-
90,Vítor Bruno,Defender,Left-Back,"Jan 13, 1990 ",34,['Portugal'],Portugal,Vila do Conde,LM   LW,"1,71",-
,André Pires,Defender,Left-Back,"Feb 7, 1990 ",34,['Portugal'],Portugal,Lisboa,LM,"1,83",-
6,Mário Rui,Defender,Left-Back,"May 27, 1991 ",32,['Portugal'],Portugal,Sines,LM,"1,68",€4.00m
10,Rola,Defender,Left-Back,"Feb 22, 1991 ",33,['Portugal'],Portugal,Coimbra,DM   CM,"1,79",-
,Vitinha,Defender,Left-Back,"Mar 24, 1991 ",33,['Portugal'],Portugal,Santa Maria da Feira,,,-
,Pedro Branco,Defender,Left-Back,"Apr 16, 1991 ",32,['Portugal'],Portugal,Porto,CB,"1,80",-
17,Luisinho,Defender,Left-Back,"May 6, 1991 ",32,['Portugal'],Portugal,Vimioso,LM,"1,68",-
,Espincho,Defender,Left-Back,"Apr 5, 1991 ",33,['Portugal'],Portugal,Valongo,LM   LW,"1,7",-
,Serginho,Defender,Left-Back,"Jan 20, 1991 ",33,['Portugal'],Portugal,Lisboa,,,-
,Pedro Lemos,Defender,Left-Back,"Apr 2, 1991 ",33,['Portugal'],Portugal,Espinho,,,-
,Pedro Gomes,Defender,Left-Back,"May 23, 1991 ",32,['Portugal'],Portugal,Lisboa,LM,"1,83",-
,Gil Barros,Defender,Left-Back,"Jul 4, 1991 ",32,['Portugal'],Portugal,Paredes,,"1,82",-
17,Luís Gonçalves,Defender,Left-Back,"Jun 30, 1991 ",32,['Portugal'],Portugal,Lisboa,,"1,78",-
,Manteigas,Defender,Left-Back,"Jan 14, 1991 ",33,['Portugal'],Portugal,Odivelas,LM   LW,"1,69",-
,Daniel Latkowski,Defender,Left-Back,"Nov 11, 1991 ",32,"['Germany', 'Portugal']",Portugal,Porto,RB   RW,"1,78",-
15,Gui Ferreira,Defender,Left-Back,"Apr 17, 1991 ",32,['Portugal'],Portugal,Alverca do Ribatejo,LM   LW,"1,83",€100k
,Oliveira,Defender,Left-Back,"Jan 16, 1991 ",33,['Portugal'],Portugal,Oliveira de Azeméis,,,-
5,Paulito Martins,Defender,Left-Back,"Nov 28, 1991 ",32,['Portugal'],Portugal,Pombal,,"1,69",-
5,Carlão,Defender,Left-Back,"Jul 27, 1991 ",32,['Portugal'],Portugal,Penafiel,CB,"1,78",-
,Armando,Defender,Left-Back,"Sep 30, 1991 ",32,['Portugal'],Portugal,Ponta Delgada,LM,"1,77",-
,Jaime Filipe Saraiva Pires,Defender,Left-Back,"Mar 18, 1991 ",33,['Portugal'],Portugal,"Rebordãos, Bragança",,"1,75",-
,Paulo Monteiro,Defender,Left-Back,"May 29, 1991 ",32,['Portugal'],Portugal,Lousada,,"1,77",-
31,Mário Mendonça,Defender,Left-Back,"Aug 18, 1991 ",32,['Portugal'],Portugal,Esposende,LM   LW,"1,82",-
,Miguel Vaz,Defender,Left-Back,"Dec 6, 1991 ",32,['Portugal'],Portugal,Vila Nova de Gaia,LW,"1,80",-
24,Muhammad Candé,Defender,Left-Back,"Aug 28, 1991 ",32,"['Guinea-Bissau', 'Portugal']",Portugal,Cascais,LM,"1,73",-
,Ricardo Real,Defender,Left-Back,"Jan 24, 1991 ",33,['Portugal'],Portugal,Covilhã,,"1,77",-
,Bruno Silva,Defender,Left-Back,"May 4, 1991 ",32,['Portugal'],Portugal,Braga,,"1,78",-
14,Luís Martins,Defender,Left-Back,"Jun 10, 1992 ",31,['Portugal'],Portugal,Lamego,LM,"1,77",€400k
15,Káká,Defender,Left-Back,"Oct 6, 1992 ",31,['Portugal'],Portugal,Guimarães,,"1,72",€150k
,Mauro Cerqueira,Defender,Left-Back,"Aug 20, 1992 ",31,['Portugal'],Portugal,Lisboa,,"1,78",€100k
,Jojó,Defender,Left-Back,"Nov 23, 1992 ",31,['Portugal'],Portugal,Arcos de Valdevez,,"1,74",-
21,Faneca,Defender,Left-Back,"May 26, 1992 ",31,['Portugal'],Portugal,Paços de Ferreira,CB,"1,78",-
3,João Varudo,Defender,Left-Back,"Jul 6, 1992 ",31,['Portugal'],Portugal,Lisboa,LM   LW,"1,84",-
,Abílio,Defender,Left-Back,"May 27, 1992 ",31,['Portugal'],Portugal,Matosinhos,,,-
29,Joel Ferreira,Defender,Left-Back,"Jan 10, 1992 ",32,['Portugal'],Portugal,Valongo,RB   CB,"1,80",-
55,Diogo Coelho,Defender,Left-Back,"Jul 8, 1992 ",31,['Portugal'],Portugal,Oeiras,LM   LW,"1,75",-
,Bruno Pacheco,Defender,Left-Back,"Nov 27, 1992 ",31,['Portugal'],Portugal,Lagos,,"1,82",-
27,Rui Coentrão,Defender,Left-Back,"Jul 25, 1992 ",31,['Portugal'],Portugal,Vila do Conde,LW   LM,"1,65",-
17,João Reis,Defender,Left-Back,"Jun 24, 1992 ",31,['Portugal'],Portugal,Loulé,LW   LM,"1,74",€300k
45,China,Defender,Left-Back,"Jul 7, 1992 ",31,['Portugal'],Portugal,Funchal,LM   LW,"1,79",€100k
,Jorge,Defender,Left-Back,"Mar 13, 1992 ",32,['Portugal'],Portugal,Póvoa de Sobrinhos,,"1,80",-
7,Rúben Freire,Defender,Left-Back,"Oct 8, 1992 ",31,['Portugal'],Portugal,Évora,LM   LW,"1,78",-
25,Vítor Sousa,Defender,Left-Back,"Mar 18, 1992 ",32,['Portugal'],Portugal,Viana do Castelo,LM   CM,"1,70",-
,Pedro Batista,Defender,Left-Back,"May 27, 1992 ",31,['Portugal'],Portugal,Setúbal,,"1,71",-
12,Tiago Cerveira,Defender,Left-Back,"Jul 7, 1992 ",31,['Portugal'],Portugal,Coimbra,LM   LW,"1,73",-
,Bernas,Defender,Left-Back,"Apr 22, 1992 ",31,['Portugal'],Portugal,Aveiro,,,-
23,Diogo Apolinário,Defender,Left-Back,"Jul 28, 1992 ",31,['Portugal'],Portugal,Barcelos,,,-
3,André Dias,Defender,Left-Back,"Apr 18, 1992 ",31,['Portugal'],Portugal,Torre Moncorvo,,"1,78",-
23,Kiko,Defender,Left-Back,"Jan 20, 1993 ",31,['Portugal'],Portugal,Alcacer do Sal,LM,"1,80",€250k
6,Miguel Costa,Defender,Left-Back,"Nov 19, 1993 ",30,['Portugal'],Portugal,Portimão,CB,"1,84",-
,Ricardo Duarte,Defender,Left-Back,"Aug 29, 1993 ",30,['Portugal'],Portugal,Lagos,,"1,84",-
,Tiago Bragança,Defender,Left-Back,"Jan 16, 1993 ",31,['Portugal'],Portugal,Caldas da Raínha,RB,"1,66",-
27,André Frias,Defender,Left-Back,"Apr 21, 1993 ",30,['Portugal'],Portugal,Lisboa,LM   LW,"1,71",-
,Jorge Miranda,Defender,Left-Back,"Aug 11, 1993 ",30,['Portugal'],Portugal,Tocha,LM,,-
,Ricardo Sivas,Defender,Left-Back,"Oct 18, 1993 ",30,['Portugal'],Portugal,Mondim de Basto,LM   LW,"1,80",-
,Rafael Sardinha,Defender,Left-Back,"Jan 9, 1993 ",31,['Portugal'],Portugal,Vila Nova de Gaia,LM,"1,80",-
,Daniel Gonçalves,Defender,Left-Back,"Oct 11, 1993 ",30,['Portugal'],Portugal,Tábua,LM,"1,75",-
7,Tiaguinho,Defender,Left-Back,"Jul 18, 1993 ",30,['Portugal'],Portugal,Lousada,RB,"1,68",-
,Vitinha,Defender,Left-Back,"Apr 14, 1993 ",30,['Portugal'],Portugal,Santa Maria de Lamas,LM   LW,,-
,Daniel Martins,Defender,Left-Back,"Jun 23, 1993 ",30,['Portugal'],Portugal,Lisboa,CB,"1,89",-
16,Luís Rocha,Defender,Left-Back,"Jun 27, 1993 ",30,['Portugal'],Portugal,Vila Nova de Famalicão,LM,"1,77",€150k
,Xano Costa,Defender,Left-Back,"Jun 21, 1993 ",30,['Portugal'],Portugal,,LM,"1,77",-
,Gil Santos,Defender,Left-Back,"Feb 26, 1993 ",31,['Portugal'],Portugal,Maia,,,-
,David André,Defender,Left-Back,"Jan 12, 1993 ",31,['Portugal'],Portugal,Carregueiros,CB,"1,80",-
7,Luís Farinha,Defender,Left-Back,"Feb 3, 1993 ",31,['Portugal'],Portugal,Lourinhã,LW   RW,"1,75",-
29,Zé Pedro,Defender,Left-Back,"Feb 10, 1993 ",31,"['Portugal', 'Angola']",Portugal,Cascais,LM,"1,83",-
,Carlos Canedo,Defender,Left-Back,"Jul 14, 1993 ",30,['Portugal'],Portugal,Lisboa,RB   LM,"1,73",-
,Jiayu Chen,Defender,Left-Back,"Jul 14, 1993 ",30,"['China', 'Portugal']",Portugal,Lisboa,CB,"1,78",-
17,Chiquinho,Defender,Left-Back,"Feb 14, 1993 ",31,['Portugal'],Portugal,Paredes,LM   LW,"1,70",-
,Afonso Figueiredo,Defender,Left-Back,"Jan 6, 1993 ",31,['Portugal'],Portugal,Oeiras,LM,"1,69",-
6,Rodolfo Castro,Defender,Left-Back,"May 2, 1993 ",30,['Portugal'],Portugal,Condeixa,LM,"1,80",-
,Samuel Fernandes,Defender,Left-Back,"Aug 10, 1993 ",30,['Portugal'],Portugal,Lissabon,DM   CM,"1,70",-
25,Kiki,Defender,Left-Back,"Dec 10, 1994 ",29,['Portugal'],Portugal,Esposende,CB,"1,81",€600k
2,Pastilhas,Defender,Left-Back,"Oct 5, 1994 ",29,['Portugal'],Portugal,Marinha Grande,LM,,-
,Rogério,Defender,Left-Back,"Jan 21, 1994 ",30,['Portugal'],Portugal,Braga,,,-
,Fábio Rebelo,Defender,Left-Back,"Oct 6, 1994 ",29,['Portugal'],Portugal,Lamego,,,-
25,João Pinto,Defender,Left-Back,"May 22, 1994 ",29,['Portugal'],Portugal,Oeiras,LM,"1,72",-
,Cláudio Bandeira,Defender,Left-Back,"Nov 28, 1994 ",29,['Portugal'],Portugal,,LM   LW,"1,79",-
16,Fred Castanheira,Defender,Left-Back,"May 26, 1994 ",29,['Portugal'],Portugal,Coimbra,LM,"1,81",-
,Gerson Sousa,Defender,Left-Back,"Apr 18, 1994 ",29,['Portugal'],Portugal,Viana do Castelo,,"1,83",-
5,Rui Herculano,Defender,Left-Back,"Mar 10, 1994 ",30,['Portugal'],Portugal,Ribeirão,LM,"1,70",-
,João Neves,Defender,Left-Back,"Mar 19, 1994 ",30,['Portugal'],Portugal,Coimbra,LM,"1,73",-
5,Ruizinho,Defender,Left-Back,"Feb 16, 1994 ",30,"['Portugal', 'Brazil']",Portugal,Braga,,"1,70",-
27,Pedro Tavares,Defender,Left-Back,"Mar 6, 1994 ",30,['Portugal'],Portugal,Santa Maria da Feira,CM   CB,"1,78",-
,Rui Cardoso,Defender,Left-Back,"Feb 17, 1994 ",30,['Portugal'],Portugal,Amadora,,"1,85",-
24,Rafael Floro,Defender,Left-Back,"Jan 19, 1994 ",30,['Portugal'],Portugal,Quarteira,RB   CB,"1,75",€100k
17,Pedro Faria,Defender,Left-Back,"Jun 1, 1994 ",29,['Portugal'],Portugal,Gondar,,"1,82",-
,Duarte Cordeiro,Defender,Left-Back,"Oct 16, 1994 ",29,['Portugal'],Portugal,Angra do Heroísmo,,"1,80",-
30,David Santos,Defender,Left-Back,"Jan 30, 1994 ",30,['Portugal'],Portugal,Oliveira do Douro,LM,"1,80",-
,Pedro Rodrigues,Defender,Left-Back,"Mar 24, 1994 ",30,['Portugal'],Portugal,Castelo de Paiva,,"1,75",-
29,David Dinamite,Defender,Left-Back,"Dec 7, 1994 ",29,['Portugal'],Portugal,Estoril,LM   LW,"1,74",-
,Diogo Silva,Defender,Left-Back,"Nov 18, 1994 ",29,['Portugal'],Portugal,Angra do Heroísmo,,,-
,Pedro Rodrigues,Defender,Left-Back,"Aug 30, 1994 ",29,['Portugal'],Portugal,Porto,,"1,80",-
,Ivo Silva,Defender,Left-Back,"Jun 13, 1994 ",29,['Portugal'],Portugal,Vila Nova de Famalicão,,"1,72",-
,Bruno Chuca,Defender,Left-Back,"Jan 19, 1994 ",30,['Portugal'],Portugal,Trofa,RB   CM,"1,75",-
22,Rui Bento,Defender,Left-Back,"Apr 29, 1994 ",29,['Portugal'],Portugal,Loures,RB,"1,75",-
,Jake Gonçalves,Defender,Left-Back,"Sep 7, 1994 ",29,"['Portugal', 'England']",Portugal,Funchal,,"1,73",-
45,David Crespo,Defender,Left-Back,"Feb 14, 1994 ",30,['Portugal'],Portugal,Lisboa,CB   DM,"1,80",-
8,Guilherme,Defender,Left-Back,"Feb 14, 1994 ",30,['Portugal'],Portugal,Calvão,CM   LW,"1,74",-
13,Nuno Malheiro,Defender,Left-Back,"Feb 1, 1994 ",30,"['Sao Tome and Principe', 'Portugal']",Portugal,Cascais,LM,"1,74",-
11,Nuno Santos,Defender,Left-Back,"Feb 13, 1995 ",29,['Portugal'],Portugal,Trofa,LW   RW,"1,77",€12.00m
5,Pedro Rebocho,Defender,Left-Back,"Jan 23, 1995 ",29,['Portugal'],Portugal,Évora,RB,"1,71",€650k
15,Simãozinho,Defender,Left-Back,"May 31, 1995 ",28,['Portugal'],Portugal,Trofa,LM,"1,80",€225k
77,Henrique Gomes,Defender,Left-Back,"Nov 30, 1995 ",28,['Portugal'],Portugal,Barcelos,LM,"1,85",€150k
,Bruno Lopes,Defender,Left-Back,"Mar 31, 1995 ",29,['Portugal'],Portugal,Aveiro,,,-
31,Marco Silva,Defender,Left-Back,"Oct 28, 1995 ",28,['Portugal'],Portugal,Horta,LM,"1,65",-
8,Bruno Maia,Defender,Left-Back,"May 29, 1995 ",28,['Portugal'],Portugal,Madalena,CB,"1,79",-
14,Tiago Vieira,Defender,Left-Back,"Aug 17, 1995 ",28,['Portugal'],Portugal,Guimarães,LM,"1,77",-
,Paulo Antunes,Defender,Left-Back,"Nov 15, 1995 ",28,['Portugal'],Portugal,,,"1,74",-
26,Zézinho,Defender,Left-Back,"Nov 2, 1995 ",28,['Portugal'],Portugal,Póvoa de Varzim,LM,"1,80",-
17,João Frazão,Defender,Left-Back,"Sep 14, 1995 ",28,['Portugal'],Portugal,Leiria,LM,"1,86",-
,Portilho,Defender,Left-Back,"Jul 21, 1995 ",28,['Portugal'],Portugal,Gondomar,,"1,74",-
,Ruizinho,Defender,Left-Back,"Sep 24, 1995 ",28,['Portugal'],Portugal,Guimarães,LM,"1,66",-
55,Rafa Soares,Defender,Left-Back,"May 9, 1995 ",28,['Portugal'],Portugal,Marco de Canaveses,,"1,77",€1.50m
28,Miguel Silva,Defender,Left-Back,"Dec 20, 1995 ",28,['Portugal'],Portugal,Fiães,LM   LW,"1,91",€350k
21,João Vigário,Defender,Left-Back,"Nov 20, 1995 ",28,['Portugal'],Portugal,Gondomar,LW,"1,80",€200k
16,João Pinho,Defender,Left-Back,"Sep 16, 1995 ",28,['Portugal'],Portugal,Estarreja,,,-
13,António Pedro,Defender,Left-Back,"Sep 20, 1995 ",28,['Portugal'],Portugal,,,"1,85",-
,Gabriel Quintal,Defender,Left-Back,"Jan 24, 1995 ",29,['Portugal'],Portugal,,,,-
22,Duda,Defender,Left-Back,"Aug 14, 1995 ",28,"['Portugal', 'Guinea-Bissau']",Portugal,,LM   LW,"1,82",-
