Number,Name,Main Position,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Marco Meireles,Midfielder,Central Midfield,"Dec 4, 1989 ",34,['Portugal'],Portugal,Amadora,AM   LW,"1,77",-
15,Aires,Midfielder,Central Midfield,"Jan 5, 1989 ",35,"['Portugal', 'Angola']",Portugal,Oeiras,CB,"1,92",-
,Rui Janota,Midfielder,Central Midfield,"Nov 1, 1989 ",34,['Portugal'],Portugal,Pêro Pinheiro,AM,"1,80",-
20,Hugo Silva,Midfielder,Central Midfield,"Jul 29, 1989 ",34,['Portugal'],Portugal,Cortegaça,AM   LW,"1,70",-
,Luís Bornes,Midfielder,Central Midfield,"Nov 8, 1989 ",34,['Portugal'],Portugal,Aveiro,DM,"1,72",-
,Peter Orry Larsen,Midfielder,Central Midfield,"Feb 25, 1989 ",35,['Norway'],Portugal,Aveiro,RM   DM,"1,84",-
77,Miguel Rosa,Midfielder,Central Midfield,"Jan 13, 1989 ",35,['Portugal'],Portugal,Lisboa,LW   RW,"1,74",-
8,Miguelito,Midfielder,Central Midfield,"Mar 9, 1990 ",34,['Portugal'],Portugal,Amarante,DM   AM,"1,84",€250k
18,André Sousa,Midfielder,Central Midfield,"Jul 9, 1990 ",33,['Portugal'],Portugal,Lisboa,AM   DM,"1,81",€75k
19,Ivo Magalhães,Midfielder,Central Midfield,N/A ,33,['Portugal'],Portugal,Porto,DM   AM,,-
10,Fábio Sequeira,Midfielder,Central Midfield,"Jun 24, 1990 ",33,['Portugal'],Portugal,Viana do Castelo,AM,"1,77",-
,Fabio Futre,Midfielder,Central Midfield,"Jun 20, 1990 ",33,['Portugal'],Portugal,Lisboa,AM,"1,80",-
8,Samu,Midfielder,Central Midfield,"Jul 3, 1990 ",33,['Portugal'],Portugal,Porto,DM,"1,78",-
,Pedro Oliveira,Midfielder,Central Midfield,"Dec 5, 1990 ",33,['Portugal'],Portugal,Amares,,,-
,Helder De Matos,Midfielder,Central Midfield,"Oct 10, 1990 ",33,['Portugal'],Portugal,Vila Real,DM,"1,80",-
48,Bruno Alves,Midfielder,Central Midfield,"Jun 9, 1990 ",33,['Portugal'],Portugal,Guimarães,DM,"1,79",-
,Tiago Torres,Midfielder,Central Midfield,"Jul 7, 1990 ",33,['Portugal'],Portugal,Galegos (Santa Maria),,,-
6,João Patrão,Midfielder,Central Midfield,"Jan 22, 1990 ",34,['Portugal'],Portugal,Esposende,AM,"1,75",-
,Bruno Cepeda,Midfielder,Central Midfield,"Jan 19, 1990 ",34,['Portugal'],Portugal,Leiria,AM,"1,72",-
,Bruno Simões,Midfielder,Central Midfield,"Jul 14, 1990 ",33,['Portugal'],Portugal,Coimbra,DM   LB,"1,77",-
,André Martins,Midfielder,Central Midfield,"Jan 21, 1990 ",34,['Portugal'],Portugal,Santa Maria da Feira,AM   DM,"1,69",€200k
5,Petita,Midfielder,Central Midfield,"Mar 13, 1990 ",34,['Portugal'],Portugal,Moreira de Cónegos,CB,"1,76",-
,Barroqueiro,Midfielder,Central Midfield,"Dec 6, 1990 ",33,['Portugal'],Portugal,Ovar,DM,,-
,Muge,Midfielder,Central Midfield,"Mar 16, 1990 ",34,['Portugal'],Portugal,Ovar,AM   DM,,-
,Miguel Mortágua,Midfielder,Central Midfield,"Jun 8, 1990 ",33,['Portugal'],Portugal,,,"1,81",-
16,Rui Pereira,Midfielder,Central Midfield,"Apr 4, 1990 ",34,['Portugal'],Portugal,Vila Nova de Famalicão,DM,"1,78",-
,Rui Peixoto,Midfielder,Central Midfield,"Jun 13, 1990 ",33,['Portugal'],Portugal,Ponte da Barca,AM,"1,70",-
,Cristiano Alves,Midfielder,Central Midfield,"Oct 5, 1990 ",33,['Portugal'],Portugal,Felgueiras,DM,"1,77",-
7,Quinzinho,Midfielder,Central Midfield,"May 31, 1990 ",33,['Portugal'],Portugal,Peso da Régua,,"1,81",-
55,André Simões,Midfielder,Central Midfield,"Jul 18, 1990 ",33,['Portugal'],Portugal,Caldas da Raínha,LM   LB,"1,83",-
,Mário Costa,Midfielder,Central Midfield,"Apr 27, 1990 ",33,['Portugal'],Portugal,Matosinhos,AM,"1,72",-
33,Duarte Tammilehto,Midfielder,Central Midfield,"Feb 15, 1990 ",34,"['Finland', 'Portugal']",Portugal,Cascais,DM,"1,77",-
,Galeão,Midfielder,Central Midfield,"Sep 3, 1990 ",33,['Portugal'],Portugal,Porto,,"1,75",-
30,Leandro Pimenta,Midfielder,Central Midfield,"Jul 9, 1990 ",33,['Portugal'],Portugal,Albufeira,DM   LB,"1,79",-
,Alex Soares,Midfielder,Central Midfield,"Mar 1, 1991 ",33,['Portugal'],Portugal,Lisboa,DM   AM,"1,79",€200k
,Mário Jorge,Midfielder,Central Midfield,"Mar 6, 1991 ",33,['Portugal'],Portugal,Porto,,"1,75",-
,Nuno Moreira,Midfielder,Central Midfield,"Jan 7, 1991 ",33,['Portugal'],Portugal,Valongo,DM,,-
21,Ni,Midfielder,Central Midfield,"May 5, 1991 ",32,['Portugal'],Portugal,Braga,DM   AM,"1,80",-
,Rui Monteiro,Midfielder,Central Midfield,"Jan 6, 1991 ",33,['Portugal'],Portugal,Sintra,RM   RB,"1,81",-
,Mário Cunha,Midfielder,Central Midfield,"Mar 28, 1991","Mar 28, 1991",['Portugal'],Portugal,Póvoa de Varzim,,"1,75",-
16,Tiago Jogo,Midfielder,Central Midfield,"Apr 23, 1991 ",32,['Portugal'],Portugal,Canedo,DM   AM,"1,80",-
7,Telmo,Midfielder,Central Midfield,"Aug 14, 1991 ",32,['Portugal'],Portugal,Gondomar,AM,"1,85",-
20,Tiago Henriques,Midfielder,Central Midfield,"Sep 17, 1991 ",32,['Portugal'],Portugal,Nelas,LB   LM,"1,79",-
8,Sérginho,Midfielder,Central Midfield,"Jun 29, 1991 ",32,['Portugal'],Portugal,Torre de Moncorvo,,"1,73",-
,Júlio Alves,Midfielder,Central Midfield,"Jun 29, 1991 ",32,"['Portugal', 'Brazil']",Portugal,Póvoa de Varzim,AM,"1,78",-
,Luís Paulo,Midfielder,Central Midfield,"Feb 1, 1991 ",33,['Portugal'],Portugal,Ermesinde,,"1,81",-
10,Vasquinho,Midfielder,Central Midfield,"Jul 2, 1991 ",32,['Portugal'],Portugal,Praia da Vitória,DM   AM,"1,70",-
10,Rúben Nogueira,Midfielder,Central Midfield,"Jun 29, 1991 ",32,['Portugal'],Portugal,Covilhã,AM,"1,86",-
,Eddie Dias,Midfielder,Central Midfield,"Jul 11, 1991 ",32,['Portugal'],Portugal,Porto Santo,AM   RW,"1,78",-
,João Barreto,Midfielder,Central Midfield,"Sep 23, 1991 ",32,['Portugal'],Portugal,Funchal,DM,"1,76",-
14,Pinto,Midfielder,Central Midfield,"Apr 28, 1991 ",32,['Portugal'],Portugal,Valongo,AM   LM,"1,75",-
,Dani,Midfielder,Central Midfield,"Jan 31, 1991 ",33,['Portugal'],Portugal,Trofa,DM   AM,"1,75",-
11,Marcel Rosas,Midfielder,Central Midfield,"Jul 13, 1991 ",32,['Portugal'],Portugal,,AM,"1,72",-
10,Nuno Valente,Midfielder,Central Midfield,"Nov 22, 1991 ",32,['Portugal'],Portugal,Braga,AM   RM,"1,74",-
10,Rafaël Dias,Midfielder,Central Midfield,"Jan 29, 1991 ",33,"['Portugal', 'France']",Portugal,Covilhã,AM   CM,"1,80",-
20,Ricardo Cardoso,Midfielder,Central Midfield,"May 21, 1991 ",32,['Portugal'],Portugal,Vila Nova de Famalicão,DM,"1,74",-
27,Sérgio Oliveira,Midfielder,Central Midfield,"Jun 2, 1992 ",31,['Portugal'],Portugal,Paços de Brandão,DM   AM,"1,81",€3.50m
19,Erwin Sánchez,Midfielder,Central Midfield,"Jul 23, 1992 ",31,"['Bolivia', 'Portugal']",Portugal,Lisboa,DM   LM,"1,82",€450k
10,Telmo Castanheira,Midfielder,Central Midfield,"Apr 13, 1992 ",31,['Portugal'],Portugal,Porto,DM   AM,"1,85",€150k
42,Tiago Rodrigues,Midfielder,Central Midfield,"Jan 29, 1992 ",32,['Portugal'],Portugal,Vila Real,AM   DM,"1,77",€100k
,Rochinha,Midfielder,Central Midfield,"Aug 13, 1992 ",31,['Portugal'],Portugal,Fiães,,,-
6,Luís Gonçalves,Midfielder,Central Midfield,"Aug 13, 1992 ",31,['Portugal'],Portugal,,DM,"1,84",-
,Carloto,Midfielder,Central Midfield,"Jul 8, 1992 ",31,['Portugal'],Portugal,,,"1,77",-
10,Didi,Midfielder,Central Midfield,"Feb 19, 1992 ",32,['Portugal'],Portugal,Lisboa,RB,"1,82",-
,Bruno Taborda,Midfielder,Central Midfield,"Jun 8, 1992 ",31,['Portugal'],Portugal,Castelo Branco,RM   AM,"1,78",-
8,André Martins,Midfielder,Central Midfield,"May 18, 1992 ",31,['Portugal'],Portugal,Angra do Heroísmo,DM,"1,70",-
,Ricardo Fernandes,Midfielder,Central Midfield,"Nov 3, 1992 ",31,['Portugal'],Portugal,Santo Tirso,DM,"1,86",-
,Paulo Neves,Midfielder,Central Midfield,"Jan 31, 1992 ",32,['Portugal'],Portugal,,DM,"1,79",-
,Olivier Marques,Midfielder,Central Midfield,"Mar 21, 1992 ",32,"['Luxembourg', 'Portugal']",Portugal,,RM,,-
8,Pedrinho,Midfielder,Central Midfield,"Dec 20, 1992 ",31,['Portugal'],Portugal,Cristelo,AM,"1,70",€650k
80,Vítor Gonçalves,Midfielder,Central Midfield,"Mar 29, 1992 ",32,['Portugal'],Portugal,Silves,RM   AM,"1,74",€225k
7,Luís Silva,Midfielder,Central Midfield,"Sep 29, 1992 ",31,['Portugal'],Portugal,Matosinhos,DM   AM,"1,85",€150k
20,João Amorim,Midfielder,Central Midfield,"Feb 11, 1992 ",32,['Portugal'],Portugal,Espinho,DM   AM,"1,82",€50k
8,Dário Canilhas,Midfielder,Central Midfield,"Jan 27, 1992 ",32,['Portugal'],Portugal,Mourão,,"1,69",-
,Miguel Graça,Midfielder,Central Midfield,"Jan 11, 1992 ",32,['Portugal'],Portugal,Loures,AM   RW,,-
,João Vítor,Midfielder,Central Midfield,"Jan 4, 1992 ",32,['Portugal'],Portugal,Vila do Conde,,,-
8,Tiago Feiteira,Midfielder,Central Midfield,"Aug 6, 1992 ",31,['Portugal'],Portugal,Almada,AM,"1,83",-
,Luís Pedro,Midfielder,Central Midfield,"Jan 9, 1992 ",32,['Portugal'],Portugal,Oliveira do Hospital,AM,"1,74",-
,André Vieira,Midfielder,Central Midfield,"Sep 13, 1992 ",31,['Portugal'],Portugal,Faro,AM   RM,"1,88",-
16,Jonas,Midfielder,Central Midfield,"Jan 28, 1992 ",32,['Portugal'],Portugal,Braga,RW   AM,"1,73",-
,Marcelo Carneiro,Midfielder,Central Midfield,"Nov 3, 1992 ",31,['Portugal'],Portugal,Santo Tirso,,"1,81",-
,Vítor Ladeiras,Midfielder,Central Midfield,"Apr 10, 1992 ",32,['Portugal'],Portugal,Sintra,,"1,81",-
,André Taka,Midfielder,Central Midfield,"Nov 20, 1992 ",31,['Portugal'],Portugal,Estarreja,,,-
28,Gabriel Viana,Midfielder,Central Midfield,"Jul 28, 1992 ",31,['Portugal'],Portugal,Deão,RB   RM,"1,77",-
,André Viana,Midfielder,Central Midfield,"Dec 27, 1992 ",31,['Portugal'],Portugal,Trofa,AM,"1,81",-
4,Castro,Midfielder,Central Midfield,"Jan 8, 1992 ",32,['Portugal'],Portugal,Anadia,RB   RM,"1,78",-
8,Mauro Antunes,Midfielder,Central Midfield,"Jan 10, 1992 ",32,['Portugal'],Portugal,Setúbal,AM,"1,66",-
,Mário Mateus,Midfielder,Central Midfield,"Mar 19, 1992 ",32,['Portugal'],Portugal,Lisboa,DM   LB,"1,82",-
,Edú,Midfielder,Central Midfield,"Jan 28, 1992 ",32,['Portugal'],Portugal,Lourosa,AM,"1,77",-
21,André Gomes,Midfielder,Central Midfield,"Jul 30, 1993 ",30,['Portugal'],Portugal,Vila Nova de Gaia,DM   AM,"1,88",€12.00m
10,Ricardo Alves,Midfielder,Central Midfield,"Mar 25, 1993 ",31,['Portugal'],Portugal,São João de Ver,AM   DM,"1,84",€1.50m
8,João Pedro,Midfielder,Central Midfield,"Apr 3, 1993 ",31,['Portugal'],Portugal,Vermil,DM   AM,"1,77",€400k
20,Mica,Midfielder,Central Midfield,"Mar 16, 1993 ",31,['Portugal'],Portugal,Silves,AM,"1,71",€100k
,Pedro Couto,Midfielder,Central Midfield,"Oct 27, 1993 ",30,['Portugal'],Portugal,Espinho,AM,"1,70",-
,Moreira,Midfielder,Central Midfield,"Jul 28, 1993 ",30,['Portugal'],Portugal,Braga,,,-
4,João André,Midfielder,Central Midfield,"Jun 16, 1993 ",30,['Portugal'],Portugal,Amarante,,,-
66,Hugo Airosa,Midfielder,Central Midfield,"Mar 15, 1993 ",31,['Portugal'],Portugal,Braga,DM,"1,71",-
,Zé Beto,Midfielder,Central Midfield,"Jun 7, 1993 ",30,['Portugal'],Portugal,Lisboa,,,-
,Vítor China,Midfielder,Central Midfield,"Dec 5, 1993 ",30,['Portugal'],Portugal,Gondomar,,"1,79",-
,Ricardo Castro,Midfielder,Central Midfield,"Feb 15, 1993 ",31,['Portugal'],Portugal,Avanca,LM   RM,"1,72",-
,André Cosme,Midfielder,Central Midfield,"Aug 21, 1993 ",30,"['Portugal', 'Mozambique']",Portugal,Bombarral,DM,"1,83",-
10,Dani,Midfielder,Central Midfield,"Jul 1, 1993 ",30,['Portugal'],Portugal,São Miguel,AM,"1,70",-
20,João Mário,Midfielder,Central Midfield,"Jan 19, 1993 ",31,"['Portugal', 'Angola']",Portugal,Porto,LM   RM,"1,79",€6.00m
10,João Novais,Midfielder,Central Midfield,"Jul 10, 1993 ",30,['Portugal'],Portugal,Vila Nova de Gaia,AM   DM,"1,83",€1.20m
7,Cafú,Midfielder,Central Midfield,"Feb 26, 1993 ",31,"['Portugal', 'Guinea-Bissau']",Portugal,Guimarães,DM   AM,"1,85",€400k
22,Paulo Mendes,Midfielder,Central Midfield,"Jul 8, 1993 ",30,['Portugal'],Portugal,Sintra,AM,"1,88",€50k
8,Nuno Barbosa,Midfielder,Central Midfield,"Nov 29, 1993 ",30,['Portugal'],Portugal,Canelas,AM,"1,77",-
