Number,Name,Main Position,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Ivan Forbes,Striker,Right Winger,"Dec 1, 1986 ",37,"['Portugal', 'Guinea-Bissau']",Portugal,Portimão,RM,"1,80",-
50,Igor Sani,Striker,Right Winger,"Dec 28, 1986 ",37,"['Guinea-Bissau', 'Portugal']",Portugal,Lisboa,SS   LW,"1,77",-
,Rui Costa,Striker,Right Winger,"Jan 11, 1986 ",38,['Portugal'],Portugal,Abrantes,RM   RB,"1,75",-
,Bruninho,Striker,Right Winger,"Jan 11, 1986 ",38,['Portugal'],Portugal,Porto de Mós,LW,"1,70",-
,Vítor Hugo,Striker,Right Winger,"Feb 27, 1986 ",38,['Portugal'],Portugal,Trofa,LW,"1,76",-
,Gonçalo Abreu,Striker,Right Winger,"Jun 25, 1986 ",38,['Portugal'],Portugal,Funchal,LW   LB,"1,90",-
,Nuno Silva,Striker,Right Winger,"Jul 15, 1986 ",37,"['Portugal', 'Angola']",Portugal,Matosinhos,LW   CF,"1,77",-
,Ricardo Vaz Tê,Striker,Right Winger,"Oct 1, 1986 ",37,"['Portugal', 'Guinea-Bissau']",Portugal,Lisboa,LW   CF,"1,88",-
12,Edgar Costa,Striker,Right Winger,"Apr 14, 1987 ",37,['Portugal'],Portugal,Câmara de Lobos,LW   AM,"1,77",€25k
,Luís Teixeira,Striker,Right Winger,"Mar 23, 1987 ",37,"['Andorra', 'Portugal']",Portugal,Mirandela,,"1,74",-
,Eugénio,Striker,Right Winger,"Aug 27, 1987 ",36,['Portugal'],Portugal,Lumiar,LW   RB,"1,83",-
,Pauleta,Striker,Right Winger,"Aug 8, 1987 ",36,['Portugal'],Portugal,Lisboa,CF,"1,78",-
,Piloto,Striker,Right Winger,"Jan 3, 1987 ",37,['Portugal'],Portugal,Barcelos,LW,"1,60",-
,Fausto Lourenço,Striker,Right Winger,"Jan 19, 1987 ",37,['Portugal'],Portugal,Miranda do Corvo,LW   AM,"1,77",-
,Chiquinho,Striker,Right Winger,"Sep 6, 1987 ",36,['Portugal'],Portugal,Seixal,LW,"1,67",-
,Rui Pinto,Striker,Right Winger,"Oct 22, 1987 ",36,['Portugal'],Portugal,Marco de Canaveses,LW,,-
17,Carlos Fonseca,Striker,Right Winger,"Aug 23, 1987 ",36,['Portugal'],Portugal,Barcelos,LW   CF,"1,80",-
,Ricardinho,Striker,Right Winger,"Jun 22, 1987 ",37,['Portugal'],Portugal,Vila Nova de Gaia,LW   RM,"1,74",-
87,Fábio Marques,Striker,Right Winger,"Aug 10, 1987 ",36,['Portugal'],Portugal,Olhão,LW,"1,78",-
,Norinho,Striker,Right Winger,"Jun 13, 1987 ",37,['Portugal'],Portugal,Gondomar,LW,"1,71",-
7,Pedro Santos,Striker,Right Winger,"Apr 22, 1988 ",36,['Portugal'],Portugal,Lisboa,LW   LB,"1,73",€250k
,José Eduardo,Striker,Right Winger,"Oct 13, 1988 ",35,['Portugal'],Portugal,São Miguel,LW,"1,72",-
21,Dinarte Martins,Striker,Right Winger,"Nov 18, 1988 ",35,['Portugal'],Portugal,,,"1,72",-
,Sérgio Garcês,Striker,Right Winger,"Mar 13, 1988 ",36,['Portugal'],Portugal,Arouca,LW,"1,72",-
20,João Ribeiro,Striker,Right Winger,"Jul 17, 1988 ",35,['Portugal'],Portugal,Guimarães,LW,"1,70",-
,Pedrinho,Striker,Right Winger,"Jul 19, 1988 ",35,['Portugal'],Portugal,Amarante,LW,"1,66",-
,Zé Tiago,Striker,Right Winger,"Aug 19, 1988 ",35,['Portugal'],Portugal,Vila Nova de Gaia,LW   AM,"1,67",-
,Yannick Gomes,Striker,Right Winger,"Dec 7, 1988 ",35,"['Guinea-Bissau', 'Portugal']",Portugal,Coimbra,CF   LW,"1,84",-
,Fábio Tavares,Striker,Right Winger,"Mar 26, 1988 ",36,"['Portugal', 'Cape Verde']",Portugal,Almada,LW   CF,"1,87",-
,Sebas,Striker,Right Winger,"Sep 9, 1988 ",35,['Portugal'],Portugal,Seia,AM   LW,"1,78",-
,Traquina,Striker,Right Winger,"Aug 29, 1988 ",35,['Portugal'],Portugal,Alcobaça,LW   RB,"1,77",-
,Menina,Striker,Right Winger,"Jan 18, 1988 ",36,['Portugal'],Portugal,Ponta Delgada,LW   RM,"1,67",-
,Fábio Paim,Striker,Right Winger,"Feb 15, 1988 ",36,['Portugal'],Portugal,Alcoitão,LW,"1,71",-
,Daniel Candeias,Striker,Right Winger,"Feb 25, 1988 ",36,['Portugal'],Portugal,Fornos de Algodres,LW   AM,"1,77",€100k
,André Gonçalves,Striker,Right Winger,"Sep 3, 1988 ",35,['Portugal'],Portugal,Covilhã,LW,,-
77,Bruno Luz,Striker,Right Winger,"Dec 8, 1988 ",35,['Portugal'],Portugal,Setúbal,LW   CF,"1,83",-
,Hugo Seco,Striker,Right Winger,"Jun 17, 1988 ",36,['Portugal'],Portugal,Lousã,LW,"1,76",-
,Telmo,Striker,Right Winger,"Nov 2, 1988 ",35,['Portugal'],Portugal,,LW,,-
11,Tomás,Striker,Right Winger,"Apr 2, 1988 ",36,['Portugal'],Portugal,Castelo Branco,RB   LW,"1,81",-
,Telmo Gonçalves,Striker,Right Winger,"Jun 14, 1988 ",36,['Portugal'],Portugal,Coimbra,LW,"1,70",-
23,Tiago Silva,Striker,Right Winger,"Mar 14, 1988 ",36,['Portugal'],Portugal,Porto,RB   CF,"1,76",-
20,Diogo Salomão,Striker,Right Winger,"Sep 14, 1988 ",35,"['Portugal', 'Guinea-Bissau']",Portugal,Amadora,LM   LW,"1,74",-
,João Mendes,Striker,Right Winger,"Mar 22, 1988 ",36,['Portugal'],Portugal,Ermesinde,LW   AM,"1,72",-
,Jorginho,Striker,Right Winger,"Mar 18, 1988 ",36,['Portugal'],Portugal,Paços de Ferreira,CF   LW,"1,79",-
,Ukra,Striker,Right Winger,"Mar 16, 1988 ",36,['Portugal'],Portugal,Vila Nova de Famalicão,LW   RM,"1,76",-
,Pereirinha,Striker,Right Winger,"Mar 2, 1988 ",36,['Portugal'],Portugal,Rio de Mouro,RB   RM,"1,74",-
,Braga,Striker,Right Winger,"Mar 5, 1989 ",35,['Portugal'],Portugal,São Mamede do Coronado,CF   LW,,-
,Cristiano,Striker,Right Winger,"Feb 18, 1989 ",35,['Portugal'],Portugal,Matosinhos,LW   CF,,-
7,Valtinha,Striker,Right Winger,"May 28, 1989 ",35,['Portugal'],Portugal,São Miguel,LW,"1,76",-
,Ilídio Freitas,Striker,Right Winger,"Jan 15, 1989 ",35,['Portugal'],Portugal,Câmara de Lobos,LW,,-
,Tiago Santana,Striker,Attack,N/A ,N/A,[],Portugal,N/A,N/A   N/A,N/A,-
,Fábio Portela,Striker,Right Winger,"Nov 14, 1989 ",34,['Portugal'],Portugal,Sintra,CF,"1,85",-
7,Manel Liz,Striker,Right Winger,"Nov 30, 1989 ",34,['Portugal'],Portugal,Lisboa,LW   RM,"1,84",-
,Marquinho,Striker,Right Winger,"Jun 22, 1989 ",35,['Portugal'],Portugal,Ribeira Brava,CF   LW,"1,71",-
14,Hélder Rodrigues,Striker,Right Winger,"Oct 6, 1989 ",34,['Portugal'],Portugal,Canas de Senhorim,SS   LW,"1,72",-
,Vivaldo Fernandes,Striker,Right Winger,"Jun 28, 1989 ",35,"['Portugal', 'Angola']",Portugal,Oeiras,LW   AM,"1,73",-
22,Fábio Ferreira,Striker,Right Winger,"May 3, 1989 ",35,['Portugal'],Portugal,Barreiro,CF   AM,"1,78",-
,Nicola,Striker,Right Winger,"Feb 25, 1989 ",35,['Portugal'],Portugal,Porto,RB,"1,75",-
,Ahmad Jaló,Striker,Right Winger,"Feb 2, 1989 ",35,['Portugal'],Portugal,,LW,,-
7,Samuel Garrido,Striker,Right Winger,"Apr 7, 1989 ",35,['Portugal'],Portugal,Coimbra,LW   AM,"1,87",-
,Miguel Rebelo,Striker,Right Winger,"Dec 12, 1989 ",34,['Portugal'],Portugal,Castelo Branco,AM   RB,,-
,Rui Barroso,Striker,Right Winger,"Jul 23, 1989 ",34,['Portugal'],Portugal,Sintra,,"1,77",-
4,Fábio Rola,Striker,Right Winger,"Oct 6, 1989 ",34,['Portugal'],Portugal,,LW,"1,77",-
7,Ricardo Sousa,Striker,Right Winger,"Jul 24, 1989 ",34,['Portugal'],Portugal,Guimarães,CM,"1,74",-
,Orriça,Striker,Right Winger,"Jun 6, 1989 ",35,['Portugal'],Portugal,Porto,LW   CF,"1,70",-
,Carlitos,Striker,Right Winger,"Jan 2, 1989 ",35,['Portugal'],Portugal,Seixal,LW   SS,"1,80",-
,Marco Aurélio,Striker,Right Winger,"Mar 24, 1989 ",35,['Portugal'],Portugal,Lagoa,LW,"1,73",-
,Pedro Eugénio,Striker,Right Winger,"Jun 26, 1990 ",34,['Portugal'],Portugal,Faro,LW   RB,"1,72",€400k
77,Luisinho,Striker,Right Winger,"Mar 27, 1990 ",34,['Portugal'],Portugal,Fornos de Algodres,LW   RM,"1,70",€25k
,Pulga,Striker,Right Winger,"Aug 29, 1990 ",33,['Portugal'],Portugal,Vila do Conde,LW,,-
,China,Striker,Right Winger,"Jan 11, 1990 ",34,['Portugal'],Portugal,Fiães,LW   CF,,-
,Zé Miguel,Striker,Right Winger,"May 28, 1990 ",34,['Portugal'],Portugal,Leiria,LW,"1,75",-
7,Marcel Ribeiro,Striker,Right Winger,"Mar 16, 1990 ",34,"['Portugal', 'Switzerland']",Portugal,Viseu,LW,"1,77",-
,Rui João,Striker,Right Winger,"Jun 24, 1990 ",34,['Portugal'],Portugal,Vila Nova de Gaia,LW,"1,72",-
,Diogo Lamelas,Striker,Right Winger,"Mar 4, 1990 ",34,['Portugal'],Portugal,Guimarães,RB   RM,"1,71",-
22,Hélio Vaz,Striker,Right Winger,"Dec 19, 1990 ",33,['Portugal'],Portugal,Montijo,LW,"1,79",-
,Hugo Amonike,Striker,Right Winger,"Sep 17, 1990 ",33,['Portugal'],Portugal,Praia da Vitória,LW,"1,75",-
,Gonçalo Graça,Striker,Right Winger,"Mar 28, 1990 ",34,['Portugal'],Portugal,Vila do Conde,RB   LB,"1,75",-
,André Gonçalo,Striker,Right Winger,"Jun 4, 1990 ",34,['Portugal'],Portugal,Coimbra,LW,"1,71",-
,Jorge Chula,Striker,Right Winger,"Feb 13, 1990 ",34,['Portugal'],Portugal,Benavente,RM   LW,"1,74",-
,Zé Manuel,Striker,Right Winger,"Oct 23, 1990 ",33,['Portugal'],Portugal,Braga,CF   LW,"1,81",€100k
12,Keng-Pan Lee,Striker,Right Winger,"Feb 28, 1990 ",34,['Macao'],Portugal,Macao,LW,"1,74",€10k
30,Zequinha Dinis,Striker,Right Winger,"Dec 20, 1990 ",33,['Portugal'],Portugal,Lagoa,LW,"1,74",-
,Pedro Areias,Striker,Right Winger,"Nov 15, 1990 ",33,['Portugal'],Portugal,Porto,CF   LW,"1,81",-
8,Danny,Striker,Right Winger,"May 31, 1990 ",34,['Portugal'],Portugal,Gondomar,LW   AM,"1,68",-
,João Van Zeller,Striker,Right Winger,"Mar 29, 1990 ",34,['Portugal'],Portugal,Porto,CF   LW,"1,85",-
,André Ferreira,Striker,Right Winger,"Jun 15, 1990 ",34,['Portugal'],Portugal,Santarém,,"1,82",-
,Luís Marques,Striker,Right Winger,"Oct 20, 1990 ",33,['Portugal'],Portugal,Vila Nova de Gaia,LW,"1,78",-
,André Fontes,Striker,Right Winger,"Aug 6, 1990 ",33,['Portugal'],Portugal,Fátima,RB   RM,"1,85",-
,Figa,Striker,Right Winger,"Apr 27, 1990","Apr 27, 1990",['Portugal'],Portugal,,LW,,-
,Moisés,Striker,Right Winger,"Oct 22, 1990 ",33,['Portugal'],Portugal,Setúbal,CF   SS,"1,77",-
77,Diogo Viana,Striker,Right Winger,"Feb 22, 1990 ",34,['Portugal'],Portugal,Lagos,RM   RB,"1,74",-
7,Salvador Agra,Striker,Right Winger,"Nov 11, 1991 ",32,['Portugal'],Portugal,Vila do Conde,LW   RB,"1,66",€300k
,André Sustelo,Striker,Right Winger,"Dec 8, 1991 ",32,['Portugal'],Portugal,Algoz,LW,"1,83",-
,Fábio Loureiro,Striker,Right Winger,"Oct 14, 1991 ",32,['Portugal'],Portugal,Maia,LW   CF,"1,80",-
,Ricardo Bartolomeu,Striker,Right Winger,"Jan 14, 1991 ",33,"['Portugal', 'Switzerland']",Portugal,,CF   SS,,-
,Leo Morais,Striker,Right Winger,"Sep 9, 1991 ",32,['Portugal'],Portugal,Lisboa,LW,"1,73",-
10,Pedrinho,Striker,Right Winger,"Feb 15, 1991 ",33,['Portugal'],Portugal,Guimarães,AM   LW,"1,65",-
,Bruno Moreira,Striker,Right Winger,"Nov 8, 1991 ",32,['Portugal'],Portugal,Viana do Castelo,RM   RB,"1,74",-
11,Vítor Martelo,Striker,Right Winger,"Nov 22, 1991 ",32,['Portugal'],Portugal,Évora,LW,"1,80",-
,Paulinho,Striker,Right Winger,"May 16, 1991 ",33,['Portugal'],Portugal,Valença,LW,,-
,Henrique Gomes,Striker,Right Winger,"Mar 23, 1991 ",33,['Portugal'],Portugal,Seixal,LW   CF,"1,81",-
10,Bruno Melo,Striker,Right Winger,"Oct 20, 1991 ",32,['Portugal'],Portugal,São Roque do Pico,SS,,-
,Artur Lourenço,Striker,Right Winger,"Feb 2, 1991 ",33,['Portugal'],Portugal,Lisboa,LW,"1,71",-
7,Zé Francisco,Striker,Right Winger,"Jan 24, 1991 ",33,['Portugal'],Portugal,Oliveira do Hospital,LW,"1,77",-
,Álvaro Silveira,Striker,Right Winger,"Jan 21, 1991 ",33,['Portugal'],Portugal,Angra do Heroísmo,,"1,81",-
3,Carlitos,Striker,Right Winger,"Aug 9, 1991 ",32,['Portugal'],Portugal,Montijo,LW,"1,80",-
,Nuninho,Striker,Right Winger,"May 9, 1991 ",33,['Portugal'],Portugal,Porto,LW   AM,"1,67",-
,Zé Bragança,Striker,Right Winger,"Sep 8, 1991 ",32,['Portugal'],Portugal,Lisboa,LW,,-
,Hugo Seixas,Striker,Right Winger,"Apr 19, 1991 ",33,['Portugal'],Portugal,Mealhada,,"1,88",-
,Renato Santos,Striker,Right Winger,"Oct 5, 1991 ",32,['Portugal'],Portugal,Pardilhó,LW   SS,"1,75",-
,Januário,Striker,Right Winger,"Jun 22, 1991 ",33,['Portugal'],Portugal,Olhão,LW   CF,"1,75",-
92,Fábio Nunes,Striker,Right Winger,"Jul 24, 1992 ",31,['Portugal'],Portugal,Portimão,LW   RB,"1,80",€300k
16,Diogo Silva,Striker,Right Winger,"Feb 16, 1992 ",32,['Portugal'],Portugal,São Roque do Pico,,,-
,Didi,Striker,Right Winger,"Jan 5, 1992 ",32,['Portugal'],Portugal,Lisboa,AM   LW,"1,70",-
,Tiago Mendes,Striker,Right Winger,"Jul 19, 1992 ",31,['Portugal'],Portugal,,,"1,75",-
,Fábio Zola,Striker,Right Winger,"Feb 10, 1992 ",32,['Portugal'],Portugal,Oliveira de Azeméis,LW,"1,75",-
,Rafinha,Striker,Right Winger,"Apr 30, 1992 ",32,['Portugal'],Portugal,Paços de Ferreira,LW   AM,"1,66",-
,Nuno Pereira,Striker,Right Winger,"Jan 26, 1992 ",32,"['Andorra', 'Portugal']",Portugal,Ponte da Barca,CF,,-
,David,Striker,Right Winger,"Nov 8, 1992 ",31,"['Portugal', 'Switzerland']",Portugal,Viseu,LW   AM,,-
7,Ricardo Possidónio,Striker,Right Winger,"Aug 18, 1992 ",31,['Portugal'],Portugal,Fornos de Algodres,CF,,-
,Carlos Da Costa,Striker,Right Winger,"Jul 13, 1992 ",31,['Portugal'],Portugal,Molelos,RM   CF,,-
,Digas,Striker,Right Winger,"Dec 31, 1992 ",31,"['Portugal', 'Brazil']",Portugal,Vila Nova de Gaia,LW   SS,"1,89",-
10,Vila Cova,Striker,Right Winger,"Aug 15, 1992 ",31,['Portugal'],Portugal,Vale de Cambra,LW,"1,72",-
,Fábio Moura,Striker,Right Winger,"Jan 17, 1992 ",32,['Portugal'],Portugal,Santo Tirso,LW,"1,70",-
,Álvaro Jaló,Striker,Right Winger,"Mar 13, 1992 ",32,"['Portugal', 'Guinea-Bissau']",Portugal,,LW   CF,"1,76",-
70,Aylton Boa Morte,Striker,Right Winger,"Sep 23, 1993 ",30,"['Portugal', 'Sao Tome and Principe']",Portugal,Almada,LW   CF,"1,82",€1.80m
,Luís Coelho,Striker,Right Winger,"Jan 14, 1993 ",31,['Portugal'],Portugal,Vila Viçosa,RB,"1,81",-
27,Andrézinho,Striker,Right Winger,"Jul 27, 1993 ",30,['Portugal'],Portugal,Miranda do Corvo,LW,,-
,Bruno Luz,Striker,Right Winger,"Oct 28, 1993 ",30,['Portugal'],Portugal,,LW,"1,79",-
10,Miguel Lima,Striker,Right Winger,"Oct 3, 1993 ",30,['Portugal'],Portugal,Póvoa de Lanhoso,SS   CF,"1,81",-
,Diogo Pirolo,Striker,Right Winger,"Nov 7, 1993 ",30,['Portugal'],Portugal,Anadia,RM   RB,"1,80",-
,David Almeida,Striker,Right Winger,"Nov 24, 1993 ",30,['Portugal'],Portugal,Arganil,LW   RM,"1,73",-
,Benay,Striker,Right Winger,"Oct 16, 1993 ",30,['Portugal'],Portugal,Cascais,LW,"1,72",-
17,Pedro Banana,Striker,Right Winger,"May 5, 1993 ",31,"['Portugal', 'Angola']",Portugal,Oeiras,LW,"1,76",-
22,João Freitas,Striker,Right Winger,"Jul 3, 1993 ",31,['Portugal'],Portugal,Entroncamento,LW,,-
,Luís Mota,Striker,Right Winger,"Jun 2, 1993 ",31,['Portugal'],Portugal,Odivelas,LB   LW,"1,70",-
70,Gazela,Striker,Right Winger,"Mar 10, 1993 ",31,['Portugal'],Portugal,Porto,LW   CF,"1,85",-
9,João Henriques,Striker,Right Winger,"Oct 21, 1993 ",30,['Portugal'],Portugal,Castelo Branco,LW   CF,"1,76",-
20,Nuno Colaço,Striker,Right Winger,"Apr 3, 1993 ",31,['Portugal'],Portugal,Leiria,LW,,-
73,Joãozinho,Striker,Right Winger,"Feb 24, 1993 ",31,['Portugal'],Portugal,Lisboa,SS,"1,76",-
17,Zé Henrique,Striker,Right Winger,"Sep 21, 1993 ",30,['Portugal'],Portugal,Viseu,RM   RB,"1,65",-
,Wilson Carvalho,Striker,Right Winger,"Jul 4, 1993 ",31,['Portugal'],Portugal,Lissabon,LW,,-
,Wilson Rodrigues,Striker,Right Winger,"Oct 18, 1993 ",30,['Portugal'],Portugal,Barreiro,LW   CF,"1,79",-
9,Fábio Marques,Striker,Right Winger,"Oct 19, 1993 ",30,['Portugal'],Portugal,Viseu,,"1,73",-
10,Bruno Machado,Striker,Right Winger,"Jul 15, 1993 ",30,['Portugal'],Portugal,,LW   CF,"1,75",-
17,Catarino,Striker,Right Winger,"Jan 17, 1993 ",31,['Portugal'],Portugal,Santa Maria da Feira,LW   RB,"1,75",-
,Álvaro de Jesus,Striker,Right Winger,"Nov 12, 1993 ",30,['Portugal'],Portugal,Guimarães,,"1,75",-
,Carlos Veiga,Striker,Right Winger,"Oct 17, 1993 ",30,['Portugal'],Portugal,Guimarães,,"1,75",-
,Miguel Herlein,Striker,Right Winger,"Feb 11, 1993 ",31,"['Portugal', 'Argentina']",Portugal,Lisboa,CF   LW,"1,81",-
,Rui Silva,Striker,Right Winger,"Jan 11, 1993 ",31,['Portugal'],Portugal,Caminha,AM   RM,"1,77",-
,Hélder Arruda,Striker,Right Winger,"Jan 4, 1993 ",31,['Portugal'],Portugal,São Miguel - Açores,LW,"1,84",-
10,Serginho Freitas,Striker,Right Winger,"May 8, 1993 ",31,['Portugal'],Portugal,Ponte da Barca,LW   AM,"1,73",-
,Jorginho,Striker,Right Winger,"Jan 24, 1993 ",31,['Portugal'],Portugal,Guimarães,AM   LW,"1,74",-
7,Ismael,Striker,Right Winger,"Apr 26, 1993 ",31,['Portugal'],Portugal,Penafiel,LW,"1,79",-
,Ricardo Delgado,Striker,Right Winger,"Jan 21, 1993 ",31,['Portugal'],Portugal,Lisboa,LW,"1,69",-
,Diogo Santos,Striker,Right Winger,"Oct 3, 1993 ",30,['Portugal'],Portugal,Paredes,LW,"1,72",-
,Rico Gomes,Striker,Right Winger,"Jan 13, 1993 ",31,"['Portugal', 'Cape Verde']",Portugal,Esposende,RM   LW,"1,80",-
,Mateus Fonseca,Striker,Right Winger,"May 10, 1993 ",31,['Portugal'],Portugal,Almada,AM   LW,"1,79",-
10,Iuri Medeiros,Striker,Right Winger,"Jul 10, 1994 ",30,['Portugal'],Portugal,Horta,LW   RM,"1,74",€5.00m
23,Nuno Rodrigues,Striker,Right Winger,"Nov 30, 1994 ",29,['Portugal'],Portugal,Tábua,LW   CF,"1,82",€450k
18,Fábio Sturgeon,Striker,Right Winger,"Feb 4, 1994 ",30,"['Portugal', 'England']",Portugal,Almada,AM   LW,"1,83",€75k
9,Ricardo Ramos,Striker,Right Winger,"Apr 3, 1994 ",30,['Portugal'],Portugal,Albufeira,LW,"1,80",-
33,Fábio Luzio,Striker,Right Winger,"Feb 25, 1994 ",30,['Portugal'],Portugal,,,"1,65",-
,Léo Mofreita,Striker,Right Winger,"Aug 5, 1994 ",29,['Portugal'],Portugal,Vila Franca de Xira,LW,"1,74",-
,André Gomes,Striker,Right Winger,"Sep 18, 1994 ",29,['Portugal'],Portugal,Viana do Castelo,LW,"1,84",-
77,Pedro Garcia,Striker,Right Winger,"Mar 2, 1994 ",30,['Portugal'],Portugal,Guimarães,AM   RM,"1,80",-
11,Fábio Freire,Striker,Right Winger,"May 16, 1994 ",30,['Portugal'],Portugal,Lisboa,LW,"1,68",-
,Wilson,Striker,Right Winger,"Jul 9, 1994 ",30,['Portugal'],Portugal,Gondomar,CF,"1,80",-
17,Kiloy,Striker,Right Winger,"Nov 6, 1994 ",29,"['Angola', 'Portugal']",Portugal,Ponte de Sor,CF,"1,72",-
10,João Mesquita,Striker,Right Winger,"May 26, 1994 ",30,['Portugal'],Portugal,Matosinhos,,"1,85",-
,Pedro Oliveira,Striker,Right Winger,"Jan 16, 1994 ",30,['Portugal'],Portugal,Vale de Cambra,LW,"1,67",-
10,Rúben Lameiras,Striker,Right Winger,"Dec 22, 1994 ",29,"['Portugal', 'England']",Portugal,Lisboa,LW   AM,"1,74",€500k
19,Eri,Striker,Right Winger,"Feb 8, 1994 ",30,"['Portugal', 'Angola']",Portugal,Aveiro,SS   LW,"1,78",€150k
,Raúl Paiva,Striker,Right Winger,"Sep 22, 1994 ",29,['Portugal'],Portugal,Gens,LW   CF,"1,74",-
17,Fabinho,Striker,Right Winger,"Apr 15, 1994 ",30,['Portugal'],Portugal,Guimarães,,"1,81",-
23,Tico,Striker,Right Winger,"Jun 20, 1994 ",30,['Portugal'],Portugal,Póvoa de Varzim,LW   RB,"1,84",-
,Miguel Pinto,Striker,Right Winger,"May 31, 1994 ",30,['Portugal'],Portugal,Amarante,LW,"1,78",-
,Canina,Striker,Right Winger,"Aug 1, 1994 ",29,['Portugal'],Portugal,Moita,,"1,81",-
,João Vieira,Striker,Right Winger,"Mar 19, 1994 ",30,['Portugal'],Portugal,Porto,LW,"1,75",-
,Bruno Santos,Striker,Right Winger,"Mar 19, 1994 ",30,['Portugal'],Portugal,Loures,AM   LW,"1,75",-
,Alexandre Dâmaso,Striker,Right Winger,"Mar 3, 1994 ",30,['Portugal'],Portugal,Setúbal,,,-
,Bernardo Marques,Striker,Right Winger,"Aug 16, 1994 ",29,['Portugal'],Portugal,Entroncamento,LW,"1,78",-
10,Ricardo Vaz,Striker,Right Winger,"Nov 26, 1994 ",29,['Portugal'],Portugal,Alcabideche,SS   LW,"1,72",-
,Marc Mucha,Striker,Right Winger,"Aug 19, 1994 ",29,['Portugal'],Portugal,Arcos,,"1,70",-
,Danilo,Striker,Right Winger,"Feb 14, 1994 ",30,['Portugal'],Portugal,Guimarães,LW   RB,"1,80",-
,Betinho,Striker,Right Winger,"Mar 18, 1994 ",30,['Portugal'],Portugal,Loulé,LW,"1,77",-
49,Bruno Silva,Striker,Right Winger,"Mar 3, 1994 ",30,['Portugal'],Portugal,Alfena,CF   SS,"1,83",-
,Johny Santos,Striker,Right Winger,"Jun 9, 1994 ",30,['Portugal'],Portugal,,LW,,-
,Pedro Paz,Striker,Right Winger,"Dec 20, 1994 ",29,['Portugal'],Portugal,Moncarapacho - Olhão,LW,,-
7,João Ventura,Striker,Right Winger,"Jan 14, 1994 ",30,['Portugal'],Portugal,Lagoa,LW,"1,72",-
,Daniel Podence,Striker,Right Winger,"Oct 21, 1995 ",28,['Portugal'],Portugal,Oeiras,LW   SS,"1,70",€13.00m
88,Rúben Alves,Striker,Right Winger,"Mar 19, 1995 ",29,['Portugal'],Portugal,Vila Nova de Gaia,AM   LW,"1,68",€300k
,Chico Ló,Striker,Right Winger,"Feb 18, 1995 ",29,['Portugal'],Portugal,Mirandela,LW   AM,"1,70",-
40,Diogo Baptista,Striker,Right Winger,"Apr 18, 1995 ",29,['Portugal'],Portugal,Monção,LW   RM,"1,78",-
