Number,Name,Main Position,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
26,Rúben Fernandes,Defender,Centre-Back,"May 6, 1986 ",37,['Portugal'],Portugal,Portimão,LB,"1,87",€100k
6,Rafa Santos,Defender,Centre-Back,"Jul 6, 1986 ",37,['Portugal'],Portugal,Loulé,RB,,€50k
5,Jorge Teixeira,Defender,Centre-Back,"Aug 27, 1986 ",37,['Portugal'],Portugal,Lisboa,,"1,88",€25k
4,Filipe Velhinho,Defender,Centre-Back,"Jul 27, 1986 ",37,['Portugal'],Portugal,Penedo Gordo,DM,"1,90",-
23,Gonçalo Lelé,Defender,Centre-Back,"Jan 30, 1986 ",38,['Portugal'],Portugal,Cascais,,,-
86,Jorge Ferreira,Defender,Centre-Back,"Mar 6, 1986 ",38,['Portugal'],Portugal,Felgueiras,DM,"1,92",-
,Diogo Catraio,Defender,Centre-Back,"Jan 16, 1986 ",38,['Portugal'],Portugal,Aveiro,,"1,83",-
,Ricardo Da Silva Moreira,Defender,Centre-Back,"Nov 8, 1986 ",37,['Portugal'],Portugal,Povoa de Varzim,,,-
,Bruno Bernardo,Defender,Centre-Back,"Mar 3, 1986 ",38,['Portugal'],Portugal,Lisboa,RB,"1,83",-
,Salvador,Defender,Centre-Back,"Sep 15, 1986 ",37,['Portugal'],Portugal,Vila Nova de Gaia,LB,"1,84",-
,Tiago Gonçalves,Defender,Centre-Back,"Sep 3, 1986 ",37,['Portugal'],Portugal,Viseu,,"1,83",-
,Nando,Defender,Centre-Back,"Dec 31, 1986 ",37,['Portugal'],Portugal,Vila Nova de Gaia,RB,"1,75",-
,Rui Silva,Defender,Centre-Back,"Oct 28, 1986 ",37,['Portugal'],Portugal,Santa Maria da Feira,RB,"1,79",-
13,Vasco Fernandes,Defender,Centre-Back,"Nov 12, 1986 ",37,['Portugal'],Portugal,Olhão,RB   LB,"1,82",€100k
13,Luís Rocha,Defender,Centre-Back,"Aug 13, 1986 ",37,['Portugal'],Portugal,Guimarães,,"1,86",€50k
,Carlão,Defender,Centre-Back,"May 10, 1986 ",37,['Portugal'],Portugal,Santo Tirso,,"1,86",-
,Tiago Djiga,Defender,Centre-Back,"Mar 15, 1986 ",38,['Portugal'],Portugal,,,,-
,Amilcar Silva,Defender,Centre-Back,"Jun 15, 1986 ",37,['Portugal'],Portugal,Bragança,,,-
,João Pinto,Defender,Centre-Back,"Mar 29, 1986 ",38,['Portugal'],Portugal,Santa Maria da Feira,,"1,85",-
,Bruno Ferreira Jorge,Defender,Centre-Back,"Mar 3, 1986 ",38,"['Luxembourg', 'Portugal']",Portugal,,GK,"1,78",-
,Tó Sousa,Defender,Centre-Back,"Nov 27, 1986 ",37,['Portugal'],Portugal,Maia,,"1,78",-
,Tiago Costa,Defender,Centre-Back,"Oct 27, 1986 ",37,['Portugal'],Portugal,Póvoa de Varzim,,"1,85",-
,Hugo Grilo,Defender,Centre-Back,"Jul 28, 1986 ",37,['Portugal'],Portugal,Odivelas,RB,"1,82",-
,Canelas,Defender,Centre-Back,"Jun 22, 1986 ",37,['Portugal'],Portugal,Lamego,DM,"1,86",-
,Cancela,Defender,Centre-Back,"Jan 7, 1986 ",38,['Portugal'],Portugal,Santa Maria da Feira,,"1,86",-
,Ricardo Ramos,Defender,Centre-Back,"Jun 20, 1986 ",37,['Portugal'],Portugal,Vendas Novas,LB,"1,82",-
,Dossa Júnior,Defender,Centre-Back,"Jul 28, 1986 ",37,"['Cyprus', 'Portugal']",Portugal,Lissabon,,"1,89",-
,Paulo Ricardo,Defender,Centre-Back,"Mar 3, 1986 ",38,['Portugal'],Portugal,Braga,,"1,87",-
,Henrique,Defender,Centre-Back,"Oct 19, 1986 ",37,['Portugal'],Portugal,Fafe,,"1,86",-
,Campinho,Defender,Centre-Back,"Nov 12, 1986 ",37,['Portugal'],Portugal,Barcelos,,"1,83",-
3,Vítor Pinto,Defender,Centre-Back,"Apr 12, 1986 ",37,['Portugal'],Portugal,Guimarães,LB,"1,87",-
,Gonçalo Brandão,Defender,Centre-Back,"Oct 9, 1986 ",37,['Portugal'],Portugal,Lisboa,LB,"1,87",-
,Éder Pereira,Defender,Centre-Back,"Jun 17, 1986 ",37,"['Portugal', 'Cape Verde']",Portugal,Lisboa,,"1,80",-
,Tozé,Defender,Centre-Back,"Feb 11, 1986 ",38,['Portugal'],Portugal,Lisboa,,"1,86",-
3,Pica,Defender,Centre-Back,"Apr 8, 1986 ",38,['Portugal'],Portugal,Moura,,"1,85",-
,Rui Costa,Defender,Centre-Back,"May 31, 1986 ",37,['Portugal'],Portugal,Freamunde,,"1,77",-
,Nuno André Coelho,Defender,Centre-Back,"Jan 7, 1986 ",38,['Portugal'],Portugal,Penafiel,DM,"1,90",-
,André Oliveira,Defender,Centre-Back,"May 6, 1986 ",37,['Portugal'],Portugal,Vizela,,"1,80",-
15,Fernando Varela,Defender,Centre-Back,"Nov 26, 1987 ",36,"['Cape Verde', 'Portugal']",Portugal,Cascais,,"1,85",€200k
,Nuno Mendonça,Defender,Centre-Back,"Apr 19, 1987 ",36,['Portugal'],Portugal,,DM,"1,75",-
4,Lino Graça,Defender,Centre-Back,"Sep 3, 1987 ",36,['Portugal'],Portugal,Câmara de Lobos,,"1,91",-
20,Quinzinho,Defender,Centre-Back,"May 8, 1987 ",36,['Portugal'],Portugal,Castelo Branco,,"1,87",-
,Alex,Defender,Centre-Back,"Jan 6, 1987 ",37,['Portugal'],Portugal,,DM,"1,85",-
,César Nunes,Defender,Centre-Back,"Nov 15, 1987 ",36,['Portugal'],Portugal,Amarante,,"1,92",-
5,Saúl Rosa,Defender,Centre-Back,"Dec 27, 1987 ",36,['Portugal'],Portugal,Torres Novas,,"1,80",-
,Miguel Mendes,Defender,Centre-Back,"Dec 14, 1987 ",36,['Portugal'],Portugal,Guimarães,DM,"1,87",-
,Calico,Defender,Centre-Back,"Dec 6, 1987 ",36,['Portugal'],Portugal,Mangualde,DM   RB,"1,82",-
7,Mário Costa,Defender,Centre-Back,"Oct 11, 1987 ",36,['Portugal'],Portugal,Moita,,"1,90",-
,Élio Wilson,Defender,Centre-Back,"Dec 20, 1987 ",36,"['Portugal', 'Angola']",Portugal,,DM,"1,90",-
,Joel,Defender,Centre-Back,"Dec 7, 1987 ",36,['Portugal'],Portugal,Porto,LB,"1,84",-
,Tiago Pires,Defender,Centre-Back,"Jan 2, 1987 ",37,['Portugal'],Portugal,Lisboa,,"1,87",-
4,Tiago Rebelo,Defender,Centre-Back,"Aug 20, 1987 ",36,['Portugal'],Portugal,,,,-
5,Nuno Oliveira,Defender,Centre-Back,"Nov 17, 1987 ",36,['Portugal'],Portugal,Câmara de Lobos,LM   LB,"1,76",-
,Rogério Azevedo,Defender,Centre-Back,"May 1, 1987 ",36,"['Portugal', 'Switzerland']",Portugal,Trinta,,,-
15,Paulo Dinarte,Defender,Centre-Back,"Sep 15, 1987 ",36,['Portugal'],Portugal,,RB,"1,78",-
,Dani,Defender,Centre-Back,"Jan 20, 1987 ",37,['Portugal'],Portugal,Penafiel,,"1,80",-
,Alex Mártires,Defender,Centre-Back,"Mar 12, 1987 ",37,['Portugal'],Portugal,,,"1,92",-
4,André Sousa,Defender,Centre-Back,"Jan 1, 1987 ",37,['Portugal'],Portugal,Leiria,DM,"1,78",-
,Luís Conceição,Defender,Centre-Back,"Sep 14, 1987 ",36,['Portugal'],Portugal,Setúbal,DM,"1,88",-
,Zé Pedro,Defender,Centre-Back,"Jan 4, 1987 ",37,['Portugal'],Portugal,Barcelos,,"1,83",-
,João Meira,Defender,Centre-Back,"Apr 30, 1987 ",36,['Portugal'],Portugal,Almada,RB   DM,"1,85",-
,João Batista,Defender,Centre-Back,"Jan 3, 1987 ",37,['Portugal'],Portugal,Leiria,RB,,-
,Pedro Seabra,Defender,Centre-Back,"Nov 11, 1987 ",36,['Portugal'],Portugal,Matosinhos,,"1,84",-
,Daniel,Defender,Centre-Back,"Mar 29, 1987 ",37,['Portugal'],Portugal,Braga,RB,"1,85",-
,Fabeta,Defender,Centre-Back,"Apr 1, 1987 ",37,['Portugal'],Portugal,Gondomar,DM   RB,"1,89",-
16,Bruno Pinheiro,Defender,Centre-Back,"Aug 21, 1987 ",36,"['Portugal', 'Brazil']",Portugal,Paranhos,DM,"1,85",-
,Fábio Ervões,Defender,Centre-Back,"Feb 26, 1987 ",37,['Portugal'],Portugal,Valpaços,,"1,85",-
,Paulo Renato,Defender,Centre-Back,"May 14, 1987 ",36,['Portugal'],Portugal,Alcácer do Sal,,"1,83",-
,João Pedro,Defender,Centre-Back,"Dec 29, 1987 ",36,['Portugal'],Portugal,Porto,,"1,90",-
13,Luís Neto,Defender,Centre-Back,"May 26, 1988 ",35,['Portugal'],Portugal,Póvoa do Varzim,RB   DM,"1,85",€300k
2,José Carlos,Defender,Centre-Back,"Apr 12, 1988 ",35,['Portugal'],Portugal,Flamengos,DM,,-
,Nuno Ferreira,Defender,Centre-Back,"Mar 18, 1988 ",36,['Portugal'],Portugal,Costa da Caparica,,"1,82",-
,Ricardo Santos,Defender,Centre-Back,"Mar 11, 1988 ",36,['Portugal'],Portugal,Lisboa,,"1,95",-
,Paulo Silva,Defender,Centre-Back,"Mar 28, 1988 ",36,['Portugal'],Portugal,Ponte da Barca,,"1,84",-
,Gustavo,Defender,Centre-Back,"Oct 10, 1988 ",35,['Portugal'],Portugal,Ovar,,"1,82",-
,Miguel Marreiros,Defender,Centre-Back,"Nov 8, 1988 ",35,['Portugal'],Portugal,Lagos,,"1,8",-
,Farruba,Defender,Centre-Back,"Nov 3, 1988 ",35,['Portugal'],Portugal,Leiria,,"1,90",-
,Xavier,Defender,Centre-Back,"Dec 2, 1988 ",35,['Portugal'],Portugal,,,"1,86",-
44,Ricardo Machado,Defender,Centre-Back,"Sep 13, 1988 ",35,['Portugal'],Portugal,Sandim,DM,"1,90",-
4,Pinto,Defender,Centre-Back,"May 2, 1988 ",35,['Portugal'],Portugal,Braga,DM,"1,91",-
,Cristiano Goncalves,Defender,Centre-Back,"Sep 26, 1988 ",35,"['Luxembourg', 'Portugal']",Portugal,Bilho,DM   LB,,-
,Yago Fernández,Defender,Centre-Back,"Jan 5, 1988 ",36,"['Portugal', 'Spain']",Portugal,Lisboa,DM,"1,94",-
4,Bura,Defender,Centre-Back,"Dec 17, 1988 ",35,['Portugal'],Portugal,Matosinhos,,"1,91",€50k
3,André Moreira,Defender,Centre-Back,"Apr 20, 1988 ",35,['Portugal'],Portugal,Marco de Canaveses,LB   RB,"1,78",-
3,Fred Coelho,Defender,Centre-Back,"Oct 25, 1988 ",35,['Portugal'],Portugal,Gondomar,DM,"1,84",-
,Jojó Pereira,Defender,Centre-Back,"Jun 9, 1988 ",35,['Portugal'],Portugal,Setúbal,RB,"1,82",-
21,Fábio Marinheiro,Defender,Centre-Back,"Nov 11, 1988 ",35,['Portugal'],Portugal,Montijo,DM,"1,87",-
,Fábio Santos,Defender,Centre-Back,"May 22, 1988 ",35,['Portugal'],Portugal,Viseu,DM,"1,84",-
,Trindade,Defender,Centre-Back,"Mar 16, 1988 ",36,['Portugal'],Portugal,,,"1,83",-
,Joao Paulino,Defender,Centre-Back,"Sep 18, 1988 ",35,['Portugal'],Portugal,Alenquer,,"1,86",-
,Chapa,Defender,Centre-Back,"May 21, 1988 ",35,['Portugal'],Portugal,,,"1,88",-
,Carlos Mendes,Defender,Centre-Back,"Feb 10, 1988 ",36,"['Portugal', 'Brazil']",Portugal,Penafiel,DM,"1,87",-
,Penela,Defender,Centre-Back,"Jan 7, 1988 ",36,['Portugal'],Portugal,Penafiel,RB,"1,77",-
,Élio,Defender,Centre-Back,"Jun 22, 1988 ",35,['Portugal'],Portugal,Santo Tirso,,"1,83",-
,Simão Coutinho,Defender,Centre-Back,"Apr 7, 1988 ",36,['Portugal'],Portugal,Viana do Castelo,,"1,82",-
,Daniel Carriço,Defender,Centre-Back,"Aug 4, 1988 ",35,['Portugal'],Portugal,Cascais,DM,"1,83",-
3,Jair Amador,Defender,Centre-Back,"Aug 21, 1989 ",34,"['Portugal', 'Spain']",Portugal,Sao Jorge de Arroios,,"1,90",€600k
6,Marco Baixinho,Defender,Centre-Back,"Jul 11, 1989 ",34,['Portugal'],Portugal,Arruda dos Vinhos,,"1,87",€150k
19,Moreira,Defender,Centre-Back,"Oct 19, 1989 ",34,['Portugal'],Portugal,Lordelo,,"1,84",-
,Nuno Silva,Defender,Centre-Back,"Mar 4, 1989 ",35,['Portugal'],Portugal,Castro Marim,DM,"1,80",-
,Zé Luis,Defender,Centre-Back,"Apr 2, 1989 ",35,['Portugal'],Portugal,Chaves,DM,"1,87",-
21,Ricardo Carvalho,Defender,Centre-Back,"Jul 5, 1989 ",34,['Portugal'],Portugal,Loures,RB,"1,80",-
,Russo,Defender,Centre-Back,"Jan 30, 1989 ",35,['Portugal'],Portugal,Coimbra,DM,"1,68",-
,Miguel Oliveira,Defender,Centre-Back,"Dec 22, 1989 ",34,['Portugal'],Portugal,Angra do Heroísmo,DM,"1,84",-
,José Maria Navas,Defender,Centre-Back,"Nov 19, 1989 ",34,['Portugal'],Portugal,Moura,DM,,-
,Makukula,Defender,Centre-Back,"Jun 14, 1989 ",34,"['Guinea-Bissau', 'Portugal']",Portugal,Albergaria-a-Velha,,"1,93",-
,Flavio Miguel Mendes Pina,Defender,Centre-Back,"May 5, 1989 ",34,['Portugal'],Portugal,,LB,"1,80",-
,Celso,Defender,Centre-Back,"Feb 20, 1989 ",35,['Portugal'],Portugal,Barcelos,,,-
34,João Paulo,Defender,Centre-Back,"May 8, 1989 ",34,['Portugal'],Portugal,Braga,,"1,89",-
4,Miguel Vítor,Defender,Centre-Back,"Jun 30, 1989 ",34,"['Israel', 'Portugal']",Portugal,Torres Vedras,RB,"1,84",€300k
39,Jaime Simões,Defender,Centre-Back,"Jun 11, 1989 ",34,['Portugal'],Portugal,Santarém,RB,"1,88",€50k
,Cruz,Defender,Centre-Back,"Jul 4, 1989 ",34,['Portugal'],Portugal,Gondomar,,"1,90",-
,Francisco Maia,Defender,Centre-Back,"Jan 23, 1989 ",35,['Portugal'],Portugal,,,,-
15,Raúl Babo,Defender,Centre-Back,"May 23, 1989 ",34,['Portugal'],Portugal,Lixa,LB,"1,85",-
,Bruno Graça,Defender,Centre-Back,"Dec 11, 1989 ",34,['Portugal'],Portugal,Vila do Conde,DM,"1,91",-
,Rúben Magalhães,Defender,Centre-Back,"Sep 17, 1989 ",34,['Portugal'],Portugal,Viana do Castelo,RB,"1,85",-
77,Joscelino Silva Dos Santos,Defender,Centre-Back,"Aug 29, 1989 ",34,"['Portugal', 'Guinea-Bissau']",Portugal,Vila Franca de Xira,RB,"1,78",-
6,Cristiano Vasconcelos,Defender,Centre-Back,"Jul 10, 1989 ",34,['Portugal'],Portugal,Funchal,,"1,85",-
,Nélson Mota,Defender,Centre-Back,"Apr 15, 1989 ",34,['Portugal'],Portugal,Barreiro,,"1,80",-
,João Mário,Defender,Centre-Back,"Jun 26, 1989 ",34,['Portugal'],Portugal,Santa Marta de Penaguião,,,-
,Carlos Santos,Defender,Centre-Back,"Mar 31, 1989 ",35,['Portugal'],Portugal,Barroselas,,"1,88",-
,Jorge Abreu,Defender,Centre-Back,"Mar 29, 1989 ",35,['Portugal'],Portugal,Cucujães,RB,"1,78",-
,André Micael,Defender,Centre-Back,"Feb 4, 1989 ",35,['Portugal'],Portugal,Guimarães,,"1,88",-
,Hélder Duarte,Defender,Centre-Back,"Apr 3, 1989 ",35,['Portugal'],Portugal,Vila Nova de Gaia,DM,"1,85",-
,Palmeira,Defender,Centre-Back,"Sep 24, 1989 ",34,['Portugal'],Portugal,Vila Real,RB,"1,87",-
,Fábio Faria,Defender,Centre-Back,"Apr 24, 1989 ",34,['Portugal'],Portugal,Vila do Conde,LB,"1,89",-
4,Diogo Careca,Defender,Centre-Back,"Oct 11, 1989 ",34,['Portugal'],Portugal,Santa Maria da Feira,,"1,89",-
,Romeu Pinto,Defender,Centre-Back,"Apr 18, 1989 ",34,['Portugal'],Portugal,Guimarães,,"1,80",-
,Diogo Leite,Defender,Centre-Back,"Apr 29, 1989 ",34,['Portugal'],Portugal,Porto,,"1,84",-
23,Luís Pedro,Defender,Centre-Back,"Jun 23, 1989 ",34,['Portugal'],Portugal,Paços de Ferreira,,"1,90",-
,André Pinto,Defender,Centre-Back,"Oct 5, 1989 ",34,['Portugal'],Portugal,Vila Nova de Gaia,,"1,94",-
5,João Afonso,Defender,Centre-Back,"May 28, 1990 ",33,['Portugal'],Portugal,Castelo Branco,,"1,88",€100k
,João Marques,Defender,Centre-Back,"Mar 1, 1990 ",34,['Portugal'],Portugal,Lourosa,RB,"1,84",-
,Nuno Santos,Defender,Centre-Back,"Jun 20, 1990 ",33,['Portugal'],Portugal,,LB,,-
,Pitéu,Defender,Centre-Back,"Apr 15, 1990 ",33,['Portugal'],Portugal,,DM,"1,80",-
,Bernardo Oliveira,Defender,Centre-Back,"Sep 10, 1990 ",33,['Portugal'],Portugal,Santarém,,"1,87",-
,Rui Roque,Defender,Centre-Back,"Oct 16, 1990 ",33,['Portugal'],Portugal,Peniche,,,-
,Tiago Macedo,Defender,Centre-Back,"Jun 15, 1990 ",33,['Portugal'],Portugal,Guimarães,,"1,83",-
17,Hugo Duarte,Defender,Centre-Back,"Feb 10, 1990 ",34,['Portugal'],Portugal,Braga,RB,"1,84",-
22,Fábio Santos,Defender,Centre-Back,"Mar 31, 1990 ",34,['Portugal'],Portugal,Torres Vedras,RB,"1,80",-
15,Hélder Feijó,Defender,Centre-Back,"Feb 5, 1990 ",34,['Portugal'],Portugal,Arcos de Valdevez,DM,"1,85",-
64,Diogo Vila,Defender,Centre-Back,"Feb 7, 1990 ",34,['Portugal'],Portugal,Vila Meã,DM,"1,86",-
,Diogo Oliveira,Defender,Centre-Back,"May 5, 1990 ",33,['Portugal'],Portugal,Lisboa,RB,"1,83",-
,Hugo Lopes,Defender,Centre-Back,"Jan 23, 1990 ",34,['Portugal'],Portugal,Guimarães,DM,"1,82",-
33,Rui Correia,Defender,Centre-Back,"Aug 23, 1990 ",33,['Portugal'],Portugal,Chaves,DM,"1,88",€75k
,Mendes,Defender,Centre-Back,"Jan 9, 1990 ",34,['Portugal'],Portugal,Cortegaça,,"1,83",-
3,Pedro Xarrato,Defender,Centre-Back,"Apr 9, 1990 ",34,['Portugal'],Portugal,Lamego,,"1,82",-
,Óscar Sá,Defender,Centre-Back,"Mar 20, 1990 ",34,['Portugal'],Portugal,Caminha,RB,"1,88",-
,Simão Marques,Defender,Centre-Back,"Aug 23, 1990 ",33,['Portugal'],Portugal,Viseu,DM,"1,78",-
,Pedro Rodrigues,Defender,Centre-Back,"Mar 26, 1990 ",34,['Portugal'],Portugal,Marinha Grande,DM,"1,84",-
22,Marcelo Faria,Defender,Centre-Back,"Dec 22, 1990 ",33,"['Portugal', 'Brazil']",Portugal,Viana do Castelo,CM,"1,88",-
25,Diogo Duque,Defender,Centre-Back,"Nov 4, 1990 ",33,['Portugal'],Portugal,Lisboa,RB   LB,"1,78",-
,Bruno Lourenço,Defender,Centre-Back,"Jan 17, 1990 ",34,['Portugal'],Portugal,Setúbal,,"1,84",-
,Tiago Coutinho,Defender,Centre-Back,"Jun 5, 1990 ",33,['Portugal'],Portugal,Matosinhos,LB,"1,82",-
,Miguel Vieira,Defender,Centre-Back,"Oct 8, 1990 ",33,['Portugal'],Portugal,Amarante,,"1,90",-
,Flávio Vilela,Defender,Centre-Back,"Oct 2, 1990 ",33,['Portugal'],Portugal,Lisboa,RB,"1,77",-
,Carlos,Defender,Centre-Back,"Aug 16, 1990 ",33,['Portugal'],Portugal,,RB,"1,72",-
,Fábio Marques,Defender,Centre-Back,"Dec 25, 1990 ",33,['Portugal'],Portugal,Vila Nova de Famalicão,DM,"1,81",-
,Seixas,Defender,Centre-Back,"May 5, 1990 ",33,['Portugal'],Portugal,Amarante,,"1,88",-
,Celso,Defender,Centre-Back,"Jun 8, 1990 ",33,['Portugal'],Portugal,Paredes,,"1,88",-
3,Vítor Bastos,Defender,Centre-Back,"May 1, 1990 ",33,['Portugal'],Portugal,Guimarães,RB,"1,90",-
,Abel Pereira,Defender,Centre-Back,"Apr 15, 1990 ",33,['Portugal'],Portugal,Alijó,RB   DM,"1,80",-
26,João Faria,Defender,Centre-Back,"Jul 12, 1990 ",33,['Portugal'],Portugal,Barcelos,,"1,85",-
,Zé Pedro,Defender,Centre-Back,"Nov 13, 1990 ",33,['Portugal'],Portugal,Braga,,"1,82",-
,Pedro Borges,Defender,Centre-Back,"Apr 14, 1990 ",33,['Portugal'],Portugal,Carrazeda de Ansiães,,"1,81",-
,Wilson,Defender,Centre-Back,"Sep 29, 1990 ",33,"['Angola', 'Portugal']",Portugal,Porto,DM,"1,80",-
,João Pereira,Defender,Centre-Back,"May 10, 1990 ",33,['Portugal'],Portugal,Santarém,LB,"1,85",-
21,Roderick Miranda,Defender,Centre-Back,"Mar 30, 1991 ",33,"['Portugal', 'Brazil']",Portugal,Odivelas,,"1,93",€1.00m
5,Vítor Almeida,Defender,Centre-Back,"Feb 5, 1991 ",33,"['Macao', 'Portugal']",Portugal,Lisboa,,"1,85",€150k
3,Nélson Amorim,Defender,Centre-Back,"Jun 22, 1991 ",32,"['Portugal', 'Canada']",Portugal,Arcos de Valdevez,,"1,87",-
,Fábio Costa,Defender,Centre-Back,"Jan 3, 1991 ",33,['Portugal'],Portugal,Porto,,,-
,Luís,Defender,Centre-Back,"May 17, 1991 ",32,['Portugal'],Portugal,Espinho,DM,"1,90",-
,João Carapinha,Defender,Centre-Back,"Oct 24, 1991 ",32,['Portugal'],Portugal,Vila Boim,DM,"1,90",-
,Carlos André,Defender,Centre-Back,"Apr 8, 1991 ",33,['Portugal'],Portugal,Espinho,,"1,82",-
25,João Batista,Defender,Centre-Back,"Jan 16, 1991 ",33,['Portugal'],Portugal,Valverde,,,-
,Nandinho,Defender,Centre-Back,"May 14, 1991 ",32,['Portugal'],Portugal,Guimarães,RB,"1,93",-
,João Moreira,Defender,Centre-Back,"Jul 13, 1991 ",32,['Portugal'],Portugal,Braga,,"1,88",-
,João Pedro,Defender,Centre-Back,"Aug 8, 1991 ",32,['Portugal'],Portugal,,LB,"1,84",-
19,Hugo Goncalves,Defender,Centre-Back,"May 21, 1991 ",32,['Portugal'],Portugal,Fafe,DM,,-
13,Ivo Dias,Defender,Centre-Back,"Oct 29, 1991 ",32,['Portugal'],Portugal,Lisboa,,"1,82",-
37,Gonçalo Silva,Defender,Centre-Back,"Jun 4, 1991 ",32,['Portugal'],Portugal,Barreiro,RB,"1,86",€250k
34,Ricardo Alves,Defender,Centre-Back,"May 9, 1991 ",32,['Portugal'],Portugal,Vila Nova de Cerveira,LB,"1,81",€125k
4,Bruno Costa,Defender,Centre-Back,"Jul 29, 1991 ",32,['Portugal'],Portugal,Braga,RB,"1,79",-
14,André Guimar,Defender,Centre-Back,"Nov 20, 1991 ",32,['Portugal'],Portugal,Lousã,,"1,85",-
,Pereira,Defender,Centre-Back,"Mar 7, 1991 ",33,['Portugal'],Portugal,Ovar,,"1,87",-
,Paulo Ferraz,Defender,Centre-Back,"Apr 30, 1991 ",32,['Portugal'],Portugal,Sanguedo,DM   RB,"1,7",-
