Number,Name,Main Position,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Rafa Wellington,Defender,Left-Back,"Apr 27, 1985 ",39,['Spain'],Portugal,Córdoba,CB,"1,84",-
,Guayo,Defender,Left-Back,"Jul 13, 1985 ",39,['Spain'],Portugal,Santa Cruz de Tenerife,,"1,70",-
,Antoñete,Defender,Left-Back,"Feb 12, 1985 ",39,['Spain'],Portugal,Málaga,,"1,77",-
,Xabel,Defender,Left-Back,"Sep 1, 1985 ",38,['Spain'],Portugal,Gijón,,,-
,Alberto de la Bella,Defender,Left-Back,"Dec 2, 1985 ",38,['Spain'],Portugal,Santa Coloma de Gramanet,,"1,82",-
,Rubén Méndez,Defender,Left-Back,"Jan 7, 1985 ",39,['Spain'],Portugal,Lalín,,"1,83",-
,Zeki,Defender,Left-Back,"May 7, 1985 ",39,['Spain'],Portugal,Jaén,,"1,73",-
,Adrián Ripa,Defender,Left-Back,"Aug 12, 1985 ",38,['Spain'],Portugal,Épila,,"1,77",-
,José Manuel Catalá,Defender,Left-Back,"Jan 1, 1985 ",39,['Spain'],Spain,Villajoyosa,CB   DM,"1,82",-
,Raúl Fuster,Defender,Left-Back,"Jul 23, 1985 ",38,['Spain'],Spain,Elche,,"1,78",-
,José Mari,Defender,Left-Back,"Sep 1, 1985 ",38,['Spain'],Spain,Mérida,,"1,80",-
,Héctor Sánchez,Defender,Left-Back,"Mar 31, 1985 ",39,['Spain'],Spain,Fuerteventura,,"1,79",-
,Bolaño,Defender,Left-Back,"Oct 15, 1985 ",38,['Spain'],Spain,Santander,CB,"1,82",-
,Javier Garrido,Defender,Left-Back,"Mar 15, 1985 ",39,['Spain'],Spain,Irun,,"1,79",-
,Manuel Redondo,Defender,Left-Back,"Jan 11, 1985 ",39,['Spain'],Spain,Sevilla,CB,"1,81",-
,Víctor Espasandín,Defender,Left-Back,"Mar 16, 1985 ",39,['Spain'],Spain,A Coruña,,"1,76",-
,Carlos Bellvís,Defender,Left-Back,"Apr 24, 1985 ",39,['Spain'],Spain,Valencia,LW,"1,70",-
,Ayoze García,Defender,Left-Back,"Nov 22, 1985 ",38,['Spain'],Spain,Puerto de la Cruz,LM,"1,72",-
3,Carlos Alcántara,Defender,Left-Back,"Feb 1, 1985 ",39,['Spain'],Spain,Zarandona,,"1,78",-
,Roberto Lago,Defender,Left-Back,"Aug 30, 1985 ",38,['Spain'],Spain,Vigo,,"1,78",-
,David Morillas,Defender,Left-Back,"Sep 28, 1986 ",37,['Spain'],Spain,Águilas,CB,"1,86",€100k
,Salah Amar,Defender,Left-Back,"Oct 2, 1986 ",37,"['Spain', 'Morocco']",Spain,Melilla,,"1,79",-
2,Cristian Vidal,Defender,Left-Back,"Jun 20, 1986 ",38,['Spain'],Spain,La Pobla Llarga,LM,"1,72",-
,Diego Castañeda,Defender,Left-Back,"Feb 28, 1986 ",38,['Spain'],Spain,Madrid,LM,"1,75",-
,Germán López,Defender,Left-Back,"Aug 21, 1986 ",37,['Spain'],Spain,Córdoba,,"1,85",-
,Julio Alberto,Defender,Left-Back,"Jan 2, 1986 ",38,['Spain'],Spain,Jerez de la Frontera,,"1,82",-
,Aitor Ruiz,Defender,Left-Back,"Sep 18, 1986 ",37,['Spain'],Spain,Málaga,,"1,78",-
,Abraham Minero,Defender,Left-Back,"Feb 22, 1986 ",38,['Spain'],Spain,Granollers,,"1,75",-
10,Fonsi,Defender,Left-Back,"Jan 22, 1986 ",38,['Spain'],Spain,Zaragoza,,"1,78",-
,Juanlu,Defender,Left-Back,"Mar 28, 1986 ",38,['Spain'],Spain,Santander,,"1,74",-
,Diego Dopico,Defender,Left-Back,"Dec 29, 1986 ",37,['Spain'],Spain,As Pontes,CB,"1,79",-
,Juanfran,Defender,Left-Back,"Jan 10, 1986 ",38,['Spain'],Spain,Alicante,,"1,81",-
,Pepe Quirant,Defender,Left-Back,"Jul 31, 1986 ",37,['Spain'],Spain,Elche,,"1,73",-
21,Joan Oriol,Defender,Left-Back,"Nov 5, 1986 ",37,['Spain'],Portugal,Cambrils,,"1,75",€100k
,Víctor Martínez,Defender,Left-Back,"Apr 20, 1986 ",38,['Spain'],Portugal,Madrid,CB,"1,84",-
,Pepe Grimaldo,Defender,Left-Back,"Aug 8, 1986 ",37,['Spain'],Portugal,Ibiza,,"1,79",-
,Antonio Ramírez,Defender,Left-Back,"Apr 17, 1986 ",38,['Spain'],Portugal,Sevilla,,"1,73",-
,Nayim,Defender,Left-Back,"Jun 20, 1986 ",38,"['Spain', 'Morocco']",Portugal,Ceuta,,"1,75",-
,Rafa Gimeno,Defender,Left-Back,"Jul 1, 1986 ",38,['Spain'],Portugal,Guadassuar,,"1,80",-
21,Ismael Remacha,Defender,Left-Back,"Jul 17, 1986 ",37,['Spain'],Portugal,Zaragoza,RB   CB,"1,82",-
,Carlos Alonso,Defender,Left-Back,"Mar 17, 1986 ",38,['Spain'],Portugal,Barcelona,,"1,74",-
7,Antonio Figueroa,Defender,Left-Back,"Aug 19, 1986 ",37,['Spain'],Portugal,Las Palmas de Gran Canaria,,"1,75",-
,Javi López,Defender,Left-Back,"Apr 11, 1986 ",38,['Spain'],Portugal,Lalín,LM,,-
,Roberto Ruiz,Defender,Left-Back,"Aug 31, 1986 ",37,['Spain'],Portugal,Madrid,,"1,77",-
18,Andrés Sánchez,Defender,Left-Back,"Aug 13, 1986 ",37,['Spain'],Portugal,Murcia,CB,"1,80",-
,Richi Hidalgo,Defender,Left-Back,"Apr 14, 1986 ",38,['Spain'],Spain,Madrid,,"1,78",-
,Raúl Llorente,Defender,Left-Back,"Apr 2, 1986 ",38,['Spain'],Spain,Madrid,LW,"1,75",-
,Marcos Martín,Defender,Left-Back,"Feb 4, 1986 ",38,['Spain'],Spain,San Martín de la Vega,,"1,85",-
,Alberto Torralba,Defender,Left-Back,"Jan 14, 1986 ",38,['Spain'],Spain,Talavera de la Reina,,"1,85",-
,José Manuel Casado,Defender,Left-Back,"Aug 9, 1986 ",37,['Spain'],Spain,Sevilla,LW,"1,73",-
,José Enrique,Defender,Left-Back,"Jan 23, 1986 ",38,['Spain'],Spain,Valencia,CB,"1,84",-
,Ezequiel Arana,Defender,Left-Back,"May 1, 1986 ",38,['Spain'],Spain,Puerto de Santa María (Cádiz),,"1,80",-
,Juanchi,Defender,Left-Back,"Jun 2, 1986 ",38,['Spain'],Spain,A Coruña,,"1,75",-
,Gorka Kijera,Defender,Left-Back,"May 26, 1986 ",38,['Spain'],Spain,Hernani,CB,"1,76",-
,Velázquez,Defender,Left-Back,"Mar 24, 1986 ",38,['Spain'],Spain,Sevilla,,"1,79",-
,Manu Micó,Defender,Left-Back,"Jul 18, 1986 ",37,['Spain'],Spain,Valencia,CB,"1,81",-
,Nacho Monreal,Defender,Left-Back,"Feb 26, 1986 ",38,['Spain'],Spain,Pamplona,CB,"1,79",-
,Xabier Castillo,Defender,Left-Back,"Mar 29, 1986 ",38,['Spain'],Spain,Durango,CB,"1,85",-
,Kike Silva,Defender,Left-Back,"Mar 16, 1987 ",37,['Spain'],Spain,Jaén,,"1,75",-
,Fran Ramírez,Defender,Left-Back,"May 30, 1987 ",37,['Spain'],Spain,Vecindario,,"1,79",-
,Eduardo Laencina,Defender,Left-Back,"Jun 6, 1987 ",37,['Spain'],Spain,Logroño,,"1,78",-
,Manu Rubio,Defender,Left-Back,"May 2, 1987 ",37,['Spain'],Spain,Sevilla,,"1,80",-
,Zalo,Defender,Left-Back,"Sep 10, 1987 ",36,['Spain'],Spain,Santander,,"1,78",-
,Isidro del Río,Defender,Left-Back,"Nov 4, 1987 ",36,['Spain'],Spain,Ágreda,CB,"1,85",-
,Joseba Ariño,Defender,Left-Back,"Apr 23, 1987 ",37,['Spain'],Spain,Barakaldo,CB,"1,81",-
,Eneko Ormaetxea,Defender,Left-Back,"Jan 14, 1987 ",37,['Spain'],Spain,Elgeta,,"1,73",-
,Juanjo Sánchez,Defender,Left-Back,"Mar 19, 1987 ",37,['Spain'],Spain,Coria,,"1,78",-
,Amarito,Defender,Left-Back,"Feb 17, 1987 ",37,"['Spain', 'Morocco']",Spain,Melilla,,"1,78",-
,Víctor Fernández,Defender,Left-Back,"Aug 25, 1987 ",36,['Spain'],Spain,Santander,,"1,75",-
,Iñigo Sarasola,Defender,Left-Back,"Jun 10, 1987 ",37,['Spain'],Spain,Donostia-San Sebastián,,"1,82",-
4,Álex Pérez,Defender,Left-Back,"Oct 26, 1987 ",36,['Spain'],Spain,Arucas,,,-
,Javi Marchena,Defender,Left-Back,"Nov 14, 1987 ",36,['Spain'],Spain,Santa Cruz de Tenerife,CB   RB,"1,84",-
,Arturo García,Defender,Left-Back,"Nov 7, 1987 ",36,['Spain'],Spain,Valencia,,"1,76",-
,Aday Benítez,Defender,Left-Back,"Dec 16, 1987 ",36,['Spain'],Spain,Sentmenat,RB,"1,78",-
,Jimmy,Defender,Left-Back,"Jul 18, 1987 ",36,['Spain'],Spain,Santiago de Compostela,,"1,75",-
14,Alex Cacho,Defender,Left-Back,"Sep 3, 1987 ",36,['Spain'],Spain,Ágreda,,"1,79",-
,Nacho Peñuela,Defender,Left-Back,"Jan 11, 1987 ",37,['Spain'],Spain,Alcázar de San Juan,,"1,82",-
,Noel Alonso,Defender,Left-Back,"Mar 19, 1987 ",37,['Spain'],Spain,Gijón,,"1,79",-
,Rubén Canelada,Defender,Left-Back,"Mar 31, 1987 ",37,['Spain'],Spain,Barcelona,,"1,75",-
,Seco,Defender,Left-Back,"Feb 24, 1987 ",37,['Spain'],Spain,El Fargue,,"1,78",-
,Dani Castellano,Defender,Left-Back,"Nov 2, 1987 ",36,['Spain'],Spain,Las Palmas de Gran Canaria,,"1,79",-
,Pepe Plá,Defender,Left-Back,"Jan 25, 1987 ",37,['Spain'],Spain,Valencia,LM,"1,82",-
,Jaume Costa,Defender,Left-Back,"Mar 18, 1988 ",36,['Spain'],Spain,Valencia,,"1,71",€900k
3,Juan Góngora,Defender,Left-Back,"Aug 14, 1988 ",35,['Spain'],Spain,Fuengirola,,"1,85",€50k
,David Rus,Defender,Left-Back,"Nov 7, 1988 ",35,['Spain'],Spain,Linares,,,-
,Alberto Fernández,Defender,Left-Back,"Nov 16, 1988 ",35,['Spain'],Spain,El Puerto de Santa María,,"1,77",-
,Iñaki Izko,Defender,Left-Back,"Dec 23, 1988 ",35,['Spain'],Spain,Pamplona,,,-
,Borja Collado,Defender,Left-Back,"Dec 4, 1988 ",35,['Spain'],Spain,Madrid,,"1,75",-
,Javi Gallardo,Defender,Left-Back,"Sep 30, 1988 ",35,['Spain'],Spain,La Línea de la Concepción,RB   LM,"1,65",-
,José Alberto Hernández,Defender,Left-Back,"May 21, 1988 ",36,['Spain'],Spain,Villena,CB,"1,75",-
,Sergio Hernández,Defender,Left-Back,"Sep 23, 1988 ",35,['Spain'],Spain,Madrid,,"1,71",-
,Aitor Pastoriza,Defender,Left-Back,"Aug 28, 1988 ",35,['Spain'],Spain,Vigo,,"1,68",-
,Samuel Jiménez,Defender,Left-Back,"Feb 20, 1988 ",36,['Spain'],Spain,Murcia,,"1,80",-
,Biel Guasp,Defender,Left-Back,"Apr 14, 1988 ",36,['Spain'],Spain,Alaró,,"1,79",-
,Mikel Balenziaga,Defender,Left-Back,"Feb 29, 1988 ",36,['Spain'],Spain,Zumarraga,,"1,77",-
16,Iñaki Sáenz,Defender,Left-Back,"Apr 29, 1988 ",36,['Spain'],Portugal,Logroño,LW,"1,77",€100k
,Zazu,Defender,Left-Back,"Apr 17, 1988 ",36,['Spain'],Portugal,Zazuar,LW   CM,"1,72",€25k
,Juanjo Fernández,Defender,Left-Back,"Nov 29, 1988 ",35,['Spain'],Portugal,La Linea de la Concepción,RB   CB,,-
,Luis Lluch,Defender,Left-Back,"May 6, 1988 ",36,['Spain'],Portugal,Donosti,CB,"1,84",-
,Anxo Vidal,Defender,Left-Back,"Apr 10, 1988 ",36,['Spain'],Portugal,Ribeira,,,-
5,Ivan Barrachina,Defender,Left-Back,"Jul 11, 1988 ",36,['Spain'],Portugal,Pamplona,,"1,80",-
,Saúl,Defender,Left-Back,"Feb 27, 1988 ",36,['Spain'],Portugal,Las Palmas de Gran Canaria,,"1,74",-
,Mikel Arrizabalaga,Defender,Left-Back,"Oct 24, 1988 ",35,['Spain'],Portugal,Mutriku,,"1,80",-
,Josetxo Lapoujade,Defender,Left-Back,"Feb 18, 1988 ",36,['Spain'],Portugal,Pamplona,,"1,85",-
,Sipo,Defender,Left-Back,"Feb 5, 1988 ",36,"['Equatorial Guinea', 'Spain']",Portugal,Alicante,LW,"1,78",-
,Miguel Villarejo,Defender,Left-Back,"Aug 24, 1988 ",35,['Spain'],Portugal,Bailén,,"1,75",-
,Álvaro Pérez,Defender,Left-Back,"Aug 17, 1988 ",35,['Spain'],Portugal,Bilbao,,"1,78",-
,Abraham,Defender,Left-Back,"Mar 26, 1988 ",36,['Spain'],Spain,Leganés,,"1,78",-
,Gerard Rovira,Defender,Left-Back,"Jul 15, 1988 ",36,['Spain'],Spain,Barcelona,,"1,87",-
,Pablo Gómez,Defender,Left-Back,"Sep 12, 1988 ",35,['Spain'],Spain,Nava del Rey,CB,"1,78",-
,Rubén Verdú,Defender,Left-Back,"May 18, 1988 ",36,['Spain'],Spain,Valencia,,"1,81",-
,Miguel López,Defender,Left-Back,"Apr 2, 1988 ",36,['Spain'],Spain,Albacete,,"1,78",-
,Roberto Canella,Defender,Left-Back,"Feb 7, 1988 ",36,['Spain'],Spain,Pola de Laviana,,"1,79",-
,Dani Gómez,Defender,Left-Back,"Apr 16, 1988 ",36,['Spain'],Spain,Talavera de la Reina,,"1,77",-
,Manu Maya,Defender,Left-Back,"Jul 30, 1988 ",35,['Spain'],Spain,Ciudad Real,,"1,78",-
,Mauri Torres,Defender,Left-Back,"Feb 26, 1988 ",36,['Spain'],Spain,Santa Cruz de Tenerife,,"1,80",-
,Claudio Giráldez,Defender,Left-Back,"Feb 24, 1988 ",36,['Spain'],Spain,Porriño,LM   LW,"1,85",-
,Javi Cantero,Defender,Left-Back,"Jan 22, 1988 ",36,['Spain'],Spain,Granada,,"1,70",-
18,Jordi Alba,Defender,Left-Back,"Mar 21, 1989 ",35,['Spain'],Spain,L'Hospitalet de Llobregat,,"1,70",€2.50m
3,Cote,Defender,Left-Back,"Sep 5, 1989 ",34,['Spain'],Spain,Gijón,,"1,82",€800k
11,Iker Seguín,Defender,Left-Back,"Jul 12, 1989 ",35,['Spain'],Spain,Eibar,LW,"1,83",€100k
,Raúl Carnero,Defender,Left-Back,"Apr 30, 1989 ",35,['Spain'],Spain,A Coruña,,"1,79",€50k
5,Kevin García,Defender,Left-Back,"Sep 8, 1989 ",34,['Spain'],Spain,Peguera,CB,"1,77",€25k
15,Carlos Arias,Defender,Left-Back,"Nov 4, 1989 ",34,['Spain'],Spain,Olivenza,,"1,75",-
,Abel Pérez,Defender,Left-Back,"Jun 20, 1989 ",35,['Spain'],Spain,Llaurí,,"1,69",-
3,Ricardo Durán,Defender,Left-Back,"Dec 29, 1989 ",34,['Spain'],Spain,Mérida,CB,"1,73",-
23,Fernando Muelle,Defender,Left-Back,"Jan 28, 1989 ",35,['Spain'],Spain,Meaño,LM,"1,70",-
,Andoni Lombera,Defender,Left-Back,"Nov 17, 1989 ",34,['Spain'],Spain,Bilbao,,"1,81",-
,Jaime Jorge,Defender,Left-Back,"Jul 23, 1989 ",34,['Spain'],Spain,Santa Cruz de Tenerife,CB   CM,,-
,Sebas,Defender,Left-Back,"Dec 13, 1989 ",34,['Spain'],Spain,Huelva,LW,,-
,Ismael Bolívar,Defender,Left-Back,"Feb 8, 1989 ",35,['Spain'],Spain,Córdoba,,"1,71",-
,Sergio Escudero,Defender,Left-Back,"Sep 2, 1989 ",34,['Spain'],Portugal,Valladolid,,"1,76",€800k
,Nacho Martínez,Defender,Left-Back,"Mar 7, 1989 ",35,['Spain'],Portugal,Madrid,,"1,74",€500k
,Fernando Pumar,Defender,Left-Back,"Sep 30, 1989 ",34,['Spain'],Portugal,Ourense,,"1,84",€100k
,Sergio Rodríguez,Defender,Left-Back,"Oct 5, 1989 ",34,['Spain'],Portugal,Mérida,CB,"1,80",€50k
,Peri,Defender,Left-Back,"Apr 30, 1989 ",35,['Spain'],Portugal,Montefrío,,"1,79",-
,Joseca,Defender,Left-Back,"Jan 5, 1989 ",35,['Spain'],Portugal,Puente Genil,,,-
,Aitor Alba,Defender,Left-Back,"Feb 10, 1989 ",35,['Andorra'],Portugal,La Seu d'Urgell,,,-
,Pedro González,Defender,Left-Back,"Sep 23, 1989 ",34,['Spain'],Portugal,Telde,CB,,-
8,Lucho Sánchez,Defender,Left-Back,"Mar 15, 1989 ",35,['Spain'],Portugal,Zaragoza,LW,,-
22,Héctor Camps,Defender,Left-Back,"Aug 31, 1989 ",34,['Spain'],Portugal,Alicante,LW,"1,77",-
,José Peris,Defender,Left-Back,"Jun 11, 1989 ",35,['Spain'],Portugal,Valencia,LW,"1,71",-
,Álex Freire,Defender,Left-Back,"Jun 19, 1989 ",35,['Spain'],Portugal,Pontevedra,,"1,76",-
,José Manuel Hermosa,Defender,Left-Back,"Apr 23, 1989 ",35,['Spain'],Spain,Villajoyosa,LW,"1,78",-
,Xabi Galán,Defender,Left-Back,"Nov 23, 1989 ",34,['Spain'],Spain,Bilbao,,"1,78",-
,Mossa,Defender,Left-Back,"Jan 24, 1989 ",35,['Spain'],Spain,València,,"1,78",-
,Dani Castillo,Defender,Left-Back,"Feb 18, 1989 ",35,['Spain'],Spain,Madrid,,"1,80",-
,Miguel Ángel Riau,Defender,Left-Back,"Jan 27, 1989 ",35,['Spain'],Spain,Lleida,LW,"1,74",-
,Dídac Vilà,Defender,Left-Back,"Jun 9, 1989 ",35,['Spain'],Spain,Barcelona,,"1,85",-
,Sergio Murugarren,Defender,Left-Back,"Jul 19, 1989 ",34,['Spain'],Spain,Azagra,,"1,81",-
,Ángel Menéndez,Defender,Left-Back,"Apr 14, 1989 ",35,['Spain'],Spain,Madrid,,"1,78",-
,Antonio Antelo,Defender,Left-Back,"Aug 26, 1989 ",34,['Spain'],Spain,Nerja,,"1,78",-
,Toño García,Defender,Left-Back,"Nov 7, 1989 ",34,['Spain'],Spain,Alcalá de Henares,,"1,80",-
20,Jorge Villa,Defender,Left-Back,"Jun 21, 1989 ",35,['Spain'],Spain,Valladolid,,"1,77",-
,Bingen Erdozia,Defender,Left-Back,"Apr 2, 1989 ",35,['Spain'],Spain,Hernani,,"1,70",-
,Adrián Bernalte,Defender,Left-Back,"Feb 17, 1989 ",35,['Spain'],Spain,Valencia,,"1,66",-
,Álex Ruiz,Defender,Left-Back,"Jun 19, 1989 ",35,['Spain'],Spain,Barcelona,,"1,80",-
,José Albisu,Defender,Left-Back,"Jul 19, 1989 ",34,['Spain'],Spain,Pamplona,CB,"1,87",-
,Marcos Alonso,Defender,Left-Back,"Dec 28, 1990 ",33,['Spain'],Spain,Madrid,CB,"1,88",€2.00m
23,Marc Mateu,Defender,Left-Back,"Jun 16, 1990 ",34,['Spain'],Spain,Valencia,LW,"1,80",€700k
,José Ríos Reina,Defender,Left-Back,"May 10, 1990 ",34,['Spain'],Spain,Sevilla,,"1,82",€200k
22,Julen Castañeda,Defender,Left-Back,"Nov 14, 1990 ",33,['Spain'],Spain,Donostia-San Sebastián,CB,"1,80",€150k
,Ernesto Phumipha,Defender,Left-Back,"Apr 16, 1990 ",34,"['Thailand', 'Spain']",Spain,Oviedo,LM,"1,80",€125k
17,Chupo,Defender,Left-Back,"Dec 12, 1990 ",33,['Spain'],Spain,Segovia,LW,"1,75",€100k
3,Javi López,Defender,Left-Back,"Apr 21, 1990 ",34,['Spain'],Spain,Huelva,CB,"1,80",€50k
20,Miguel Marín,Defender,Left-Back,"Feb 19, 1990 ",34,['Spain'],Spain,Alicún de Ortega,CM,"1,76",€50k
,David Albarrán,Defender,Left-Back,"Jan 29, 1990 ",34,['Spain'],Spain,Aldehuela del Jerte,CB,,-
,Aarón Rama,Defender,Left-Back,"Sep 8, 1990 ",33,['Spain'],Spain,A Coruña,,,-
,Fernando Vera,Defender,Left-Back,"Nov 29, 1990 ",33,['Spain'],Spain,La Línea de la Concepción,CB,,-
3,Manu Moreno,Defender,Left-Back,"Nov 8, 1990 ",33,['Spain'],Spain,Ibiza,,,-
4,Luis Lozano,Defender,Left-Back,"Oct 2, 1990 ",33,['Spain'],Spain,Dúrcal,,"1,78",-
17,Yuri Berchiche,Defender,Left-Back,"Feb 10, 1990 ",34,"['Spain', 'Algeria']",Portugal,Zarautz,,"1,81",€1.80m
,Juankar,Defender,Left-Back,"Mar 30, 1990 ",34,['Spain'],Portugal,Boadilla del Monte,LM   LW,"1,79",€500k
,Diego Aguirre,Defender,Left-Back,"Oct 17, 1990 ",33,['Spain'],Portugal,Toledo,LW,"1,73",€150k
3,Javi Bonilla,Defender,Left-Back,"Oct 25, 1990 ",33,['Spain'],Portugal,Soria,CM,"1,80",€125k
,Jaime Paredes,Defender,Left-Back,"Nov 2, 1990 ",33,['Spain'],Portugal,Leganés,,"1,78",€100k
,Álex Martínez,Defender,Left-Back,"Aug 12, 1990 ",33,['Spain'],Portugal,Sevilla,,"1,76",€100k
2,Jesús Toscano,Defender,Left-Back,"Dec 13, 1990 ",33,['Spain'],Portugal,Córdoba,RB   CB,"1,71",€50k
3,Dani Gallardo,Defender,Left-Back,"Jul 26, 1990 ",33,['Spain'],Portugal,La Línea de la Concepción,,"1,69",€25k
,Santiago Cezón,Defender,Left-Back,"Apr 9, 1990 ",34,['Spain'],Portugal,Mérida,,"1,78",-
,Alberto del Rio,Defender,Left-Back,"Sep 13, 1990 ",33,['Spain'],Portugal,La Linea de la Concepcion,LM   CM,,-
16,Suso Martínez,Defender,Left-Back,"Sep 29, 1990 ",33,['Spain'],Portugal,Poio (Pontevedra),,"1,78",-
,José Ángel,Defender,Left-Back,"Jun 9, 1990 ",34,['Spain'],Portugal,Marín,,,-
,Pelayo Aller,Defender,Left-Back,"Oct 10, 1990 ",33,['Spain'],Spain,Riaño,,"1,80",-
,Eric Barroso,Defender,Left-Back,"Oct 4, 1990 ",33,['Spain'],Spain,Las Palmas de Gran Canaria,,"1,84",-
,Edgar Mayor,Defender,Left-Back,"Oct 9, 1990 ",33,['Spain'],Spain,Sabadell,LW,,-
,Damián Fernández,Defender,Left-Back,"Nov 30, 1990 ",33,['Spain'],Spain,Turón,LW,,-
,Miguel Chocarro,Defender,Left-Back,"Jul 4, 1990 ",34,['Spain'],Spain,Estella-Lizarra,RB   CB,"1,80",-
,Sergio Laguarta,Defender,Left-Back,"Oct 9, 1990 ",33,['Spain'],Spain,Zaragoza,CB,"1,86",-
,Diego Maceira,Defender,Left-Back,"Mar 24, 1990 ",34,['Spain'],Spain,Vigo,,"1,84",-
,Óscar Liébana,Defender,Left-Back,"Oct 29, 1990 ",33,['Spain'],Spain,Girona,LW,"1,70",-
,Álex Herrera,Defender,Left-Back,"Jan 26, 1990 ",34,['Spain'],Spain,Badajoz,,"1,77",-
,Álvaro Herrero,Defender,Left-Back,"Feb 27, 1990 ",34,['Spain'],Spain,Miranda de Ebro,CB,"1,93",-
,Ander Larrucea,Defender,Left-Back,"Feb 12, 1990 ",34,['Spain'],Spain,Barakaldo,CB,"1,87",-
,Omar,Defender,Left-Back,"Nov 22, 1990 ",33,['Spain'],Spain,Maó,,"1,75",-
,Iván Freiría,Defender,Left-Back,"Oct 22, 1990 ",33,['Spain'],Spain,Randufe,,"1,67",-
,Toni Medina,Defender,Left-Back,"May 25, 1990 ",34,['Spain'],Portugal,Las Palmas de Gran Canaria,,"1,70",-
,Alejandro Belda,Defender,Left-Back,"Jan 31, 1990 ",34,['Spain'],Portugal,Novelda,,,-
,Manuel Rosales,Defender,Left-Back,"Jun 4, 1990 ",34,['Spain'],Portugal,Madrid,CB,"1,78",-
,Rafita,Defender,Left-Back,"Jun 30, 1990 ",34,['Spain'],Portugal,Palma de Mallorca,,"1,80",-
,Borja Vera,Defender,Left-Back,"Dec 17, 1990 ",33,['Spain'],Portugal,Fuerteventura,LW,"1,75",-
,Edu Gil,Defender,Left-Back,"Dec 9, 1990 ",33,['Spain'],Portugal,Soria,CB,"1,79",-
,Andrés Llorián,Defender,Left-Back,"Jul 1, 1990 ",34,['Spain'],Portugal,Noreña,,"1,78",-
,Jesús Álvaro,Defender,Left-Back,"Dec 1, 1990 ",33,['Spain'],Portugal,Icod de los Vinos,,"1,75",-
,Aitor Cañedo,Defender,Left-Back,"Jan 11, 1990 ",34,['Spain'],Portugal,Gijón,,"1,77",-
,Rafael de las Heras,Defender,Left-Back,"May 6, 1990 ",34,['Spain'],Portugal,"Montoro, Córdoba",LW,"1,74",-
,Álvaro Hernando,Defender,Left-Back,"Feb 20, 1990 ",34,['Spain'],Portugal,Santo Domingo de la Calzada,,"1,75",-
,Juan Rafael Fuentes,Defender,Left-Back,"Jan 5, 1990 ",34,['Spain'],Portugal,Córdoba,CB,"1,78",-
,Javi Piñero,Defender,Left-Back,"Aug 27, 1990 ",33,['Spain'],Spain,Águilas,,"1,73",-
,Gonzalo Bozzoni,Defender,Left-Back,"Feb 12, 1990 ",34,"['Argentina', 'Spain']",Spain,Kanarische Inseln,,"1,69",-
,Isma López,Defender,Left-Back,"Jan 29, 1990 ",34,['Spain'],Spain,Pamplona,LW,"1,80",-
,Ander Agüeros,Defender,Left-Back,"Jun 16, 1990 ",34,['Spain'],Spain,Sodupe,CB,"1,90",-
