Number,Name,Main Position,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Tano,Striker,Second Striker,"Feb 14, 1992 ",32,['Spain'],Spain,Dos Hermanas,CF,"1,71",-
,Juan Mera,Striker,Second Striker,"Nov 22, 1993 ",30,['Spain'],Spain,Gijón,LW   RW,"1,74",€300k
,Rufo,Striker,Second Striker,"Jan 13, 1993 ",31,['Spain'],Spain,Barcelona,RW   CF,"1,77",€150k
30,Jose Cabot,Striker,Second Striker,"Jul 9, 1993 ",31,['Spain'],Spain,,AM   CF,"1,76",-
,Dani Nadal,Striker,Second Striker,"Jul 2, 1993 ",31,['Spain'],Spain,Cartagena,CF   AM,"1,63",-
,Ernesto Cornejo,Striker,Second Striker,"Mar 25, 1993 ",31,['Spain'],Spain,Chiclana de la Frontera,LW   RW,"1,70",-
10,Carlos Bravo,Striker,Second Striker,"Jan 14, 1993 ",31,['Spain'],Spain,Madrid,RW   LW,"1,74",€200k
,Pedro Moreno,Striker,Second Striker,"Aug 11, 1993 ",31,['Spain'],Spain,Torrent,,,-
,Romarinho,Striker,Second Striker,"Sep 20, 1993 ",30,"['Brazil', 'Spain']",Spain,Barcelona,CF   RW,"1,79",-
,Iván Henares,Striker,Second Striker,"Apr 7, 1993 ",31,['Spain'],Spain,Villaverde de Guadalimar,LW   RW,"1,75",-
14,Ekain Zenitagoia,Striker,Second Striker,"Apr 29, 1994 ",30,['Spain'],Spain,Durango,CF,"1,79",€500k
,Virgilio,Striker,Second Striker,"Oct 25, 1994 ",29,['Spain'],Spain,Bailén,CF,"1,77",-
,Juanra García,Striker,Second Striker,"Feb 7, 1994 ",30,['Spain'],Spain,Valencia,RW   LW,"1,72",-
,Santi Peroni,Striker,Second Striker,"Mar 1, 1994 ",30,"['Spain', 'Argentina']",Spain,Terrassa,RW   LW,"1,73",-
,Jorge Hernández,Striker,Second Striker,"Aug 4, 1994 ",30,['Spain'],Spain,Tenerife,LW   RW,"1,72",-
,Carlos López,Striker,Second Striker,N/A ,30,[],Spain,Granada,RW   LW,N/A,-
,Rubén Lozano,Striker,Second Striker,"Aug 2, 1994 ",30,['Spain'],Spain,Madrid,,,-
,Hicham Khaloua,Striker,Second Striker,"May 7, 1995 ",29,"['Morocco', 'Spain']",Spain,San Javier,CF   RW,"1,74",€225k
,Legupín,Striker,Second Striker,"Dec 9, 1995 ",28,['Spain'],Spain,Chiclana de la Frontera,RW   LW,,-
11,Idali,Striker,Second Striker,"Oct 6, 1995 ",28,"['Spain', 'Morocco']",Spain,España,CF   AM,"1,79",-
14,Roger García,Striker,Second Striker,"Jun 23, 1995 ",29,['Spain'],Spain,Barcelona,CF,"1,73",-
,Jony Ortiz,Striker,Second Striker,"Sep 1, 1995 ",28,['Spain'],Spain,Leganés,LW   CF,"1,81",-
10,Soufiane Jebari,Striker,Second Striker,"Feb 24, 1995 ",29,"['Spain', 'Morocco']",Spain,Barcelona,LW,"1,75",€150k
,Javier del Moral,Striker,Second Striker,"Aug 24, 1995 ",29,['Spain'],Spain,Granada,,"1,71",-
8,Borja Cabanillas,Striker,Second Striker,"Oct 24, 1995 ",28,['Spain'],Spain,Guadalajara,LW   RW,,-
,Dani Fernández,Striker,Second Striker,"Aug 17, 1995 ",29,['Spain'],Spain,Cuenca,AM   LM,"1,77",-
23,Max Marcet,Striker,Second Striker,"Jul 30, 1996 ",28,['Spain'],Spain,Sabadell,LW   CF,"1,75",€200k
,Albert López,Striker,Second Striker,"Jul 27, 1996 ",28,['Spain'],Spain,Terrassa,RW   LW,"1,67",-
,Adán Ravelo,Striker,Second Striker,"Jun 12, 1996 ",28,['Spain'],Spain,Santa Cruz de Tenerife,CF,,-
14,Adri Pérez,Striker,Second Striker,"Jan 26, 1996 ",28,['Spain'],Spain,Palencia,RW   LW,"1,78",€100k
,David Salomé,Striker,Second Striker,"Nov 26, 1996 ",27,"['Equatorial Guinea', 'Spain']",Spain,Alicante,RW   LW,"1,75",-
,Mikel Zatón,Striker,Second Striker,"Apr 15, 1996 ",28,['Spain'],Spain,Barakaldo,LW,"1,76",-
23,Cristo,Striker,Second Striker,"Oct 24, 1997 ",26,['Spain'],Spain,Santa Cruz de Tenerife,CF   LW,"1,78",€6.00m
11,Álvaro Gómez,Striker,Second Striker,"Jun 6, 1997 ",27,['Spain'],Spain,Salamanca,LW   RW,"1,78",€200k
,Manu Cordero,Striker,Second Striker,"Mar 2, 1997 ",27,['Spain'],Spain,Sevilla,CF   RW,,-
19,Manu Vallejo,Striker,Second Striker,"Feb 14, 1997 ",27,['Spain'],Spain,Chiclana de la Frontera,LW   CF,"1,67",€1.50m
11,Borja García,Striker,Second Striker,"Aug 20, 1997 ",27,['Spain'],Spain,,CF,"1,78",-
,Alex Escardó,Striker,Second Striker,"Jun 6, 1998 ",26,['Spain'],Spain,Málaga,LW   RW,"1,76",€200k
,Juan Losantos,Striker,Second Striker,"Oct 25, 1998 ",25,['Spain'],Spain,Azagra,RW   LW,"1,75",€50k
,David Ramírez,Striker,Second Striker,"Jan 31, 1998 ",26,['Spain'],Spain,Telde,CF   RW,"1,82",-
11,Alberto Vázquez,Striker,Second Striker,"Feb 24, 1998 ",26,['Spain'],Spain,San Javier,RW   LW,"1,77",-
,José David Molina,Striker,Second Striker,"Feb 1, 1998 ",26,['Spain'],Spain,Leganés,RW,,€100k
8,José Piñeiro,Striker,Second Striker,"Apr 24, 1998 ",26,['Spain'],Spain,A Pobra do Caramiñal,CF,,-
17,Jaime Corchado,Striker,Second Striker,"Jun 9, 1998 ",26,['Spain'],Spain,Carbajo,RW   LW,,-
,Alberto Escarda,Striker,Second Striker,"Nov 12, 1998 ",25,['Spain'],Spain,Zaragoza,RW   CF,"1,77",-
10,Adrià Gené,Striker,Second Striker,"Apr 26, 1999 ",25,['Spain'],Spain,Lleida,LW,,€250k
11,Alberto Bernardo,Striker,Second Striker,"Feb 27, 1999 ",25,['Spain'],Spain,Toledo,LW   RW,"1,75",€100k
,Adrián Morón,Striker,Second Striker,"May 3, 1999 ",25,['Spain'],Spain,Puerto de Sagunto,LW   RW,,-
,Alberto Mayordomo,Striker,Second Striker,"Jul 31, 1999 ",25,['Spain'],Spain,,,,-
7,Álvaro Juan,Striker,Second Striker,"Oct 20, 1999 ",24,['Spain'],Spain,Talavera de la Reina,RW   LW,"1,78",€150k
7,Diego Díaz,Striker,Second Striker,"Feb 16, 1999 ",25,['Spain'],Spain,Gijón,RW   LW,"1,76",€50k
8,Aitor Plasencia,Striker,Second Striker,"Jul 10, 1999 ",25,['Spain'],Spain,Santa Cruz de Tenerife,LW   RW,"1,72",-
,Isma Lohoba,Striker,Second Striker,"Mar 13, 1999 ",25,"['Equatorial Guinea', 'Spain']",Spain,Madrid,RW   CF,"1,72",-
10,Christian Albert,Striker,Second Striker,"Jan 5, 2000 ",24,['Spain'],Spain,Alcàsser,CF   RW,,€100k
,Gabri Martín,Striker,Second Striker,"Feb 29, 2000 ",24,['Spain'],Spain,Las Palmas,RW   LW,"1,70",-
7,Axel Pandiani,Striker,Second Striker,"Aug 23, 2000 ",24,"['Uruguay', 'Italy']",Spain,A Coruña,CM   DM,"1,78",-
,Manuel Joud,Striker,Second Striker,"Jun 6, 2000 ",24,['Spain'],Spain,Chipiona,,,-
,Alejandro de los Santos,Striker,Second Striker,"Jan 29, 2000 ",24,['Spain'],Spain,Villena,CF   RW,,-
19,Iker Losada,Striker,Second Striker,"Aug 1, 2001 ",23,['Spain'],Spain,Catoira,RW   LW,"1,75",€1.80m
,Miguelete,Striker,Second Striker,"May 9, 2001 ",23,['Spain'],Spain,Jerez de la Frontera,RW   CF,"1,77",€200k
,Lucas Rodríguez,Striker,Second Striker,"Apr 8, 2001 ",23,['Spain'],Spain,Mieres,CF,"1,78",-
22,Pablo Rodríguez,Striker,Second Striker,"Aug 4, 2001 ",23,['Spain'],Spain,Las Palmas de Gran Canaria,CF   LW,"1,78",€1.60m
,Oriol Valls,Striker,Second Striker,"Jan 1, 2001 ",23,['Spain'],Spain,Tàrrega,,,-
,Gabriel Pecos,Striker,Second Striker,"Apr 2, 2001 ",23,"['Spain', 'Angola']",Spain,San Cristóbal de La Laguna,CF,"1,80",-
14,Peque Fernández,Striker,Second Striker,"Oct 4, 2002 ",21,['Spain'],Spain,L'Hospitalet de Llobregat,CF   LW,"1,72",€3.00m
7,Marcos Carrillo,Striker,Second Striker,"Jul 2, 2002 ",22,['Spain'],Spain,,CF   LW,"1,75",€25k
,Álex Galán,Striker,Second Striker,"May 10, 2002 ",22,['Spain'],Spain,,LW   AM,"1,76",-
7,Raúl Martínez,Striker,Second Striker,"Jan 19, 2002 ",22,['Spain'],Spain,Molina de Segura,LW   CF,"1,70",-
,Manuel Chaves,Striker,Second Striker,"Aug 6, 2002 ",22,['Spain'],Spain,Almería,RW,"1,72",-
10,Mikel Goti,Striker,Second Striker,"May 23, 2002 ",22,['Spain'],Spain,Gorliz,RW   LW,"1,85",€250k
,Jota Sanmarful,Striker,Second Striker,"Mar 31, 2002 ",22,['Spain'],Spain,Ourense,,,-
,Sergio Carbajal,Striker,Second Striker,"Jan 8, 2002 ",22,['Spain'],Spain,Santa Cruz de Tenerife,CF,"1,82",-
,Martí Riera,Striker,Second Striker,"Feb 15, 2002 ",22,['Spain'],Spain,Manlleu,RW   LW,,-
,Álex Oyón,Striker,Second Striker,"Jan 23, 2003 ",21,['Spain'],Spain,Gijón,CF,"1,71",€100k
17,Sergio Cortado,Striker,Second Striker,"Mar 5, 2003 ",21,['Spain'],Spain,Murcia,RW,"1,82",-
,Arnau Farnós,Striker,Second Striker,"Jan 18, 2003 ",21,['Spain'],Spain,Riudoms,CF   LW,"1,75",-
,Albert Ruiz,Striker,Second Striker,"Jul 17, 2003 ",21,['Spain'],Spain,,RM   LM,"1,83",-
,Pablo Guerrero,Striker,Second Striker,"Feb 7, 2003 ",21,['Spain'],Spain,Badajoz,,"1,86",€25k
17,Raúl Amaya,Striker,Second Striker,"Feb 27, 2003 ",21,['Spain'],Spain,Puebla de la Calzada,LW   RW,"1,76",-
,Diego Doblado,Striker,Second Striker,"Jan 25, 2003 ",21,['Spain'],Spain,Lebrija,CF,,-
17,Álvaro Leiva,Striker,Second Striker,"Dec 28, 2004 ",19,['Spain'],Spain,Algeciras,LW   RW,"1,73",€200k
,Endika Iriarte,Striker,Second Striker,"Apr 28, 2004 ",20,['Spain'],Spain,Betelu,CF,"1,83",-
14,Rubén Sánchez,Striker,Second Striker,"Feb 20, 2004 ",20,['Spain'],Spain,Málaga,AM   CF,,-
,Miguel Soto,Striker,Second Striker,"Sep 30, 2004 ",19,"['Spain', 'England']",Spain,Madrid,LW   RW,"1,80",-
18,David Pecellín,Striker,Second Striker,"Jan 14, 2004 ",20,['Spain'],Spain,Sevilla,RW,"1,76",€25k
,David Gómez,Striker,Second Striker,"Nov 25, 2004 ",19,['Spain'],Spain,La Solana,LW   RW,"1,72",-
,José Barragán,Striker,Second Striker,"Jan 1, 2004 ",20,['Spain'],Spain,Santander,LW,,-
,Nichita Filipov,Striker,Second Striker,"Aug 2, 2004 ",20,"['Moldova', 'Spain']",Spain,Madrid,CF   LW,"1,8",-
32,Adam Boayar,Striker,Second Striker,"Oct 13, 2005 ",18,"['Morocco', 'Spain']",Spain,Melilla,CF,"1,80",€500k
10,Markel Gil,Striker,Second Striker,"Apr 7, 2005 ",19,['Spain'],Spain,Bilbao,RW,"1,77",-
,Víctor Rossi López,Striker,Second Striker,"Jul 26, 2005 ",19,"['Spain', 'Italy']",Spain,Bilbao,SS   CF,"1,79",-
23,Ali Houary,Striker,Second Striker,"Aug 5, 2005 ",19,"['Morocco', 'Spain']",Spain,Orihuela,LW,"1,78",-
,Tomas Valdecantos,Striker,Second Striker,"Nov 3, 2005 ",18,"['Argentina', 'Spain']",Spain,Las Palmas,,,-
