Number,Name,Main Position,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Carlos Arnau,Defender,Centre-Back,"Mar 1, 1985 ",39,['Spain'],Spain,Betxi (Castellón de la Plana),,"1,84",-
,Sergio Castillo,Defender,Centre-Back,"Jan 30, 1985 ",39,['Spain'],Spain,Málaga,,"1,88",-
,Samuel Llorca,Defender,Centre-Back,"Apr 26, 1985 ",39,['Spain'],Spain,Alicante,,"1,86",-
4,José Antonio Espín,Defender,Centre-Back,"Feb 9, 1985 ",39,['Spain'],Spain,Murcia,,"1,82",-
,Ione Cabrera,Defender,Centre-Back,"Oct 13, 1985 ",38,['Spain'],Spain,Las Palmas de Gran Canaria,,"1,87",-
,Sergio Alejandro,Defender,Centre-Back,"Feb 9, 1985 ",39,['Spain'],Spain,Turón,,"1,94",-
,Agus García,Defender,Centre-Back,"May 3, 1985 ",39,['Spain'],Spain,Bonete,,"1,88",-
,Alexis Ruano,Defender,Centre-Back,"Aug 4, 1985 ",38,['Spain'],Spain,Málaga,,"1,83",-
,David Mata,Defender,Centre-Back,"Jan 4, 1985 ",39,['Spain'],Spain,Marbella,,"1,88",-
,Baltasar Rigo,Defender,Centre-Back,"Jun 26, 1985 ",39,['Spain'],Spain,Campos,,"1,85",-
,José Manuel Pérez,Defender,Centre-Back,"May 24, 1985 ",39,['Spain'],Spain,Sevilla,,"1,79",-
15,Alan Baró,Defender,Centre-Back,"Jun 22, 1985 ",39,['Spain'],Spain,Darnius,,"1,80",-
5,Juanma,Defender,Centre-Back,"Jan 12, 1985 ",39,['Spain'],Spain,Cartagena,RB,"1,85",-
,Álex Ortiz,Defender,Centre-Back,"Sep 25, 1985 ",38,['Spain'],Spain,Sevilla,,"1,84",-
,David Fernández,Defender,Centre-Back,"Apr 6, 1985 ",39,['Spain'],Spain,Madrid,,"1,86",-
,Josu Etxaniz,Defender,Centre-Back,"Dec 6, 1985 ",38,['Spain'],Spain,Elgeta,,"1,84",-
,Miquel Robusté,Defender,Centre-Back,"May 20, 1985 ",39,['Spain'],Spain,Barcelona,,"1,85",-
,Jesús Olmo,Defender,Centre-Back,"Jan 24, 1985 ",39,['Spain'],Spain,Barcelona,,"1,79",-
,Mikel González,Defender,Centre-Back,"Sep 24, 1985 ",38,['Spain'],Spain,Mondragón,,"1,90",-
,Rafa López,Defender,Centre-Back,"Apr 9, 1985 ",39,['Spain'],Spain,Peñafiel,DM,N/A,-
,Sergio Ramos,Defender,Centre-Back,"Mar 30, 1986 ",38,['Spain'],Spain,Camas,RB,"1,84",€2.50m
,Daniel Portela,Defender,Centre-Back,"Jul 12, 1986 ",38,['Spain'],Spain,Ourense,,"1,84",€25k
,Jorge Morcillo,Defender,Centre-Back,"Mar 11, 1986 ",38,['Spain'],Spain,Valencia,LB,"1,84",€25k
,Alfonsito,Defender,Centre-Back,"Mar 12, 1986 ",38,['Spain'],Spain,La Linea de la Concepción,,,-
,Juanma Fleitas,Defender,Centre-Back,"Jan 3, 1986 ",38,['Spain'],Spain,Las Palmas de Gran Canaria,,,-
,Iván Salcines,Defender,Centre-Back,"Nov 11, 1986 ",37,['Spain'],Spain,Esles,,"1,76",-
,Stiven Gonzalez,Defender,Centre-Back,"Feb 18, 1986 ",38,['Spain'],Spain,La Linea de la Concepción,,,-
,Oscar Moreno,Defender,Centre-Back,"Jan 13, 1986 ",38,['Spain'],Spain,La Linea de la Concepcion,CM,"1,76",-
,Sergio Pérez,Defender,Centre-Back,"Sep 8, 1986 ",37,['Spain'],Spain,Las Palmas de Gran Canaria,,"1,80",-
,Aritz Echeverría,Defender,Centre-Back,"Sep 18, 1986 ",37,['Spain'],Spain,Pamplona,,,-
,Domingo Mora,Defender,Centre-Back,"Feb 12, 1986 ",38,['Spain'],Spain,Madrid,,"1,80",-
,Pedro Bolaños,Defender,Centre-Back,"Mar 2, 1986 ",38,['Spain'],Spain,Mancha Real,,,-
,Alex Bautista,Defender,Centre-Back,"Dec 23, 1986 ",37,['Spain'],Spain,,,"1,77",-
,Germán Sánchez,Defender,Centre-Back,"Dec 12, 1986 ",37,['Spain'],Portugal,San Fernando (Cádiz),,"1,87",€200k
20,Carlos David,Defender,Centre-Back,"Jun 14, 1986 ",38,['Spain'],Portugal,Mérida,,"1,84",€25k
16,Aymen Mouelhi,Defender,Centre-Back,"Sep 14, 1986 ",37,"['Gibraltar', 'Tunisia']",Portugal,Barcelona,DM   RB,"1,89",€10k
,Pablo García,Defender,Centre-Back,"Feb 1, 1986 ",38,['Spain'],Portugal,Noja,,,-
,Gonzalo Barba,Defender,Centre-Back,"Mar 10, 1986 ",38,['Spain'],Portugal,Castro-Urdiales,,"1,80",-
,Madero,Defender,Centre-Back,"Nov 11, 1986 ",37,['Spain'],Portugal,Logroño,RB,,-
,David Casillas,Defender,Centre-Back,"Jan 19, 1986 ",38,['Spain'],Portugal,Prado del Rey,,"1,85",-
,Carlos Larrá,Defender,Centre-Back,"Jun 24, 1986 ",38,['Spain'],Portugal,Sevilla,,,-
16,Jaime Zumalakarregi,Defender,Centre-Back,"Jan 13, 1986 ",38,['Spain'],Portugal,Bilbao,LB   CM,"1,82",-
,Iván García,Defender,Centre-Back,"Jun 30, 1986 ",38,['Spain'],Portugal,Murchante,,"1,78",-
,Víctor Gómez,Defender,Centre-Back,"Mar 10, 1986 ",38,['Spain'],Portugal,Madrid,,"1,87",-
,Jorge Beltrán,Defender,Centre-Back,"Apr 6, 1986 ",38,['Spain'],Portugal,Zaragoza,,"1,91",-
,Marc Vallho,Defender,Centre-Back,"Dec 3, 1986 ",37,['Spain'],Spain,Sils,,"1,88",-
,José Poveda,Defender,Centre-Back,"Jul 18, 1986 ",37,['Spain'],Spain,Barcelona,,"1,87",-
,Sergio Martínez,Defender,Centre-Back,"Apr 19, 1986 ",38,['Spain'],Spain,Barcelona,LB,"1,83",-
,Toño Vázquez,Defender,Centre-Back,"Nov 27, 1986 ",37,['Spain'],Spain,Boqueixón,,"1,85",-
,Cristobal,Defender,Centre-Back,"May 11, 1986 ",38,['Spain'],Spain,Teba,,"1,90",-
,Nino,Defender,Centre-Back,"Jun 9, 1986 ",38,['Spain'],Spain,Granada,,"1,85",-
,Alfonso de la Cruz,Defender,Centre-Back,"Jul 17, 1986 ",37,['Spain'],Spain,Villarrobledo,,"1,86",-
,Nacho Neira,Defender,Centre-Back,"Nov 16, 1986 ",37,['Spain'],Spain,Santoña,,"1,88",-
,Fran Pérez,Defender,Centre-Back,"Jan 3, 1986 ",38,['Spain'],Spain,Santander,,"1,88",-
,Carlos Garde,Defender,Centre-Back,"Apr 23, 1986 ",38,['Spain'],Spain,Pamplona,RB,"1,85",-
,Mario Fuentes,Defender,Centre-Back,"Jul 10, 1986 ",38,['Spain'],Spain,Madrid,,"1,89",-
,Salah,Defender,Centre-Back,"Oct 2, 1986 ",37,['Spain'],Spain,Melilla,,"1,80",-
,Aitor Díaz,Defender,Centre-Back,"Apr 16, 1986 ",38,['Spain'],Spain,Marín,,"1,81",-
,Gabi Grillé,Defender,Centre-Back,"Mar 22, 1986 ",38,['Spain'],Portugal,Palma de Mallorca,LB,"1,84",-
4,Xavi Molina,Defender,Centre-Back,"Jul 19, 1986 ",37,['Spain'],Portugal,Tarragona,CM,"1,82",-
,Javier Rochela,Defender,Centre-Back,"Apr 3, 1986 ",38,['Spain'],Portugal,As Pontes,,,-
,Dani Palacios,Defender,Centre-Back,"Mar 13, 1986 ",38,['Spain'],Portugal,Haro,LB,"1,85",-
,Asier Iriondo,Defender,Centre-Back,"May 8, 1986 ",38,['Spain'],Portugal,Eibar,,,-
,Guerra,Defender,Centre-Back,"Apr 5, 1986 ",38,['Spain'],Portugal,Santa Fe,,"1,82",-
,Javi Poves,Defender,Centre-Back,"Sep 28, 1986 ",37,['Spain'],Portugal,Madrid,,"1,84",-
,Hodei Mendinueta,Defender,Centre-Back,"Jan 23, 1986 ",38,['Spain'],Portugal,Azpeitia,,"1,82",-
,Javier Bastida,Defender,Centre-Back,"May 5, 1986 ",38,['Spain'],Portugal,Soria,,"1,81",-
,Iosu Esnaola,Defender,Centre-Back,"Oct 31, 1986 ",37,['Spain'],Portugal,Orio,,"1,86",-
,Iván Guardado,Defender,Centre-Back,"May 6, 1986 ",38,['Spain'],Portugal,Oviedo,,"1,82",-
,Fran Erencia,Defender,Centre-Back,"May 15, 1986 ",38,['Spain'],Portugal,Terrassa,,"1,94",-
,Álex Blanco,Defender,Centre-Back,"Jun 15, 1986 ",38,['Spain'],Spain,Oviedo,LB,"1,82",-
,Alberto Iván,Defender,Centre-Back,"Jan 7, 1986 ",38,['Spain'],Spain,Madrid,DM,"1,78",-
,Iñaki Gómez,Defender,Centre-Back,"Dec 29, 1986 ",37,['Spain'],Spain,Madrid,,"1,84",-
,Juanma,Defender,Centre-Back,"Mar 26, 1986 ",38,['Spain'],Spain,Olivares,,"1,84",-
,Coloccini,Defender,Centre-Back,"Aug 14, 1986 ",37,['Spain'],Spain,Hernani,,"1,82",-
,Juan López,Defender,Centre-Back,"Jan 22, 1986 ",38,['Spain'],Spain,Bailén,,"1,80",-
,Ruymán Hernández,Defender,Centre-Back,"Oct 15, 1986 ",37,['Spain'],Spain,Arucas,LB,"1,83",-
21,Ismael Barragán,Defender,Centre-Back,"Feb 6, 1986 ",38,['Spain'],Spain,Pilas,CM,"1,86",-
20,Antonio Rangel,Defender,Centre-Back,"Jan 18, 1986 ",38,['Spain'],Spain,La Gineta,,"1,87",-
,Aythami Artiles,Defender,Centre-Back,"Apr 2, 1986 ",38,['Spain'],Spain,Arguineguín,,"1,85",-
,Marc Torrejón,Defender,Centre-Back,"Feb 18, 1986 ",38,['Spain'],Spain,Barcelona,RB,N/A,-
,Paco Borrego,Defender,Centre-Back,"Jun 6, 1986 ",38,['Spain'],Spain,Jaén,,"1,88",-
,Richi,Defender,Centre-Back,"Apr 22, 1986 ",38,['Spain'],Spain,Madrid,LB,"1,85",-
,Gonzalo Hinojal,Defender,Centre-Back,"Jun 14, 1986 ",38,['Spain'],Spain,Béjar,,"1,89",-
,Rubén García,Defender,Centre-Back,"Jan 16, 1986 ",38,['Spain'],Spain,Torremolinos,,"1,81",-
,Carlos García-Muñoz,Defender,Centre-Back,"Jan 11, 1986 ",38,['Spain'],Spain,Daimiel,,"1,85",-
,Álex Cruz,Defender,Centre-Back,"Oct 31, 1986 ",37,['Spain'],Spain,Puerto de Santa María,LB,"1,79",-
,Pablo Buendía,Defender,Centre-Back,"Jan 2, 1986 ",38,['Spain'],Spain,Albacete,,"1,93",-
,Pablo Gallardo,Defender,Centre-Back,"Feb 19, 1986 ",38,['Spain'],Spain,Sevilla,,"1,84",-
,Moreno,Defender,Centre-Back,"May 17, 1986 ",38,['Spain'],Spain,Santa Cruz de Tenerife,,"1,86",-
,Gaizka Bergara,Defender,Centre-Back,"Feb 7, 1986 ",38,['Spain'],Spain,Bilbao,,"1,81",-
,Sergio Sánchez,Defender,Centre-Back,"Apr 3, 1986 ",38,['Spain'],Spain,Mataró,RB,"1,85",-
,César Arzo,Defender,Centre-Back,"Jan 21, 1986 ",38,['Spain'],Spain,Vila-real,,"1,85",-
23,Anaitz Arbilla,Defender,Centre-Back,"May 15, 1987 ",37,['Spain'],Spain,Pamplona,LB   RB,"1,78",€400k
,Mikel Santamaría,Defender,Centre-Back,"Jul 20, 1987 ",36,['Spain'],Spain,Pamplona,LB,"1,89",€100k
15,Lolo Guerrero,Defender,Centre-Back,"Jul 7, 1987 ",37,['Spain'],Spain,Sevilla,,"1,90",€50k
,Olmo González,Defender,Centre-Back,"Jun 15, 1987 ",37,['Spain'],Spain,La Línea de la Concepción,,"1,78",€25k
,Lolo Calderón,Defender,Centre-Back,"Jul 22, 1987 ",36,['Spain'],Spain,Magacela,,,-
,Omar Navarro,Defender,Centre-Back,"Jul 8, 1987 ",37,['Spain'],Spain,Ponferrada,,,-
,Andoni Andrés,Defender,Centre-Back,"Jan 25, 1987 ",37,['Spain'],Spain,Arrasate,CM,"1,83",-
,Jaime Morales,Defender,Centre-Back,"Feb 8, 1987 ",37,['Spain'],Spain,Ceuta,,"1,87",-
16,Juan Ruiz,Defender,Centre-Back,"Sep 2, 1987 ",36,['Spain'],Spain,Mahón,,"1,80",-
5,Miguel Fiuza,Defender,Centre-Back,"Jul 6, 1987 ",37,['Spain'],Spain,Cee (A Coruña),,"1,83",-
,Víctor Gordón,Defender,Centre-Back,"Oct 7, 1987 ",36,['Spain'],Spain,León,,"1,86",-
4,Carlos Estrada,Defender,Centre-Back,"Jan 15, 1987 ",37,['Spain'],Spain,Santander,LB,"1,79",-
,Javier Jiménez,Defender,Centre-Back,"Dec 15, 1987 ",36,['Spain'],Spain,Ávila,,"1,86",-
5,Iván Marcano,Defender,Centre-Back,"Jun 23, 1987 ",37,['Spain'],Portugal,Santander,LB,"1,89",€250k
,David Mateos,Defender,Centre-Back,"Apr 22, 1987 ",37,['Spain'],Portugal,Madrid,,"1,91",€75k
14,Jesús Rueda,Defender,Centre-Back,"Feb 19, 1987 ",37,['Spain'],Portugal,Corte de Peleas (Badajoz),,"1,86",€50k
,Francisco Dueñas,Defender,Centre-Back,"Sep 23, 1987 ",36,"['Spain', 'Gibraltar']",Portugal,La Linea de la Concepción,,"1,85",-
,Guillermo Vázquez,Defender,Centre-Back,"Apr 4, 1987 ",37,['Spain'],Portugal,Castellón de la Plana,,"1,81",-
,Montero,Defender,Centre-Back,"Sep 22, 1987 ",36,['Spain'],Portugal,Alcalá de Henares (Madrid),,"1,85",-
,Durango,Defender,Centre-Back,"Feb 10, 1987 ",37,['Spain'],Portugal,Madrid,,"1,70",-
,Borja Outeiral,Defender,Centre-Back,"Sep 3, 1987 ",36,['Spain'],Portugal,Boiro,,,-
,Carlos Fernández,Defender,Centre-Back,"Apr 16, 1987 ",37,['Spain'],Portugal,Badajoz,RB,"1,86",-
,Borja Fernández,Defender,Centre-Back,"Aug 26, 1987 ",36,['Spain'],Portugal,Oviedo,,,-
5,Javi Pérez,Defender,Centre-Back,"Jul 16, 1987 ",36,['Spain'],Portugal,Atarfe,,"1,85",-
,Josito,Defender,Centre-Back,"Oct 20, 1987 ",36,['Spain'],Portugal,Ávila,RB,"1,82",-
,Joaco,Defender,Centre-Back,"Aug 28, 1987 ",36,['Spain'],Spain,Madrid,RB,"1,85",-
,Adrián Queipo,Defender,Centre-Back,"Jul 28, 1987 ",36,['Spain'],Spain,Carreño,,,-
,Iñaki Ordoño,Defender,Centre-Back,"Oct 18, 1987 ",36,['Spain'],Spain,Vitoria-Gasteiz,,,-
,Daniel Orozco,Defender,Centre-Back,"Feb 1, 1987 ",37,['Spain'],Spain,Fuengirola,,"1,90",-
3,Luis Verdú,Defender,Centre-Back,"Jun 29, 1987 ",37,['Spain'],Spain,Cartagena,LB,"1,83",-
5,Edu Cruz,Defender,Centre-Back,"Mar 7, 1987 ",37,['Spain'],Spain,Las Palmas de Gran Canaria,CM,"1,85",-
,Sergio Sánchez,Defender,Centre-Back,"Aug 22, 1987 ",36,['Spain'],Spain,Albacete,LB,"1,90",-
,José Manuel Rojas,Defender,Centre-Back,"Apr 10, 1987 ",37,['Spain'],Spain,Sevilla,,"1,92",-
,Joaquín Pastor,Defender,Centre-Back,"Oct 26, 1987 ",36,['Spain'],Spain,Alcantarilla,,"1,82",-
5,Cristian Ferreiro,Defender,Centre-Back,"Jan 23, 1987 ",37,['Spain'],Spain,Sama de Langreo,RB,"1,75",-
,Xabier Etxebarria,Defender,Centre-Back,"Jul 20, 1987 ",36,['Spain'],Spain,Igorre,,"1,81",-
,Sergio Labrado,Defender,Centre-Back,"Apr 11, 1987 ",37,['Spain'],Spain,Avilés,LB,"1,77",-
,Adrián Pinilla,Defender,Centre-Back,"Mar 18, 1987 ",37,['Spain'],Spain,Logroño,,"1,77",-
,Mikel Azkoiti,Defender,Centre-Back,"Mar 17, 1987 ",37,['Spain'],Portugal,Azkoitia,RB,"1,75",-
,Alexis Egea,Defender,Centre-Back,"Dec 25, 1987 ",36,"['Spain', 'Argentina']",Portugal,Alicante,,"1,80",-
,Ángel Berlanga,Defender,Centre-Back,"Feb 24, 1987 ",37,['Spain'],Portugal,Madrid,RB,"1,83",-
,Fali,Defender,Centre-Back,"Jul 2, 1987 ",37,['Spain'],Portugal,Chiclana de la Frontera,,"1,74",-
,Miquel Capó,Defender,Centre-Back,"Dec 11, 1987 ",36,['Spain'],Portugal,Maó,,"1,86",-
,José Luis Martín,Defender,Centre-Back,"Mar 5, 1987 ",37,['Spain'],Portugal,Madrid,,"1,87",-
,Ángel Trujillo,Defender,Centre-Back,"Sep 8, 1987 ",36,['Spain'],Portugal,Madrid,,"1,77",-
,Dani Medina,Defender,Centre-Back,"Oct 10, 1987 ",36,['Spain'],Portugal,Barcelona,DM,"1,89",-
,Antonio Troyano,Defender,Centre-Back,"Mar 22, 1987 ",37,['Spain'],Portugal,Córdoba,LB,"1,83",-
22,Nando,Defender,Centre-Back,"Feb 17, 1987 ",37,['Spain'],Portugal,Torrelavega,CM,"1,78",-
,David López,Defender,Centre-Back,"Jan 10, 1987 ",37,['Spain'],Portugal,Terrassa,,"1,90",-
,Antonio del Castillo,Defender,Centre-Back,"Jan 11, 1987 ",37,['Spain'],Portugal,Palma de Mallorca,,"1,91",-
,Francisco Sánchez,Defender,Centre-Back,"Feb 18, 1987 ",37,['Spain'],Spain,Sevilla,,"1,79",-
,Raúl Rodríguez,Defender,Centre-Back,"Sep 22, 1987 ",36,['Spain'],Spain,Vilassar de Mar,RB,"1,85",-
,Didac Navarro,Defender,Centre-Back,"Jan 1, 1987 ",37,['Spain'],Spain,Barcelona,,"1,84",-
,Manuel Calero,Defender,Centre-Back,"Jun 2, 1987 ",37,['Spain'],Spain,Jerez de la Frontera,,,-
,Jorge Granado,Defender,Centre-Back,"Feb 25, 1987 ",37,['Spain'],Spain,Zaragoza,,"1,87",-
,Xabi Etxeita,Defender,Centre-Back,"Oct 31, 1987 ",36,['Spain'],Spain,Amorebieta-Etxano,,"1,86",-
,Álvaro Tejedor,Defender,Centre-Back,"May 25, 1987 ",37,['Spain'],Spain,Salamanca,RB   LB,"1,80",-
,Josué Fernández,Defender,Centre-Back,"Apr 27, 1987 ",37,['Spain'],Spain,Barcelona,,"1,82",-
,Jordi Figueras,Defender,Centre-Back,"May 16, 1987 ",37,['Spain'],Spain,Lleida,,"1,85",-
,Jorge Gotor,Defender,Centre-Back,"Apr 14, 1987 ",37,['Spain'],Spain,Zaragoza,,"1,87",-
,Ian Uranga,Defender,Centre-Back,"Jun 22, 1987 ",37,"['Spain', 'Macao']",Spain,Durango,RB   CM,"1,77",-
,Marc Valiente,Defender,Centre-Back,"Mar 29, 1987 ",37,['Spain'],Spain,Granollers,,"1,84",-
,Adrián López,Defender,Centre-Back,"Feb 25, 1987 ",37,['Spain'],Spain,As Pontes,RB,"1,84",-
,Albert Cazorla,Defender,Centre-Back,"Mar 30, 1987 ",37,['Spain'],Portugal,Barcelona,RB,"1,87",-
,Abraham Pérez,Defender,Centre-Back,"Aug 3, 1987 ",36,['Spain'],Portugal,Las Palmas de Gran Canaria,,"1,90",-
,Juanan,Defender,Centre-Back,"Apr 27, 1987 ",37,['Spain'],Portugal,Palma de Mallorca,,"1,92",-
,Francisco Regalón,Defender,Centre-Back,"Feb 19, 1987 ",37,['Spain'],Portugal,Algallarín,,"1,82",-
,Jon Carracedo,Defender,Centre-Back,"Jan 29, 1987 ",37,['Spain'],Portugal,Abadiño,,"1,85",-
,Héctor Granado,Defender,Centre-Back,"Mar 20, 1987 ",37,['Spain'],Portugal,Valladolid,,"1,81",-
,Javi Chino,Defender,Centre-Back,"Jan 22, 1987 ",37,['Spain'],Portugal,Badajoz,CM,"1,85",-
,David Lombán,Defender,Centre-Back,"Jun 5, 1987 ",37,['Spain'],Portugal,Avilés,,"1,85",-
,Jero Galera,Defender,Centre-Back,"Mar 1, 1987 ",37,['Spain'],Portugal,Alcoy,,"1,79",-
18,Martí Crespí,Defender,Centre-Back,"Jun 15, 1987 ",37,['Spain'],Portugal,Sa Pobla,,"1,85",-
,Jony López,Defender,Centre-Back,"Apr 17, 1987 ",37,['Spain'],Portugal,Oviedo,,"1,80",-
,Chico Flores,Defender,Centre-Back,"Mar 6, 1987 ",37,['Spain'],Portugal,Cádiz,,"1,87",-
,Ramón Masó,Defender,Centre-Back,"Oct 27, 1987 ",36,['Spain'],Spain,Olot,,"1,79",-
,Gerard Piqué,Defender,Centre-Back,"Feb 2, 1987 ",37,['Spain'],Spain,Barcelona,,"1,94",-
,José Crespo,Defender,Centre-Back,"Feb 9, 1987 ",37,['Spain'],Spain,Lora del Río,RB   LB,"1,85",-
5,Osmar,Defender,Centre-Back,"Jun 5, 1988 ",36,['Spain'],Spain,Santoña,DM   CM,"1,92",€500k
5,Gonzalo Verdú,Defender,Centre-Back,"Oct 21, 1988 ",35,['Spain'],Spain,Cartagena,,"1,88",€200k
