Number,Name,Main Position,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Rubén Cruz,Striker,Centre-Forward,"Oct 13, 1985 ",38,['Spain'],Spain,Utrera,LW,"1,84",-
,Carlos Saura,Striker,Centre-Forward,"Jul 23, 1985 ",39,['Spain'],Spain,Cartagena,,"1,81",-
,Gabriel Gómez,Striker,Centre-Forward,"Apr 4, 1985 ",39,['Spain'],Spain,Barcelona,,"1,74",-
,Rubén Rivera,Striker,Centre-Forward,"May 3, 1985 ",39,['Spain'],Spain,La Coruña,,"1,82",-
,David Lizoain,Striker,Centre-Forward,"Mar 23, 1985 ",39,['Spain'],Spain,Pamplona,,"1,87",-
,Víctor Casadesús,Striker,Centre-Forward,"Feb 28, 1985 ",39,['Spain'],Spain,Algaida,SS   RW,"1,80",-
,Albert Yagüe,Striker,Centre-Forward,"Mar 27, 1985 ",39,['Spain'],Spain,Vilassar de Mar,,"1,74",-
,Ador,Striker,Centre-Forward,"Sep 2, 1985 ",38,['Spain'],Spain,Málaga,,"1,84",-
,David Álvarez,Striker,Centre-Forward,"Aug 2, 1985 ",39,['Spain'],Spain,Albacete,,"1,71",-
,Javier Henares,Striker,Centre-Forward,"Jan 17, 1985 ",39,['Spain'],Spain,Malaga,,"1,84",-
18,Enric Gallego,Striker,Centre-Forward,"Sep 12, 1986 ",37,['Spain'],Spain,Bon Pastor,,"1,89",€400k
9,Manu Barreiro,Striker,Centre-Forward,"Jul 8, 1986 ",38,['Spain'],Spain,Santiago de Compostela,,"1,89",€100k
9,Sascha Andreu,Striker,Centre-Forward,"Aug 12, 1986 ",38,['Spain'],Spain,Barcelona,,"1,86",€50k
,Barriles,Striker,Centre-Forward,"Sep 15, 1986 ",37,['Spain'],Spain,Molina de Segura,,"1,82",-
,Emilio,Striker,Centre-Forward,"Jun 1, 1986 ",38,['Spain'],Spain,Las Palmas de Gran Canaria (Las Palmas),,"1,84",-
,Pablo Carrascosa,Striker,Centre-Forward,"Oct 28, 1986 ",37,['Spain'],Spain,Valencia,,"1,76",-
,Murci,Striker,Centre-Forward,"May 24, 1986 ",38,['Spain'],Spain,Jiménez de Jamuz,,"1,88",-
,Ginés Gil,Striker,Centre-Forward,"Apr 13, 1986 ",38,['Spain'],Spain,Las Torres de Cotillas,,"1,78",-
,Tajamata,Striker,Centre-Forward,"Sep 10, 1986 ",37,['Spain'],Spain,Cuenca,,"1,76",-
,Pekas,Striker,Centre-Forward,"Apr 8, 1986 ",38,['Spain'],Spain,Burgos,,"1,84",-
,Aitor Gómez,Striker,Centre-Forward,"Feb 21, 1986 ",38,['Spain'],Spain,Redondela,,"1,76",-
,Francisco Bautista,Striker,Centre-Forward,"Jun 23, 1986 ",38,['Spain'],Spain,Cartagena,,"1,80",-
,Mikel Suarez,Striker,Centre-Forward,"Sep 28, 1986 ",37,['Spain'],Spain,Bilbao,,"1,88",-
9,Rufo Sánchez,Striker,Centre-Forward,"Dec 27, 1986 ",37,['Spain'],Spain,Madrid,,"1,82",€100k
,David Rodríguez,Striker,Centre-Forward,"Feb 14, 1986 ",38,['Spain'],Spain,Talavera de la Reina,,"1,79",€100k
,Hugo Soto,Striker,Centre-Forward,"Jan 26, 1986 ",38,['Spain'],Spain,Vilagarcía de Arousa,,"1,89",-
10,Mohamed El Madaghri,Striker,Centre-Forward,"Apr 27, 1986 ",38,"['Morocco', 'Réunion']",Spain,Melilla,,"1,76",-
,Adrián Felis,Striker,Centre-Forward,"Mar 7, 1986 ",38,['Spain'],Spain,Lleida,,"1,83",-
,Diego Silva,Striker,Centre-Forward,"Jul 28, 1986 ",38,['Spain'],Spain,Tomiño,,"1,85",-
,Iker Zárate,Striker,Centre-Forward,"Jul 12, 1986 ",38,['Spain'],Spain,Sestao,SS,"1,91",-
,Roberto Puente,Striker,Centre-Forward,"Dec 28, 1986 ",37,['Spain'],Spain,Quintana de Fuseros,,"1,80",-
,Pablo Valencia,Striker,Centre-Forward,"Jun 8, 1986 ",38,['Spain'],Spain,Cádiz,,N/A,-
,Nacho Fernández,Striker,Centre-Forward,"May 7, 1986 ",38,['Spain'],Spain,Santiago de Compostela,,"1,79",-
,José Luis Armario,Striker,Centre-Forward,"Dec 15, 1986 ",37,['Spain'],Spain,,,,-
,Loren Román,Striker,Centre-Forward,"Sep 29, 1986 ",37,['Spain'],Spain,Madrid,,,-
,Rubén Jurado,Striker,Centre-Forward,"Apr 25, 1986 ",38,['Spain'],Spain,Sevilla,,"1,78",-
,Carlos Martínez,Striker,Centre-Forward,"Jun 27, 1986 ",38,['Spain'],Spain,Mataró,,"1,85",-
,Chema Gutiérrez,Striker,Centre-Forward,"Feb 12, 1986 ",38,['Spain'],Spain,Santander,,"1,87",-
,Roberto Platero,Striker,Centre-Forward,"Dec 31, 1986 ",37,['Spain'],Spain,Santoña,,"1,73",-
,Oriol Santos,Striker,Centre-Forward,"Oct 29, 1986 ",37,['Spain'],Spain,Olot,,"1,69",-
,José Manuel Pérez,Striker,Centre-Forward,"Oct 15, 1986 ",37,['Spain'],Spain,Córdoba,,"1,83",-
,Oriol Riera,Striker,Centre-Forward,"Jul 3, 1986 ",38,['Spain'],Spain,Vic,,"1,86",-
,Roberto Batres,Striker,Centre-Forward,"Jan 8, 1986 ",38,['Spain'],Spain,Villaviciosa de Odón,SS,"1,88",-
,Sergio Prendes,Striker,Centre-Forward,"Jul 15, 1986 ",38,['Spain'],Spain,Gijón,LW   RW,"1,82",-
,Kike Sola,Striker,Centre-Forward,"Feb 25, 1986 ",38,['Spain'],Spain,Cascante,,"1,84",-
,Xisco,Striker,Centre-Forward,"Jun 26, 1986 ",38,['Spain'],Spain,Santa Ponça,,"1,88",-
,Baby,Striker,Centre-Forward,"Mar 7, 1986 ",38,['Spain'],Spain,Barcelona,,"1,74",-
,David Torres,Striker,Centre-Forward,"Jun 16, 1986 ",38,['Spain'],Spain,Petrel,,"1,83",-
,Chus Seco,Striker,Centre-Forward,"Jun 24, 1986 ",38,['Spain'],Spain,Palma de Mallorca,,"1,81",-
,José Suanes,Striker,Centre-Forward,"Jun 25, 1986 ",38,['Spain'],Spain,La Carlota,,"1,80",-
,Vicente Pascual,Striker,Centre-Forward,"Aug 21, 1986 ",38,['Spain'],Spain,Argente,,"1,75",-
,Alejandro Peraza,Striker,Centre-Forward,"May 8, 1986 ",38,['Spain'],Spain,Las Palmas de Gran Canaria,,"1,72",-
,Enrique Carreño,Striker,Centre-Forward,"Nov 27, 1986 ",37,['Spain'],Spain,Utrera,RW,"1,83",-
,Juanma Ortiz,Striker,Centre-Forward,"May 28, 1986 ",38,['Spain'],Spain,Atarfe,,"1,73",-
,Carlos Álvarez,Striker,Centre-Forward,"Apr 23, 1986 ",38,['Spain'],Spain,Oviedo,,"1,82",-
,Raúl García,Striker,Centre-Forward,"Jul 11, 1986 ",38,['Spain'],Spain,Zizur Mayor,AM   SS,"1,84",-
,Antonio Fiore,Striker,Centre-Forward,N/A ,38,"['Italy', 'Spain']",Spain,Madrid,,"1,74",-
10,Iago Aspas,Striker,Centre-Forward,"Aug 1, 1987 ",37,['Spain'],Spain,Moaña,RW,"1,76",€3.00m
9,Ángel Rodríguez,Striker,Centre-Forward,"Apr 26, 1987 ",37,['Spain'],Spain,Santa Cruz de Tenerife,,"1,71",€400k
9,Borjas Martín,Striker,Centre-Forward,"Jun 28, 1987 ",37,['Spain'],Spain,La Villa y Puerto de Tazacorte,RW   LW,"1,69",€50k
,Edgar Hernández,Striker,Centre-Forward,"Feb 2, 1987 ",37,['Spain'],Spain,Gavà,,"1,89",€50k
9,Eder Díez,Striker,Centre-Forward,"Jul 15, 1987 ",37,['Spain'],Spain,Barakaldo,,"1,87",€50k
7,Dani Martínez,Striker,Centre-Forward,"Jun 18, 1987 ",37,['Spain'],Spain,Madrid,,,-
,Pepo,Striker,Centre-Forward,"Jun 18, 1987 ",37,['Spain'],Spain,Almeria,,,-
,Dani García,Striker,Centre-Forward,"Jan 3, 1987 ",37,['Spain'],Spain,Madrid,,,-
,Francesc Vidal,Striker,Centre-Forward,"Sep 4, 1987 ",36,['Spain'],Spain,Xàtiva,,,-
,Yeray Pérez,Striker,Centre-Forward,"Jan 31, 1987 ",37,['Spain'],Spain,Santa Cruz de La Palma,,,-
,Óscar Muñoz,Striker,Centre-Forward,"Mar 4, 1987 ",37,['Spain'],Spain,Granollers,,,-
,Alfonso Rivera,Striker,Centre-Forward,"Dec 20, 1987 ",36,['Spain'],Spain,Madrid,,"1,83",-
7,Alberto Dorronsoro,Striker,Centre-Forward,"Jul 10, 1987 ",37,['Spain'],Spain,Torrelavega,,"1,82",-
11,José Luis Morales,Striker,Centre-Forward,"Jul 23, 1987 ",37,['Spain'],Spain,Madrid,LW   RW,"1,80",€1.50m
,Airam Cabrera,Striker,Centre-Forward,"Oct 21, 1987 ",36,['Spain'],Spain,Puerto de la Cruz,,"1,78",€100k
,Víctor Bernat,Striker,Centre-Forward,"May 17, 1987 ",37,"['Andorra', 'Spain']",Spain,Barcelona,,,€50k
,Aridane Santana,Striker,Centre-Forward,"Mar 31, 1987 ",37,['Spain'],Spain,Vecindario,,"1,91",€50k
,César Díaz,Striker,Centre-Forward,"Jan 5, 1987 ",37,['Spain'],Spain,Villamalea,,"1,71",€25k
17,Sergio Pancorbo,Striker,Centre-Forward,"Jan 18, 1987 ",37,['Spain'],Spain,Madrid,CB,,-
10,Álvaro Portero,Striker,Centre-Forward,"Jun 30, 1987 ",37,['Spain'],Spain,Madrid,,,-
,Christian Mena,Striker,Centre-Forward,"Jul 1, 1987 ",37,['Spain'],Spain,La Linea de la Concepcion,,,-
,Rubén Rodríguez,Striker,Centre-Forward,"Feb 12, 1987 ",37,['Spain'],Spain,Alcalá de Guadaira,,"1,77",-
,Borja Bandera,Striker,Centre-Forward,"Jan 22, 1987 ",37,['Spain'],Spain,León,,"1,88",-
,Alejandro Abarca,Striker,Centre-Forward,"Oct 8, 1987 ",36,['Spain'],Spain,Valencia,,"1,84",-
,José Maria Carrillo,Striker,Centre-Forward,"Sep 5, 1987 ",36,['Spain'],Spain,Martos,,"1,80",-
,Manolo,Striker,Centre-Forward,"May 29, 1987 ",37,['Spain'],Spain,Melilla,SS,,-
,Kike Espinosa,Striker,Centre-Forward,"Jul 25, 1987 ",37,['Spain'],Spain,Bigastro,,"1,82",-
,Robert,Striker,Centre-Forward,"Jun 5, 1987 ",37,['Spain'],Spain,Madrid,,"1,83",-
9,Nico Rubio,Striker,Centre-Forward,"Nov 2, 1987 ",36,['Spain'],Spain,Manacor,,"1,79",-
,Ayrton Cabral,Striker,Centre-Forward,"Nov 16, 1987 ",36,"['Spain', 'Cape Verde']",Spain,Ponferrada,,"1,83",-
,Iñaki Zarandona,Striker,Centre-Forward,"Sep 24, 1987 ",36,['Spain'],Spain,Elantxobe,,"1,80",-
,Antonio Trujillo,Striker,Centre-Forward,"Oct 11, 1987 ",36,['Spain'],Spain,Calvià,,"1,87",-
,Benja,Striker,Centre-Forward,"Aug 23, 1987 ",37,['Spain'],Spain,Terrassa,,"1,87",-
,Carlos López,Striker,Centre-Forward,"Jan 1, 1987","Jan 1, 1987",['Spain'],Spain,Palamós,,"1,82",-
,Urko Vera,Striker,Centre-Forward,"May 14, 1987 ",37,['Spain'],Spain,Barakaldo,,"1,89",-
,Iván Vila,Striker,Centre-Forward,"May 26, 1987 ",37,['Spain'],Spain,Eibar,,"1,92",-
,Jaime Jornet,Striker,Centre-Forward,"Jan 6, 1987 ",37,['Spain'],Spain,Elda,,"1,82",-
,Pablo Pallarés,Striker,Centre-Forward,"Jan 12, 1987 ",37,['Spain'],Spain,Gandía,,"1,88",-
,Melik,Striker,Centre-Forward,"Sep 20, 1987 ",36,"['Spain', 'Morocco']",Spain,Melilla,,,-
,Marco Adaggio,Striker,Centre-Forward,"Oct 6, 1987 ",36,"['Italy', 'England']",Spain,Malaga,,"1,73",-
,Vitu,Striker,Centre-Forward,"Jan 15, 1987 ",37,['Spain'],Spain,Úbeda,,"1,81",-
,Antonio Pino,Striker,Centre-Forward,"Jun 19, 1987 ",37,['Spain'],Spain,Córdoba,,"1,82",-
,Jon Uriarte,Striker,Centre-Forward,"Dec 28, 1987 ",36,['Spain'],Spain,Elda,,"1,82",-
9,Adrián Gallardo,Striker,Centre-Forward,"Nov 20, 1987 ",36,['Spain'],Spain,San Fernando,,"1,75",-
,Carles Ruzafa,Striker,Centre-Forward,"Apr 7, 1987 ",37,['Spain'],Spain,Oliva,,"1,81",-
,Jordi Benet,Striker,Centre-Forward,"Apr 1, 1987 ",37,['Spain'],Spain,Lleida,,"1,83",-
,Koeman,Striker,Centre-Forward,"Jul 9, 1987 ",37,['Spain'],Spain,Cartagena,,"1,80",-
,Salvador García,Striker,Centre-Forward,"Feb 17, 1987 ",37,['Spain'],Spain,Rincón de la Victoria,,"1,85",-
,Francesc Guitart,Striker,Centre-Forward,"May 27, 1987 ",37,['Spain'],Spain,Barcelona,,,-
9,Fernando Rodríguez,Striker,Centre-Forward,"May 11, 1987 ",37,['Spain'],Spain,Pilas,,"1,83",-
,José Antonio Prieto,Striker,Centre-Forward,"Jan 8, 1987 ",37,['Spain'],Spain,Ceuta,RW,"1,75",-
,David Pino,Striker,Centre-Forward,"May 7, 1987 ",37,['Spain'],Spain,Vélez-Málaga,,"1,76",-
,Joselu,Striker,Centre-Forward,"Jun 10, 1987 ",37,['Spain'],Spain,Ribeira,,"1,88",-
,Borja Viguera,Striker,Centre-Forward,"Mar 26, 1987 ",37,['Spain'],Spain,Logroño,,"1,84",-
,Luis Morán,Striker,Centre-Forward,"Jul 26, 1987 ",37,['Spain'],Spain,Luanco,RW   LW,"1,72",-
,Imanol Agirretxe,Striker,Centre-Forward,"Feb 24, 1987 ",37,['Spain'],Spain,Usurbil,,"1,87",-
,Raúl Heredia,Striker,Centre-Forward,"Jul 20, 1987 ",37,['Spain'],Spain,Granada,,"1,80",-
,Daniel Cabanillas,Striker,Centre-Forward,"Feb 1, 1987 ",37,['Spain'],Spain,Guadalajara,,"1,84",-
,Esaú,Striker,Centre-Forward,"Jan 2, 1987 ",37,['Spain'],Spain,León,,"1,83",-
,Nacho Casanova,Striker,Centre-Forward,"Feb 4, 1987 ",37,['Spain'],Spain,Las Palmas de Gran Canaria,AM,"1,84",-
,Jonathan Pereira,Striker,Centre-Forward,"May 12, 1987 ",37,['Spain'],Spain,Vigo,RW   LW,"1,67",-
17,Jaime Mata,Striker,Centre-Forward,"Oct 24, 1988 ",35,['Spain'],Spain,Madrid,LW   RW,"1,86",€900k
99,Pedro Conde,Striker,Centre-Forward,"Jul 26, 1988 ",36,['Spain'],Spain,Villafranca de Córdoba,,"1,81",€150k
,David Agudo,Striker,Centre-Forward,"Nov 12, 1988 ",35,['Spain'],Spain,Lobón,RW   LW,"1,78",€50k
,Narcis Barrera,Striker,Centre-Forward,"Oct 28, 1988 ",35,['Spain'],Spain,Tordera,,,-
,Antonio Martínez,Striker,Centre-Forward,"Jul 9, 1988 ",36,['Spain'],Spain,Cartagena,,"1,94",-
,Gerardo Reyes,Striker,Centre-Forward,"Jun 23, 1988 ",36,['Spain'],Spain,Madrid,,"1,83",-
,Rubén Moreno,Striker,Centre-Forward,"Jan 1, 1988 ",36,['Spain'],Spain,Leganés,,"1,78",-
,Daniel del Rio,Striker,Centre-Forward,"Oct 2, 1988 ",35,['Spain'],Spain,Zaragoza,SS   RW,"1,90",-
20,Braulio López,Striker,Centre-Forward,"May 17, 1988 ",36,['Spain'],Spain,Santa Brígida,,"1,86",-
,Francisco Pineda,Striker,Centre-Forward,"Mar 23, 1988 ",36,['Spain'],Spain,Málaga,,"1,82",-
,Alejandro Chacopino,Striker,Centre-Forward,"Nov 5, 1988 ",35,['Spain'],Spain,Alicante,,"1,90",-
,Boris Garrós,Striker,Centre-Forward,"Jun 22, 1988 ",36,['Spain'],Spain,Barcelona,,"1,85",-
,Antonio Román,Striker,Centre-Forward,"Jul 8, 1988 ",36,['Spain'],Spain,Jaén,,"1,81",-
7,Lucas Pérez,Striker,Centre-Forward,"Sep 10, 1988 ",35,['Spain'],Spain,A Coruña,SS   RW,"1,80",€600k
7,Hugo Díaz,Striker,Centre-Forward,"Feb 9, 1988 ",36,['Spain'],Spain,Almodóvar del Río,LW   RW,"1,74",€150k
16,Dani López,Striker,Centre-Forward,"Nov 27, 1988 ",35,['Spain'],Spain,Logroño,,,-
,Paquito,Striker,Centre-Forward,"Dec 24, 1988 ",35,['Spain'],Spain,Almeria,,"1,78",-
11,Raúl Gordo,Striker,Centre-Forward,"Nov 18, 1988 ",35,['Spain'],Spain,Navalmoral de la Mata,LW,"1,75",-
,Esaú Rojo,Striker,Centre-Forward,"Aug 27, 1988 ",35,['Spain'],Spain,Guadalajara,,"1,94",-
,Juanfran,Striker,Centre-Forward,"Oct 5, 1988 ",35,['Spain'],Spain,Granada,,"1,82",-
,Adolfo Sanz,Striker,Centre-Forward,"Mar 17, 1988 ",36,['Spain'],Spain,Valencia,,"1,84",-
,Chendo,Striker,Centre-Forward,"Jan 21, 1988 ",36,['Spain'],Spain,Torreblascopedro,,"1,83",-
,Carmelo Sota,Striker,Centre-Forward,"Mar 9, 1988 ",36,['Spain'],Spain,Calahorra,,"1,87",-
,Héctor Figueroa,Striker,Centre-Forward,"Oct 30, 1988 ",35,['Spain'],Spain,Las Palmas de Gran Canaria,RW,"1,82",-
,Juan Ayala,Striker,Centre-Forward,"Aug 15, 1988 ",36,['Spain'],Spain,La Línea de la Concepción,,"1,75",-
,Dani López,Striker,Centre-Forward,"May 14, 1988 ",36,['Spain'],Spain,Santa Cruz de Tenerife,,"1,65",-
,David Verdú,Striker,Centre-Forward,"Sep 25, 1988 ",35,['Spain'],Spain,Silla,,"1,79",-
,Javier Patiño,Striker,Centre-Forward,"Feb 14, 1988 ",36,"['Philippines', 'Spain']",Spain,San Sebastián de los Reyes,LW   RW,"1,83",-
,Bacari,Striker,Centre-Forward,"Mar 14, 1988 ",36,"['The Gambia', 'Spain']",Spain,Mataró,,"1,78",-
,Julen Colinas,Striker,Centre-Forward,"Apr 16, 1988 ",36,['Spain'],Spain,Donostia-San Sebastián,RW,"1,72",-
,Óscar García,Striker,Centre-Forward,"Jul 12, 1988 ",36,['Spain'],Spain,Granada,LW   RW,"1,71",-
,Saúl Alvarez,Striker,Centre-Forward,"Sep 5, 1988 ",35,['Spain'],Spain,Callosa de Segura,,"1,81",-
,Perujo,Striker,Centre-Forward,"Jun 2, 1988 ",36,['Spain'],Spain,Cabezón de la Sal,LW   RW,"1,75",-
,Hugo López,Striker,Centre-Forward,"May 15, 1988 ",36,['Spain'],Spain,Gijón,SS,"1,75",-
,Adrián Ramos,Striker,Centre-Forward,"Apr 9, 1988 ",36,['Spain'],Spain,Las Palmas de Gran Canaria,,"1,79",-
9,Andrés Carrasco,Striker,Centre-Forward,"Mar 23, 1988 ",36,['Spain'],Spain,Murcia,,"1,86",-
,Romario,Striker,Centre-Forward,"Jun 11, 1988 ",36,['Spain'],Spain,Las Palmas de Gran Canaria,,"1,72",-
,Tanausú Rodríguez,Striker,Centre-Forward,"Apr 19, 1988 ",36,['Spain'],Spain,Puerto del Rosario,,"1,73",-
,Alfredo Pérez,Striker,Centre-Forward,"Apr 12, 1988 ",36,['Spain'],Spain,Pamplona,LW   RW,"1,73",-
,Borja Lázaro,Striker,Centre-Forward,"Apr 5, 1988 ",36,['Spain'],Spain,Madrid,,"1,88",-
,Sergio Poveda,Striker,Centre-Forward,"Nov 18, 1988 ",35,['Spain'],Spain,Aspe,,"1,89",-
,Juan Rosillo,Striker,Centre-Forward,"Apr 10, 1988 ",36,['Spain'],Spain,Jerez de la Frontera,LW   RW,"1,70",-
10,Chema,Striker,Centre-Forward,"Jan 11, 1988 ",36,['Spain'],Spain,Badajoz,SS,"1,76",-
,Rubén Fonte,Striker,Centre-Forward,"May 20, 1988 ",36,['Spain'],Spain,Burriana,,"1,85",-
,Aarón,Striker,Centre-Forward,"Jan 11, 1988 ",36,['Spain'],Spain,Santander,,"1,79",-
9,Rubén Pérez,Striker,Centre-Forward,"Jul 27, 1988 ",36,['Spain'],Spain,Miranda de Ebro,,"1,82",-
,Miguel,Striker,Centre-Forward,"Aug 26, 1988 ",35,['Spain'],Spain,Roquetas de Mar,,"1,83",-
,Manu Onwu,Striker,Centre-Forward,"Jan 11, 1988 ",36,['Spain'],Spain,Tudela,RW   LW,"1,87",-
,Pedro Baños,Striker,Centre-Forward,"Oct 14, 1988 ",35,['Spain'],Spain,Lorca,,"1,80",-
,Reyes,Striker,Centre-Forward,"Jan 13, 1988 ",36,['Spain'],Spain,Sabadell,,"1,90",-
,Diego Piquero,Striker,Centre-Forward,"Oct 10, 1988 ",35,['Spain'],Spain,Puente San Miguel,,"1,78",-
,Antonio Matas,Striker,Centre-Forward,"May 27, 1988 ",36,['Spain'],Spain,Madrid,,"1,85",-
,David Ferrandis,Striker,Centre-Forward,"Sep 29, 1988 ",35,['Spain'],Spain,Valencia,,"1,68",-
,Albert Manteca,Striker,Centre-Forward,"Jun 10, 1988 ",36,['Spain'],Spain,Barcelona,,"1,84",-
,Pau Franch,Striker,Centre-Forward,"May 27, 1988 ",36,['Spain'],Spain,Betxí,,"1,85",-
,Adrián López,Striker,Centre-Forward,"Jan 8, 1988 ",36,['Spain'],Spain,San Martín de Teverga,LW   RW,"1,83",-
,Miguel Ángel Espinar,Striker,Centre-Forward,"Apr 18, 1988 ",36,['Spain'],Spain,Lora del Río,,"1,82",-
9,Eduardo Ubis,Striker,Centre-Forward,"Apr 10, 1988 ",36,['Spain'],Spain,Logroño,,"1,79",-
,Roger Matamala,Striker,Centre-Forward,"May 3, 1988 ",36,['Spain'],Spain,Granollers,,"1,80",-
,Pablo Carnero,Striker,Centre-Forward,"Jan 3, 1988 ",36,['Spain'],Spain,Vigo,,"1,90",-
,Carletes,Striker,Centre-Forward,"May 26, 1988 ",36,['Spain'],Spain,Albacete,,"1,72",-
,Sergio Ariel Escudero,Striker,Centre-Forward,"Sep 1, 1988 ",35,['Japan'],Spain,Granada,LW   RW,"1,72",-
17,Kike García,Striker,Centre-Forward,"Nov 25, 1989 ",34,['Spain'],Spain,Motilla de Palancar,,"1,86",€1.00m
17,Dioni,Striker,Centre-Forward,"Dec 21, 1989 ",34,['Spain'],Spain,Málaga,SS   RW,"1,84",€400k
9,Francis Ferrón,Striker,Centre-Forward,"Sep 7, 1989 ",34,['Spain'],Spain,Algeciras,,"1,84",€100k
,Arturo Rodríguez,Striker,Centre-Forward,"Apr 30, 1989 ",35,['Spain'],Spain,Cartagena,,"1,88",€100k
,Mariano Sanz,Striker,Centre-Forward,"Nov 11, 1989 ",34,['Spain'],Spain,Benidorm,,"1,83",€100k
