Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
33,Rafael Delgado,Left-Back,"Jan 13, 1990 ",34,['Argentina'],Argentina,Reconquista,CB   LM,"1,75",€250k
18,Nicolás Colazo,Left-Back,"Jul 8, 1990 ",33,"['Argentina', 'Italy']",Argentina,Buenos Aires,LM,"1,78",€175k
,Mariano Bíttolo,Left-Back,"Apr 24, 1990 ",33,"['Argentina', 'Italy']",Argentina,Morón,,"1,74",€100k
,Braian,Left-Back,"Feb 8, 1990 ",34,"['Argentina', 'Italy']",Argentina,San Martín,,,-
,Mauro Aguirre,Left-Back,"Apr 21, 1990 ",33,['Argentina'],Argentina,San Luis,LM   LW,,-
,Francisco Martínez,Left-Back,"Jun 14, 1990 ",33,['Argentina'],Argentina,Ushuaia,CB   RB,"1,86",-
16,Juan Sánchez Miño,Left-Back,"Jan 1, 1990 ",34,"['Argentina', 'Italy']",Argentina,Saavedra,LM   CM,"1,77",€200k
32,Heber Leaños,Left-Back,"Jun 10, 1990 ",33,"['Argentina', 'Bolivia']",Argentina,Buenos Aires,LM   RB,"1,72",€150k
,Emir Ham,Left-Back,"Mar 9, 1990 ",34,"['Argentina', 'Spain']",Argentina,Buenos Aires,LM   DM,"1,71",-
,Leandro Wagner,Left-Back,"Feb 9, 1990 ",34,['Argentina'],Argentina,,RB,"1,71",-
,Martin Guarino,Left-Back,"Apr 14, 1990 ",33,['Argentina'],Argentina,Buenos Aires,,"1,80",-
,Maximiliano Oliva,Left-Back,"Mar 16, 1990 ",34,"['Argentina', 'Italy']",Argentina,Gobernador Crespo,LM   CB,"1,73",-
19,Marcos Acuña,Left-Back,"Oct 28, 1991 ",32,['Argentina'],Argentina,Zapala,LM   LW,"1,72",€5.00m
33,Emanuel Insúa,Left-Back,"Apr 10, 1991 ",32,"['Argentina', 'Spain']",Argentina,Buenos Aires,LM,"1,81",€300k
,Guillermo Ferracutti,Left-Back,"Feb 11, 1991 ",33,['Argentina'],Argentina,Soldini,CB   LM,"1,79",€100k
,Lautaro Suárez Costa,Left-Back,"Jun 23, 1991 ",32,['Argentina'],Argentina,,,"1,74",-
,Martín Gallo,Left-Back,"Sep 23, 1991 ",32,['Argentina'],Argentina,,,"1,70",-
,Nicolás Palacios,Left-Back,"Feb 7, 1991 ",33,['Argentina'],Argentina,Coronel Dorrego,,"1,68",-
,Sebastian Guerrero,Left-Back,"Apr 1, 1991 ",32,['Argentina'],Argentina,Buenos Aires,CB,,-
,Nicolás Inostroza,Left-Back,"Feb 19, 1991 ",33,['Argentina'],Argentina,Villa Mercedes,,"1,70",-
,Jonathan Schulze,Left-Back,"Nov 27, 1991 ",32,['Argentina'],Argentina,Capitán Bermúdez,,"1,78",-
,Nahuel Quiroga,Left-Back,"Aug 5, 1991 ",32,['Argentina'],Argentina,Rojas,LM   CB,"1,81",-
,Nicolás Batista,Left-Back,"Jan 27, 1991 ",33,['Argentina'],Argentina,Capital Federal,CB,"1,79",-
28,Nicolás Pasquini,Left-Back,"Jan 2, 1991 ",33,"['Argentina', 'Italy']",Argentina,Los Surgentes,LM   CM,"1,77",€300k
3,Marcelo Benítez,Left-Back,"Jan 13, 1991 ",33,['Argentina'],Argentina,San Francisco Solano,LM   DM,"1,78",€200k
2,Guillermo Sotelo,Left-Back,"Mar 30, 1991 ",32,"['Argentina', 'Italy']",Argentina,Reconquista,LM,"1,72",€25k
2,Miguel Yacar,Left-Back,"Jul 22, 1991 ",32,['Argentina'],Argentina,Ramos Mejía,DM   CM,,-
,Iván Massi,Left-Back,"Jan 9, 1991 ",33,"['Argentina', 'Italy']",Argentina,,,"1,74",-
,Rodrigo Varela,Left-Back,"Apr 12, 1991 ",32,['Argentina'],Argentina,Buenos Aires,,,-
6,Nicolás Aguirre,Left-Back,"Apr 12, 1991 ",32,['Argentina'],Argentina,Salta,CB,"1,88",-
,Franco Valicenti,Left-Back,"Nov 2, 1991 ",32,"['Argentina', 'Spain']",Argentina,Buenos Aires,LM   CB,"1,76",-
,Damián Senegalles,Left-Back,"May 3, 1991 ",32,['Argentina'],Argentina,Buenos Aires,LM,"1,77",-
,David Angeloff,Left-Back,"Feb 18, 1991 ",33,"['Argentina', 'Bulgaria']",Argentina,Corzuela,,"1,80",-
,Juan Manuel Sanchez,Left-Back,"May 13, 1991 ",32,['Argentina'],Argentina,Trenque Lauquen,,"1,70",-
3,Nicolás Tagliafico,Left-Back,"Aug 31, 1992 ",31,"['Argentina', 'Italy']",Argentina,Rafael Calzada,CB   LM,"1,72",€8.00m
39,Matías Orihuela,Left-Back,"Feb 17, 1992 ",32,['Argentina'],Argentina,Córdoba,LM   CB,"1,77",€450k
27,Leonel Bontempo,Left-Back,"Nov 1, 1992 ",31,"['Argentina', 'Italy']",Argentina,Buenos Aires,,"1,73",€200k
17,Federico Milo,Left-Back,"Jan 10, 1992 ",32,['Argentina'],Argentina,Quilmes,LW   LM,"1,83",€150k
,Lucas Kruspzky,Left-Back,"Apr 6, 1992 ",31,"['Argentina', 'Poland']",Argentina,Buenos Aires,CB,"1,77",€100k
,Lucas Galiano,Left-Back,"Aug 15, 1992 ",31,"['Argentina', 'Spain']",Argentina,Carmen de Patagones,LM   CM,"1,77",-
,Fernando Ponce,Left-Back,"Jul 23, 1992 ",31,['Argentina'],Argentina,Balcarce,CB,"1,84",-
,Andrés Camacho,Left-Back,"Oct 21, 1992 ",31,['Argentina'],Argentina,,,"1,80",-
,Franco Coca,Left-Back,"Mar 26, 1992 ",31,"['Argentina', 'Chile']",Argentina,Godoy Cruz,CB,,-
18,Leonel Peralta,Left-Back,"Jul 9, 1992 ",31,['Argentina'],Argentina,Rosario,LW,"1,74",-
,Eric Verón,Left-Back,"Dec 21, 1992 ",31,['Argentina'],Argentina,Pigüe,,"1,81",-
,Lucas Chaparro,Left-Back,"Mar 5, 1992 ",32,['Argentina'],Argentina,Buenos Aires,CB,"1,76",-
3,Franco Ferrari,Left-Back,"May 9, 1992 ",31,"['Argentina', 'Italy']",Argentina,Buenos Aires,LM,"1,67",€600k
,Rodrigo Mazur,Left-Back,"Jan 3, 1992 ",32,['Argentina'],Argentina,Buenos Aires,CB,"1,82",€200k
23,Ignacio Liporace,Left-Back,"Apr 10, 1992 ",31,"['Argentina', 'Spain']",Argentina,Haedo (BUE),CB,"1,83",€175k
,Diego Martínez,Left-Back,"Jul 5, 1992 ",31,['Argentina'],Argentina,General Pacheco,LM,"1,76",€100k
,Juan Perotti,Left-Back,"Jan 12, 1992 ",32,['Argentina'],Argentina,Carhué,,"1,73",€25k
7,Facundo Graziano,Left-Back,"Mar 10, 1992 ",32,"['Argentina', 'Italy']",Argentina,El Triunfo,CM,"1,80",-
,Mariano Abeleira,Left-Back,"Dec 31, 1992 ",31,['Argentina'],Argentina,Buenos Aires,CB,,-
,Agustín Jara,Left-Back,"Jun 1, 1992 ",31,['Argentina'],Argentina,Corral de Bustos,LM   CB,"1,78",-
,Luciano Bonomo,Left-Back,"Oct 8, 1992 ",31,"['Argentina', 'Spain']",Argentina,Santa Fé,LM,"1,75",-
,Nicolás Benavídez,Left-Back,"Jan 10, 1992 ",32,['Argentina'],Argentina,Tandil,,"1,72",-
,Emmanuel Tarabini,Left-Back,"Apr 7, 1992 ",31,['Argentina'],Argentina,Paso de los Libres,CB,"1,83",-
3,Alexis Soto,Left-Back,"Oct 20, 1993 ",30,['Argentina'],Argentina,Avellaneda,CB,"1,76",€1.70m
14,Bruno Pittón,Left-Back,"Feb 1, 1993 ",31,['Argentina'],Argentina,Santa Fe,LM,"1,79",€500k
3,Lucas Diarte,Left-Back,"Jun 4, 1993 ",30,['Argentina'],Argentina,San Miguel de Tucumán,,"1,75",€325k
18,Lucas Rodríguez,Left-Back,"Sep 27, 1993 ",30,['Argentina'],Argentina,Buenos Aires,LM,"1,68",€225k
12,Jonathan Bay,Left-Back,"Feb 1, 1993 ",31,['Argentina'],Argentina,Villa Ángela,RB,"1,79",€200k
,Patricio Romero,Left-Back,"Mar 24, 1993 ",30,['Argentina'],Argentina,Buenos Aires,,"1,79",€25k
,Darío Ramella,Left-Back,"Apr 6, 1993 ",30,['Argentina'],Argentina,San Juan,,"1,75",-
,Tomás Hernán Mantía,Left-Back,"Feb 2, 1993 ",31,['Argentina'],Argentina,,,,-
,Ignacio Bonadío,Left-Back,"Jul 27, 1993 ",30,['Argentina'],Argentina,Buenos Aires,LM,"1,77",-
,Juan Manuel Marital,Left-Back,"May 25, 1993 ",30,['Argentina'],Argentina,Mendoza,LM,"1,73",-
20,Sebastián Prieto,Left-Back,"Apr 9, 1993 ",30,['Argentina'],Argentina,San Francisco Solano,,"1,75",€750k
13,Guillermo Benítez,Left-Back,"Dec 8, 1993 ",30,"['Argentina', 'Paraguay']",Argentina,Buenos Aires,RB   LM,"1,70",€450k
,Facundo Cobos,Left-Back,"Feb 19, 1993 ",31,['Argentina'],Argentina,Mendoza,RB   LM,"1,78",€275k
3,Gonzalo Paz,Left-Back,"Jun 6, 1993 ",30,"['Argentina', 'Italy']",Argentina,Morón,CB,"1,80",€200k
,Ramiro Arias,Left-Back,"Jan 6, 1993 ",31,['Argentina'],Argentina,Trelew,,"1,70",€75k
,Jonathan Martínez,Left-Back,"Sep 17, 1993 ",30,['Argentina'],Argentina,,,,-
,Alan Giménez,Left-Back,"Mar 16, 1993 ",31,['Argentina'],Argentina,,CB,"1,83",-
,Matías Sempé,Left-Back,"Aug 5, 1993 ",30,"['Argentina', 'Italy']",Argentina,Buenos Aires,CM   LW,"1,70",-
28,Federico Maya,Left-Back,"Oct 6, 1993 ",30,['Argentina'],Argentina,América,CB   RB,"1,75",-
,Nahuel Zárate,Left-Back,"Jan 27, 1993 ",31,['Argentina'],Argentina,Buenos Aires,LM,"1,80",-
3,Fabrizio Angileri,Left-Back,"Mar 15, 1994 ",30,"['Argentina', 'Italy']",Argentina,Junín,LM   RB,"1,85",€1.50m
3,Jonathan Silva,Left-Back,"Jun 29, 1994 ",29,"['Argentina', 'Italy']",Argentina,La Plata,,"1,78",€700k
3,Juan Elordi,Left-Back,"Aug 21, 1994 ",29,['Argentina'],Argentina,Saladillo (BUE),LM   RB,"1,76",€450k
,Manuel Morello,Left-Back,"Oct 20, 1994 ",29,['Argentina'],Argentina,Santa Fe (Argentina),LM,"1,74",€175k
13,Lautaro Montoya,Left-Back,"Oct 7, 1994 ",29,"['Argentina', 'Spain']",Argentina,Villa Ballester,LM,"1,68",€150k
,Rodrigo Ayala,Left-Back,"Aug 11, 1994 ",29,['Argentina'],Argentina,Berazategui,,"1,75",€125k
,Victor López,Left-Back,"Apr 19, 1994 ",29,['Argentina'],Argentina,,CB,"1,82",-
,Mariano Mauri,Left-Back,"Aug 4, 1994 ",29,['Argentina'],Argentina,,CB,"1,79",-
,Nicolás Pacheco,Left-Back,"May 13, 1994 ",29,['Argentina'],Argentina,Bahía Blanca (BUE),,"1,76",-
,Mauro Visaguirre,Left-Back,"Apr 24, 1994 ",29,"['Argentina', 'Chile']",Argentina,Mendoza,,,-
,Alberto Stegman,Left-Back,"Feb 1, 1994 ",30,['Argentina'],Argentina,Buenos Aires,,"1,77",-
,Mariano Almandoz,Left-Back,"Jan 10, 1994 ",30,['Argentina'],Argentina,Rauch,,"1,77",-
3,Elías Gómez,Left-Back,"Jun 9, 1994 ",29,['Argentina'],Argentina,Granadero Baigorria,LM,"1,74",€1.00m
29,Federico Álvarez,Left-Back,"Aug 7, 1994 ",29,['Argentina'],Argentina,Córdoba,,"1,83",€500k
,Emiliano Endrizzi,Left-Back,"Mar 7, 1994 ",30,"['Argentina', 'Italy']",Argentina,San Fernando del Valle de Catamarca,LM   DM,"1,83",€225k
23,Lucas Pruzzo,Left-Back,"Jul 6, 1994 ",29,['Argentina'],Argentina,Rosario del Tala,LM,"1,75",€150k
,Marcos Pinto,Left-Back,"Jan 25, 1994 ",30,['Argentina'],Argentina,Formosa,,"1,73",€150k
,Milton Ramos,Left-Back,"Aug 11, 1994 ",29,"['Argentina', 'Italy']",Argentina,Adrogué,,"1,70",€100k
,Roque González,Left-Back,"Apr 16, 1994 ",29,['Argentina'],Argentina,,LM,"1,78",-
,Alejandro Gómez,Left-Back,"Jun 16, 1994 ",29,['Argentina'],Argentina,Posadas,,"1,75",-
,Iñaki Sánchez,Left-Back,"Apr 20, 1994 ",29,"['Argentina', 'Spain']",Argentina,Buenos Aires,LW,"1,80",-
3,Said Llambay,Left-Back,"Oct 5, 1994 ",29,"['Argentina', 'Italy']",Argentina,Stroeder,LM,"1,75",-
,Dimas Morales,Left-Back,"Jun 22, 1994 ",29,['Argentina'],Argentina,Mar del Plata,CB   LM,"1,75",-
13,Enzo Díaz,Left-Back,"Dec 7, 1995 ",28,['Argentina'],Argentina,Las Toscas,,"1,75",€4.20m
33,Franco Negri,Left-Back,"Feb 20, 1995 ",29,"['Argentina', 'Italy']",Argentina,San Martín,LM,"1,76",€800k
,Lucas Angelini,Left-Back,"Jan 28, 1995 ",29,['Argentina'],Argentina,Lanús,,"1,85",€300k
,Gabriel Risso Patrón,Left-Back,"Nov 5, 1995 ",28,['Argentina'],Argentina,Monteros (Tucumán),,"1,79",€300k
22,Aaron Lombardi,Left-Back,"Dec 20, 1995 ",28,"['Argentina', 'United States']",Argentina,Rosario,RW   LW,,€175k
21,Martín Zuquetti,Left-Back,"Feb 28, 1995 ",29,['Argentina'],Argentina,Guaymallén,,,€100k
,Nicolás Fernández,Left-Back,"Jun 20, 1995 ",28,"['Argentina', 'Spain']",Argentina,Merlo,LM,"1,78",€50k
26,Tomas Villoldo,Left-Back,"Feb 28, 1995 ",29,['Argentina'],Argentina,"Moreno, Buenos Aires",LM   LW,"1,78",€50k
6,Lucas Medina,Left-Back,"Mar 31, 1995 ",28,['Argentina'],Argentina,La Plata,,"1,78",€10k
,Agustín Griego,Left-Back,"Feb 12, 1995 ",29,['Argentina'],Argentina,Concepción del Uruguay,LM,,-
,Mauricio Campolongo,Left-Back,"Sep 7, 1995 ",28,"['Argentina', 'Italy']",Argentina,Quilmes,,"1,74",-
,Leo Márquez,Left-Back,"Jan 13, 1995 ",29,"['Argentina', 'Spain']",Argentina,,CB,"1,81",-
21,Manuel Angel Bustos,Left-Back,"Jun 27, 1995 ",28,['Argentina'],Argentina,,LW   LM,,-
11,Gabriel Báez,Left-Back,"Jul 21, 1995 ",28,"['Argentina', 'Paraguay']",Argentina,Buenos Aires,LM,"1,78",€1.20m
3,Adrián Spörle,Left-Back,"Jul 13, 1995 ",28,"['Argentina', 'Germany']",Argentina,Centenario,LM   LW,"1,82",€325k
60,Sebastián Corda,Left-Back,"Jun 29, 1995 ",28,['Argentina'],Argentina,San Martín,,"1,70",€300k
6,Ramiro Fernández,Left-Back,"Nov 12, 1995 ",28,['Argentina'],Argentina,Baradero,,"1,72",€275k
32,Patricio Basterrechea,Left-Back,"Feb 2, 1995 ",29,['Argentina'],Argentina,La Plata,,"1,76",€100k
,Joel Ghirardello,Left-Back,"Sep 24, 1995 ",28,['Argentina'],Argentina,,,"1,84",€50k
,Gianfranco Ferrero,Left-Back,"Jun 6, 1995 ",28,['Argentina'],Argentina,Alicia,CB   LM,"1,76",€50k
,Julián Gauna,Left-Back,"Mar 28, 1995 ",28,['Argentina'],Argentina,Rosario (SFE),LM   LW,"1,74",€25k
,Héctor Millán,Left-Back,"Aug 7, 1995 ",28,['Argentina'],Argentina,,,,-
,Javier Greco,Left-Back,"Apr 13, 1995 ",28,"['Argentina', 'Spain']",Argentina,Buenos Aires,,"1,78",-
,Marco,Left-Back,"Mar 3, 1995 ",29,['Argentina'],Argentina,Santa Fe,,"1,64",-
,Kevin Martin,Left-Back,"Mar 24, 1995 ",28,"['Italy', 'Argentina']",Argentina,,LM,,-
,Santiago Rudolf Avaro,Left-Back,"Jul 29, 1995 ",28,"['Argentina', 'Italy']",Argentina,Junin,,,-
,Pablo Cravero,Left-Back,"Mar 14, 1995 ",29,['Argentina'],Argentina,Resistencia (CHA),,,-
,Hernán Sosa,Left-Back,"Feb 16, 1995 ",29,['Argentina'],Argentina,Córdoba,,"1,76",-
,Osvaldo Arroyo,Left-Back,"Feb 27, 1995 ",29,['Argentina'],Argentina,,,"1,73",-
,Marcos Jaunarena,Left-Back,"Dec 17, 1995 ",28,['Peru'],Argentina,Buenos Aires,,,-
,Claudio Roldán,Left-Back,"Jul 6, 1995 ",28,['Argentina'],Argentina,Córdoba (CBA),,,-
,Jonathan Caparelli,Left-Back,"Jun 21, 1995 ",28,"['Argentina', 'Italy']",Argentina,Buenos Aires,LM   CM,"1,77",-
,Nicolás Ihitz,Left-Back,"Jul 24, 1995 ",28,['Argentina'],Argentina,Bahía Blanca,LM,"1,76",-
15,Enrique Sánchez,Left-Back,"Jan 5, 1995 ",29,['Argentina'],Argentina,Córdoba,LM,,-
,Braian Cufré,Left-Back,"Dec 15, 1996 ",27,['Argentina'],Argentina,Mar de Plata,LW   LM,"1,78",€1.50m
32,Juan Infante,Left-Back,"Jan 7, 1996 ",28,['Argentina'],Argentina,José C. Paz,,"1,77",€300k
23,Leonel Ferroni,Left-Back,"Jan 29, 1996 ",28,"['Argentina', 'Italy']",Argentina,Rosario,LW,"1,70",€200k
3,Ezequiel Vargas,Left-Back,"Mar 13, 1996 ",28,['Argentina'],Argentina,San Carlos de Bariloche,LM   LW,"1,70",€150k
,Leonardo Marchi,Left-Back,"Sep 17, 1996 ",27,['Argentina'],Argentina,La Plata,,"1,80",€100k
,Luciano Lapetina,Left-Back,"Feb 10, 1996 ",28,['Argentina'],Argentina,Rosario,LM,"1,74",€25k
3,Gastón Arguello,Left-Back,"Jun 21, 1996 ",27,"['Argentina', 'Spain']",Argentina,Córdoba,CB,"1,78",-
,Juan Albertinazzi,Left-Back,"Nov 22, 1996 ",27,['Argentina'],Argentina,,,"1,85",-
,Gonzalo Achares,Left-Back,"Jan 29, 1996 ",28,['Argentina'],Argentina,Bahía Blanca,,"1,75",-
,Cristian Gorgerino,Left-Back,"Dec 6, 1996 ",27,['Argentina'],Argentina,Balnearia (CBA),,"1,75",-
,Gastón Fernández,Left-Back,"May 16, 1996 ",27,['Argentina'],Argentina,Córdoba,LW,,-
,Nahuel Banegas,Left-Back,"Oct 6, 1996 ",27,['Argentina'],Argentina,Benavidez,CB,"1,77",€400k
,Ian Escobar,Left-Back,"May 29, 1996 ",27,['Argentina'],Argentina,Buenos Aires,LM,"1,72",€300k
,Axel Ochoa,Left-Back,"Mar 13, 1996 ",28,['Argentina'],Argentina,Quilmes,,"1,75",€175k
