Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Fernando Brandán,Right Winger,"Mar 27, 1990 ",33,"['Argentina', 'Romania']",Brazil,Mendoza,LW   AM,"1,65",€225k
,Facundo Curuchet,Right Winger,"Jan 21, 1990 ",34,['Argentina'],Brazil,Gualeguaychú,CF   LW,"1,76",€175k
,Juan Martín Imbert,Right Winger,"Mar 31, 1990 ",33,['Argentina'],Brazil,San Miguel de Tucumán,CF   AM,"1,71",€25k
,Mauro Montenegro,Right Winger,"Nov 22, 1990 ",33,['Argentina'],Brazil,Moreno (BUE),,"1,72",-
,Walter Mazzolatti,Right Winger,"Apr 25, 1990 ",33,['Argentina'],Brazil,San Juan,,"1,77",-
,Rodrigo Depetris,Right Winger,"May 5, 1990 ",33,"['Argentina', 'Italy']",Brazil,San Jorge,SS,"1,76",-
22,Claudio Aquino,Right Winger,"Jul 24, 1991 ",32,['Argentina'],Brazil,Adrogué,LW   SS,"1,73",€1.80m
,Carlos Auzqui,Right Winger,"Mar 16, 1991 ",33,['Argentina'],Brazil,Longchamps,LW,"1,80",€350k
,Federico Jourdan,Right Winger,"Jan 13, 1991 ",33,['Argentina'],Brazil,Santa Fe,RM,"1,78",€175k
,Joan Gaona,Right Winger,"Sep 6, 1991 ",32,['Argentina'],Brazil,Buenos Aires,,"1,68",-
,Brian Williman,Right Winger,"Oct 2, 1991 ",32,['Andorra'],Brazil,Buenos Aires,,,-
,Ivo Hongn,Right Winger,"May 28, 1991 ",32,['Argentina'],Brazil,Córdoba,LW,"1,77",-
,Joel Acosta,Right Winger,"Jan 16, 1991 ",33,"['Argentina', 'Italy']",Brazil,Villa Gobernador Gálvez,LW   SS,"1,76",-
7,Cristian Bordacahar,Right Winger,"Oct 27, 1991 ",32,"['Argentina', 'Peru']",Brazil,Laprida,CF,"1,80",€425k
,Matías Pisano,Right Winger,"Dec 13, 1991 ",32,"['Argentina', 'Italy']",Brazil,Buenos Aires,LW   AM,"1,62",€325k
,Emiliano Delasoie,Right Winger,"Mar 8, 1991 ",33,['Argentina'],Brazil,Villa Elisa (ERI),,"1,68",-
,Santiago Carletti,Right Winger,"Aug 22, 1991 ",32,['Argentina'],Brazil,Rosario,LW   AM,"1,91",-
,Ramiro Maldonado,Right Winger,"Jul 20, 1991 ",32,['Argentina'],Brazil,Rosario,LW   AM,"1,75",-
,Fabián Muñoz,Right Winger,"Nov 3, 1991 ",32,['Argentina'],Brazil,Rufino,LW   CF,"1,75",-
11,Maximiliano Meza,Right Winger,"Dec 15, 1992 ",31,['Argentina'],Brazil,General Paz,AM   LW,"1,81",€4.00m
34,Sebastián Palacios,Right Winger,"Jan 20, 1992 ",32,['Argentina'],Brazil,San Miguel de Tucumán,CF   LW,"1,69",€2.50m
9,Facundo Callejo,Right Winger,"Jul 2, 1992 ",31,['Argentina'],Brazil,Tandil,LW   CF,"1,70",€350k
88,Gabriel Gudiño,Right Winger,"Mar 16, 1992 ",32,['Argentina'],Brazil,Porteña,,"1,72",€300k
,Ezequiel Aguirre,Right Winger,"Jan 10, 1992 ",32,['Argentina'],Brazil,Rosario,LW,"1,55",€200k
10,Pablo Banegas,Right Winger,"Feb 13, 1992 ",32,"['Argentina', 'Italy']",Brazil,Cordoba,SS   AM,"1,78",€150k
,Patricio Vidal,Right Winger,"Apr 8, 1992 ",31,['Argentina'],Brazil,San Miguel de Tucúman,LW   CF,"1,78",€150k
20,Lucas Gálvez,Right Winger,"Apr 5, 1992 ",31,['Argentina'],Brazil,Rio Gallegos,RM   LM,,-
,Aldo Araujo,Right Winger,"Jan 3, 1992 ",32,['Argentina'],Brazil,,LW   SS,"1,69",-
7,Eduardo Puchetta,Right Winger,"Jun 21, 1992 ",31,['Argentina'],Brazil,San Nicolás,LW   RB,"1,70",-
17,Erik Lamela,Right Winger,"Mar 4, 1992 ",32,"['Argentina', 'Spain']",Brazil,Carapachay,LW   AM,"1,84",€3.00m
22,Augusto Solari,Right Winger,"Jan 3, 1992 ",32,"['Argentina', 'Italy']",Brazil,Rosario,RM   RB,"1,76",€1.00m
10,Juan Garro,Right Winger,"Nov 24, 1992 ",31,['Argentina'],Brazil,Mendoza,LW   CF,"1,79",€350k
7,Ezequiel Cerutti,Right Winger,"Jan 17, 1992 ",32,"['Argentina', 'Italy']",Brazil,Junín,LW   SS,"1,79",€300k
10,Damián Zamorano,Right Winger,"Nov 22, 1992 ",31,"['Argentina', 'Spain']",Brazil,Mar del Plata,AM   RB,"1,73",€200k
,Lucas Baldunciel,Right Winger,"Mar 22, 1992 ",32,['Argentina'],Brazil,Buenos Aires,CF   LW,"1,67",€150k
,Federico Chacón,Right Winger,"Feb 3, 1992 ",32,['Argentina'],Brazil,Villa Luzuriaga (BUE),,,-
,Hernán Gautier,Right Winger,"Jul 30, 1992 ",31,['Argentina'],Brazil,Mendoza,,,-
,Gustavo Villarruel,Right Winger,"Apr 2, 1992 ",31,['Argentina'],Brazil,San Lorenzo,RM   SS,"1,72",-
,Agustín Curima,Right Winger,"Jul 21, 1992 ",31,['Argentina'],Brazil,La Plata,,"1,74",-
7,Emiliano Rigoni,Right Winger,"Feb 4, 1993 ",31,"['Argentina', 'Italy']",Brazil,Colonia Caroya,RM   LW,"1,80",€2.50m
11,Juan Iturbe,Right Winger,"Jun 4, 1993 ",30,"['Paraguay', 'Argentina']",Brazil,Buenos Aires,LW   SS,"1,73",€1.00m
21,Rodrigo Gómez,Right Winger,"Jan 2, 1993 ",31,['Argentina'],Brazil,Santa Fe,LW   AM,"1,68",€250k
,Maximiliano Casa,Right Winger,"Feb 18, 1993 ",31,['Argentina'],Brazil,Villa Constitución,,"1,81",€175k
22,Guillermo Stradella,Right Winger,"Sep 16, 1993 ",30,"['Argentina', 'El Salvador']",Brazil,,LW   CM,"1,68",€150k
,Matías Báez,Right Winger,"Apr 2, 1993 ",30,['Argentina'],Brazil,Santiago del Estero,AM   LW,"1,73",-
,Guillermo Funes,Right Winger,"Aug 28, 1993 ",30,['Argentina'],Brazil,Rafaela,,"1,85",-
,Francisco Aman,Right Winger,"Apr 17, 1993 ",30,['Argentina'],Brazil,,SS   LW,"1,78",-
,Lucas Chacana,Right Winger,"Jun 16, 1993 ",30,"['Argentina', 'Italy']",Brazil,San Miguel de Tucumán,CF   LW,"1,79",-
10,Fede Cartabia,Right Winger,"Jan 20, 1993 ",31,"['United Arab Emirates', 'Argentina']",Brazil,Rosario,LW   AM,"1,69",€2.50m
,Leonardo Marinucci,Right Winger,"Feb 28, 1993 ",31,['Argentina'],Brazil,Berisso,CF,"1,75",€275k
,Matías Nouet,Right Winger,"Jan 20, 1993 ",31,['Argentina'],Brazil,San Pedro (BUE),,"1,79",€175k
7,Facundo Juárez,Right Winger,"Nov 8, 1993 ",30,['Argentina'],Brazil,Santiago del Estero,SS   LW,"1,66",€150k
,Ignacio Cacheiro,Right Winger,"Mar 12, 1993 ",31,"['Argentina', 'Italy']",Brazil,Junín,AM   LW,"1,67",€50k
,Alan Balbi,Right Winger,"Feb 18, 1993 ",31,['Argentina'],Brazil,,,"1,78",-
,Matías Rojo,Right Winger,"Apr 19, 1993 ",30,['Argentina'],Brazil,Sunchales,,"1,83",-
,Juan Manuel Pérez,Right Winger,"Oct 14, 1993 ",30,"['Argentina', 'Chile']",Brazil,Mendoza,SS,"1,79",-
10,Leandro Figueroa,Right Winger,"Mar 28, 1993 ",30,['Argentina'],Brazil,Granadero Baigorria,CF   LW,"1,70",-
15,Héctor Villalba,Right Winger,"Jul 26, 1994 ",29,"['Paraguay', 'Argentina']",Brazil,Buenos Aires,RM   LW,"1,72",€3.00m
30,Ángel González,Right Winger,"May 16, 1994 ",29,"['Argentina', 'Italy']",Brazil,Mendoza,RM   LW,"1,70",€500k
20,Maximiliano Comba,Right Winger,"Jan 16, 1994 ",30,['Argentina'],Brazil,La Cautiva,LW   CM,"1,70",€400k
,Nahuel Cainelli,Right Winger,"Aug 18, 1994 ",29,['Argentina'],Brazil,San Guillermo (SFE),LW   AM,"1,78",€275k
7,Mauro Ortiz,Right Winger,"Sep 27, 1994 ",29,['Argentina'],Brazil,Berazategui,LW   CF,"1,62",€50k
,Imanol Varela,Right Winger,"Dec 17, 1994 ",29,['Argentina'],Brazil,Buenos Aires,CF   AM,"1,84",-
,Ramiro Cáseres,Right Winger,"Jan 9, 1994 ",30,['Argentina'],Brazil,Ituzaingo,SS   LW,"1,68",-
19,Juan Pablo Ruíz,Right Winger,"Jan 10, 1994 ",30,['Argentina'],Brazil,Buenos Aires,LW   CF,"1,69",€650k
11,Julián Bonetto,Right Winger,"Jun 10, 1994 ",29,['Argentina'],Brazil,Firmat,SS,"1,70",€400k
10,Nicolás Maná,Right Winger,"Mar 25, 1994 ",29,['Argentina'],Brazil,Piamonte,LW   SS,"1,78",€300k
,Lucas Ontivero,Right Winger,"Sep 9, 1994 ",29,['Argentina'],Brazil,Catamarca,LW   SS,"1,70",€100k
,Santiago Tossi,Right Winger,"Sep 4, 1994 ",29,"['Argentina', 'Italy']",Brazil,,RM,"1,64",-
,Franco Pascuttini,Right Winger,"Mar 6, 1994 ",30,"['Argentina', 'Italy']",Brazil,Carlos Casares,LW   CF,"1,69",-
,Hernán Espíndola,Right Winger,"Oct 19, 1994 ",29,"['Australia', 'Argentina']",Brazil,Buenos Aires,LW   SS,"1,66",-
10,Ángel Correa,Right Winger,"Mar 9, 1995 ",29,"['Argentina', 'Spain']",Brazil,Rosario,CF   SS,"1,71",€18.00m
7,Ignacio Pussetto,Right Winger,"Dec 21, 1995 ",28,"['Argentina', 'Italy']",Brazil,Cañada Rosquín,CF   SS,"1,80",€2.30m
26,Leonardo Sequeira,Right Winger,"Apr 26, 1995 ",28,['Argentina'],Brazil,La Banda,CF   RM,"1,77",€600k
,Claudio Salto,Right Winger,"Jan 4, 1995 ",29,['Argentina'],Brazil,Bragado,AM   SS,"1,74",€400k
,Alejo Distaulo,Right Winger,"Jul 23, 1995 ",28,['Argentina'],Brazil,San Miguel de Tucumán,CF,"1,70",€75k
,Kevin González,Right Winger,"Nov 7, 1995 ",28,['Argentina'],Brazil,Hurlingham,,"1,69",€50k
,Guillermo Sánchez,Right Winger,"Mar 14, 1995 ",29,['Argentina'],Brazil,Resistencia (CHA),,"1,77",€25k
,Alexis Medina,Right Winger,"Jun 28, 1995 ",28,"['Argentina', 'Bolivia']",Brazil,Formosa,LW   AM,"1,68",-
17,Nacho Velardi,Right Winger,"Jan 26, 1995 ",29,['Argentina'],Brazil,Buenos Aires,,,-
,Sebastián Jeldres,Right Winger,"Nov 21, 1995 ",28,['Argentina'],Brazil,Neuquén,,"1,78",-
,Facundo Taborda,Right Winger,"Jun 8, 1995 ",28,['Argentina'],Brazil,América (Pcia. de Bs. As.),LW,"1,75",-
10,Cristian Espinoza,Right Winger,"Apr 3, 1995 ",28,"['Argentina', 'United States']",Brazil,Buenos Aires,LW,"1,73",€5.00m
19,David Barbona,Right Winger,"Feb 22, 1995 ",29,['Argentina'],Brazil,Buenos Aires,LW   AM,"1,76",€1.80m
17,Guido Mainero,Right Winger,"Mar 23, 1995 ",29,['Argentina'],Brazil,Córdoba,RM,"1,79",€400k
,Matías Pardo,Right Winger,"Apr 7, 1995 ",28,['Argentina'],Brazil,Lanús,LW   AM,"1,69",€175k
8,Leonardo Rolón,Right Winger,"Jan 19, 1995 ",29,['Argentina'],Brazil,Rosario,RM   LW,"1,71",€75k
,Facundo Stable,Right Winger,"Jul 2, 1995 ",28,['Argentina'],Brazil,,LW,"1,79",€50k
,Sebastián Cortez,Right Winger,"Aug 21, 1995 ",28,['Argentina'],Brazil,Rivadavia,LW,"1,70",-
,Iván Arbello,Right Winger,"Aug 18, 1995 ",28,['Argentina'],Brazil,Luján,CF   RW,"1,73",-
16,Nicolás Romero,Right Winger,"Dec 23, 1995 ",28,['Argentina'],Brazil,San Justo,SS   LW,"1,76",-
,Joaquín Serrago,Right Winger,"Nov 7, 1995 ",28,"['Argentina', 'Portugal']",Brazil,Buenos Aires,LW   SS,"1,76",-
24,Alan Arario,Right Winger,"Apr 1, 1995 ",28,"['Argentina', 'Italy']",Brazil,Buenos Aires,SS   AM,"1,73",-
10,Emiliano Buendía,Right Winger,"Dec 25, 1996 ",27,"['Argentina', 'Spain']",Brazil,Mar del Plata,LW   AM,"1,72",€22.00m
32,Leo Suárez,Right Winger,"Mar 30, 1996 ",27,"['Argentina', 'Spain']",Brazil,José León Suárez,LW   SS,"1,67",€3.00m
21,Walter Mazzantti,Right Winger,"Sep 5, 1996 ",27,['Argentina'],Brazil,Labardén,CF,"1,73",€1.30m
11,Damián Batallini,Right Winger,"Jun 24, 1996 ",27,"['Argentina', 'Italy']",Brazil,Don Torcuato,LW   RM,"1,76",€1.20m
29,Norberto Briasco,Right Winger,"Feb 29, 1996 ",28,"['Armenia', 'Argentina']",Brazil,Buenos Aires,LW   CF,"1,86",€500k
18,Fabricio Alvarenga,Right Winger,"Feb 17, 1996 ",28,['Argentina'],Brazil,Misiones,LW   RM,"1,78",€200k
,Eber Ramírez,Right Winger,"Jun 30, 1996 ",27,['Argentina'],Brazil,,,"1,80",€125k
,Mauricio Tévez,Right Winger,"Jul 31, 1996 ",27,['Argentina'],Brazil,Rosario,CF   LW,"1,70",€25k
,Cristian Verona,Right Winger,"May 11, 1996 ",27,['Argentina'],Brazil,Cipolletti,LW   AM,"1,75",-
,Lucas González,Right Winger,"Dec 13, 1996 ",27,['Argentina'],Brazil,,LW,"1,74",-
,Mauricio Sanna,Right Winger,"Oct 26, 1996 ",27,"['Argentina', 'Italy']",Brazil,,LW,,-
14,Félix Banega,Right Winger,"Oct 19, 1996 ",27,['Argentina'],Brazil,Rosario,DM   LW,"1,78",-
,German Cochis,Right Winger,"Jan 12, 1996 ",28,"['Argentina', 'Spain']",Brazil,Córdoba,LW   SS,"1,73",-
17,Daniel Mancini,Right Winger,"Nov 11, 1996 ",27,"['Argentina', 'Italy']",Brazil,Tránsito,AM   LW,"1,72",€3.00m
22,Juan Pablo Álvarez,Right Winger,"Feb 10, 1996 ",28,"['Argentina', 'Italy']",Brazil,Tandil,LW   RM,"1,78",€1.30m
8,Mateo García,Right Winger,"Sep 10, 1996 ",27,"['Argentina', 'Italy']",Brazil,Córdoba,LW,"1,72",€1.20m
,Alejandro Melo,Right Winger,"Jan 11, 1996 ",28,['Argentina'],Brazil,Buenos Aires,RM   LW,"1,80",€550k
11,Juan Romagnoli,Right Winger,"Jun 20, 1996 ",27,"['Argentina', 'Italy']",Brazil,Buenos Aires,LW,"1,84",€425k
,Claudio Villagra,Right Winger,"Jan 2, 1996 ",28,['Argentina'],Brazil,Despeñaderos,LW   AM,"1,65",€150k
,Leandro Vella,Right Winger,"Nov 9, 1996 ",27,['Argentina'],Brazil,Córdoba,LW   RM,"1,76",€25k
,Enzo Petretto,Right Winger,"May 6, 1996 ",27,['Argentina'],Brazil,Catriel,AM,"1,76",-
,Mauricio del Castillo,Right Winger,"Mar 10, 1996 ",28,['Argentina'],Brazil,Buenos Aires,LW,"1,69",-
,Alee Saravia,Right Winger,"Sep 5, 1996 ",27,['Argentina'],Brazil,Córdoba,LW   AM,"1,73",-
,Esteban Rueda,Right Winger,"Jan 28, 1996 ",28,['Argentina'],Brazil,Rosario,,"1,73",-
,Jonás Ale Corvalán,Right Winger,"Jul 10, 1996 ",27,['Argentina'],Brazil,La Plata,LW   CF,"1,65",-
,Sebastián Martelli,Right Winger,"Mar 13, 1996 ",28,['Argentina'],Brazil,Caseros,RM,"1,72",-
10,Matías Reali,Right Winger,"Jan 14, 1997 ",27,['Argentina'],Brazil,La Plata,LW   SS,"1,65",€1.50m
14,Franco García,Right Winger,"Jun 4, 1997 ",26,['Argentina'],Brazil,Córdoba,LW,"1,72",€600k
,Francisco Ilarregui,Right Winger,"May 6, 1997 ",26,['Argentina'],Brazil,Curuzú Cuatiá,LW,"1,78",€100k
,Emiliano Bogado,Right Winger,"Nov 18, 1997 ",26,['Argentina'],Brazil,Ushuaia,RM,"1,67",€50k
,Cristian Zarich,Right Winger,"Aug 11, 1997 ",26,['Argentina'],Brazil,,,,-
,Roman Monzon,Right Winger,"Sep 21, 1997 ",26,['Argentina'],Brazil,,,"1,80",-
,Matías Montejano,Right Winger,"Aug 17, 1997 ",26,"['Argentina', 'Italy']",Brazil,,,"1,73",-
,Leonel Niz,Right Winger,"Aug 1, 1997 ",26,['Argentina'],Brazil,Resistencia (Chaco),RM,"1,83",-
,Alan Visco,Right Winger,"Aug 3, 1997 ",26,['Argentina'],Brazil,,RM,"1,76",-
,Franco Vivas,Right Winger,"Apr 25, 1997 ",26,['Argentina'],Brazil,Buenos Aires,LW   RB,"1,75",-
,Leandro Larrea,Right Winger,"Jul 16, 1997 ",26,['Argentina'],Brazil,Gualeguaychú,RM   CM,"1,71",-
7,Joaquín Torres,Right Winger,"Jan 28, 1997 ",27,['Argentina'],Brazil,Neuquén,AM   LW,"1,67",€1.50m
,Benjamin Borasi,Right Winger,"Nov 11, 1997 ",26,['Argentina'],Brazil,Rojas,,"1,70",€325k
7,Matías Sandoval,Right Winger,"Apr 9, 1997 ",26,['Argentina'],Brazil,Bella Vista,SS   LW,"1,70",€75k
,Juan Bautista Marchini,Right Winger,"Jan 28, 1997 ",27,"['Argentina', 'Italy']",Brazil,Río Cuarto,LW,,-
,Sergio Suárez,Right Winger,"Nov 28, 1997 ",26,['Argentina'],Brazil,Pergamino,,"1,76",-
17,Alan Gerez,Right Winger,"Jul 22, 1997 ",26,"['Argentina', 'Australia']",Brazil,Buenos Aires,LW   SS,"1,76",-
20,Ignacio Pipistrelli,Right Winger,"Jul 31, 1997 ",26,"['Argentina', 'Italy']",Brazil,Mendoza,CF   LW,"1,80",-
,Agustín Occhiato,Right Winger,"Jul 8, 1997 ",26,"['Argentina', 'Italy']",Brazil,Villa Luzuriaga,LW,"1,75",-
,Daián García,Right Winger,"Feb 15, 1997 ",27,['Argentina'],Brazil,Concordia,,"1,72",-
,Ariel Castellano,Right Winger,"Jan 16, 1997 ",27,['Argentina'],Brazil,Comodoro,,,-
,Matías González,Right Winger,"Jan 3, 1997 ",27,['Argentina'],Brazil,,LW,"1,70",-
10,Nicolás González,Right Winger,"Apr 6, 1998 ",25,"['Argentina', 'Italy']",Brazil,Belén de Escobar,CF   LW,"1,80",€40.00m
28,Santiago Solari,Right Winger,"Jan 19, 1998 ",26,['Argentina'],Brazil,San Luis,LW,"1,78",€3.20m
,Julián Marcioni,Right Winger,"Mar 19, 1998 ",26,['Argentina'],Brazil,Cruz Alta,LW   RM,"1,76",€450k
29,Franchu,Right Winger,"May 12, 1998 ",25,"['Argentina', 'Spain']",Brazil,Mar del Plata,LW,"1,72",€350k
11,Mateo Hernández,Right Winger,"Oct 5, 1998 ",25,['Argentina'],Brazil,Santa Fe,LW   SS,"1,78",€275k
9,Fabricio Brener,Right Winger,"May 26, 1998 ",25,['Argentina'],Brazil,Córdoba,LW,"1,70",€100k
23,Gabriel Azcurra,Right Winger,"May 24, 1998 ",25,['Argentina'],Brazil,Río Cuarto,,"1,71",€25k
7,Federico Zanetti,Right Winger,"Oct 27, 1998 ",25,"['Argentina', 'Italy']",Brazil,Lanús,LW   AM,"1,85",€25k
,Juan Santa Cruz,Right Winger,"Aug 21, 1998 ",25,['Argentina'],Brazil,Ayacucho,LW   SS,"1,71",-
7,Luciano Dos Santos,Right Winger,"Feb 4, 1998 ",26,"['Argentina', 'Brazil']",Brazil,,SS   LW,,-
,Agustin Costamagna,Right Winger,"Jan 16, 1998 ",26,['Argentina'],Brazil,Sunchales (SFE),,"1,76",-
,Rodrigo Brandán,Right Winger,"Jun 23, 1998 ",25,['Argentina'],Brazil,Buenos Aires,LW,"1,75",-
,Facundo Pérez,Right Winger,"Jun 26, 1998 ",25,['Argentina'],Brazil,Santiago del Estero,,"1,75",-
12,Ulises Sánchez,Right Winger,"Jun 26, 1998 ",25,['Argentina'],Brazil,Rio Segundo,LW   LM,"1,69",€5.00m
,Tomás Fernández,Right Winger,"Aug 8, 1998 ",25,['Argentina'],Brazil,Junín,LW   AM,"1,76",€900k
7,Mariano Peralta,Right Winger,"Feb 20, 1998 ",26,['Argentina'],Brazil,Adrogué,CF   RM,"1,80",€400k
,Nicolás Laméndola,Right Winger,"Dec 12, 1998 ",25,['Argentina'],Brazil,San Miguel (Tucumán),RM   LW,"1,78",€300k
,Gustavo Rigazzi,Right Winger,"Feb 26, 1998 ",26,['Argentina'],Brazil,Mendoza,CF   LW,"1,80",€125k
,Gastón Novero,Right Winger,"Jul 6, 1998 ",25,['Argentina'],Brazil,,LW,"1,68",€50k
,Jonathan González,Right Winger,"Aug 16, 1998 ",25,['Argentina'],Brazil,,AM,"1,72",€25k
,Ciro Campuzano,Right Winger,"Jan 7, 1998 ",26,['Argentina'],Brazil,Florencia Varela,LW   RM,"1,78",€10k
22,Diego Casoppero,Right Winger,"Nov 27, 1998 ",25,"['Argentina', 'Italy']",Brazil,,,"1,87",-
,Agustín Restovich,Right Winger,"Jun 5, 1998 ",25,['Argentina'],Brazil,Mar del Plata,LW,"1,74",-
,Juan Da Rosa,Right Winger,"Jan 11, 1998 ",26,['Argentina'],Brazil,Avellaneda,,"1,74",-
