Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Juan Carlos Ojeda,Left Midfield,"Aug 23, 1988 ",35,['Argentina'],Brazil,La Plata,,"1,70",-
,Leandro Roldán,Left Midfield,"May 3, 1988 ",35,['Argentina'],Brazil,Rafaela,,,-
,Gervasio Núñez,Left Midfield,"Jan 29, 1988 ",36,['Argentina'],Brazil,Formosa,AM   RM,"1,80",€10k
,Fernando Serrano,Left Midfield,"Feb 28, 1988 ",36,['Argentina'],Brazil,Buenos Aires,AM,"1,78",-
,Mauro Scatularo,Left Midfield,"Jan 26, 1988 ",36,['Argentina'],Brazil,,,,-
,Pablo Rosli,Left Midfield,"Jun 4, 1988 ",35,['Argentina'],Brazil,La Plata,,,-
,Nicolás Alejandro Ruiz,Left Midfield,"Feb 19, 1988 ",36,['Argentina'],Brazil,Buenos Aires,,"1,70",-
,Leonel Pietkiewicz,Left Midfield,"Jan 30, 1989 ",35,"['Argentina', 'Portugal']",Brazil,Formosa,,"1,75",-
,Rodrigo Godoy,Left Midfield,"Oct 29, 1989 ",34,['Argentina'],Brazil,"San Fernando, Buenos Aires",,,-
,Marcos Giménez,Left Midfield,"Apr 12, 1989 ",34,['Argentina'],Brazil,Lanús,,"1,82",-
,Gonzalo Bazán,Left Midfield,"May 5, 1989 ",34,['Argentina'],Brazil,La Rioja,AM   CM,"1,65",-
,Diego Fraire,Left Midfield,"May 31, 1989 ",34,['Argentina'],Brazil,Porteña,,,-
,Jonathan Chávez,Left Midfield,"Jan 8, 1989 ",35,['Argentina'],Brazil,La Plata,,"1,78",-
,Raúl Zelaya,Left Midfield,"Jan 20, 1989 ",35,['Argentina'],Brazil,,,"1,71",-
,César More,Left Midfield,"Apr 14, 1989 ",34,['Argentina'],Brazil,San Miguel de Tucumán,LB,"1,75",-
,Julián Ezequiel Pringles,Left Midfield,"Apr 5, 1989 ",34,"['Argentina', 'Panama']",Brazil,Panama-Stadt,RM,,-
,Raúl Quiroga,Left Midfield,"Mar 20, 1989 ",35,['Argentina'],Brazil,Pergamino,,"1,78",-
,Iván Bella,Left Midfield,"Sep 13, 1989 ",34,"['Argentina', 'Italy']",Brazil,Buenos Aires,RM   AM,"1,79",-
,Francisco Molina,Left Midfield,"Oct 8, 1990 ",33,"['Argentina', 'Uruguay']",Brazil,Buenos Aires,LW,"1,77",€50k
,Elías Borrego,Left Midfield,"Jul 19, 1990 ",33,['Argentina'],Brazil,Buenos Aires,RM,"1,80",-
,Nahuel Figueredo,Left Midfield,"Apr 14, 1990 ",33,['Argentina'],Brazil,,LB,"1,75",-
,Hernán Pereyra,Left Midfield,"Feb 21, 1990 ",34,['Argentina'],Brazil,Buenos Aires,AM   RM,"1,76",-
,Santiago Prim,Left Midfield,"May 11, 1990 ",33,['Argentina'],Brazil,Campana,AM,"1,78",-
,Sergio Salto,Left Midfield,"Mar 10, 1990 ",34,['Argentina'],Brazil,,LB,,-
,Guido Rancez,Left Midfield,"Apr 30, 1990 ",33,"['Argentina', 'Italy']",Brazil,San Justo,LW   LB,"1,79",-
,Damian Prosperi,Left Midfield,"Jan 8, 1990 ",34,['Argentina'],Brazil,Casilda,,,-
,Carlos Emanuel Ibáñez,Left Midfield,"Aug 31, 1990 ",33,['Argentina'],Brazil,,,"1,71",-
,Milton Müller,Left Midfield,"May 28, 1990 ",33,"['Argentina', 'Italy']",Brazil,Rosario,LB,"1,75",-
,Daniel González,Left Midfield,"Jan 26, 1991 ",33,['Argentina'],Brazil,Pilar,CF,"1,82",€225k
,Jonatan Duche,Left Midfield,"Oct 12, 1991 ",32,['Argentina'],Brazil,San Andrés de Giles,LW   LW,"1,66",-
,Walter Ortiz,Left Midfield,"Jul 4, 1991 ",32,['Argentina'],Brazil,Buenos Aires,LB   CM,"1,68",-
,Pedro Diehl,Left Midfield,"Jan 30, 1991 ",33,['Argentina'],Brazil,Buenos Aires,RM,"1,80",-
,Facundo Silva,Left Midfield,"Jan 19, 1991 ",33,['Argentina'],Brazil,La Plata,CM   AM,"1,74",-
,Ruben Villarreal,Left Midfield,"Feb 23, 1991 ",33,['Argentina'],Brazil,Mosconi (SAL),,"1,76",€10k
,Sebastián Soto,Left Midfield,"Jun 14, 1991 ",32,['Argentina'],Brazil,Munro,,"1,74",-
,Matías Morales,Left Midfield,"Jul 5, 1991 ",32,"['Argentina', 'Spain']",Brazil,Quilmes,,"1,82",-
,Gustavo Mbombaj,Left Midfield,"Jun 7, 1991 ",32,['Argentina'],Brazil,Posadas,,"1,77",-
,Lucas Trecarichi,Left Midfield,"Feb 12, 1991 ",33,"['Argentina', 'Spain']",Brazil,Beccar,AM,"1,73",-
,Jonás Aguirre,Left Midfield,"Mar 5, 1992 ",32,['Argentina'],Brazil,Firmat,LB,"1,74",€175k
,Jeremias Flordelmundo,Left Midfield,"Aug 14, 1992 ",31,"['Argentina', 'Italy']",Brazil,Río Cuarto,CM   LW,,-
,Mathías Crocco,Left Midfield,"Jan 25, 1992 ",32,['Argentina'],Brazil,Buenos Aires,LB,"1,75",-
,Emiliano Ellacopulos,Left Midfield,"Jan 14, 1992 ",32,"['Argentina', 'Greece']",Brazil,Munro,LW   AM,"1,75",-
,Cipriano Treppo,Left Midfield,"May 20, 1992 ",31,['Argentina'],Brazil,San Salvador,,"1,71",-
,Diego Oyola,Left Midfield,"Feb 3, 1992 ",32,['Argentina'],Brazil,Río Cuarto,LB,,-
,Facundo Galarza,Left Midfield,"Jul 29, 1992 ",31,['Argentina'],Brazil,,,,-
,Jonathan Figueira,Left Midfield,"Apr 10, 1992 ",31,['Argentina'],Brazil,San Isidro,LW,"1,76",-
,Leonardo Baima,Left Midfield,"Oct 5, 1992 ",31,['Argentina'],Brazil,San Jorge,CM,"1,75",-
,Giuliano Bardín,Left Midfield,"Aug 16, 1992 ",31,['Argentina'],Brazil,Rio Cuarto,,"1,71",-
,Nicolás Musico,Left Midfield,"Aug 17, 1993 ",30,['Argentina'],Brazil,,,"1,67",-
,Franco Moreno,Left Midfield,"Jul 15, 1993 ",30,['Argentina'],Brazil,"Maipú, Mendoza",SS   AM,"1,78",-
24,Nando,Left Midfield,"Aug 21, 1993 ",30,"['Argentina', 'Spain']",Brazil,"Moreno, Buenos Aires",DM   LB,"1,80",-
,Marcos Fernández,Left Midfield,"Mar 20, 1993 ",31,['Argentina'],Brazil,Matilde,CM   RM,"1,83",-
17,Gabriel Alanís,Left Midfield,"Mar 16, 1994 ",30,['Argentina'],Brazil,Córdoba,LB,"1,86",€1.20m
,Gonzalo Lucero,Left Midfield,"Apr 2, 1994 ",29,['Argentina'],Brazil,Neuquén,LW   RW,"1,75",€250k
,Carlos Ávila,Left Midfield,"May 30, 1994 ",29,['Argentina'],Brazil,Cinco Saltos (NEU),,"1,74",-
,Franco Martínez,Left Midfield,"Mar 22, 1994 ",30,['Argentina'],Brazil,Mar del Plata,CM,"1,79",-
,Roque Ovejero,Left Midfield,"Jul 19, 1994 ",29,['Argentina'],Brazil,San Justo (BUE),,"1,71",-
11,Nahuel Acosta,Left Midfield,"Jun 30, 1994 ",29,"['Switzerland', 'Argentina']",Brazil,Buenos Aires,LB   DM,"1,77",-
26,Agustín Bouzat,Left Midfield,"Mar 28, 1994 ",29,['Argentina'],Brazil,Bahía Blanca,LW   RW,"1,70",€450k
,Marcos Gamarra,Left Midfield,"Sep 1, 1994 ",29,['Argentina'],Brazil,Merlo,,,-
,Leonel Ceresole,Left Midfield,"Jun 7, 1994 ",29,['Argentina'],Brazil,San Francisco (CBA),,"1,85",-
,Ramiro Galante,Left Midfield,"Feb 15, 1994 ",30,"['Argentina', 'Italy']",Brazil,Buenos Aires,LB,"1,69",-
,Gabriel Seijas,Left Midfield,"Mar 24, 1994 ",29,['Argentina'],Brazil,Ranelagh,AM,"1,72",-
,Martín Esparza,Left Midfield,"Apr 10, 1995 ",28,['Argentina'],Brazil,Salta (SAL),,"1,78",€25k
,Alexis Villacorta,Left Midfield,"Apr 6, 1995 ",28,['Argentina'],Brazil,Allen,LB,"1,67",-
,Franco Olmos,Left Midfield,"Jul 19, 1995 ",28,['Argentina'],Brazil,,LW   RM,"1,65",-
,Brian Duarte,Left Midfield,"Sep 11, 1995 ",28,['Argentina'],Brazil,Adrogué,,"1,83",-
,Julio Zuñiga,Left Midfield,"Jan 30, 1995 ",29,['Argentina'],Brazil,San Fernando del Valle,LB   CM,"1,87",-
,Maximiliano Fornari,Left Midfield,"May 15, 1995 ",28,['Argentina'],Brazil,Salto,LW   RW,"1,80",-
,Antú Hernandez,Left Midfield,"Mar 26, 1995 ",28,['Argentina'],Brazil,Santa Rosa,,"1,80",€25k
,Santiago Domínguez,Left Midfield,"Feb 13, 1995 ",29,['Argentina'],Brazil,Villa María (CBA),,"1,80",-
,Maximiliano Bonanno,Left Midfield,"Dec 27, 1995 ",28,"['Argentina', 'Italy']",Brazil,,LW   LB,"1,75",-
,Fernando Cortés,Left Midfield,"Mar 8, 1995 ",29,['Argentina'],Brazil,Mendoza (MZA),LW   RM,"1,69",-
,Agustín Sufi,Left Midfield,"Jan 26, 1995 ",29,['Argentina'],Brazil,Monterrico,LW,"1,71",-
,Matías Zaragoza,Left Midfield,"Sep 20, 1995 ",28,['Argentina'],Brazil,Merlo,LB   SS,"1,70",-
,Enzo Acosta,Left Midfield,"Nov 30, 1996 ",27,['Argentina'],Brazil,Avellaneda,LW,"1,82",€375k
,Enzo Trinidad,Left Midfield,"Sep 19, 1996 ",27,['Argentina'],Brazil,Máximo Paz,LW,"1,79",€175k
,Matias Billordo,Left Midfield,"Sep 25, 1996 ",27,['Argentina'],Brazil,,,"1,76",-
,Saúl Abecasis,Left Midfield,"May 11, 1996 ",27,['Argentina'],Brazil,,LB,"1,76",-
,Mauro Barraza,Left Midfield,"May 15, 1996 ",27,['Argentina'],Brazil,Santiago del Estero (SES),RM,"1,69",-
,Francisco Leonardo,Left Midfield,"Apr 12, 1996 ",27,['Argentina'],Brazil,Mar del Plata (BUE),AM   LW,"1,74",-
21,Matías Noble,Left Midfield,"Aug 9, 1996 ",27,['Argentina'],Brazil,Berisso,LW,"1,82",€350k
,Leonel Álvarez,Left Midfield,"Mar 25, 1996 ",27,['Argentina'],Brazil,San Pedro,LB,"1,66",€50k
,Juan Manuel Rodriguez,Left Midfield,"Jan 12, 1996 ",28,['Argentina'],Brazil,,,"1,78",-
,Juan Mattea,Left Midfield,"May 2, 1996 ",27,"['Argentina', 'Italy']",Brazil,"Rio Cuarto, Cordoba",LW,"1,74",-
,Alexis Vázquez,Left Midfield,"Sep 23, 1996 ",27,['Argentina'],Brazil,Merlo,,"1,77",-
,Nahuel Rodríguez,Left Midfield,"Mar 18, 1996 ",28,['Argentina'],Brazil,Ciudadela,RM,"1,67",-
21,Malcom Braida,Left Midfield,"May 17, 1997 ",26,"['Argentina', 'Italy']",Brazil,Colonia Caroya,LW   RW,"1,75",€4.00m
24,Diego Becker,Left Midfield,"Nov 24, 1997 ",26,['Argentina'],Brazil,Los Quirquinchos,LW   LB,"1,68",€175k
,Gabriel Obredor,Left Midfield,"Jan 6, 1997 ",27,['Argentina'],Brazil,Trelew,RM   RB,"1,93",-
,Alejandro Tello,Left Midfield,"May 18, 1997 ",26,['Argentina'],Brazil,,,,-
,Lisardo Do Campo,Left Midfield,"Sep 16, 1997 ",26,['Argentina'],Brazil,,,"1,69",-
,Cristian Lobo,Left Midfield,"Mar 8, 1997 ",27,['Argentina'],Brazil,,,,-
,Leandro Rodríguez,Left Midfield,"Jul 24, 1997 ",26,['Argentina'],Brazil,Buenos Aires,LB   CM,"1,81",-
29,Carlos Rotondi,Left Midfield,"Mar 2, 1997 ",27,['Argentina'],Brazil,Córdoba,LW   LB,"1,81",€3.00m
,Agustín Pastorelli,Left Midfield,"Sep 9, 1997 ",26,['Argentina'],Brazil,Paraná,RM,"1,75",€25k
,Iván Paredes,Left Midfield,"Jan 7, 1997 ",27,['Argentina'],Brazil,San Justo,RM   CM,"1,72",-
,Santiago Gutierrez,Left Midfield,"Sep 17, 1997 ",26,['Argentina'],Brazil,Roberts,RW   LW,"1,67",-
,Emanuel Cuevas,Left Midfield,"May 31, 1997 ",26,['Argentina'],Brazil,San Miguel de Tucumán,LB,"1,70",-
,Eugenio Grosso,Left Midfield,"May 10, 1997 ",26,['Argentina'],Brazil,Buenos Aires,LW   RM,"1,75",-
,Matías Viguet,Left Midfield,"May 30, 1998 ",25,['Argentina'],Brazil,Villa Nueva (MZA),LW,"1,83",€150k
11,Lautaro Disanto,Left Midfield,"May 30, 1998 ",25,['Argentina'],Brazil,Mendoza,LW   AM,"1,69",€100k
,Oscar Páez,Left Midfield,"Jan 20, 1998 ",26,['Argentina'],Brazil,,,,-
,Gino Sandiano,Left Midfield,"Jun 10, 1998 ",25,"['Argentina', 'Italy']",Brazil,Concordia,AM,"1,75",-
36,Diego Parini,Left Midfield,"Jan 16, 1998 ",26,['Argentina'],Brazil,La Plata,LB   DM,"1,76",-
5,Iván Salazar,Left Midfield,"Jan 28, 1998 ",26,"['Argentina', 'Uruguay']",Brazil,Buenos Aires,DM   CM,"1,77",€125k
,Jonathan Maza,Left Midfield,"Oct 1, 1998 ",25,['Argentina'],Brazil,Buenos Aires,LW   RW,"1,76",€25k
,Mauro Ponce De León,Left Midfield,"Apr 15, 1998 ",25,['Argentina'],Brazil,,,"1,65",-
,Lucas Villalba,Left Midfield,"May 10, 1998 ",25,['Argentina'],Brazil,Florencio Varela,CM   AM,"1,75",-
,Enzo Chamorro,Left Midfield,"Nov 20, 1998 ",25,['Argentina'],Brazil,Lomas de Zamora,,"1,73",-
8,Facundo Velazco,Left Midfield,"Mar 19, 1999 ",25,['Argentina'],Brazil,Salta,LB,"1,70",€400k
,Facundo Heredia,Left Midfield,"Apr 6, 1999 ",24,['Argentina'],Brazil,Alta Gracia,LB   CM,"1,70",€25k
,Alejo Barrios,Left Midfield,"Jun 3, 1999 ",24,['Argentina'],Brazil,,,"1,70",-
,Lucas Nallim,Left Midfield,"Nov 5, 1999 ",24,['Argentina'],Brazil,Salta,,"1,73",-
,Thiago Faur,Left Midfield,"May 6, 1999 ",24,['Argentina'],Brazil,,,"1,78",-
,Tomás Garro,Left Midfield,"Aug 27, 1999 ",24,['Argentina'],Brazil,,LB,"1,73",-
,Emanuel Rosales,Left Midfield,"Feb 8, 1999 ",25,['Argentina'],Brazil,Termas de Río Hondo,CF   CM,"1,82",€50k
,Alejo Roa,Left Midfield,"Apr 18, 1999 ",24,['Argentina'],Brazil,General Pacheco,CM,"1,73",-
,Antonio Paulides,Left Midfield,"Dec 16, 1999 ",24,['Argentina'],Brazil,,LB,"1,86",-
,Nahuel Bentos,Left Midfield,"Jul 22, 1999 ",24,['Argentina'],Brazil,,,"1,65",-
,Nahuel Pereyra,Left Midfield,"Aug 4, 1999 ",24,['Argentina'],Brazil,San Miguel de Tucumán,LW,"1,73",-
21,Sebastián Medina,Left Midfield,"Mar 15, 2000 ",24,['Argentina'],Brazil,Clorinda,AM   SS,"1,77",€400k
,Ángel Almada,Left Midfield,"Sep 21, 2000 ",23,['Argentina'],Brazil,Ezeiza,LB,"1,82",€25k
,Mauricio Aguirre,Left Midfield,"Aug 10, 2000 ",23,['Argentina'],Brazil,Perico,,"1,75",-
,Milton Agüero,Left Midfield,"Dec 1, 2000 ",23,['Argentina'],Brazil,,RM   LW,"1,65",-
,Ignacio Heim,Left Midfield,"Feb 27, 2000 ",24,['Argentina'],Brazil,,,"1,78",-
,Nahuel Da Silva,Left Midfield,"Jan 22, 2000 ",24,['Argentina'],Brazil,Recreo,LW,"1,72",-
32,Santiago Coronel,Left Midfield,"Jul 12, 2000 ",23,['Argentina'],Brazil,Ituzaingó,CM,"1,70",€325k
,Braian Guerrero,Left Midfield,"Aug 24, 2000 ",23,['Argentina'],Brazil,Ezeiza,LB,"1,71",-
,Nicolás Germanier,Left Midfield,"Jun 6, 2000 ",23,['Argentina'],Brazil,Concepción del Uruguay,LW,"1,75",-
,Martin Caramuto,Left Midfield,"Aug 13, 2000 ",23,['Argentina'],Brazil,San Lorenzo,,"1,85",-
,Tomás Magnano,Left Midfield,"Jan 14, 2000 ",24,['Argentina'],Brazil,,LB,"1,76",-
22,Kevin Zenón,Left Midfield,"Jul 30, 2001 ",22,['Argentina'],Brazil,Goya,LW   LB,"1,77",€6.00m
,Zago Zegarra,Left Midfield,"Jun 30, 2001 ",22,['Argentina'],Brazil,Buenos Aires,AM,"1,75",€25k
,Mariano Medina,Left Midfield,"Apr 15, 2001 ",22,['Argentina'],Brazil,,,"1,77",-
,Valentín Corbalán,Left Midfield,"Apr 24, 2001 ",22,['Argentina'],Brazil,,,"1,75",-
,Axel Paiva,Left Midfield,"Jan 1, 2001 ",23,['Argentina'],Brazil,,,,-
27,Franco Vezzoni,Left Midfield,"Nov 12, 2001 ",22,"['Argentina', 'Italy']",Brazil,Cosquín,LB   RM,"1,84",€250k
,Federico Nicolaievsky,Left Midfield,"Jun 6, 2001 ",22,['Argentina'],Brazil,,LW,"1,67",-
,Gonzalo Melgarejo,Left Midfield,"Apr 25, 2001 ",22,['Argentina'],Brazil,Puerto Iguazú,LB,"1,73",-
,Enzo Galabert,Left Midfield,"Feb 10, 2001 ",23,['Argentina'],Brazil,Tandil,RM   CM,"1,75",-
,Valentín Gargiulo,Left Midfield,"Feb 9, 2001 ",23,['Argentina'],Brazil,Avellaneda,LB   CM,"1,76",-
8,Julián Eseiza,Left Midfield,"Feb 16, 2002 ",22,['Argentina'],Brazil,San Vicente,,"1,88",€125k
,Santiago Patroni,Left Midfield,"May 5, 2002 ",21,['Argentina'],Brazil,Campana,,"1,74",-
,Owen Blanco,Left Midfield,"Dec 23, 2002 ",21,['Argentina'],Brazil,Parque de los Patricios,LW,"1,87",€25k
,Juan Francisco Esteche,Left Midfield,"Apr 15, 2002 ",21,['Argentina'],Brazil,,,"1,59",-
11,Mateo Del Blanco,Left Midfield,"Oct 31, 2003 ",20,['Argentina'],Brazil,Santa Fe,RM,"1,70",€700k
,Mauricio Pertierra,Left Midfield,"Mar 14, 2003 ",21,"['Argentina', 'Italy']",Brazil,San Clemente del Tuyu,LB   LW,"1,78",€10k
15,Felipe Ronchetti,Left Midfield,"Jan 31, 2003 ",21,"['Italy', 'Argentina']",Brazil,Cordoba,,"1,75",€25k
27,Diego Tarzia,Left Midfield,"Apr 26, 2003 ",20,['Argentina'],Brazil,Buenos Aires,LW   AM,"1,75",-
,Bartolomé Velásquez,Left Midfield,"Feb 24, 2004 ",20,['Argentina'],Brazil,Paraná,LW,"1,80",€10k
25,Maximo Valente,Left Midfield,N/A ,19,['Argentina'],Brazil,Nogoyá,RM   CM,"1,80",-
,Lisandro Merlino,Left Midfield,"Aug 24, 2004 ",19,['Argentina'],Brazil,Rafaela,,"1,79",€10k
,Nahuel Carral,Left Midfield,"Jan 30, 2004 ",20,['Argentina'],Brazil,,AM   LW,"1,70",-
