Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Rodrigo Mosqueira,Second Striker,"Aug 5, 1995 ",28,['Argentina'],Brazil,Goya,CM   LW,"1,75",€50k
,Pablo Alanis de Luca,Second Striker,"Mar 25, 1995 ",28,['Argentina'],Brazil,,AM,"1,84",-
30,Leonel Aubán,Second Striker,"Nov 8, 1995 ",28,"['Argentina', 'Brazil']",Brazil,Córdoba,LW   AM,"1,72",-
,Roldan Claveria,Second Striker,"Jan 4, 1995 ",29,"['Italy', 'Argentina']",Brazil,Mendoza,RW   LW,,-
21,Augusto Lotti,Second Striker,"Jun 10, 1996 ",27,"['Argentina', 'Italy']",Brazil,Salto,RW   CF,"1,80",€1.20m
,Diego López,Second Striker,"Feb 14, 1996 ",28,['Argentina'],Brazil,Sunchales,,"1,69",-
,Gonzalo Martinez,Second Striker,"Apr 2, 1996 ",27,"['Argentina', 'Italy']",Brazil,Buenos Aires,AM   RW,"1,73",-
,Elías Torancio,Second Striker,"Sep 19, 1996 ",27,['Argentina'],Brazil,Berazategui,CF,"1,70",-
,Jesús Ayala,Second Striker,"Jun 29, 1996 ",27,['Argentina'],Brazil,Buenos Aires,RW   LW,"1,77",-
,Guido Vadalá,Second Striker,"Feb 8, 1997 ",27,"['Argentina', 'Italy']",Brazil,Rosario,CF   RW,"1,69",€125k
,Nicolás Ale,Second Striker,"Apr 25, 1997 ",26,['Argentina'],Brazil,,,"1,77",-
,Lautaro Larrásabal,Second Striker,"Jun 20, 1997 ",26,['Argentina'],Brazil,Chaco,RW   LW,"1,78",-
7,Santiago Rosa,Second Striker,"Aug 15, 1997 ",26,"['Argentina', 'Spain']",Brazil,Buenos Aires,RW   AM,"1,84",-
,Gastón del Castillo,Second Striker,"Jun 10, 1997 ",26,['Argentina'],Brazil,Avellaneda,LW   RW,"1,69",-
,Joaquin Mateo,Second Striker,"Aug 5, 1997 ",26,"['Argentina', 'Spain']",Brazil,Salta,LW   RW,"1,70",€50k
,Matías Samaniego,Second Striker,"May 17, 1997 ",26,['Argentina'],Brazil,,,"1,68",-
,Tomás Duben,Second Striker,"Mar 25, 1997 ",26,['Argentina'],Brazil,Buenos Aires,LW   CF,"1,80",-
,Ulises Virreyra,Second Striker,"Apr 16, 1997 ",26,['Argentina'],Brazil,,,"1,90",-
,Facundo Scurti,Second Striker,"Feb 26, 1997 ",27,"['Argentina', 'Italy']",Brazil,Unquillo,CF   AM,"1,70",-
,Santiago Vera,Second Striker,"Dec 12, 1998 ",25,['Argentina'],Brazil,Isidro Casanova,LW   RW,"1,70",€250k
,Nicolás Del Sole,Second Striker,"May 4, 1998 ",25,['Argentina'],Brazil,Villa María,,,-
,Agustín Mansilla,Second Striker,"Feb 9, 1998 ",26,['Argentina'],Brazil,San Francisco Solano,LW   RW,"1,70",-
,Nahuel Maidana,Second Striker,"Apr 7, 1998 ",25,['Argentina'],Brazil,La Rioja,,"1,75",-
,Timo Steiner,Second Striker,"Oct 7, 1998 ",25,"['Switzerland', 'Argentina']",Brazil,Buenos Aires,AM   CF,"1,75",-
99,Tomas Gaita,Second Striker,"Dec 28, 1998 ",25,"['Argentina', 'Italy']",Brazil,Lanus,CF   LW,"1,76",-
,Franco Lonardi,Second Striker,"Jul 24, 1998 ",25,['Argentina'],Brazil,Gualeguaychú,,"1,73",€125k
,Santiago Palavecino,Second Striker,"Dec 12, 1998 ",25,['Argentina'],Brazil,,,"1,70",-
,Mauro Barzola,Second Striker,"Jan 8, 1998 ",26,['Argentina'],Brazil,,,"1,74",-
,Brian Perussato,Second Striker,"Mar 14, 1998 ",26,['Argentina'],Brazil,San Vicente (MIS),RW   LW,"1,80",-
,Nisim Vergara,Second Striker,"Aug 1, 1998 ",25,['Argentina'],Brazil,,AM,,-
,Nicolás Romano,Second Striker,"Nov 5, 1999 ",24,['Argentina'],Brazil,Mendoza,CF   LW,"1,70",€275k
,Nahuel Cáceres,Second Striker,"Jun 22, 1999 ",24,['Argentina'],Brazil,,,"1,74",-
,Nehuén Almada,Second Striker,"Dec 20, 1999 ",24,['Argentina'],Brazil,,,"1,81",-
,Jorge Rossi,Second Striker,"Oct 11, 1999 ",24,['Argentina'],Brazil,Basavilbaso,,"1,66",-
,Nahuel Piethe,Second Striker,"Jul 10, 1999 ",24,['Argentina'],Brazil,Buenos Aires,,"1,76",-
,Juan José Heinze,Second Striker,"Oct 2, 1999 ",24,['Argentina'],Brazil,,LW   RW,"1,79",-
,Nicolas Francisco Lancioni,Second Striker,"Apr 8, 1999 ",24,"['Argentina', 'Italy']",Brazil,Córdoba,RW   CF,"1,74",€50k
20,Miguel Baez,Second Striker,"Feb 18, 1999 ",25,['Argentina'],Brazil,,,"1,75",-
,Manuel Liendo,Second Striker,"Jul 8, 1999 ",24,['Argentina'],Brazil,Córdoba,,,-
7,Tomás Álvarez,Second Striker,"Jan 25, 1999 ",25,['Argentina'],Brazil,San Fernando,RW   LW,"1,78",-
,Tiago Nannini,Second Striker,"Feb 20, 1999 ",25,"['Uruguay', 'Argentina']",Brazil,Pilar,CF,"1,74",-
19,Julián Álvarez,Second Striker,"Jan 31, 2000 ",24,['Argentina'],Brazil,Calchín,CF   RW,"1,70",€90.00m
,Sebastian Bermudez,Second Striker,"Jun 5, 2000 ",23,"['Argentina', 'Colombia']",Brazil,,CF   LW,"1,75",-
,Axel Villarreal,Second Striker,"Apr 26, 2000 ",23,['Argentina'],Brazil,,,"1,75",-
,Thiago Calone,Second Striker,"Aug 10, 2001 ",22,['Argentina'],Brazil,Buenos Aires,CF   RW,"1,73",€50k
,Juan Román Zarza,Second Striker,"Sep 13, 2001 ",22,['Argentina'],Brazil,San Fernando,AM,"1,70",-
,Alexander Fernández,Second Striker,"Nov 22, 2001 ",22,['Argentina'],Brazil,Gregorio de Laferrère,RW   LW,"1,70",-
,Lucio Castillo,Second Striker,"Jan 11, 2002 ",22,['Argentina'],Brazil,,AM   RW,"1,72",€10k
,Gino Carrozzi,Second Striker,"Jan 18, 2002 ",22,"['Argentina', 'Italy']",Brazil,Bahía Blanca,LW   CF,"1,72",-
21,Walter Núñez,Second Striker,"Feb 13, 2003 ",21,['Argentina'],Brazil,"Reconquista, Santa Fe",CF   AM,"1,77",€125k
27,Elias Peralta,Second Striker,"May 18, 2003 ",20,"['Argentina', 'Italy']",Brazil,Isidro Casanova,,"1,73",-
,Nicolás Meaurio,Second Striker,"Apr 29, 2003 ",20,"['Argentina', 'Paraguay']",Brazil,Florencio Varela,RW   LW,,€100k
19,Alex Luna,Second Striker,"Mar 31, 2004 ",19,['Argentina'],Brazil,Rafaela,,"1,74",€1.50m
7,Cristian Bonesso,Second Striker,"Apr 9, 2004 ",19,['Argentina'],Brazil,Villa Gobernador Gálvez,RW   LW,,€25k
22,Javier Ruiz,Second Striker,"Sep 24, 2004 ",19,['Argentina'],Brazil,San Antonio de Padua,LW,"1,73",€300k
