Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Cristian Barinaga,Centre-Forward,"Apr 30, 1985 ",38,['Argentina'],Argentina,La Plata,,"1,76",-
,Maximiliano Barreiro,Centre-Forward,"Mar 16, 1985 ",39,"['Argentina', 'Ecuador']",Argentina,Mendoza,,"1,77",-
,Leandro Martínez,Centre-Forward,"Feb 12, 1985 ",39,"['Argentina', 'Spain']",Argentina,Buenos Aires,,"1,88",-
,Juan Fischer,Centre-Forward,"Dec 2, 1985 ",38,['Argentina'],Argentina,Junin (Buenos Aires),,"1,75",-
,Wilson Albarracín,Centre-Forward,"Dec 19, 1985 ",38,['Argentina'],Argentina,Santiago del Estero,,"1,81",-
,Juan Lucero,Centre-Forward,"May 26, 1985 ",38,"['Argentina', 'Chile']",Argentina,Mendoza del Nuevo Valle de La Rioja,LW   RW,"1,73",-
23,Gastón Magnetti,Centre-Forward,"Jan 19, 1985 ",39,"['Argentina', 'Spain']",Argentina,Mariano Acosta,,"1,82",-
,Victorio Martini,Centre-Forward,"Jan 29, 1985 ",39,['Argentina'],Argentina,Paso de los Libres,,"1,77",-
,Luciano Varaldo,Centre-Forward,"May 11, 1985 ",38,['Argentina'],Argentina,Ceres,,"1,82",-
,Facundo Parra,Centre-Forward,"Jun 15, 1985 ",38,"['Argentina', 'Germany']",Argentina,Buenos Aires,RW   LW,"1,88",-
,Marcos Mondaini,Centre-Forward,"Feb 14, 1985 ",39,"['Argentina', 'Ecuador']",Argentina,Roque Sáenz Peña,LW   RW,"1,77",-
,Carlos Herrera,Centre-Forward,"Jan 2, 1985 ",39,['Argentina'],Argentina,Villa María,,"1,76",-
,Federico Almerares,Centre-Forward,"May 2, 1985 ",38,"['Argentina', 'Italy']",Argentina,Mar del Plata,,"1,84",-
,Pablo Vitti,Centre-Forward,"Jul 9, 1985 ",38,"['Argentina', 'Italy']",Argentina,Rosario,LW   AM,"1,79",-
,Matías Quiroga,Centre-Forward,"Dec 17, 1985 ",38,['Argentina'],Argentina,San Luis,,"1,96",-
,Juan Manuel Perillo,Centre-Forward,"Apr 9, 1985 ",38,"['Argentina', 'Italy']",Argentina,Buenos Aires,,"1,79",-
,Cristian Campozano,Centre-Forward,"Jun 17, 1985 ",38,['Argentina'],Argentina,Formosa,,"1,84",-
,Daniel Néculman,Centre-Forward,"May 25, 1985 ",38,"['Argentina', 'Chile']",Argentina,San Carlos de Bariloche,,"1,80",-
,Gastón Caprari,Centre-Forward,"Feb 17, 1985 ",39,['Argentina'],Argentina,Córdoba,,"1,81",-
,Edgar Espíndola,Centre-Forward,"May 4, 1985 ",38,['Argentina'],Argentina,Merlo,LW   RW,"1,75",-
,Pablo Vranjicán,Centre-Forward,"Dec 11, 1985 ",38,"['Argentina', 'Croatia']",Argentina,Acebal,,"1,84",-
,Leandro González,Centre-Forward,"Oct 14, 1985 ",38,['Argentina'],Argentina,Pigüé,LW   RW,"1,85",-
,Ignacio Scocco,Centre-Forward,"May 29, 1985 ",38,"['Argentina', 'Italy']",Argentina,Hughes,RW   LW,"1,76",-
,Mauro Boselli,Centre-Forward,"May 22, 1985 ",38,"['Argentina', 'Mexico']",Argentina,Buenos Aires,,"1,85",-
,Andrés Franzoia,Centre-Forward,"Oct 21, 1985 ",38,"['Argentina', 'Italy']",Argentina,San Pedro,LW   RW,"1,78",-
,Sergio Valenti,Centre-Forward,"Mar 6, 1985 ",39,"['Argentina', 'Italy']",Argentina,La Plata,,"1,85",-
8,Gabriel Hauche,Centre-Forward,"Nov 27, 1986 ",37,['Argentina'],Argentina,Remedios de Escalada,RW   LW,"1,69",€150k
9,Sergio Almirón,Centre-Forward,"Sep 20, 1986 ",37,['Argentina'],Argentina,San Nicolás,,"1,88",€50k
16,Pablo Caballero,Centre-Forward,"Jul 21, 1986 ",37,"['Argentina', 'Spain']",Argentina,Totoras,,"1,91",€50k
,Gastón Gamboa,Centre-Forward,"May 5, 1986 ",37,"['Argentina', 'Italy']",Argentina,Laboulaye,LW   RW,"1,82",-
,Leonardo Bardeggia,Centre-Forward,"Aug 20, 1986 ",37,['Argentina'],Argentina,Cipolletti,,,-
,Fabricio De Peralta,Centre-Forward,"Apr 4, 1986 ",37,"['Argentina', 'Italy']",Argentina,Córdoba,,"1,85",-
,José Caspary,Centre-Forward,"May 19, 1986 ",37,['Argentina'],Argentina,Puerto Rico,,"1,90",-
,Isaac Acosta,Centre-Forward,"Dec 4, 1986 ",37,['Argentina'],Argentina,Concepción,,"1,88",-
,Eduardo Berón,Centre-Forward,"Nov 30, 1986 ",37,['Argentina'],Argentina,Santa Rosa,,"1,73",-
,Matías Manzano,Centre-Forward,"Jun 17, 1986 ",37,"['Argentina', 'Italy']",Argentina,Córdoba,SS   AM,"1,80",-
,Luciano Cardinali,Centre-Forward,"Jun 30, 1986 ",37,['Argentina'],Argentina,Rosario,RW,"1,80",-
15,Gastón Cellerino,Centre-Forward,"Jun 27, 1986 ",37,"['Argentina', 'Italy']",Argentina,Viedma,,"1,85",-
,Domingo Zalazar,Centre-Forward,"Aug 10, 1986 ",37,['Argentina'],Argentina,Vera,,"1,84",-
,Rodrigo Salinas,Centre-Forward,"Jul 4, 1986 ",37,['Argentina'],Argentina,Berisso,,"1,88",€125k
,Javier Toledo,Centre-Forward,"Apr 20, 1986 ",37,['Argentina'],Argentina,Marcos Juárez,,"1,90",€50k
9,Marco Ruben,Centre-Forward,"Oct 26, 1986 ",37,"['Argentina', 'Spain']",Argentina,Capitán Bermúdez,,"1,79",€25k
,Jorge Detona,Centre-Forward,"May 21, 1986 ",37,['Argentina'],Argentina,Federación,,"1,88",-
,Ezequiel Cérica,Centre-Forward,"Oct 20, 1986 ",37,['Argentina'],Argentina,Necochea,,"1,82",-
,Gustavo Lanaro,Centre-Forward,"Mar 21, 1986 ",38,"['Argentina', 'Chile']",Argentina,Villa Regina,,"1,86",-
,Óscar Alegre,Centre-Forward,"Mar 6, 1986 ",38,['Argentina'],Argentina,General Ballivián,,"1,76",-
,Luis Rodríguez,Centre-Forward,"Mar 25, 1986 ",37,['Argentina'],Argentina,San Miguel de Tucumán,,"1,82",-
,Mauro Marrone,Centre-Forward,"Jun 23, 1986 ",37,['Argentina'],Argentina,Lanús,,,-
,Víctor Gómez,Centre-Forward,"Jan 3, 1986 ",38,['Argentina'],Argentina,Berisso,,"1,79",-
,Víctor Cicchirillo,Centre-Forward,"May 14, 1986 ",37,['Argentina'],Argentina,Santa Fé,,"1,86",-
,Enzo Gutiérrez,Centre-Forward,"May 28, 1986 ",37,['Argentina'],Argentina,Charata,LW,"1,83",-
,Maximiliano Pérez,Centre-Forward,"Oct 26, 1986 ",37,"['Argentina', 'Uruguay']",Argentina,Buenos Aires,LW   RW,"1,78",-
,Cristian Díaz,Centre-Forward,"Nov 3, 1986 ",37,['Argentina'],Argentina,San Miguel de Tucumán,,"1,83",-
,Leonel Altobelli,Centre-Forward,"Jul 20, 1986 ",37,['Argentina'],Argentina,Roque Sáenz Peña,,"1,82",-
,Gonzalo Castillejos,Centre-Forward,"Mar 5, 1986 ",38,['Argentina'],Argentina,Leones,,"1,82",-
,Lucas Ojeda,Centre-Forward,"Feb 1, 1986 ",38,['Argentina'],Argentina,Formosa,,"1,80",-
,Damián Steinert,Centre-Forward,"Feb 25, 1986 ",38,['Argentina'],Argentina,Paraná,,"1,76",-
,Cristian Galeazzi,Centre-Forward,"Jun 2, 1986 ",37,"['Argentina', 'Italy']",Argentina,Lomas de Zamora,,"1,69",-
,Santiago Biglieri,Centre-Forward,"Feb 11, 1986 ",38,['Argentina'],Argentina,Posadas,SS   RW,"1,71",-
,Emmanuel Fernández Francou,Centre-Forward,"Jan 31, 1986 ",38,['Argentina'],Argentina,Villa Sarmiento,,"1,77",-
,Carlos Belmonte,Centre-Forward,"Jan 26, 1986 ",38,"['Argentina', 'Italy']",Argentina,Rosario,,"1,84",-
,Daniel Osvaldo,Centre-Forward,"Jan 12, 1986 ",38,"['Italy', 'Argentina']",Argentina,Lanús,,"1,82",-
,Jerónimo Morales Neumann,Centre-Forward,"Jun 3, 1986 ",37,"['Argentina', 'Italy']",Argentina,Godoy Cruz,LW   RW,"1,72",-
,David Fernández,Centre-Forward,"May 20, 1986 ",37,['Argentina'],Argentina,Godoy Cruz,,"1,79",-
,Emmanuel Cristorí,Centre-Forward,"May 5, 1986 ",37,"['Argentina', 'Italy']",Argentina,Córdoba,,"1,85",-
,Luis Miguel Escalada,Centre-Forward,"Feb 27, 1986 ",38,"['Argentina', 'Ecuador']",Argentina,Buenos Aires,AM   SS,"1,76",-
,Marcos Pirchio,Centre-Forward,"Jan 25, 1986 ",38,['Argentina'],Argentina,Casilda,,"1,81",-
,Juan Arraya,Centre-Forward,"Apr 21, 1986 ",37,['Argentina'],Argentina,Salta,LW   RW,"1,82",-
,Claudio Velázquez,Centre-Forward,"Feb 18, 1986 ",38,['Argentina'],Argentina,Rosario,,"1,80",-
,Leonardo Ulloa,Centre-Forward,"Jul 26, 1986 ",37,"['Argentina', 'Spain']",Argentina,General Roca,,"1,88",-
,Juan Manuel Varea,Centre-Forward,"Mar 23, 1986 ",38,['Argentina'],Argentina,Buenos Aires,AM   SS,"1,77",-
,Javier Grbec,Centre-Forward,"Mar 26, 1986 ",37,"['Argentina', 'Slovenia']",Argentina,Morón,,"1,87",-
,Lucas Simón,Centre-Forward,"Aug 1, 1986 ",37,['Argentina'],Argentina,Mar del Plata,AM   RW,"1,83",-
,Hernán Peirone,Centre-Forward,"May 28, 1986 ",37,"['Argentina', 'Italy']",Argentina,Villa del Rosario (Córdoba),,"1,77",-
21,Raúl Becerra,Centre-Forward,"Oct 1, 1987 ",36,"['Argentina', 'Chile']",Argentina,Río Gallegos,,"1,88",€300k
18,Lucas Gamba,Centre-Forward,"Jun 24, 1987 ",36,"['Argentina', 'Italy']",Argentina,San Rafael,,"1,84",€225k
9,Juan Sánchez Sotelo,Centre-Forward,"Oct 2, 1987 ",36,"['Argentina', 'Italy']",Argentina,Avellaneda,,"1,80",€200k
,Mauro Zárate,Centre-Forward,"Mar 18, 1987 ",37,"['Argentina', 'Chile']",Argentina,Morón,SS   LW,"1,75",€150k
,Fernando Márquez,Centre-Forward,"Dec 10, 1987 ",36,['Argentina'],Argentina,Santa Fe,,"1,83",€125k
20,Emmanuel Gigliotti,Centre-Forward,"May 20, 1987 ",36,"['Argentina', 'France']",Argentina,Buenos Aires,,"1,87",€100k
9,Lucas Gómez,Centre-Forward,"Oct 6, 1987 ",36,['Argentina'],Argentina,Mendoza,,"1,82",€75k
30,Jerónimo Barrales,Centre-Forward,"Jan 28, 1987 ",37,['Argentina'],Argentina,Buenos Aires,,"1,86",€75k
39,Pibe Pereira,Centre-Forward,"Jul 2, 1987 ",36,"['Argentina', 'Spain']",Argentina,Mar del Plata,,,€50k
,Cristian Chávez,Centre-Forward,"Jun 4, 1987 ",36,['Argentina'],Argentina,Lomas de Zamora,LW   RW,"1,75",€10k
,David Boquin,Centre-Forward,"Apr 23, 1987 ",36,['Argentina'],Argentina,Moreno,,"1,85",-
,Leandro Rodríguez,Centre-Forward,"May 1, 1987 ",36,['Argentina'],Argentina,Buenos Aires,,"1,74",-
22,Gustavo Ascona,Centre-Forward,"Feb 17, 1987 ",37,['Argentina'],Argentina,Berazategui,RW   LW,"1,78",-
11,Juan Manuel Tévez,Centre-Forward,"Aug 28, 1987 ",36,"['Argentina', 'Ecuador']",Argentina,Buenos Aires,,"1,86",€250k
9,Emanuel Herrera,Centre-Forward,"Apr 13, 1987 ",36,['Argentina'],Argentina,Rosario,,"1,86",€200k
37,Ariel Nahuelpán,Centre-Forward,"Oct 15, 1987 ",36,"['Argentina', 'Mexico']",Argentina,Buenos Aires,,"1,87",€175k
,David Romero,Centre-Forward,"May 21, 1987 ",36,"['Argentina', 'Paraguay']",Argentina,Frias,,"1,86",€125k
,Luis López,Centre-Forward,"Jun 23, 1987 ",36,['Argentina'],Argentina,Buenos Aires,,"1,88",€100k
32,Raúl Bobadilla,Centre-Forward,"Jun 18, 1987 ",36,"['Paraguay', 'Argentina']",Argentina,Buenos Aires,RW   LW,"1,80",€100k
,Federico González,Centre-Forward,"Jan 6, 1987 ",37,"['Argentina', 'Italy']",Argentina,Paraná,,"1,78",€75k
26,Ismael Sosa,Centre-Forward,"Jan 18, 1987 ",37,['Argentina'],Argentina,San Martín,RW   LW,"1,79",€75k
20,Jonatan Alessandro,Centre-Forward,"Jan 5, 1987 ",37,"['Argentina', 'Italy']",Argentina,Buenos Aires,RW   LW,"1,78",€10k
,Gonzalo Gómez,Centre-Forward,"May 26, 1987 ",36,['Argentina'],Argentina,Mar del Plata,,"1,84",-
,Ezequiel Gaviglio,Centre-Forward,"Dec 15, 1987 ",36,['Argentina'],Argentina,San Francisco,,"1,86",-
,Cristian Lucero,Centre-Forward,"Oct 1, 1987 ",36,['Argentina'],Argentina,Arguello (CBA),SS,"1,70",-
,Adrián Flores,Centre-Forward,"Sep 17, 1987 ",36,['Argentina'],Argentina,,,"1,81",-
,Emmanuel Barboza,Centre-Forward,"Jan 5, 1987 ",37,['Argentina'],Argentina,Resistencia,,"1,70",-
,Jesús Collantes,Centre-Forward,"Jul 26, 1987 ",36,['Argentina'],Argentina,Mendoza,,,-
,Imanol Iriberri,Centre-Forward,"Mar 4, 1987 ",37,['Argentina'],Argentina,Mar del Plata,,"1,80",-
,Tulio Etchemaite,Centre-Forward,"Jul 10, 1987 ",36,['Argentina'],Argentina,Mar del Plata,SS   AM,"1,77",-
10,César Lamanna,Centre-Forward,"Jan 7, 1987 ",37,['Argentina'],Argentina,Pehuajó,,"1,87",-
,Diego Rubilar,Centre-Forward,"Sep 25, 1987 ",36,['Argentina'],Argentina,Comodoro Rivadavia,,,-
,Jonathan Domínguez,Centre-Forward,"Oct 19, 1987 ",36,"['Argentina', 'Chile']",Argentina,Buenos Aires,AM,"1,72",-
,Víctor Meza,Centre-Forward,"Jan 28, 1987 ",37,['Argentina'],Argentina,Buenos Aires,,"1,90",-
,Denis Stracqualursi,Centre-Forward,"Oct 20, 1987 ",36,"['Argentina', 'Italy']",Argentina,Rafaela,SS,"1,91",-
,Federico Bugatti,Centre-Forward,"Oct 17, 1987 ",36,"['Argentina', 'Italy']",Argentina,San Lorenzo,,"1,80",-
,Matías Jara,Centre-Forward,"Apr 6, 1987 ",36,['Argentina'],Argentina,Trelew,,"1,82",-
,Néstor Martinena,Centre-Forward,"Jan 22, 1987 ",37,['Argentina'],Argentina,Necochea,,"1,89",-
,Franco Olego,Centre-Forward,"May 4, 1987 ",36,['Argentina'],Argentina,Ramallo,,"1,78",-
,Nicolás Ledesma,Centre-Forward,"Jul 19, 1987 ",36,['Argentina'],Argentina,Paraná,,"1,77",-
,Marcos Godoy,Centre-Forward,"Jul 15, 1987 ",36,['Argentina'],Argentina,"Zárate, Buenos Aires",,"1,87",-
,Horacio Martínez,Centre-Forward,"Apr 24, 1987 ",36,"['Argentina', 'Italy']",Argentina,"Sargento Cabral, Santa Fe",SS,"1,77",-
,Fernando Redondo,Centre-Forward,"Feb 4, 1987 ",37,"['Argentina', 'Italy']",Argentina,Mendoza,RW,"1,84",-
,Matías Oliver,Centre-Forward,"Nov 9, 1987 ",36,"['Argentina', 'Italy']",Argentina,,,"1,80",-
,Matías Rodríguez,Centre-Forward,"Aug 10, 1987 ",36,['Argentina'],Argentina,,,"1,70",-
,Sebastián Jaime,Centre-Forward,"Jan 30, 1987 ",37,"['Argentina', 'Chile']",Argentina,La Plata,RW   LW,"1,80",-
,Carlos Salom,Centre-Forward,"Mar 3, 1987 ",37,"['Palestine', 'Argentina']",Argentina,Corrientes,LW   RW,"1,75",-
,Jorge Córdoba,Centre-Forward,"Dec 12, 1987 ",36,['Argentina'],Argentina,Santa Fe,RW,"1,88",-
,Jorge Piñero da Silva,Centre-Forward,"Jul 24, 1987 ",36,"['Argentina', 'Brazil']",Argentina,Posadas,,"1,88",-
,Lucas Viatri,Centre-Forward,"Mar 29, 1987 ",36,"['Argentina', 'Italy']",Argentina,Buenos Aires,,"1,85",-
,Alejandro Martinuccio,Centre-Forward,"Dec 16, 1987 ",36,"['Argentina', 'Italy']",Argentina,Buenos Aires,LW   RW,"1,74",-
,Gabriel Pérez Tarifa,Centre-Forward,"Jun 8, 1987 ",36,['Argentina'],Argentina,Córdoba,,"1,86",-
,Franco Caraccio,Centre-Forward,"Jan 16, 1987 ",37,"['Argentina', 'Italy']",Argentina,Chacabuco,RW,"1,80",-
,Emilio Zelaya,Centre-Forward,"Jul 30, 1987 ",36,"['Argentina', 'Italy']",Argentina,San Miguel de Tucumán,SS   LW,"1,86",-
,Damián Casalinuovo,Centre-Forward,"Jun 6, 1987 ",36,"['Argentina', 'Italy']",Argentina,Buenos Aires,RW   SS,"1,83",-
,Emanuel Lazzarini,Centre-Forward,"Jan 20, 1987 ",37,"['Argentina', 'Italy']",Argentina,Casilda,,"1,85",-
,Mariano Tripodi,Centre-Forward,"Jul 3, 1987 ",36,"['Argentina', 'Italy']",Argentina,Buenos Aires,,N/A,-
14,Germán Cano,Centre-Forward,"Feb 2, 1988 ",36,['Argentina'],Argentina,Posadas,,"1,76",€1.80m
11,Enrique Triverio,Centre-Forward,"Dec 31, 1988 ",35,['Argentina'],Argentina,Aldao,,"1,83",€500k
10,Silvio Romero,Centre-Forward,"Jul 22, 1988 ",35,['Argentina'],Argentina,Córdoba,RW,"1,77",€450k
22,Leandro Benegas,Centre-Forward,"Nov 27, 1988 ",35,"['Chile', 'Argentina']",Argentina,Mendoza,LW,"1,80",€300k
20,Martín Prost,Centre-Forward,"Jul 11, 1988 ",35,['Argentina'],Argentina,Buenos Aires,SS,,€225k
29,Franco Jara,Centre-Forward,"Jul 15, 1988 ",35,['Argentina'],Argentina,Villa María,LW   RW,"1,81",€200k
20,Emiliano Tade,Centre-Forward,"Mar 3, 1988 ",36,['Argentina'],Argentina,Santiago del Estero,LW   RW,"1,78",€175k
9,Marcos Riquelme,Centre-Forward,"Feb 18, 1988 ",36,['Argentina'],Argentina,Derqui,,"1,81",€150k
9,Danilo Carando,Centre-Forward,"Aug 5, 1988 ",35,"['Argentina', 'Peru']",Argentina,Córdoba,,"1,83",€150k
18,David Depetris,Centre-Forward,"Nov 11, 1988 ",35,"['Slovakia', 'Argentina']",Argentina,San Jorge,,"1,85",€100k
,Santiago Matias Dorato,Centre-Forward,"Mar 2, 1988 ",36,"['Argentina', 'Italy']",Argentina,Buenos Aires,,"1,81",€25k
,Gerardo Surraco,Centre-Forward,"Sep 9, 1988 ",35,['Argentina'],Argentina,,,"1,70",-
9,Ernesto Sánchez,Centre-Forward,"Aug 20, 1988 ",35,"['Argentina', 'Spain']",Argentina,Mendoza,RW,"1,83",-
99,Pablo Vegetti,Centre-Forward,"Oct 15, 1988 ",35,['Argentina'],Argentina,Santo Domingo,,"1,87",€750k
9,Bernardo Cuesta,Centre-Forward,"Dec 20, 1988 ",35,"['Argentina', 'Peru']",Argentina,Álvarez,,"1,81",€450k
9,Fernando Zampedri,Centre-Forward,"Feb 14, 1988 ",36,['Argentina'],Argentina,Chajarí,,"1,85",€400k
7,Matías Suárez,Centre-Forward,"May 9, 1988 ",35,"['Argentina', 'Belgium']",Argentina,La Falda,LW   RW,"1,83",€250k
19,Pablo Chavarría,Centre-Forward,"Jan 2, 1988 ",36,"['Argentina', 'Italy']",Argentina,Las Perdices,LW   RW,"1,85",€200k
19,Lucas Pratto,Centre-Forward,"Jun 4, 1988 ",35,"['Argentina', 'Italy']",Argentina,La Plata,SS,"1,86",€200k
,Marcelo Larrondo,Centre-Forward,"Aug 16, 1988 ",35,"['Chile', 'Argentina']",Argentina,Tunuyán,,"1,91",€175k
,Claudio Riaño,Centre-Forward,"Aug 4, 1988 ",35,['Argentina'],Argentina,Córdoba,,"1,79",€150k
19,Ramiro Rocca,Centre-Forward,"Nov 22, 1988 ",35,['Argentina'],Argentina,Hughes,,"1,86",€125k
,Cristian Menéndez,Centre-Forward,"Apr 2, 1988 ",35,['Argentina'],Argentina,Mar del Plata,,"1,85",€100k
,Francisco Biasutti,Centre-Forward,"Sep 30, 1988 ",35,['Argentina'],Argentina,Córdoba,,"1,79",-
,Damián De Hoyos,Centre-Forward,"May 17, 1988 ",35,['Argentina'],Argentina,Mar del Plata,,"1,83",-
,Lucas Scarnato,Centre-Forward,"Aug 30, 1988 ",35,['Argentina'],Argentina,Buenos Aires,,"1,86",-
,Claudio Vega,Centre-Forward,"Oct 6, 1988 ",35,['Argentina'],Argentina,,,"1,80",-
,Cristian Taborda,Centre-Forward,"Jul 28, 1988 ",35,['Argentina'],Argentina,Santa Fe,,"1,83",-
,Santiago Aguirre,Centre-Forward,"Jun 29, 1988 ",35,['Argentina'],Argentina,Hernandarias,,,-
,Alejandro Fiorina,Centre-Forward,"Mar 11, 1988 ",36,"['Argentina', 'Italy']",Argentina,Rosario,,"1,91",-
,Flavio Ciampichetti,Centre-Forward,"Mar 7, 1988 ",36,['Argentina'],Argentina,Pergamino,,"1,86",-
,Hugo Cuatrín,Centre-Forward,"Nov 16, 1988 ",35,['Argentina'],Argentina,Hurlingham,,"1,80",-
,Emiliano Bonfigli,Centre-Forward,"Apr 15, 1988 ",35,['Argentina'],Argentina,Bahia Blanca,AM,"1,79",-
,Marco Sebastián Pol,Centre-Forward,"Mar 14, 1988 ",36,"['Argentina', 'Chile']",Argentina,Tunuyán,RW   LW,"1,74",-
,Cristhian Pablo Ojeda,Centre-Forward,"Nov 28, 1988 ",35,['Argentina'],Argentina,Paraná,,,-
,Diego Coria,Centre-Forward,"May 24, 1988 ",35,['Argentina'],Argentina,Caseros,,"1,78",-
,Facundo Pumpido,Centre-Forward,"Oct 21, 1988 ",35,['Argentina'],Argentina,Buenos Aires,,"1,86",-
,Juan Amieva,Centre-Forward,"Sep 27, 1988 ",35,['Argentina'],Argentina,San Luis,,"1,87",-
,Lucas Volken,Centre-Forward,"Sep 30, 1988 ",35,['Argentina'],Argentina,Santa Fe,,,-
,Julio Cáceres,Centre-Forward,"Mar 1, 1988 ",36,['Argentina'],Argentina,Cordoba,,"1,85",-
,Ezequiel Zaldúa,Centre-Forward,"Aug 7, 1988 ",35,"['Argentina', 'Italy']",Argentina,Pergamino,,"1,86",-
30,Santiago Minella,Centre-Forward,"Aug 9, 1988 ",35,"['Argentina', 'Italy']",Argentina,General La Madrid,,"1,80",-
,Emiliano López,Centre-Forward,"Apr 23, 1988 ",35,['Argentina'],Argentina,La Plata,,"1,83",-
,Ricardo Gómez,Centre-Forward,"Jan 18, 1988 ",36,['Argentina'],Argentina,Quilmes,,"1,96",-
,Lucas Galán,Centre-Forward,"Jun 22, 1988 ",35,['Argentina'],Argentina,"Guaymallén, Mendoza",,"1,84",-
,Leandro Leguizamón,Centre-Forward,"Dec 4, 1988 ",35,['Argentina'],Argentina,Capital Federal,RW   LW,"1,81",-
,José Michelena,Centre-Forward,"Sep 1, 1988 ",35,['Argentina'],Argentina,Río Chico,,"1,70",-
,Federico Chiocarello,Centre-Forward,"Mar 16, 1988 ",36,['Argentina'],Argentina,Las Varillas,,"1,80",-
,Jorge González,Centre-Forward,"Aug 24, 1988 ",35,['Argentina'],Argentina,Buenos Aires,,"1,79",-
,Fabián Castillo,Centre-Forward,"May 3, 1988 ",35,['Argentina'],Argentina,Rosario del Tala,,"1,75",-
,Nicolás Trecco,Centre-Forward,"Nov 30, 1988 ",35,['Argentina'],Argentina,Ameghino,LW   RW,"1,77",-
,Ramón Lentini,Centre-Forward,"Oct 24, 1988 ",35,['Argentina'],Argentina,Posadas,,"1,83",-
,Diego Romero,Centre-Forward,"Jun 13, 1988 ",35,['Argentina'],Argentina,Río Grande,,"1,70",-
,Jonathan Philippe,Centre-Forward,"Jan 24, 1988 ",36,['Argentina'],Argentina,Navarro,,"1,83",-
,Juan Bottaro,Centre-Forward,"Jul 20, 1988 ",35,"['Argentina', 'Italy']",Argentina,Lincoln (Buenos Aires),,"1,76",-
,Miguel Fernández,Centre-Forward,"Mar 10, 1988 ",36,['Argentina'],Argentina,San Miguel de Tucumán,AM,"1,86",-
,Matias Chiacchio,Centre-Forward,"May 13, 1988 ",35,"['Argentina', 'Italy']",Argentina,Necochea,,"1,87",-
,Cristian García,Centre-Forward,"Mar 29, 1988 ",35,"['Argentina', 'Spain']",Argentina,San Rafael,AM   CM,"1,80",-
,Maximilliano Timpanaro,Centre-Forward,"Mar 23, 1988 ",36,"['Argentina', 'Italy']",Argentina,,,"1,80",-
,Claudio Acosta,Centre-Forward,"Feb 12, 1988 ",36,['Argentina'],Argentina,El Quebrachal,,"1,73",-
