Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Jérémy Abadie,Right-Back,"Oct 17, 1988 ",35,['France'],France,Le Blanc-Mesnil,,"1,80",-
,David Freitas,Right-Back,"Jul 19, 1988 ",35,"['Portugal', 'France']",France,Grenoble,,"1,77",-
,Fouad Dahmoune,Right-Back,"May 28, 1988 ",35,"['France', 'Morocco']",France,Châtellerault,,"1,75",-
,Julien Cétout,Right-Back,"Jan 2, 1988 ",36,"['France', 'Guadeloupe']",France,Chartres,CB   DM,"1,81",-
,Jerry Vandam,Right-Back,"Dec 8, 1988 ",35,"['France', 'Ghana']",France,Lille,CB,"1,86",-
,Aurélien Badin,Right-Back,"Apr 11, 1988 ",35,['France'],France,Vienne,,"1,75",-
21,Romuald Marie,Right-Back,"May 19, 1988 ",35,['France'],France,Longjumeau,CB   DM,"1,82",-
,Guillaume Borne,Right-Back,"Feb 12, 1988 ",36,['France'],France,Castres,CB,"1,84",-
15,Vincent Manceau,Right-Back,"Jul 10, 1989 ",34,['France'],France,Angers,LB   CB,"1,76",€300k
,Jérémy Pied,Right-Back,"Feb 23, 1989 ",35,['France'],France,Grenoble,RM   LM,"1,73",€200k
2,Kévin Perrot,Right-Back,"Jun 13, 1989 ",34,['France'],France,Laval,LB   CB,"1,70",€100k
27,Lamine Gassama,Right-Back,"Oct 20, 1989 ",34,"['Senegal', 'France']",France,Marseille,LB,"1,80",€100k
,Maxime Kelsch,Right-Back,"May 10, 1989 ",34,['France'],France,Nancy,,"1,76",-
,Pascal Lemaire,Right-Back,"Mar 2, 1989 ",35,['France'],France,Saint-Pol-sur-Mer,RM,,-
,Gaëtan Février,Right-Back,"May 3, 1989 ",34,['France'],France,Saint-Malo,,"1,74",-
,Victor Di Pinto,Right-Back,"Feb 6, 1989 ",35,"['France', 'Italy']",France,Besançon,RM,"1,79",-
,Mickaël Alphonse,Right-Back,"Jul 12, 1989 ",34,"['Guadeloupe', 'France']",France,Champigny-sur-Marne,LB   RM,"1,82",-
,Jimmy Burgho,Right-Back,"Mar 25, 1989 ",34,['France'],France,Seclin,RM   LB,"1,75",-
,Damien Robin,Right-Back,"Jun 5, 1989 ",34,['France'],France,Vierzon,DM   CM,"1,80",-
,Hugo Cianci,Right-Back,"Jun 9, 1989 ",34,"['France', 'Italy']",France,Grenoble,RM   LB,"1,78",-
,Yassine Haddou,Right-Back,"May 21, 1989 ",34,"['Morocco', 'France']",France,Narbonne,LB   DM,"1,78",-
28,Demba Thiam,Right-Back,"Dec 2, 1989 ",34,"['France', 'Senegal']",France,Strasbourg,CB,"1,79",€250k
5,Rémi Bonenfant,Right-Back,"Feb 24, 1989 ",35,['France'],France,Épinay-sur-Seine,CB,"1,80",€100k
,Jean-Christophe Coubronne,Right-Back,"Jul 30, 1989 ",34,['France'],France,Lyon,LB   CB,"1,80",€100k
,Khatim Abbaoui,Right-Back,"Apr 5, 1989 ",34,"['France', 'Morocco']",France,Nîmes,,"1,81",-
,Maxime Leblond,Right-Back,"Jul 20, 1989 ",34,['France'],France,Boulogne-sur-Mer,DM   CM,"1,82",-
,Jérôme Lasch,Right-Back,"Aug 28, 1989 ",34,['France'],France,Alès,,"1,75",-
,Thomas Tétart,Right-Back,"Mar 1, 1989 ",35,['France'],France,Montdidier,CB,"1,89",-
22,Mike Moura,Right-Back,"Oct 1, 1989 ",34,"['Portugal', 'France']",France,Grenoble,LB   CB,"1,80",-
,Alexandre Vardin,Right-Back,"Sep 18, 1989 ",34,"['France', 'Guadeloupe']",France,Colombes,,"1,80",-
,Rémi Vasseur,Right-Back,"Aug 30, 1989 ",34,['France'],France,Aix en Provence,,"1,74",-
,Emilien Lepéculier,Right-Back,"May 4, 1989 ",34,['France'],France,Mayenne,LB,"1,74",-
,Cédric D'Ulivo,Right-Back,"Aug 29, 1989 ",34,['France'],France,Marseille,,"1,81",-
,Vincent Laurini,Right-Back,"Jun 10, 1989 ",34,"['France', 'Italy']",France,Thionville,LB,"1,73",-
,Marvin Esor,Right-Back,"Jul 21, 1989 ",34,"['Martinique', 'France']",France,Paris,CB,"1,83",-
,Marc Fachan,Right-Back,"Jan 25, 1989 ",35,['France'],France,Tarbes,CB   LB,"1,81",-
,Mathieu Rangoly,Right-Back,"Jan 17, 1989 ",35,"['France', 'Martinique']",France,Lyon,RM   CB,"1,73",-
,Bafodé Diakhaby,Right-Back,"Feb 15, 1989 ",35,"['France', 'Guinea']",France,Poissy,,"1,78",-
,Loïc Abenzoar,Right-Back,"Feb 14, 1989 ",35,"['France', 'Guadeloupe']",France,Lyon,CB,"1,81",-
14,Sébastien Corchia,Right-Back,"Nov 1, 1990 ",33,"['France', 'Italy']",France,Noisy-le-Sec,RM,"1,76",€900k
,Frédéric Duplus,Right-Back,"Apr 7, 1990 ",33,"['France', 'Guadeloupe']",France,Belfort,CB   LB,"1,78",€150k
,Larry Viltard,Right-Back,"Dec 9, 1990 ",33,['France'],France,Perpignan,,,-
,Yannis Ambroisine,Right-Back,"Dec 28, 1990 ",33,['France'],France,Paris,CB,,-
,Théo Plenus,Right-Back,"Feb 15, 1990 ",34,['France'],France,,,"1,78",-
,Alioun Fall,Right-Back,"Dec 20, 1990 ",33,"['France', 'Senegal']",France,Ollioules,LB,"1,70",-
20,Remy Clerima,Right-Back,"Jan 20, 1990 ",34,['France'],France,Paris,CB,"1,88",-
,Kévin Coulibaly,Right-Back,"Jan 17, 1990 ",34,"['France', 'Mali']",France,Paris,CB,,-
,Fousseni Bamba,Right-Back,"Jan 18, 1990 ",34,"[""Cote d'Ivoire"", 'France']",France,Paris,CB,,-
,Fousseny Sow,Right-Back,"Mar 10, 1990 ",33,"['France', 'Mali']",France,Montreuil-sous-Bois,CB,"1,85",-
20,Jérémy Cordoval,Right-Back,"Jan 12, 1990 ",34,"['Guadeloupe', 'France']",France,Villeneuve-Saint-Georges,RW,"1,69",-
,Clément Coronas,Right-Back,"Mar 16, 1990 ",33,['France'],France,Béziers,,"1,77",-
,Alexandre Dulom,Right-Back,"May 30, 1990 ",33,['France'],France,Pau,,,-
22,Romain Métanire,Right-Back,"Mar 28, 1990 ",33,"['Madagascar', 'France']",France,Metz,,"1,78",€300k
,Nama Fofana,Right-Back,"Jul 12, 1990 ",33,"['France', 'Mali']",France,Créteil,RM   LB,"1,83",€100k
,André Bona,Right-Back,"Jan 19, 1990 ",34,['France'],France,Marseille,,"1,88",-
27,Anthony Caldeirinha,Right-Back,"Jan 10, 1990 ",34,"['France', 'Portugal']",France,Rognac,RM,"1,80",-
,Colman Makouké,Right-Back,"Jun 7, 1990 ",33,"['Guadeloupe', 'France']",France,Colombes,,"1,85",-
,Florent Hervé,Right-Back,"Apr 29, 1990 ",33,['France'],France,Dinan,,"1,80",-
,Benoît Begoc,Right-Back,"Apr 28, 1990 ",33,['France'],France,Quimper,CB,"1,83",-
,Vivian Reydel,Right-Back,"Apr 23, 1990 ",33,['France'],France,Saint-Avold,,"1,78",-
,Clément Le Bars,Right-Back,"Jul 1, 1990 ",33,['France'],France,Ploemeur,,"1,67",-
,Nicolas Em,Right-Back,"Sep 1, 1990 ",33,"['France', 'Cambodia']",France,Toulouse,,,-
,Aliou Dia,Right-Back,"May 30, 1990 ",33,"['France', 'Mali']",France,Roubaix,CB,"1,80",-
,Pape Paye,Right-Back,"May 31, 1990 ",33,"['France', 'Senegal']",France,Lyon,LB,"1,68",-
,Mickaël Nelson,Right-Back,"Feb 2, 1990 ",34,"['France', 'Réunion']",France,Marseille,CB   DM,"1,84",-
27,Kenny Lala,Right-Back,"Oct 3, 1991 ",32,"['France', 'Martinique']",France,Villepinte,LB,"1,78",€2.50m
7,Loïc Nego,Right-Back,"Jan 15, 1991 ",33,"['Hungary', 'France']",France,Paris,RM   CM,"1,81",€1.00m
,Kévin Malcuit,Right-Back,"Jul 31, 1991 ",32,"['France', 'Morocco']",France,Chatenay-Malabry,RM   CB,"1,78",€400k
13,Junior Senneville,Right-Back,"Jan 31, 1991 ",33,"['Guadeloupe', 'France']",France,Dunkerque,RM   CM,"1,70",€150k
8,Jérémy Colin,Right-Back,"Jan 25, 1991 ",33,['France'],France,Remiremont,RM   CB,"1,80",€100k
,Karanmady Dabo,Right-Back,"Apr 19, 1991 ",32,['France'],France,Pau,,"1,73",-
,Vincent Guilbault,Right-Back,"Dec 22, 1991 ",32,['France'],France,Niort,LB,,-
,Cédric Jean-Etienne,Right-Back,"Jun 19, 1991 ",32,['France'],France,Villecresne,,"1,78",-
,Manssour Thiam,Right-Back,"Mar 25, 1991 ",32,"['France', 'Senegal']",France,Metz,,"1,75",-
,Quentin Depré,Right-Back,"Nov 29, 1991 ",32,['France'],France,Lisieux,RM,,-
,Pierre-Etienne Lemaire,Right-Back,"Jan 25, 1991 ",33,['France'],France,Tours,LB,"1,80",-
,Jordan Fauque,Right-Back,"Aug 26, 1991 ",32,['France'],France,Arles,CB,"1,73",-
,Benoît Perre,Right-Back,"Jul 6, 1991 ",32,['France'],France,,,,-
2,Maxime Colin,Right-Back,"Nov 15, 1991 ",32,['France'],France,Arras,LB,"1,80",€1.00m
17,Oualid El Hajjam,Right-Back,"Feb 19, 1991 ",33,"['Morocco', 'France']",France,Châteauroux,CB   LB,"1,81",€900k
26,Emeric Dudouit,Right-Back,"Sep 7, 1991 ",32,['France'],France,Coutances,DM,"1,83",€200k
,Harouna Abou Demba,Right-Back,"Dec 31, 1991 ",32,"['Mauritania', 'France']",France,Mont-Saint-Aignan,RM   DM,"1,78",€150k
,Alexandre Le Parmentier,Right-Back,"May 8, 1991 ",32,['France'],France,Meaux,LB,"1,67",-
,Teddy Garcin,Right-Back,"Aug 12, 1991 ",32,['France'],France,Saint-Jean-de-Braye,,"1,72",-
15,James Le Marer,Right-Back,"Jan 1, 1991 ",33,['France'],France,Pleubian,,"1,76",-
2,Jaffray Nsimba,Right-Back,"Jan 11, 1991 ",33,"['France', 'DR Congo']",France,Saint-Denis,LB,"1,78",-
,Ismaël Guiti,Right-Back,"Jul 24, 1991 ",32,"['France', 'Burkina Faso']",France,,CB   RM,"1,82",-
,Karl Vitulin,Right-Back,"Jan 15, 1991 ",33,"['Martinique', 'France']",France,Paris,LB   CB,"1,76",-
26,Raphaël Delvigne,Right-Back,"Oct 8, 1991 ",32,['France'],France,Fréjus,DM   CM,"1,79",-
,Othmane El Khadari,Right-Back,"Jan 15, 1991 ",33,"['France', 'Morocco']",France,,LB,"1,80",-
,Jean-Marie Schembri,Right-Back,"Mar 26, 1991 ",32,['France'],France,Marseille,,"1,70",-
,Maxime Ode,Right-Back,"Oct 8, 1991 ",32,['France'],France,Grenoble,CB,,-
,Cyriaque Rivieyran,Right-Back,"Apr 17, 1991 ",32,['France'],France,Straßburg,LB,"1,73",-
,Yassine Jebbour,Right-Back,"Aug 24, 1991 ",32,"['Morocco', 'France']",France,Poitiers,LB,"1,80",-
,Loris Néry,Right-Back,"Feb 5, 1991 ",33,['France'],France,Saint-Étienne,LB,"1,74",-
,Michael Lukasiewicz,Right-Back,"Feb 8, 1991 ",33,['Poland'],France,Carcassone,,"1,89",-
,Joël Adegoroye,Right-Back,"Mar 15, 1991 ",32,"['France', 'Nigeria']",France,Chartres,CB,"1,77",-
,Mathieu Deplagne,Right-Back,"Oct 1, 1991 ",32,['France'],France,Montpellier,LB   CB,"1,83",-
,David Alcibiade,Right-Back,"Sep 26, 1991 ",32,"['France', 'Martinique']",France,Créteil,CB,"1,86",-
,Sébastien Faure,Right-Back,"Jan 3, 1991 ",33,['France'],France,Lyon,CB   DM,"1,85",-
7,Jonathan Clauss,Right-Back,"Sep 25, 1992 ",31,['France'],France,Strasbourg,RM   LM,"1,78",€15.00m
29,Djibril Sidibé,Right-Back,"Jul 29, 1992 ",31,"['France', 'Mali']",France,Troyes,LB   RM,"1,83",€2.00m
8,Dennis Appiah,Right-Back,"Jun 9, 1992 ",31,"['France', 'Ghana']",France,Toulouse,LB   CB,"1,79",€1.00m
2,Mehdi Zeffane,Right-Back,"May 19, 1992 ",31,"['Algeria', 'France']",France,Sainte-Foy-lès-Lyon,LB   RM,"1,76",€600k
,Fred Koumba Voama,Right-Back,"Oct 3, 1992 ",31,['France'],France,Paris,RM,,-
,Pierre Ivaldi,Right-Back,"Oct 10, 1992 ",31,['France'],France,Bastia,,,-
28,Jason Willock,Right-Back,"Dec 5, 1992 ",31,"['France', 'Guadeloupe']",France,Champigny-sur-Marne,LB   CB,"1,75",-
,Bila Antonio,Right-Back,"Jun 2, 1992 ",31,"['Congo', 'France']",France,Melun,,"1,84",-
,Yohan Prost,Right-Back,"Jul 15, 1992 ",31,['France'],France,Besançon,,,-
23,Souleymane Karamoko,Right-Back,"Jul 29, 1992 ",31,"['Mauritania', 'France']",France,Paris,LB   RM,"1,70",-
,Robin Taillan,Right-Back,"May 27, 1992 ",31,['France'],France,Béziers,,"1,84",-
,Nordine Aït Yahia,Right-Back,"Jul 10, 1992 ",31,"['France', 'Morocco']",France,Porto-Vecchio,CB,"1,73",-
,Samy Mostefa,Right-Back,"Nov 3, 1992 ",31,"['France', 'Algeria']",France,Mans,,,-
20,Bouna Sarr,Right-Back,"Jan 31, 1992 ",32,"['Senegal', 'France']",France,Lyon,RM   RW,"1,77",€2.00m
2,Arnaud Souquet,Right-Back,"Feb 12, 1992 ",32,['France'],France,Paris,RM   CB,"1,79",€1.50m
20,Steeve Yago,Right-Back,"Dec 16, 1992 ",31,"['Burkina Faso', 'France']",France,Sarcelles,CB   LB,"1,78",€700k
21,Benjamin Guérin,Right-Back,"May 27, 1992 ",31,['France'],France,Châtellerault,LB,"1,84",-
,Charles Siaw-Afriyié,Right-Back,"Jul 15, 1992 ",31,"['France', 'Ghana']",France,Auxerre,LB,,-
4,Thibault Valéry,Right-Back,"Jun 1, 1992 ",31,['France'],France,Nice,CB,"1,77",-
,Yohan De Faria,Right-Back,"Sep 9, 1992 ",31,['France'],France,Neuilly-sur-Seine,LB,"1,74",-
,Antoine Dubé,Right-Back,"Apr 3, 1992 ",31,['France'],France,Saint-Brieuc,,"1,80",-
,Anthony Portejoie,Right-Back,"Apr 14, 1992 ",31,['France'],France,Paris,LB   RM,"1,77",-
,Yannick Iwunze,Right-Back,"Aug 25, 1992 ",31,"['France', 'Nigeria']",France,Bobigny,CB,"1,88",-
,Jérémy Thierry,Right-Back,"Sep 5, 1992 ",31,['France'],France,Nimes,,"1,73",-
,Barkley Miguel-Panzo,Right-Back,"Sep 9, 1992 ",31,"['France', 'Angola']",France,Paris,RW   CF,"1,87",-
,Alexandre Wroblewski,Right-Back,"Jun 15, 1992 ",31,"['France', 'Poland']",France,Villecresnes,CM   DM,"1,81",-
,Kévin Martin,Right-Back,"Feb 16, 1992 ",32,['France'],France,Albi,LB,"1,82",-
,Patrick Fradj,Right-Back,"Mar 11, 1992 ",31,['France'],France,Saint-Saulve,,"1,79",-
,Grégoire Puel,Right-Back,"Feb 20, 1992 ",32,['France'],France,Nice,LB,"1,78",-
,Alassane També,Right-Back,"Jan 26, 1992 ",32,"['Mali', 'France']",France,Villepinte,CB,"1,82",-
,Nadir Lamine,Right-Back,"May 16, 1992 ",31,"['France', 'Algeria']",France,,,"1,82",-
,Jonas Malvy Fleury,Right-Back,"Mar 8, 1992 ",31,"['Belgium', 'France']",France,Bordeaux,LW,"1,77",-
,Romain Russier,Right-Back,"May 6, 1992 ",31,['France'],France,Saint-Priest-en-Jarez,DM,,-
,Clément Buisson,Right-Back,"Apr 3, 1992 ",31,['France'],France,Drancy,,"1,78",-
12,Yoann Wachter,Right-Back,"Apr 7, 1992 ",31,"['Gabon', 'France']",France,Courbevoie,CB,"1,77",-
2,Ruben Aguilar,Right-Back,"Apr 26, 1993 ",30,"['France', 'Spain']",France,Grenoble,RM   LB,"1,72",€6.00m
20,Dimitri Foulquier,Right-Back,"Mar 23, 1993 ",30,"['Guadeloupe', 'France']",France,Sarcelles,CB   RM,"1,83",€2.50m
4,Valentin Henry,Right-Back,"Sep 18, 1993 ",30,['France'],France,Brest,RM   LM,"1,80",€600k
23,Sébastien Agüero,Right-Back,"Aug 17, 1993 ",30,"['France', 'Spain']",France,Chenôve,,,€200k
,Adrien Bommé,Right-Back,"Apr 25, 1993 ",30,['France'],France,Châteaubriant,,"1,80",-
,Nicolas Staerck-Weille,Right-Back,"Feb 13, 1993 ",31,"['Sweden', 'France']",France,Sainte-Foy-lès-Lyon,,"1,82",-
,Malcolm Babel,Right-Back,"May 19, 1993 ",30,"['Saint-Martin', 'France']",France,Paris,LB,"1,71",-
,Lucas Dunand,Right-Back,"Apr 8, 1993 ",30,['France'],France,Bourg-en-Bresse,RM,"1,82",-
,Julien Bertoux,Right-Back,"Jan 24, 1993 ",31,"['France', 'Belgium']",France,Arras,CB   DM,"1,80",-
,Jordan Coignard,Right-Back,"Apr 5, 1993 ",30,"['France', 'Poland']",France,,CB   DM,"1,80",-
,Kévin Pommier,Right-Back,"Jan 25, 1993 ",31,['France'],France,Brignoles,,"1,80",-
,Franck Bétéhé,Right-Back,"Jan 2, 1993 ",31,"['France', 'Cameroon']",France,Nantes,CB   DM,"1,83",-
,Florian Julien,Right-Back,"Jul 27, 1993 ",30,['France'],France,Brest,RM   RW,"1,75",-
23,Youssouf Sabaly,Right-Back,"Mar 5, 1993 ",30,"['Senegal', 'France']",France,Chesnay,LB,"1,73",€4.00m
15,Thibaut Vion,Right-Back,"Dec 11, 1993 ",30,['France'],France,Mont-Saint-Martin,RM   DM,"1,83",€700k
19,Tristan Do,Right-Back,"Jan 31, 1993 ",31,"['Thailand', 'France']",France,Paris,RM,"1,71",€250k
22,Laurent Dos Santos,Right-Back,"Mar 21, 1993 ",30,"['France', 'Portugal']",France,Montmorency,LB   DM,"1,77",€200k
,Raphaël Gomis,Right-Back,"Dec 6, 1993 ",30,"['France', 'Senegal']",France,,CB   LB,,-
,Nzeka Jordy Diakondwa,Right-Back,"Jan 5, 1993 ",31,['France'],France,Aubervilliers,,"1,78",-
,Flavien Seneze,Right-Back,"Mar 22, 1993 ",30,['France'],France,Clérmont-Ferrand,,,-
,Brandon Thetika,Right-Back,"May 7, 1993 ",30,"['France', 'DR Congo']",France,Paris,RM,"1,83",-
27,Alexandre Huot,Right-Back,"Mar 5, 1993 ",30,['France'],France,,LB,"1,76",-
,Chris Makengo,Right-Back,"Mar 16, 1993 ",30,"['DR Congo', 'France']",France,Etampes,,,-
,Quentin Bachelier,Right-Back,"Apr 19, 1993 ",30,['France'],France,Poitiers,CB   DM,"1,78",-
14,Jeffrey Assoumin,Right-Back,"Feb 5, 1993 ",31,"['France', 'Cameroon']",France,Marseille,LB   DM,"1,73",-
,Hendrick Cakin,Right-Back,"Jan 6, 1993 ",31,"['France', 'Guadeloupe']",France,Sarcelles,DM,"1,78",-
,Benjamin Morel,Right-Back,"Apr 2, 1993 ",30,['France'],France,Salon-de-Provence,,"1,74",-
,Benoît Ardhuin,Right-Back,"Feb 10, 1993 ",31,['France'],France,Ischia,,,-
,Alvin Arrondel,Right-Back,"Nov 11, 1993 ",30,"['France', 'Martinique']",France,Pontoise,CB   LB,"1,80",-
,Jérôme Phojo,Right-Back,"Apr 15, 1993 ",30,"['France', 'Martinique']",France,Poissy,LB   CB,"1,78",-
,Yannis Takerboucht,Right-Back,"Feb 3, 1993 ",31,"['Algeria', 'France']",France,Saint-Germain-en-Laye,RM   RW,"1,78",-
19,Marco Rosenfelder,Right-Back,"Jul 19, 1993 ",30,"['France', 'Austria']",France,Ingwiller,RM   RW,"1,72",-
27,Valentin Tacheau,Right-Back,"Mar 27, 1993 ",30,['France'],France,Le Mans,,,-
2,Frédéric Guilbert,Right-Back,"Dec 24, 1994 ",29,['France'],France,Valognes,RM,"1,78",€4.00m
31,Steven Moreira,Right-Back,"Aug 13, 1994 ",29,"['Cape Verde', 'France']",France,Noisy-le-Grand,RM   CB,"1,80",€1.50m
