Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Omar Er Rafik,Centre-Forward,"Jan 7, 1986 ",38,"['Morocco', 'France']",France,Val-de-Meuse,SS   AM,,-
,Omar Konté,Centre-Forward,"Dec 25, 1986 ",37,"['France', 'Mali']",France,Elbeuf,,"1,85",-
,Foued Kahlaoui,Centre-Forward,"May 25, 1986 ",37,"['Tunisia', 'France']",France,Ajaccio,,"1,80",-
,Wilfried Louisy-Daniel,Centre-Forward,"May 29, 1986 ",37,['France'],France,Versailles,,"1,88",-
,Hicham Elouaari,Centre-Forward,"Jul 17, 1986 ",37,"['France', 'Algeria']",France,Charleville-Mézières,,"1,77",-
,Hugo Bargas,Centre-Forward,"Oct 22, 1986 ",37,"['Argentina', 'France']",France,Le Puy-en-Velay,SS   LW,"1,82",-
,Jean-Eudes Maurice,Centre-Forward,"Jun 21, 1986 ",37,"['Haiti', 'France']",France,Alfortville,LW   RW,"1,80",-
,Wilfried Grandisson,Centre-Forward,"Feb 11, 1986 ",38,['France'],France,Tremblay-en-France,,"1,82",-
,Saër Sène,Centre-Forward,"Nov 4, 1986 ",37,"['France', 'Senegal']",France,Saint-Germain-en-Laye,LW   RW,"1,90",-
,Grégory Tadé,Centre-Forward,"Sep 2, 1986 ",37,"['France', ""Cote d'Ivoire""]",France,Nantes,RW   LW,"1,82",-
,Grégory Bettiol,Centre-Forward,"Mar 30, 1986 ",37,['France'],France,Villefranche-sur-Saône,RW   LW,"1,80",-
,Francis Laurent,Centre-Forward,"Jan 6, 1986 ",38,['France'],France,Paris,RW,N/A,-
,Julian Pinard,Centre-Forward,"Jan 16, 1986 ",38,['France'],France,Douai,,"1,79",-
,Mamadou Samassa,Centre-Forward,"May 1, 1986 ",37,"['Mali', 'France']",France,Montfermeil,,"1,88",-
,Xavier Pentecôte,Centre-Forward,"Aug 13, 1986 ",37,['France'],France,Saint-Dié-des-Vosges,,"1,80",-
,Allan Baclet,Centre-Forward,"May 26, 1986 ",37,"['France', 'Ghana']",France,Lille,SS,"1,80",-
,Lassad Nouioui,Centre-Forward,"Mar 8, 1986 ",38,"['Tunisia', 'France']",France,Marseille,,"1,88",-
,Sébastien Bouscarrat,Centre-Forward,"Jul 13, 1986 ",37,['France'],France,Villeneuve-sur-Lot,,"1,87",-
,Youssouf Touré,Centre-Forward,"Mar 14, 1986 ",37,"['France', ""Cote d'Ivoire""]",France,Saint-Denis,RW   LW,,-
,Goran Jerkovic,Centre-Forward,"Nov 10, 1986 ",37,"['France', 'Serbia']",France,Lyon,SS,"1,87",-
,Garra Dembélé,Centre-Forward,"Feb 21, 1986 ",38,"['Mali', 'France']",France,Gennevilliers,SS   LW,N/A,-
,Alexis Allart,Centre-Forward,"Aug 7, 1986 ",37,['France'],France,Charleville-Mézières,LW   RW,"1,80",-
,Abdoulaye Baldé,Centre-Forward,"Nov 30, 1986 ",37,"['France', 'Senegal']",France,Paris,LW,"1,83",-
,Kevin Lefranc,Centre-Forward,"Mar 1, 1986 ",38,"['France', 'Belgium']",France,Vitry-le-François,,"1,85",-
,Zouhair Bouadoud,Centre-Forward,"Jul 12, 1986 ",37,"['France', 'Morocco']",France,Straßburg,SS,N/A,-
,Bédi Buval,Centre-Forward,"Jun 16, 1986 ",37,"['Martinique', 'France']",France,Domont,SS,N/A,-
,Julien Quercia,Centre-Forward,"Aug 17, 1986 ",37,['France'],France,Thionville,,"1,68",-
,Murat Yılmaz,Centre-Forward,"Mar 1, 1986 ",38,"['Türkiye', 'France']",France,,,"1,84",-
,Rudy Carlier,Centre-Forward,"Jan 19, 1986 ",38,['France'],France,Saint-Quentin,,N/A,-
,Ismael Ehui,Centre-Forward,"Dec 10, 1986 ",37,"['France', 'Nigeria']",France,Lille,,"1,73",-
,Moussa Sow,Centre-Forward,"Jan 19, 1986 ",38,"['Senegal', 'France']",France,Mantes-la-Jolie,LW   RW,"1,80",-
9,Karim Benzema,Centre-Forward,"Dec 19, 1987 ",36,"['France', 'Algeria']",France,Lyon,,"1,85",€15.00m
11,Youssef El Arabi,Centre-Forward,"Feb 3, 1987 ",37,"['Morocco', 'France']",France,Caen,,"1,83",€400k
10,Khalid Boutaïb,Centre-Forward,"Apr 24, 1987 ",36,"['Morocco', 'France']",France,Bagnols-sur-Cèze,AM   LW,"1,89",€200k
,Richard Dasylva,Centre-Forward,"Oct 30, 1987 ",36,['France'],France,Le Havre,,"1,88",-
,Bruno Preira,Centre-Forward,"Jan 25, 1987 ",37,"['France', 'Guinea-Bissau']",France,Mantes-la-Jolie,,"1,81",-
9,Akim Issa Bouali,Centre-Forward,"May 9, 1987 ",36,"['France', 'Algeria']",France,Marseille,AM   SS,"1,80",-
,Steven Papin,Centre-Forward,"Dec 22, 1987 ",36,['France'],France,Millau,,"1,88",-
,Kévin Goba,Centre-Forward,"Jul 6, 1987 ",36,"['France', ""Cote d'Ivoire""]",France,Saint-Pol-sur-Mer,,"1,86",-
,Nicolas Verdier,Centre-Forward,"Jan 17, 1987 ",37,['France'],France,Nizza,,"1,87",-
,Benoît Currit,Centre-Forward,"Jun 25, 1987 ",36,['France'],France,Poitiers,AM,,-
,Mohamed M'Changama,Centre-Forward,"Jun 9, 1987 ",36,"['Comoros', 'France']",France,Marseille,SS   LW,"1,87",-
,Lakdar Boussaha,Centre-Forward,"Jul 18, 1987 ",36,"['France', 'Algeria']",France,Bourg-Saint-Maurice,,"1,78",-
10,Cyril de Sousa,Centre-Forward,"Feb 23, 1987 ",37,"['Portugal', 'France']",France,Fumel,AM,"1,77",-
9,Kévin Gameiro,Centre-Forward,"May 9, 1987 ",36,['France'],France,Senlis,,"1,72",€1.00m
7,Jérémy Ménez,Centre-Forward,"May 7, 1987 ",36,['France'],France,Longjumeau,RW   LW,"1,82",€250k
,Baptiste Pieri,Centre-Forward,"Dec 11, 1987 ",36,['France'],France,Bastia,,"1,84",-
,Renaldo Moutinho,Centre-Forward,"Sep 15, 1987 ",36,['France'],France,Brest,,,-
,Samba Diop,Centre-Forward,"May 8, 1987 ",36,"['France', 'Senegal']",France,Mont-Saint-Aignan,,"1,86",-
,Rémi Laurent,Centre-Forward,"Apr 15, 1987 ",36,['France'],France,Remiremont,,"1,82",-
,Sébastien Persico,Centre-Forward,"Jan 5, 1987 ",37,['France'],France,Lagny-sur-Marne,,"1,75",-
,Romain Tainmont,Centre-Forward,"Jun 2, 1987 ",36,['France'],France,Valenciennes,AM,,-
,Damien Mayenga,Centre-Forward,"Nov 28, 1987 ",36,"['France', 'Congo']",France,Orléans,,"1,78",-
,Oumarou Diaby,Centre-Forward,"Nov 14, 1987 ",36,"['Mali', 'France']",France,Nanterre,LW   RW,"1,80",-
,Raphaël Cacérès,Centre-Forward,"Sep 1, 1987 ",36,['France'],France,Carpentras,AM   RW,"1,87",-
,David Ledy,Centre-Forward,"Sep 22, 1987 ",36,['France'],France,Altkirch,AM,"1,77",-
,Vasseko Karamoko,Centre-Forward,"Jan 14, 1987 ",37,"['France', ""Cote d'Ivoire""]",France,Saint-Denis,,"1,81",-
,Loic Lumbilla Kandja,Centre-Forward,"May 12, 1987 ",36,['France'],France,Saint-Denis,SS,N/A,-
9,Romain Armand,Centre-Forward,"Feb 27, 1987 ",37,['France'],France,Orange,LW   RW,"1,81",-
11,Loris Arnaud,Centre-Forward,"Apr 16, 1987 ",36,"['France', 'Martinique']",France,Saint-Germain-en-Laye,RW   LW,"1,82",-
,Chris Makiese,Centre-Forward,"Oct 14, 1987 ",36,"['France', 'DR Congo']",France,Montfermeil,LW,"1,84",-
,Loïc Rémy,Centre-Forward,"Jan 2, 1987 ",37,"['France', 'Martinique']",France,Rillieux-la-Pape,RW   LW,"1,85",-
,Gonzalo Higuaín,Centre-Forward,"Dec 10, 1987 ",36,"['Argentina', 'France']",France,Brest,,"1,84",-
,Mevlüt Erdinç,Centre-Forward,"Feb 25, 1987 ",37,"['Türkiye', 'France']",France,Saint-Claude,RW   LW,"1,81",-
,Dany N'Guessan,Centre-Forward,"Aug 11, 1987 ",36,"['France', ""Cote d'Ivoire""]",France,Ivry-sur-Seine,LW   CM,"1,85",-
,Mohamed Bellahssan,Centre-Forward,"Aug 18, 1987 ",36,"['France', 'Morocco']",France,Montbéliard,,"1,83",-
9,Teddy Chevalier,Centre-Forward,"Jun 28, 1987 ",36,['France'],France,Denain,RW   SS,,-
,Kévin Dupuis,Centre-Forward,"Jan 14, 1987 ",37,['France'],France,Marseille,,"1,88",-
,Cédric Baseya,Centre-Forward,"Dec 19, 1987 ",36,"['DR Congo', 'France']",France,Brétigny-sur-Orge,,"1,95",-
,Jean-Philippe Mendy,Centre-Forward,"Mar 4, 1987 ",37,"['France', 'Senegal']",France,Versailles,SS,"1,93",-
,Dimitri Lesueur,Centre-Forward,"Jan 25, 1987 ",37,['France'],France,Blanc-Mesnil,LW   RW,"1,80",-
,Basile Camerling,Centre-Forward,"Apr 19, 1987 ",36,['France'],France,Laxou,,"1,84",-
,Joël Thomas,Centre-Forward,"Jun 30, 1987 ",36,"['France', ""Cote d'Ivoire""]",France,Caen,SS   AM,"1,91",-
27,Anthony Modeste,Centre-Forward,"Apr 14, 1988 ",35,"['France', 'Martinique']",France,Cannes,,"1,88",€700k
14,Gaëtan Charbonnier,Centre-Forward,"Dec 27, 1988 ",35,['France'],France,Saint-Mandé,AM,"1,88",€300k
,Nolan Roux,Centre-Forward,"Mar 1, 1988 ",36,['France'],France,Compiègne,RW,"1,82",€150k
,Thibaut Simonin,Centre-Forward,"Aug 21, 1988 ",35,['France'],France,Nancy,,,-
,Mike Gambie,Centre-Forward,"Aug 19, 1988 ",35,"['France', 'Martinique']",France,Gonesse,,"1,88",-
,Henry N'Depo,Centre-Forward,"Jun 18, 1988 ",35,"['France', ""Cote d'Ivoire""]",France,Cormeilles-en-Parisis,,"1,88",-
,Romain Séguret,Centre-Forward,"Sep 10, 1988 ",35,['France'],France,Lourdes,,"1,86",-
9,Marc Rubio,Centre-Forward,N/A ,35,"['France', 'Germany']",France,,SS,"1,87",-
,Romain Barge,Centre-Forward,"Aug 3, 1988 ",35,['France'],France,Roanne,RW   LW,"1,80",-
,Cédric Tuta,Centre-Forward,"Jan 31, 1988 ",36,"['France', 'DR Congo']",France,Rouen,SS   LW,"1,95",-
,Samir Benmeziane,Centre-Forward,"Feb 23, 1988 ",36,"['Morocco', 'France']",France,Arles,,"1,88",-
,Stéphane Chmielinski,Centre-Forward,"Jun 16, 1988 ",35,"['France', 'Poland']",France,Annecy,RW   LW,"1,79",-
,Frédéric Mendy,Centre-Forward,"Sep 18, 1988 ",35,"['Guinea-Bissau', 'France']",France,Évreux,,"1,93",-
18,Malik Tchokounté,Centre-Forward,"Sep 11, 1988 ",35,"['France', 'Cameroon']",France,Nizza,,"1,88",€300k
,Bagaliy Dabo,Centre-Forward,"Jul 27, 1988 ",35,"['France', 'Senegal']",France,Clichy,LW   SS,"1,80",€300k
24,Maxime Deruffe,Centre-Forward,"May 13, 1988 ",35,['France'],France,Saint-Dizier,,"1,75",€25k
,Mohamed Belissaoui,Centre-Forward,"Aug 12, 1988 ",35,['France'],France,Vernon,,,-
,Ennys Hammoud,Centre-Forward,"Feb 15, 1988 ",36,"['France', 'Algeria']",France,Marseille,,"1,93",-
,Samir Bakir,Centre-Forward,"Feb 13, 1988 ",36,"['France', 'Algeria']",France,Saint-Chamond,,"1,92",-
,Tagro Yao,Centre-Forward,"Aug 6, 1988 ",35,['France'],France,Paris,LW   RW,"1,83",-
,Yassine Afkir,Centre-Forward,"Nov 18, 1988 ",35,"['France', 'Morocco']",France,Albi,,"1,85",-
,Eric Mpoy,Centre-Forward,N/A ,35,[],France,Paris,,N/A,-
9,Florent Stevance,Centre-Forward,"Oct 8, 1988 ",35,['France'],France,Le Quesnoy,LW   RW,,-
11,Souleiman Djabour,Centre-Forward,"Oct 2, 1988 ",35,"['France', 'Algeria']",France,Clermont-Ferrand,,"1,86",-
,Thernand Bakouboula,Centre-Forward,"Mar 6, 1988 ",36,"['Congo', 'France']",France,Echirolles,,"1,85",-
,Stéphane Da Cruz,Centre-Forward,"Mar 1, 1988 ",36,"['France', 'Portugal']",France,Ivry Sur Seine,LW   RW,"1,73",-
,Maxime Ongmakon,Centre-Forward,"Jun 7, 1988 ",35,"['France', 'Cameroon']",France,Paris,,"1,88",-
,Dorian N'Goma,Centre-Forward,"May 15, 1988 ",35,"['Congo', 'France']",France,Amiens,,"1,83",-
,Kévin Bérigaud,Centre-Forward,"May 9, 1988 ",35,['France'],France,Thonon-les-Bains,RW   LW,"1,76",-
,Alexandre Garcia,Centre-Forward,"Jun 25, 1988 ",35,['France'],France,Marseille,,"1,78",-
,Romain Zéwé,Centre-Forward,"Apr 21, 1988 ",35,['France'],France,,,"1,87",-
,Mana Dembélé,Centre-Forward,"Nov 29, 1988 ",35,"['Mali', 'France']",France,Ivry-sur-Seine,RW,"1,80",-
,Abdou Dieye,Centre-Forward,"Feb 14, 1988 ",36,"['Senegal', 'France']",France,Dreux,LW,"1,72",-
,Maxime Ras,Centre-Forward,"Jul 14, 1988 ",35,['France'],France,Chambray-lès-Tours,LW   RW,"1,76",-
,Harlem Gnohéré,Centre-Forward,"Feb 21, 1988 ",36,"['France', ""Cote d'Ivoire""]",France,Paris,,"1,83",-
,Xavier Novic,Centre-Forward,"Apr 18, 1988 ",35,['France'],France,Saint-Avold,,N/A,-
,Christophe Gaffory,Centre-Forward,"May 10, 1988 ",35,['France'],France,Bastia,SS   RW,"1,81",-
,Vincenzo Rennella,Centre-Forward,"Oct 8, 1988 ",35,"['Italy', 'France']",France,Saint-Paul-de-Vence,,"1,88",-
,Yoann Arquin,Centre-Forward,"Apr 15, 1988 ",35,"['Martinique', 'France']",France,Montivilliers,RW   LW,"1,88",-
,Anthony Fori,Centre-Forward,"May 14, 1988 ",35,['France'],France,Albi,,"1,84",-
,Abou Coulibaly,Centre-Forward,"Feb 5, 1988 ",36,"['France', 'Senegal']",France,Paris,,"1,96",-
,Robin Di Lauro,Centre-Forward,"Dec 19, 1988 ",35,['France'],France,Paris,,"1,87",-
,Sacha Clémence,Centre-Forward,"Jun 1, 1988 ",35,['France'],France,Dijon,LW   LM,"1,85",-
,Anthony Delplace,Centre-Forward,"Mar 24, 1988 ",35,['France'],France,Saint-Saulve,,"1,76",-
,Alexandre Cotoni,Centre-Forward,"Jan 26, 1988 ",36,['France'],France,Ajaccio,LW   LM,"1,81",-
,Édouard Butin,Centre-Forward,"Jun 16, 1988 ",35,['France'],France,Dole,RW   LW,"1,80",-
,Anatole Ngamukol,Centre-Forward,"Jan 15, 1988 ",36,"['France', 'DR Congo']",France,Aubervilliers,LW   RW,"1,78",-
,Simon Hébras,Centre-Forward,"Mar 9, 1988 ",35,['France'],France,Poitiers,LW   RW,"1,75",-
,Serigne Diop,Centre-Forward,"Sep 29, 1988 ",35,"['France', 'Senegal']",France,Paris,,"1,83",-
,Moussa Touré,Centre-Forward,"Dec 22, 1988 ",35,"['France', 'Mali']",France,Paris,,"1,84",-
,Yannick Boli,Centre-Forward,"Jan 13, 1988 ",36,"[""Cote d'Ivoire"", 'France']",France,Saint-Maur-des-Fossés,RW   LW,"1,81",-
,Vincent Ramaël,Centre-Forward,"Jun 22, 1988 ",35,['France'],France,Clamart,,"1,88",-
9,David Pollet,Centre-Forward,"Aug 12, 1988 ",35,"['Belgium', 'France']",France,La Bassée,,"1,91",-
,Frédéric Nimani,Centre-Forward,"Oct 8, 1988 ",35,"['Central African Republic', 'France']",France,Marseille,SS   LW,"1,91",-
24,Gaël Baillargeault,Centre-Forward,"Oct 23, 1988 ",35,['France'],France,Obernai,,,-
,Yannick Sagbo,Centre-Forward,"Apr 12, 1988 ",35,"[""Cote d'Ivoire"", 'France']",France,Marseille,RW   LW,"1,83",-
,Yannick Agro,Centre-Forward,"May 15, 1988 ",35,"['France', ""Cote d'Ivoire""]",France,Saint-Priest-en-Jarez,LW   SS,N/A,-
,Lynel Kitambala,Centre-Forward,"Oct 26, 1988 ",35,"['France', 'DR Congo']",France,Creil,LW   RW,"1,78",-
,Rudy Gestede,Centre-Forward,"Oct 10, 1988 ",35,"['Benin', 'France']",France,Essey-lès-Nancy,,"1,93",-
10,Pierre-Emerick Aubameyang,Centre-Forward,"Jun 18, 1989 ",34,"['Gabon', 'France']",France,Laval,RW   LW,"1,87",€4.00m
24,Jonathan Kodjia,Centre-Forward,"Oct 22, 1989 ",34,"[""Cote d'Ivoire"", 'France']",France,Saint-Denis,RW   LW,"1,89",€300k
,Giovanni Sio,Centre-Forward,"Mar 31, 1989 ",34,"[""Cote d'Ivoire"", 'France']",France,Saint-Sébastien-sur-Loire,LW   RW,"1,80",€250k
29,Florian Raspentino,Centre-Forward,"Jun 6, 1989 ",34,"['France', 'Algeria']",France,Marignane,LW   RW,"1,79",€50k
,David Vernet,Centre-Forward,"Oct 2, 1989 ",34,['France'],France,Laval,,"1,80",-
,Quentin Barcelo,Centre-Forward,"Mar 17, 1989 ",34,['France'],France,Brétigny-sur-Orge,,"1,93",-
,Bafodé Dramé,Centre-Forward,"Sep 4, 1989 ",34,['France'],France,Paris,,"1,80",-
,Steve Dengler,Centre-Forward,"Oct 24, 1989 ",34,['France'],France,,SS,"1,84",-
,Faiçal Hamdany,Centre-Forward,"Jun 7, 1989 ",34,"['France', 'Morocco']",France,Lyon,,"1,85",-
,Omar Hassidou,Centre-Forward,"Dec 5, 1989 ",34,"['France', 'Morocco']",France,Strasbourg,,"1,85",-
5,Fatrie Sakhi,Centre-Forward,"Jul 9, 1989 ",34,"['France', 'Algeria']",France,Mazamet,RW   LW,"1,88",-
,Román Calvo,Centre-Forward,"Jun 6, 1989 ",34,['France'],France,Paris,LW,,-
,Gomez Dali,Centre-Forward,"Jan 10, 1989 ",35,['France'],France,Paris,,,-
18,Gaëtan Courtet,Centre-Forward,"Feb 22, 1989 ",35,['France'],France,Lorient,LW   RW,"1,80",€300k
13,Kévin Fortuné,Centre-Forward,"Aug 6, 1989 ",34,"['Martinique', 'France']",France,Paris,LW   AM,"1,82",€250k
23,Samir Hadji,Centre-Forward,"Sep 12, 1989 ",34,"['France', 'Morocco']",France,Creutzwald,AM,"1,90",€125k
,Mamonda Gomis,Centre-Forward,"Dec 7, 1989 ",34,['France'],France,Mantes-la-Jolie,,"1,87",-
,Frank Delerue,Centre-Forward,"Mar 1, 1989 ",35,['France'],France,Nice,SS   RW,"1,80",-
,Nicolas Vandelli,Centre-Forward,"Jan 18, 1989 ",35,['France'],France,Cannes,SS   RW,"1,80",-
,Papa Kébé,Centre-Forward,"Dec 10, 1989 ",34,"['France', 'Senegal']",France,Strasbourg,SS   LW,"1,85",-
,Baraka Traoré,Centre-Forward,"Jan 22, 1989 ",35,['France'],France,Villiers-le-Bel,,N/A,-
17,Mickaël Martin,Centre-Forward,"Jan 21, 1989 ",35,['France'],France,Chartres,,"1,84",-
,Goffin Boyoko,Centre-Forward,"Jun 23, 1989 ",34,['France'],France,Paris,,"1,83",-
,Mickaël Feghoul,Centre-Forward,"Jun 17, 1989 ",34,['France'],France,Saint-Louis,,"1,72",-
20,Florian Jacquel,Centre-Forward,"Jul 17, 1989 ",34,['France'],France,Belfort,,,-
