Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Thibaut Thonon,Defensive Midfield,"Feb 5, 1987 ",37,['France'],France,Lille,CM,"1,74",-
6,Adam Bouzid,Defensive Midfield,"Nov 30, 1987 ",36,"['France', 'Algeria']",France,Nancy,CM   RB,"1,80",-
,Guillaume Zimmer,Defensive Midfield,"Mar 10, 1987 ",36,['France'],France,Schiltigheim,CM,"1,69",-
,Toumani Diagouraga,Defensive Midfield,"Jun 9, 1987 ",36,"['France', 'Mali']",France,Paris,CM,"1,88",-
,Nicolas Capredon,Defensive Midfield,"Oct 17, 1987 ",36,['France'],France,Aurillac,,"1,77",-
,Pierre Ruffaut,Defensive Midfield,"Jun 17, 1987 ",36,['France'],France,Vichy,CM   RM,"1,85",-
,Hicham Bouchemlal,Defensive Midfield,"Jun 12, 1987 ",36,"['France', 'Morocco']",France,Nîmes,CM,"1,82",-
,Cyrille Noyer,Defensive Midfield,"Aug 20, 1987 ",36,['France'],France,Saint-Vallier,CM,"1,78",-
,Junior Epo Edimo,Defensive Midfield,"May 17, 1987 ",36,['France'],France,Clamart,,"1,73",-
,Julien Esposito,Defensive Midfield,"Mar 4, 1987 ",37,['France'],France,Nizza,,"1,72",-
,Jamel Saihi,Defensive Midfield,"Jan 27, 1987 ",37,"['Tunisia', 'France']",France,Montpellier,CM,"1,82",-
,Fabien Lemoine,Defensive Midfield,"Mar 16, 1987 ",36,['France'],France,Fougères,CM,"1,75",-
,Jean-François Christophe,Defensive Midfield,"Jun 27, 1987 ",36,['France'],France,Creil,,"1,85",-
,Jonathan Pérez,Defensive Midfield,"Jun 18, 1987 ",36,['France'],France,Clamart,,"1,82",-
,Vincent Scotté,Defensive Midfield,"Jul 16, 1987 ",36,['France'],France,Vincennes,CM,"1,80",-
18,Clément Chantôme,Defensive Midfield,"Sep 11, 1987 ",36,['France'],France,Sens,CM,"1,80",-
,Romain Beynié,Defensive Midfield,"May 6, 1987 ",36,['France'],France,Lyon,CM,"1,75",-
,Pierre Ducasse,Defensive Midfield,"May 7, 1987 ",36,['France'],France,Bordeaux,CM,"1,78",-
6,Étienne Capoue,Defensive Midfield,"Jul 11, 1988 ",35,"['France', 'Guadeloupe']",France,Niort,CB   CM,"1,89",€2.00m
25,Johan Gastien,Defensive Midfield,"Jan 25, 1988 ",36,['France'],France,Niort,CM,"1,79",€600k
26,Lucas Deaux,Defensive Midfield,"Dec 26, 1988 ",35,['France'],France,Reims,CM   CB,"1,88",€250k
17,Daniel Hérelle,Defensive Midfield,"Oct 17, 1988 ",35,"['Martinique', 'France']",France,Nice,CM   RM,"1,75",€25k
,Anthony Dos Santos,Defensive Midfield,"Nov 18, 1988 ",35,['France'],France,Bayonne,,"1,73",-
,Benoit Mercier,Defensive Midfield,"Jul 9, 1988 ",35,['France'],France,Besançon,,,-
,Stephane Ngamvoulou,Defensive Midfield,"Oct 26, 1988 ",35,"['France', 'Congo']",France,Noisy-le-Grand,LM   LB,"1,88",-
,Elyes Seddiki,Defensive Midfield,"Sep 27, 1988 ",35,"['Algeria', 'Morocco']",France,,CM,"1,82",-
,Paul Andrieu,Defensive Midfield,"May 12, 1988 ",35,['France'],France,Aurillac,,"1,91",-
11,Karim El Hany,Defensive Midfield,"Jan 12, 1988 ",36,"['Morocco', 'France']",France,Sartène,CM   AM,"1,70",-
6,Florent Gache,Defensive Midfield,"Apr 11, 1988 ",35,['France'],France,Guilherand-Granges,RM   LM,"1,80",-
,Jérémy Drouglazet,Defensive Midfield,"Jan 10, 1988 ",36,['France'],France,Vannes,,"1,79",-
,Jérémy Huysman,Defensive Midfield,"Nov 8, 1988 ",35,['France'],France,Malo-les-Bains,,"1,88",-
37,Steven Nzonzi,Defensive Midfield,"Dec 15, 1988 ",35,"['France', 'DR Congo']",France,Colombes,CM,"1,96",€1.40m
5,Ahmed Kashi,Defensive Midfield,"Nov 18, 1988 ",35,"['Algeria', 'France']",France,Aubervilliers,CM,"1,77",€250k
20,Mickael Garos,Defensive Midfield,"May 10, 1988 ",35,['France'],France,Rouen,CB   CM,"1,81",€50k
,Olivier Sborgni,Defensive Midfield,"Jan 27, 1988 ",36,['France'],France,Nice,,"1,86",-
17,Nicolas Medjian,Defensive Midfield,"Oct 23, 1988 ",35,"['France', 'Armenia']",France,Cannes,CM   RM,"1,70",-
,Gaëtan Maison,Defensive Midfield,N/A ,35,[],France,,AM,N/A,-
,Christophe Autret,Defensive Midfield,"Jun 25, 1988 ",35,['France'],France,Brest,RM   RW,"1,79",-
,Romain Dupuis,Defensive Midfield,"Jan 14, 1988 ",36,['France'],France,Sedan,CM,"1,82",-
,Michael De Freitas,Defensive Midfield,"Jul 14, 1988 ",35,['France'],France,Mende,,"1,76",-
,Steven Coat,Defensive Midfield,"Jan 28, 1988 ",36,['France'],France,Brest,,"1,78",-
,Valentin Capelli,Defensive Midfield,"Jan 31, 1988 ",36,['France'],France,Bourg de Péage,,"1,79",-
,Gilles Lesage,Defensive Midfield,"Oct 1, 1988 ",35,['France'],France,Saint-Pol-sur-Mer,CB,"1,88",-
,Arnaud Berthaut,Defensive Midfield,"Jul 16, 1988 ",35,['France'],France,Issy-les-Moulineaux,CM,"1,75",-
,Manfred Ekwe Ebele,Defensive Midfield,"Sep 30, 1988 ",35,"['France', 'Cameroon']",France,Marseille,RB   LB,"1,72",-
,Stanislas Oliveira,Defensive Midfield,"Mar 27, 1988 ",35,"['Portugal', 'France']",France,Mont-Saint-Aignan,CM,"1,82",-
15,Jimmy Nirlo,Defensive Midfield,"Aug 23, 1988 ",35,"['France', 'Réunion']",France,Oyonnax,CB,"1,84",-
,Damien Plessis,Defensive Midfield,"Mar 5, 1988 ",35,"['France', 'Réunion']",France,Neuville-aux-Bois,CB   CM,"1,93",-
,Granddi N'Goyi,Defensive Midfield,"May 17, 1988 ",35,"['DR Congo', 'France']",France,Melun,CB   CM,"1,86",-
,William Vainqueur,Defensive Midfield,"Nov 19, 1988 ",35,"['France', 'Haiti']",France,Neuilly-sur-Marne,CM,"1,79",-
,Azrack Mahamat,Defensive Midfield,"Mar 24, 1988 ",35,"['Chad', 'France']",France,Créteil,CB,"1,81",-
,Jean-François Grimaldi,Defensive Midfield,"Jul 14, 1988 ",35,['France'],France,Bastia,CM,"1,81",-
,Prince Oniangué,Defensive Midfield,"Nov 4, 1988 ",35,"['Congo', 'France']",France,Paris,CM   CB,"1,88",-
,Brice Ducarre,Defensive Midfield,"Apr 5, 1988 ",35,['France'],France,Lyon,,"1,80",-
,Quentin Othon,Defensive Midfield,"Mar 27, 1988 ",35,"['France', 'Martinique']",France,Montreuil-sous-Bois,LB,"1,62",-
,Youssef Sekour,Defensive Midfield,"Feb 27, 1988 ",36,"['Morocco', 'France']",France,Istres,CM   AM,"1,88",-
,Malaury Martin,Defensive Midfield,"Aug 25, 1988 ",35,['France'],France,Nice,CM   AM,"1,80",-
12,Maxime Gonalons,Defensive Midfield,"Mar 10, 1989 ",34,['France'],France,Vénissieux,CM   CB,"1,87",€800k
8,Sofiane Feghouli,Defensive Midfield,"Dec 26, 1989 ",34,"['Algeria', 'France']",France,Levallois-Perret,RW   AM,"1,77",€450k
27,Jordan Adéoti,Defensive Midfield,"Mar 12, 1989 ",34,"['Benin', 'France']",France,L'Union,CB   CM,"1,83",€200k
31,Kevin Vandendriessche,Defensive Midfield,"Aug 7, 1989 ",34,['France'],France,Lesquin,CM   CB,"1,83",€150k
6,Loïc Dufau,Defensive Midfield,"Mar 15, 1989 ",34,['France'],France,Marseille,CM   AM,"1,78",€100k
4,Anthony Taugourdeau,Defensive Midfield,"Jun 3, 1989 ",34,['France'],France,Marsiglia,CM   LM,"1,82",€75k
17,Jean-Bastien Klimczak,Defensive Midfield,"Nov 6, 1989 ",34,"['Saint-Martin', 'France']",France,Villeurbanne,,"1,87",-
32,Tony Akli,Defensive Midfield,"Nov 14, 1989 ",34,"['France', 'Algeria']",France,Roubaix,CB,"1,80",-
,Jean Deledeuil,Defensive Midfield,"Mar 11, 1989 ",34,['France'],France,Bois-Bernard,,"1,87",-
,Jonathan Djidonou,Defensive Midfield,"Nov 9, 1989 ",34,"['Benin', 'France']",France,Dormont,CM   CB,"1,85",-
,Yann Laresche,Defensive Midfield,"Jul 3, 1989 ",34,['France'],France,Pontarlier,,,-
,Djibi Banor,Defensive Midfield,"Nov 28, 1989 ",34,"['France', 'Senegal']",France,Mantes-la-Jolie,CM,"1,84",-
,Farid Boughidah,Defensive Midfield,"Feb 3, 1989 ",35,"['Algeria', 'France']",France,Lormont,,"1,80",-
14,Morgan Schneiderlin,Defensive Midfield,"Nov 8, 1989 ",34,['France'],France,Strasbourg,CM,"1,86",€600k
6,Paul Lasne,Defensive Midfield,"Jan 16, 1989 ",35,['France'],France,Saint-Cloud,RM   LM,"1,86",€250k
,Tongo Doumbia,Defensive Midfield,"Aug 6, 1989 ",34,"['Mali', 'France']",France,Vernon,CM,"1,91",€200k
,Raoul Loé,Defensive Midfield,"Jan 31, 1989 ",35,"['Cameroon', 'France']",France,Courbevoie,CM,"1,92",€100k
25,Kevin Nakache,Defensive Midfield,"Apr 5, 1989 ",34,['France'],France,Cannes,CM   LM,"1,91",€75k
,Yannick Armoudon,Defensive Midfield,"Jun 27, 1989 ",34,['France'],France,Paris,,"1,86",-
,Geoffrey Cabaye,Defensive Midfield,"Dec 11, 1989 ",34,"['France', 'Vietnam']",France,Tourcoing,,,-
,Kévin Mutombo,Defensive Midfield,"Aug 7, 1989 ",34,['France'],France,Bordeaux,,"1,92",-
,Maxence Terrier,Defensive Midfield,"Sep 19, 1989 ",34,['France'],France,Armentières,CB,"1,92",-
7,Mohamed Fall,Defensive Midfield,"Jul 17, 1989 ",34,"['France', 'Senegal']",France,Saint-Quentin,CB,"1,84",-
,Brice Ventrice,Defensive Midfield,"Oct 3, 1989 ",34,"['France', 'Réunion']",France,Toulouse,,"1,81",-
,Melvyn Vieira,Defensive Midfield,"Feb 10, 1989 ",35,"['France', 'Portugal']",France,Nemours,,"1,77",-
,Elohim Rolland,Defensive Midfield,"Mar 3, 1989 ",35,"['France', 'Algeria']",France,Chamonix,CM   AM,"1,84",-
4,Nigel Atangana,Defensive Midfield,"Sep 9, 1989 ",34,"['France', 'Cameroon']",France,Corbeil-Essonnes,CM,"1,87",-
,Ibréhima Coulibaly,Defensive Midfield,"Jul 30, 1989 ",34,"['Mauritania', 'France']",France,Créteil,CM   CB,"1,83",-
,Jonathan Cabale,Defensive Midfield,"Mar 13, 1989 ",34,['France'],France,Mont-de-Marsan,,,-
,Amaury Barritault,Defensive Midfield,"Mar 17, 1989 ",34,['France'],France,Poitiers,RB,"1,79",-
,Ludovic Saline,Defensive Midfield,"Mar 23, 1989 ",34,['France'],France,Saint-Denis,,"1,79",-
,Guillaume Frau,Defensive Midfield,"Jul 24, 1989 ",34,['France'],France,Essey-lès-Nancy,,"1,70",-
,Umit Berber,Defensive Midfield,"Mar 23, 1989 ",34,"['France', 'Türkiye']",France,Cherbourg,,"1,75",-
,Loïc Poujol,Defensive Midfield,"Feb 27, 1989 ",35,['France'],France,Rodez,CB,"1,87",-
,Yvan Kibundu,Defensive Midfield,"Mar 26, 1989 ",34,"['France', 'DR Congo']",France,Melun,,"1,77",-
,Adam Shaïek,Defensive Midfield,"Apr 6, 1989 ",34,"['France', 'Tunisia']",France,Champigny-sur-Marne,CM,"1,64",-
6,Geoffrey Ghesquière,Defensive Midfield,"Dec 6, 1989 ",34,"['Belgium', 'France']",France,Roncq,CM,"1,80",-
,Distel Zola,Defensive Midfield,"Feb 5, 1989 ",35,"['DR Congo', 'France']",France,Paris,CM,"1,83",-
,Julien Schoppen,Defensive Midfield,N/A ,34,['France'],France,,,"1,75",-
,Elias M'Baye,Defensive Midfield,"Jul 27, 1989 ",34,"['France', 'Senegal']",France,Lyon,,,-
,Marvin Gueheo,Defensive Midfield,"Jan 6, 1989 ",35,['France'],France,Alfortville,RB,"1,81",-
,Tristan Boubaya,Defensive Midfield,"Oct 2, 1989 ",34,"['France', 'Algeria']",France,Léhon,CB,"1,88",-
,Sylvestre Guyonnet,Defensive Midfield,"Oct 29, 1989 ",34,['France'],France,Caen,CM,"1,77",-
,Samba Diakité,Defensive Midfield,"Jan 24, 1989 ",35,"['Mali', 'France']",France,Montfermeil,CM,"1,86",-
,Nestor Kodjia,Defensive Midfield,"Jun 11, 1989 ",34,"[""Cote d'Ivoire"", 'France']",France,Aubervilliers,CM   AM,"1,82",-
,Massiré Kanté,Defensive Midfield,"Mar 31, 1989 ",34,"['France', 'Mali']",France,Courbevoie,CB   CM,"1,96",-
,Jérémy Cretin,Defensive Midfield,"Feb 8, 1989 ",35,['France'],France,Beaune,,"1,81",-
,Anthony Buon,Defensive Midfield,"Feb 11, 1989 ",35,['France'],France,Sartrouville,,"1,65",-
,Grégory Sertic,Defensive Midfield,"Aug 5, 1989 ",34,"['France', 'Croatia']",France,Brétigny-sur-Orge,CM   CB,"1,83",-
,Guimba Macalou,Defensive Midfield,"Aug 4, 1989 ",34,"['France', 'Mali']",France,Montreuil,,"1,68",-
,David Louhoungou,Defensive Midfield,"Feb 28, 1989 ",35,"['Congo', 'France']",France,Paris,CB,"1,85",-
21,Benjamin André,Defensive Midfield,"Aug 3, 1990 ",33,['France'],France,Nice,CM   RM,"1,80",€8.00m
28,Jonas Martin,Defensive Midfield,"Apr 9, 1990 ",33,['France'],France,Besançon,CM   AM,"1,84",€1.20m
26,Benjamin Stambouli,Defensive Midfield,"Aug 13, 1990 ",33,"['France', 'Algeria']",France,Marseille,CB   CM,"1,80",€800k
,Damien Le Tallec,Defensive Midfield,"Apr 19, 1990 ",33,"['France', 'Russia']",France,Poissy,CB   CM,"1,86",€500k
12,Karim Boudiaf,Defensive Midfield,"Sep 16, 1990 ",33,"['Qatar', 'Algeria']",France,Rueil-Malmaison,CM   CB,"1,87",€375k
6,Mustapha Benzia,Defensive Midfield,"Aug 16, 1990 ",33,"['France', 'Algeria']",France,Rouen,CM,"1,83",€200k
,Youssef Oulahri,Defensive Midfield,"May 31, 1990 ",33,['France'],France,Chenôve,,,-
5,Anthony Boucher,Defensive Midfield,"Nov 5, 1990 ",33,['France'],France,Saint-Quentin,CB,"1,78",-
18,Inza Diarrassouba,Defensive Midfield,"Aug 3, 1990 ",33,"['France', ""Cote d'Ivoire""]",France,Paris,CB,"1,93",-
,Baboye Traoré,Defensive Midfield,"Jan 25, 1990 ",34,"['France', 'Mali']",France,Paris,CM,"1,85",-
6,Quentin Guyon,Defensive Midfield,"Mar 22, 1990 ",33,['France'],France,Straßburg,CB,"1,82",-
,Damien Forestier,Defensive Midfield,"Mar 21, 1990 ",33,['France'],France,Beuvry,CM   CB,"1,87",-
,Kazim Dülger,Defensive Midfield,"Jul 31, 1990 ",33,"['Türkiye', 'France']",France,Schiltigheim,AM   CF,"1,69",-
22,Yann M'Vila,Defensive Midfield,"Jun 29, 1990 ",33,"['France', 'Congo']",France,Amiens,CM   CB,"1,83",€1.50m
23,Josuha Guilavogui,Defensive Midfield,"Sep 19, 1990 ",33,"['France', 'Guinea']",France,Toulon,CM   CB,"1,88",€1.00m
81,Alfred N'Diaye,Defensive Midfield,"Mar 6, 1990 ",33,"['Senegal', 'France']",France,Paris,CB   CM,"1,89",€600k
19,Fouad Bachirou,Defensive Midfield,"Apr 15, 1990 ",33,"['Comoros', 'France']",France,Valence,CM,"1,69",€400k
17,Vincent Pajot,Defensive Midfield,"Aug 19, 1990 ",33,['France'],France,Domont,CM,"1,80",€350k
,Baris Aydin,Defensive Midfield,"Jan 17, 1990 ",34,['Türkiye'],France,Luneville,,,-
,Mickaël Peyriguey,Defensive Midfield,"Nov 8, 1990 ",33,['France'],France,Nîmes,,,-
8,Youssef Sylla,Defensive Midfield,"Oct 17, 1990 ",33,"['France', 'Mali']",France,Saint-Quentin,CM,"1,78",-
,Issam Baouz,Defensive Midfield,"Nov 30, 1990 ",33,"['Algeria', 'France']",France,Paris,AM,"1,85",-
,Damien Fachan,Defensive Midfield,"Sep 30, 1990 ",33,['France'],France,Tarbes,CB,"1,81",-
,Godmer Mabouba,Defensive Midfield,"Sep 23, 1990 ",33,"['France', 'Congo']",France,Venissieux,CB,"1,86",-
,Pierre-François Sinapi,Defensive Midfield,"May 24, 1990 ",33,['France'],France,Ajaccio,CM,"1,80",-
,Jesse Armoo,Defensive Midfield,"Sep 3, 1990 ",33,['France'],France,Rennes,CM   CB,"1,92",-
,Jordan Massengo,Defensive Midfield,"Jan 31, 1990 ",34,"['Congo', 'France']",France,Saint-Mandé,CB,"1,87",-
,Baptiste Anziani,Defensive Midfield,"May 3, 1990 ",33,['France'],France,Toulon,CM,"1,80",-
,Simon Roda,Defensive Midfield,"Aug 5, 1990 ",33,['France'],France,Clermont-Ferrand,,"1,81",-
,Alexandre Guinot,Defensive Midfield,"Feb 26, 1990 ",34,['France'],France,Paris,CM   RM,,-
,Dimitry Caloin,Defensive Midfield,"May 8, 1990 ",33,"['Madagascar', 'France']",France,Limoges,CB,"1,93",-
,Kerim Bas,Defensive Midfield,"Jan 18, 1990 ",34,"['France', 'Türkiye']",France,Ploemeur,CB,,-
,Fabien Jarsalé,Defensive Midfield,"Aug 20, 1990 ",33,['France'],France,Vannes,CB,"1,90",-
,Mehdi Ouertani,Defensive Midfield,"Jun 17, 1990 ",33,"['Tunisia', 'France']",France,Marseille,CM   AM,"1,84",-
,Guillaume Insou,Defensive Midfield,"May 15, 1990 ",33,['France'],France,Nizza,RB   LB,"1,69",-
,Thomas Martin,Defensive Midfield,"Jan 20, 1990 ",34,['France'],France,Honfleur,CM,"1,87",-
,Arthur Heyninck,Defensive Midfield,"Feb 5, 1990 ",34,['France'],France,Carpentras,CM,"1,72",-
,Yacouba Sylla,Defensive Midfield,"Nov 29, 1990 ",33,"['Mali', 'France']",France,Étampes,CM   CB,"1,84",-
,Mamadou Danfa,Defensive Midfield,"Nov 30, 1990 ",33,"['France', 'Senegal']",France,Aubervillers,CM   AM,"1,88",-
,Alexi Peuget,Defensive Midfield,"Dec 18, 1990 ",33,['France'],France,Mulhouse,CM,"1,87",-
,Emmanuel Schianchi,Defensive Midfield,"Mar 23, 1990 ",33,['France'],France,Marseille,,"1,75",-
,Mathieu Demartin,Defensive Midfield,"Feb 5, 1990 ",34,['France'],France,Lesquin,,"1,77",-
