Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Benjamin Mas,Right Midfield,"Jun 26, 1988 ",35,['France'],France,Montpellier,CF   RW,"1,78",-
,Kévin Diaz,Right Midfield,"Aug 18, 1988 ",35,['France'],France,Istres,LM   LW,"1,74",-
,Romain Coquau,Right Midfield,"Jun 22, 1989 ",34,['France'],France,Saumur,RB   LM,,-
,Pierre-Ange Rafalli,Right Midfield,"May 4, 1989 ",34,['France'],France,Bastia,,"1,77",-
19,Yamin Amiri,Right Midfield,"Oct 18, 1989 ",34,"['France', 'Algeria']",France,Marseilles,,,-
,Moussa Sao,Right Midfield,"Oct 17, 1989 ",34,"['France', 'Senegal']",France,Fontenay-aux-Roses,CF   LM,"1,86",-
,Clément Fiche,Right Midfield,"Oct 10, 1989 ",34,['France'],France,Reims,CM,"1,75",-
,Assane Camara,Right Midfield,"Jun 22, 1989 ",34,"['France', 'Senegal']",France,Marseille,RB,"1,80",-
,Sébastien Lecante,Right Midfield,"Jul 25, 1989 ",34,['France'],France,Thouars,RW,,-
,Jules Marsaud,Right Midfield,"Feb 2, 1989 ",35,['France'],France,Angoulême,,"1,77",-
11,Jonathan Schmid,Right Midfield,"Jun 22, 1990 ",33,['France'],France,Strasbourg,RW   RB,"1,79",€200k
,Robin Théault,Right Midfield,"Mar 12, 1990 ",33,['France'],France,Caen,LB   RB,"1,74",-
,Sillémane Sene,Right Midfield,"Aug 1, 1990 ",33,"['France', 'Senegal']",France,Le Havre,LM,"1,79",-
,Julien Bilong,Right Midfield,"Mar 16, 1990 ",33,"['France', 'Cameroon']",France,Créteil,RW,"1,72",-
,Kamal Itrisso,Right Midfield,"May 15, 1990 ",33,"['France', 'Comoros']",France,Dunkerque,,"1,75",-
,Thomas De Parmentier,Right Midfield,"May 14, 1990 ",33,['France'],France,Valenciennes,LM,"1,71",-
,Arold Belladon,Right Midfield,"Mar 27, 1990 ",33,['France'],France,Saint-Julien-en-Genevois,CM   DM,,-
,Alassane N'Diaye,Right Midfield,"Jun 14, 1991 ",32,"['France', 'Senegal']",France,Limoges,LM   CF,"1,80",€150k
,Fayçal Hadj Safi,Right Midfield,"Sep 30, 1991 ",32,['France'],France,Maubeuge,,,-
,Kaoussou Diakhaté,Right Midfield,"Jan 12, 1991 ",33,['France'],France,Montpellier,RW,"1,82",-
7,Kenny Moulet,Right Midfield,"Sep 2, 1991 ",32,['France'],France,Villeneuve-Saint-Georges,CM   RB,"1,80",-
,Plaisir Bahamboula,Right Midfield,"Jan 8, 1991 ",33,"['France', 'Congo']",France,Corbeil-Essonnes,AM,"1,91",-
,Moriba Traoré,Right Midfield,"Jun 10, 1991 ",32,['France'],France,Lagny-sur-Marne,LM,,-
,Maxime Torrent,Right Midfield,"Jan 22, 1991 ",33,['France'],France,Toulouse,RB,"1,71",-
,Abdelkader Oueslati,Right Midfield,"Oct 7, 1991 ",32,"['Tunisia', 'France']",France,Ollioules,CM   LM,"1,82",-
,Thomas Péchart,Right Midfield,"Feb 7, 1991 ",33,['France'],France,Miramas,,"1,71",-
,Yannis Tafer,Right Midfield,"Feb 11, 1991 ",33,"['Algeria', 'France']",France,Grenoble,RW   AM,"1,81",-
,Sebastián Besnier,Right Midfield,"Feb 4, 1992 ",32,['France'],France,Sarcelles,LM   CM,"1,85",-
,Guillaume Panuel,Right Midfield,"Mar 9, 1992 ",31,['France'],France,Pontault-Combault,LM   CM,"1,76",-
,Elipold Boudzoumou,Right Midfield,"Jan 12, 1992 ",32,"['France', 'Congo']",France,Caen,LM,"1,78",-
,Jules Iloki,Right Midfield,"Jan 14, 1992 ",32,"['France', 'Congo']",France,Paris,RW   LM,"1,72",-
,Zaven Bulut,Right Midfield,"Feb 5, 1992 ",32,"['Armenia', 'France']",France,Marseille,CM   LM,,-
,Félix Coundouris,Right Midfield,"Jan 7, 1993 ",31,['France'],France,Avignon,,"1,79",-
,Kévin Sainte-Luce,Right Midfield,"Apr 28, 1993 ",30,"['Guadeloupe', 'France']",France,Paris,LM   CF,"1,78",-
,Julian Haas,midfield,N/A ,N/A,[],France,N/A,N/A,N/A,-
,Mathias Dimizas,Right Midfield,"Mar 15, 1993 ",30,"['France', 'Greece']",France,Fontenay-aux-Roses,RB   RW,"1,77",-
10,Johan Branger,Right Midfield,"Jul 5, 1993 ",30,"['Gabon', 'France']",France,Sens,CM   LM,"1,84",-
19,Jimmy Cabot,Right Midfield,"Apr 18, 1994 ",29,['France'],France,Chambéry,RW   LM,"1,64",€3.00m
,Fardy Aloa,Right Midfield,"Feb 9, 1994 ",30,"['France', 'Comoros']",France,"Bandrele, Mayotte",LM,,-
,Fabien Ba,Right Midfield,"Oct 22, 1994 ",29,"['France', 'Senegal']",France,Paris,RW,,-
11,Jim Allevinah,Right Midfield,"Feb 27, 1995 ",29,"['Gabon', 'France']",France,Agen,LM   RW,"1,72",€2.00m
,Florian Guillou,Right Midfield,"Dec 8, 1995 ",28,['France'],France,Landerneau,LM,"1,75",-
,Ilias El Bouh,Right Midfield,"Aug 7, 1995 ",28,['France'],France,Paris,LM   AM,"1,80",-
19,Grégory Berthier,Right Midfield,"Nov 11, 1995 ",28,['France'],France,Sens,AM   CF,"1,77",€300k
,Dolan Bahamboula,Right Midfield,"May 22, 1995 ",28,"['France', 'Congo']",France,Grigny,LW,"1,86",-
,Kenrick Storny,Right Midfield,"Apr 4, 1995 ",28,['France'],France,Chambéry,LM,,-
10,Gaëtan Perrin,Right Midfield,"Jun 7, 1996 ",27,['France'],France,Lyon,RW   LM,"1,69",€2.50m
,Quentin Mazars,Right Midfield,"Oct 15, 1996 ",27,['France'],France,Rodez,AM,"1,70",-
96,Antoine Lemarié,Right Midfield,"Feb 9, 1996 ",28,['France'],France,Thiais,LM   CM,"1,75",-
,Laurent Gagna,Right Midfield,"Apr 29, 1996 ",27,['France'],France,Gardanne,,,-
19,Lucas Buades,Right Midfield,"Dec 28, 1997 ",26,['France'],France,Muret,RB   CF,"1,81",€500k
8,Romain Faivre,Right Midfield,"Jul 14, 1998 ",25,"['France', 'Algeria']",France,Asnières-sur-Seine,CM   LM,"1,80",€15.00m
,Redouan Habbani,Right Midfield,"Mar 13, 1998 ",25,"['Morocco', 'France']",France,Mont-Saint-Aignan,CM,,-
7,Lilian Fournier,Right Midfield,"May 18, 1998 ",25,['France'],France,Forbach,RW,"1,76",-
98,Owen Maës,Right Midfield,"Sep 24, 1998 ",25,"['France', 'Guadeloupe']",France,Caen,RW   AM,"1,75",-
,Sacha Martinez,Right Midfield,"Mar 4, 1998 ",26,['France'],France,Suresnes,RB   LM,,-
32,Mathéo Remars,Right Midfield,"Oct 1, 1999 ",24,['France'],France,Caen,LM,"1,74",€300k
24,Hugo Colella,Right Midfield,"Sep 16, 1999 ",24,"['France', 'Italy']",France,Strasbourg,RB   RW,"1,75",€150k
,Théo Benard,Right Midfield,"Oct 11, 1999 ",24,['France'],France,Fréjus,,,-
,Özcan Balta,Right Midfield,N/A ,24,[],France,,,N/A,-
17,Alexandre Gameiro,Right Midfield,"Jan 18, 1999 ",25,"['France', 'Portugal']",France,Cannes,RB   RW,"1,74",€250k
,Clément Delaunay,Right Midfield,"Jul 21, 1999 ",24,['France'],France,,RW,,-
,William James Hervé,Right Midfield,"Jan 29, 1999 ",25,['France'],France,"Issy-Les-Moulineaux, France",,"1,83",-
,Grégoire Lodieu,Right Midfield,"Jan 9, 1999 ",25,['France'],France,,,"1,82",-
20,Alan Kerouedan,Right Midfield,"Jan 12, 2000 ",24,['France'],France,Quimper,RW,"1,73",€500k
,Mohamed Ghorzi,Right Midfield,"Mar 23, 2000 ",23,"['France', 'Algeria']",France,Rouen,LM,"1,80",-
8,Gauthier Laurens,Right Midfield,"Jul 28, 2000 ",23,['France'],France,Toulouse,LM   CM,"1,70",€50k
18,Joris Gester,Right Midfield,"Aug 7, 2000 ",23,['France'],France,,RW   CM,,-
28,Elies Mahmoud,Right Midfield,"Feb 10, 2001 ",23,"['France', 'Algeria']",France,Dreux,AM   RW,"1,71",€800k
7,Théo Barré,Right Midfield,"Jan 10, 2001 ",23,['France'],France,Argentan,RB   RW,"1,72",-
,Loris Petitpain,Right Midfield,"Dec 13, 2001 ",22,['France'],France,Nancy,LM,"1,72",-
38,Benjamin Besic,Right Midfield,"Jun 2, 2002 ",21,"['Bosnia-Herzegovina', 'France']",France,Colmar,,"1,80",€100k
,Dylan Junior Abé,Right Midfield,"Nov 6, 2002 ",21,"['France', ""Cote d'Ivoire""]",France,Paris,LM   RB,"1,78",-
,Lucas Doncarli,Right Midfield,"Jan 16, 2002 ",22,['France'],France,Bastia,RB,"1,79",-
,Jacques Di Stasio,Right Midfield,"Aug 23, 2002 ",21,['France'],France,Nice,RB   SS,"1,75",-
,Noa Savignac,Right Midfield,"Jul 20, 2002 ",21,['France'],France,Saint-Jean,LM,,-
20,Cano Varela Jose Derian,Right Midfield,"Sep 20, 2002 ",21,"['France', 'Colombia']",France,,LM   RW,"1,70",-
,Michel Gningue,Right Midfield,"Feb 10, 2002 ",22,"['France', 'Senegal']",France,,RB,,-
28,Yassine Benhattab,Right Midfield,"Nov 18, 2002 ",21,"['France', 'Algeria']",France,Marseille,,"1,70",-
,Antoine Nugent,Right Midfield,"May 6, 2002 ",21,['France'],France,Saint-Brieuc,,"1,70",-
17,Abdoullah Ba,Right Midfield,"Jul 31, 2003 ",20,"['France', 'Mauritania']",France,Saint-Aubin-lès-Elbeuf,AM   CM,"1,80",€3.00m
10,Valdonne Abdou Hamidou,Right Midfield,N/A ,20,"['France', 'Mayotte']",France,Marseille,LM   RB,"1,85",-
17,Zayd Ait Jloulat,Right Midfield,"May 12, 2003 ",20,['France'],France,,AM   RB,"1,81",-
,Sofiane Boudraa,Right Midfield,"Jun 30, 2003 ",20,"['Algeria', 'France']",France,Maubeuge,,"1,78",€200k
,Ibtoihi Hadari,Right Midfield,"Oct 3, 2003 ",20,"['Comoros', 'France']",France,Marseille,RB   RW,,-
10,Issiaka Kamate,Right Midfield,"Aug 2, 2004 ",19,"['France', ""Cote d'Ivoire""]",France,Aulnay-sous-Bois,CM,"1,86",€200k
,Pierre Metangmo,Right Midfield,"Jan 20, 2004 ",20,"['France', 'Cameroon']",France,Marcq-en-Barœul,LM   RB,"1,70",-
13,Jean-Pierre Marlon,Right Midfield,"Mar 5, 2005 ",19,['France'],France,Paris,LM,,-
